p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
MNDA	3.68429245513201e-49	0.358254485894291	0.505	0.138	4.86989776719349e-45	MNDA
AP1S2	1.14969860538022e-48	0.51099004309663	0.626	0.262	1.51967161659157e-44	AP1S2
ID3	1.50383863376048e-48	-1.06099456028185	0.164	0.569	1.9877739061046e-44	ID3
TMEM176A	1.5072345218931e-48	0.452665626090415	0.665	0.241	1.9922625910383e-44	TMEM176A
C2	3.02404352068614e-48	0.430418134438245	0.409	0.091	3.99718072564293e-44	C2
GRN	2.05333725316468e-47	0.540016415646459	0.822	0.447	2.71410118123307e-43	GRN
ARRB2	2.49338536036272e-47	0.419150373563703	0.573	0.178	3.29575676932744e-43	ARRB2
ARHGAP18	4.25818715599875e-47	0.389068125504556	0.477	0.126	5.62847178279915e-43	ARHGAP18
KCTD12	4.53995390169049e-47	0.457680162472605	0.573	0.189	6.00091106725449e-43	KCTD12
CD4	8.34007848459644e-47	0.363274481280088	0.438	0.098	1.10239157409396e-42	CD4
TRMT1	1.52780941815939e-46	0.359089076511861	0.431	0.114	2.01945848892308e-42	TRMT1
HSBP1	3.86386703620566e-46	0.445567014209544	0.73	0.431	5.10725944845664e-42	HSBP1
EEF1A1	4.50070723549907e-46	-0.534396993411439	1	1	5.94903482388267e-42	EEF1A1
SLCO2B1	7.72958720244809e-46	0.444252451127561	0.459	0.112	1.02169683641959e-41	SLCO2B1
GLTSCR2	1.31579536271908e-45	-0.567896264885502	0.42	0.787	1.73921831044208e-41	GLTSCR2
BGN	1.8787042782285e-45	-1.34073366707284	0.082	0.455	2.48327131496243e-41	BGN
CREM	1.93331457937467e-45	0.644266989199302	0.68	0.313	2.55545521101744e-41	CREM
ITM2A	3.66149494957501e-45	-0.780187968881764	0.025	0.371	4.83976402434824e-41	ITM2A
ACP5	4.88115288133494e-45	0.369031158362443	0.352	0.061	6.45190787854853e-41	ACP5
CAPZA2	5.22459367145322e-45	0.463683269384538	0.797	0.533	6.90586791492687e-41	CAPZA2
LCP1	1.10465799544788e-44	0.439405659314356	0.566	0.18	1.460136938383e-40	LCP1
MFAP4	5.62777722870465e-44	-1.19129185025961	0.082	0.431	7.4387959409018e-40	MFAP4
DBI	1.00537612035848e-43	0.486614572518734	0.747	0.466	1.32890615588984e-39	DBI
LAMTOR2	1.04582340042634e-43	0.414166691737676	0.623	0.305	1.38236937068353e-39	LAMTOR2
FXYD1	1.734233683901e-43	-0.688175537232801	0.043	0.396	2.29231008338034e-39	FXYD1
COL6A1	4.3908123705232e-43	-0.647442664820446	0.043	0.385	5.80377579135757e-39	COL6A1
BTG1	4.82909787561295e-43	-0.687328092639095	0.285	0.685	6.3831015719852e-39	BTG1
PLS3	5.17354185321908e-43	-0.606820256603381	0.028	0.369	6.83838762158498e-39	PLS3
CFH	5.39852969605184e-43	-1.13894350525309	0.064	0.415	7.13577655224132e-39	CFH
ACTR2	9.36666429488456e-43	0.422660816454815	0.651	0.35	1.23808568649784e-38	ACTR2
TINAGL1	1.31938421643358e-42	-0.80984014897686	0.028	0.362	1.7439620572819e-38	TINAGL1
CRYAB	2.019438979208e-42	-0.936173804543025	0.039	0.382	2.66929444271713e-38	CRYAB
LAMTOR4	2.3389725183862e-42	0.414664342979067	0.751	0.52	3.09165387480287e-38	LAMTOR4
CYR61	3.876180698405e-42	-1.71591927440661	0.128	0.484	5.12353564715173e-38	CYR61
RNASE6	4.44700946964917e-42	0.421130063256897	0.502	0.147	5.87805711698227e-38	RNASE6
CD53	5.86410160572083e-42	0.288201690703133	0.584	0.222	7.7511695024418e-38	CD53
SH3BGRL3	6.00096243072923e-42	0.486624177943697	0.94	0.788	7.9320721409379e-38	SH3BGRL3
CCR1	6.86873394377651e-42	0.274344235346533	0.302	0.046	9.0790925268838e-38	CCR1
PRKCDBP	8.70879808033343e-42	-0.586625012473688	0.05	0.399	1.15112893025847e-37	PRKCDBP
LAP3	9.42499819402613e-42	0.465860129508555	0.609	0.297	1.24579626128637e-37	LAP3
IL2RA	1.00178732292691e-41	0.283537304330483	0.274	0.036	1.32416248344479e-37	IL2RA
JUNB	1.09770474479984e-41	-0.913820844046899	0.822	0.89	1.45094613167643e-37	JUNB
PPIA	1.21517994542794e-41	0.407771826974022	0.95	0.87	1.60622485186665e-37	PPIA
FHL1	1.55567569803242e-41	-0.87679251189309	0.085	0.441	2.05629213765925e-37	FHL1
TPP1	1.88484322272751e-41	0.377931667634755	0.491	0.189	2.49138577180122e-37	TPP1
TPM3	3.07150682539287e-41	0.498671515284484	0.726	0.438	4.05991772180429e-37	TPM3
P2RY14	4.55417620221704e-41	0.323208390776007	0.292	0.044	6.01971010409048e-37	P2RY14
LTBP4	7.26175853874912e-41	-0.683486911373156	0.064	0.403	9.59859243651859e-37	LTBP4
AP2A2	7.70799794674759e-41	0.345923680219694	0.431	0.146	1.0188431686011e-36	AP2A2
TAGLN	1.49100711136056e-40	-2.30346848621058	0.566	0.758	1.97081319979639e-36	TAGLN
CLIC1	1.60392250369834e-40	0.42097069675992	0.943	0.836	2.12006476538847e-36	CLIC1
EIF4A2	2.10511007498906e-40	-0.52796957049174	0.544	0.83	2.78253449712055e-36	EIF4A2
COX7B	2.16974057097916e-40	0.422441451148874	0.762	0.566	2.86796308672025e-36	COX7B
FUOM	2.70624306528132e-40	0.338672480616293	0.406	0.119	3.57711208368885e-36	FUOM
CTGF	8.73377161610221e-40	-1.84763027185136	0.153	0.501	1.15442993221639e-35	CTGF
PRELP	1.24927613981367e-39	-1.06085983411534	0.06	0.387	1.65129320160571e-35	PRELP
NFIB	1.35643728226221e-39	-0.459656912020295	0.028	0.353	1.79293879969419e-35	NFIB
CDC42	1.41946611542735e-39	0.449685918330793	0.847	0.673	1.87625031137188e-35	CDC42
HNMT	1.44366494071614e-39	0.404066750575384	0.534	0.227	1.9082363186386e-35	HNMT
NCF4	1.48824496823252e-39	0.384298525383374	0.448	0.126	1.96716219900974e-35	NCF4
MYL9	1.66523042658362e-39	-1.80728423985563	0.335	0.65	2.20110157785823e-35	MYL9
ACTB	2.28401983789286e-39	0.434273678293063	1	1	3.01901742172679e-35	ACTB
TFPI	3.18955993200949e-39	-0.534166816854899	0.036	0.362	4.21596031813015e-35	TFPI
CAV2	1.14519772328422e-38	-0.435127082772715	0.011	0.304	1.51372235063708e-34	CAV2
RENBP	1.81147501117729e-38	0.326594530046373	0.37	0.089	2.39440766977414e-34	RENBP
COX4I1	1.95175998509818e-38	0.381337892762151	0.964	0.912	2.57983634830277e-34	COX4I1
NDUFB2	2.94288281660125e-38	0.407921927230412	0.758	0.558	3.88990250698353e-34	NDUFB2
MT-CO3	5.47933270966401e-38	0.451383888169412	1	0.99	7.24258197563389e-34	MT-CO3
ANXA1	6.9543680400173e-38	0.482068600091277	0.925	0.768	9.19228367529486e-34	ANXA1
CRIP2	7.85009757933334e-38	-0.757114003322595	0.153	0.486	1.03762589803628e-33	CRIP2
NDUFA1	1.12260144688877e-37	0.391004872064833	0.847	0.639	1.48385459249758e-33	NDUFA1
LAIR1	1.32538233806871e-37	0.340616910379065	0.409	0.104	1.75189037445922e-33	LAIR1
UBC	1.77021643686064e-37	-0.417990861806898	0.972	0.996	2.33987208624239e-33	UBC
AEBP1	2.59064332661743e-37	-0.934661891865586	0.068	0.39	3.42431234912292e-33	AEBP1
PKIG	2.92991660908758e-37	-0.370688456745361	0.011	0.298	3.87276377389197e-33	PKIG
TUBA1B	6.34527520572345e-37	0.499616982230518	0.975	0.922	8.38718476692526e-33	TUBA1B
CSTB	7.87770241462974e-37	0.461729567428357	0.747	0.54	1.04127470516576e-32	CSTB
PDLIM3	9.38795969878892e-37	-0.594779183627093	0.011	0.291	1.24090051298592e-32	PDLIM3
TSC22D1	1.08031731264686e-36	-0.78268410689592	0.089	0.412	1.42796342385662e-32	TSC22D1
PDLIM7	1.38295658561931e-36	-0.512510343576279	0.032	0.336	1.82799201487161e-32	PDLIM7
TSPAN4	2.49776110282044e-36	0.435913194534593	0.698	0.391	3.30154062570806e-32	TSPAN4
CAPZB	2.67830240239032e-36	0.401411558462749	0.808	0.627	3.54018011547953e-32	CAPZB
FSTL1	4.41215291663114e-36	-0.585755176138458	0.028	0.328	5.83198372520305e-32	FSTL1
ESAM	4.84176398062813e-36	-0.47917919319295	0.014	0.295	6.39984362959426e-32	ESAM
FAM49B	5.25214554492763e-36	0.361598047090107	0.566	0.212	6.94228598128534e-32	FAM49B
MT-CO1	5.81448872514267e-36	0.463895739649519	1	0.992	7.68559119689358e-32	MT-CO1
COL1A2	6.45313681434416e-36	-0.932539608556241	0.064	0.37	8.52975624120012e-32	COL1A2
TMEM37	1.0715093000625e-35	0.275746683457034	0.306	0.063	1.41632099282261e-31	TMEM37
MAP1B	2.4469747785109e-35	-0.539467475588103	0.025	0.313	3.23441126223571e-31	MAP1B
MCOLN1	2.45468763002955e-35	0.289384845242803	0.327	0.119	3.24460610937306e-31	MCOLN1
EFEMP1	2.56106976303023e-35	-0.966460132276337	0.053	0.356	3.38522201277336e-31	EFEMP1
POMP	2.75461292160736e-35	0.392970588416137	0.811	0.63	3.6410473597806e-31	POMP
UQCR10	4.75530307179251e-35	0.371257634433385	0.701	0.506	6.28555960029533e-31	UQCR10
IQGAP2	5.78008781857857e-35	0.292901619701135	0.356	0.083	7.64012007859715e-31	IQGAP2
CYB5R3	6.20023712200022e-35	-0.51935179902062	0.16	0.503	8.19547342785989e-31	CYB5R3
TM4SF1	8.40943386505567e-35	-0.796708355849951	0.036	0.326	1.11155896828306e-30	TM4SF1
ADAMTS1	1.33205211673779e-34	-0.90326169313866	0.039	0.333	1.76070648790401e-30	ADAMTS1
ITGB1	3.20088160643279e-34	-0.635374157237254	0.356	0.678	4.23092530738286e-30	ITGB1
FBLN2	1.41028110347536e-33	-0.80479237243491	0.025	0.295	1.86410956257373e-29	FBLN2
LHFP	2.66308565151246e-33	-0.510223709667858	0.071	0.381	3.52006661416916e-29	LHFP
C7	3.78314518603021e-33	-1.49338486443643	0.064	0.361	5.00056130689473e-29	C7
PLD3	4.12366442583185e-33	0.44352751375274	0.74	0.436	5.45065963806454e-29	PLD3
MT-ND2	4.29363209268074e-33	0.384754198732915	1	0.993	5.6753229001054e-29	MT-ND2
LRP10	5.07807811620596e-33	-0.367358595204919	0.075	0.393	6.71220365400103e-29	LRP10
GNAI2	5.11600778401105e-33	0.399585616842172	0.658	0.335	6.76233908890581e-29	GNAI2
EMP1	1.53028650573859e-32	0.540529534735715	0.651	0.337	2.02273270328527e-28	EMP1
ATP5H	2.17943142844864e-32	0.363448387520921	0.737	0.46	2.88077246212341e-28	ATP5H
GYPC	2.59550735480819e-32	0.43119687225108	0.676	0.392	3.43074162158547e-28	GYPC
PLPP1	3.22632432739118e-32	-0.374228283450486	0.018	0.282	4.26455549594566e-28	PLPP1
MGP	3.36000755922426e-32	-2.25478097740384	0.794	0.892	4.44125799178262e-28	MGP
HCK	6.96510778942729e-32	0.298100438368339	0.374	0.101	9.206479476065e-28	HCK
SSPN	7.94614623407344e-32	-0.326075456874226	0.007	0.253	1.05032160921983e-27	SSPN
ACTN1	1.51838137354947e-31	-0.560857111688118	0.089	0.375	2.00699649955769e-27	ACTN1
PDXK	2.03126251176287e-31	0.311218084345603	0.399	0.139	2.68492278804816e-27	PDXK
ARID5B	3.9699344786141e-31	-0.716025776552486	0.128	0.421	5.24745939383212e-27	ARID5B
RNF130	4.05396057821578e-31	0.367320259289069	0.598	0.277	5.35852509228562e-27	RNF130
RPS4X	1.04435318631243e-30	-0.45885250601262	0.996	0.998	1.38042604166777e-26	RPS4X
TPM2	1.1580427692569e-30	-1.5076826576656	0.221	0.503	1.53070093240378e-26	TPM2
CALM2	1.24506550203144e-30	0.379466347932734	0.989	0.941	1.64572758058516e-26	CALM2
GSTO1	1.48593400959912e-30	0.393254570202017	0.662	0.445	1.96410757388812e-26	GSTO1
EMP2	1.87685318334089e-30	-0.388810343814072	0.078	0.379	2.48082453773999e-26	EMP2
BCAM	2.00447062326561e-30	-0.587737100429398	0.039	0.304	2.64950926983248e-26	BCAM
DSTN	2.07260722253563e-30	-1.10877928329767	0.601	0.804	2.7395722267476e-26	DSTN
RPL10A	2.22209538116031e-30	-0.392868788290195	0.993	0.998	2.9371656748177e-26	RPL10A
FBLN5	3.37953796106983e-30	-0.64981923959532	0.039	0.303	4.46707327694211e-26	FBLN5
COX8A	3.83824151721162e-30	0.361508080519673	0.79	0.597	5.07338763745031e-26	COX8A
MARCH1	4.26600438168454e-30	0.27566303479369	0.324	0.079	5.63880459171062e-26	MARCH1
IGFBP6	5.57078762771828e-30	-1.35638361588229	0.299	0.57	7.36346708631802e-26	IGFBP6
FGF7	6.62274474910201e-30	-0.825583258649	0.021	0.27	8.75394400936303e-26	FGF7
MFSD1	1.06495072108172e-29	0.343076229586047	0.527	0.219	1.40765186312582e-25	MFSD1
BLOC1S1	1.16273145833272e-29	0.358281793712111	0.626	0.417	1.53689844162418e-25	BLOC1S1
OGN	1.18130172292313e-29	-0.54262628724796	0.011	0.248	1.56144461735979e-25	OGN
PLXND1	1.37355779558956e-29	0.294416544216204	0.377	0.127	1.81556869421028e-25	PLXND1
SERPING1	1.48944870828952e-29	-0.872499747822364	0.463	0.671	1.96875330261708e-25	SERPING1
EFEMP2	1.62470462018556e-29	-0.324327652342579	0.014	0.256	2.14753456696127e-25	EFEMP2
RNF149	1.67075217187868e-29	0.37988511411652	0.548	0.239	2.20840022078924e-25	RNF149
MYL6	2.06237902278313e-29	0.336839769657926	1	0.983	2.72605259231474e-25	MYL6
COL18A1	2.48638267009755e-29	-0.385121567994498	0.021	0.269	3.28650061333494e-25	COL18A1
FGL2	2.99187581278912e-29	0.38827605452015	0.491	0.191	3.95466144934466e-25	FGL2
RARRES2	5.87732145260502e-29	-0.673882821070067	0.082	0.359	7.76864349605332e-25	RARRES2
ATP5G3	5.97532763478914e-29	0.330588608666619	0.676	0.535	7.89818806766429e-25	ATP5G3
FRMD4B	6.33104721082581e-29	0.313386525756389	0.427	0.151	8.36837820326956e-25	FRMD4B
COMT	7.24489660777885e-29	0.354706978335228	0.648	0.385	9.57630433616208e-25	COMT
PSMB3	8.92386943182717e-29	0.331359134878075	0.719	0.514	1.17955706149892e-24	PSMB3
MXRA8	1.17878502148105e-28	-0.344232363672689	0.011	0.241	1.55811804139366e-24	MXRA8
