p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
TSC22D1	4.16918583766635e-141	0.663141268139507	0.806	0.375	5.51082984022738e-137	TSC22D1
ECM2	3.11349583326463e-140	0.404210319513263	0.491	0.12	4.11541879240919e-136	ECM2
PEBP1	6.2941254868864e-139	0.477827628192623	0.927	0.665	8.31957506856644e-135	PEBP1
SEPW1	6.94614486661521e-138	0.518586602061845	0.895	0.58	9.18141428469198e-134	SEPW1
SFRP4	1.43237048449721e-136	0.539444250004599	0.476	0.106	1.89330730640841e-132	SFRP4
CSRP1	2.64761267527723e-136	0.524059795247213	0.845	0.418	3.49961443418144e-132	CSRP1
CD74	4.08683796117854e-136	-2.37665429800101	0.639	0.797	5.40198241708579e-132	CD74
PKIG	6.71084024834553e-136	0.481130444737811	0.671	0.263	8.87038864026312e-132	PKIG
THBS2	5.14426234964912e-135	0.511351961135835	0.562	0.162	6.79968597376621e-131	THBS2
LGR6	8.97622367437893e-133	0.275075369859897	0.294	0.03	1.18647724527941e-128	LGR6
CSDC2	1.23401460283281e-130	0.308393646454105	0.355	0.053	1.63112050202441e-126	CSDC2
KCNMB1	7.55879613763526e-130	0.401390357850818	0.498	0.124	9.99121673472629e-126	KCNMB1
KCNA5	2.70465431057722e-129	0.339714364788033	0.371	0.061	3.57501206772097e-125	KCNA5
CDH13	1.36073602732942e-128	0.346360694159162	0.388	0.07	1.79862088092403e-124	CDH13
SUSD5	5.66951861168293e-128	0.317531863837511	0.328	0.046	7.49396970092249e-124	SUSD5
ISCU	9.78831607113712e-128	0.464948629822754	0.803	0.522	1.2938196182829e-123	ISCU
WFDC1	1.54402386730676e-127	0.439134585617032	0.411	0.08	2.04089074780608e-123	WFDC1
ITGA1	8.59441200493186e-127	0.361358355480688	0.442	0.097	1.13600937881189e-122	ITGA1
PRSS23	1.23884344402564e-122	0.580315915526587	0.604	0.212	1.63750326431309e-118	PRSS23
FOS	7.58549001871364e-122	-0.81896588154496	0.403	0.774	1.00265007067357e-117	FOS
GAPDH	1.07846912741849e-118	0.434561690965488	1	0.984	1.42552049262177e-114	GAPDH
PALLD	4.84640942439065e-118	0.45109409396758	0.641	0.239	6.40598397715956e-114	PALLD
COL18A1	9.48577679616992e-118	0.50276097835103	0.62	0.237	1.25382997691774e-113	COL18A1
PRKCDBP	1.40288952656322e-116	0.50453507152943	0.761	0.363	1.85433937621126e-112	PRKCDBP
SOD1	4.32069168360377e-116	0.434636405114965	0.921	0.677	5.71109026738747e-112	SOD1
RCAN2	5.59559912260599e-116	0.391458784209603	0.47	0.123	7.39626292026059e-112	RCAN2
EFHD1	5.96491055676965e-116	0.423625224213935	0.5	0.142	7.88441877393812e-112	EFHD1
IGFBP6	1.19352541203833e-115	0.280684663729894	0.916	0.538	1.57760188963227e-111	IGFBP6
IGFBP4	3.01436486539472e-115	-1.16338433691918	0.241	0.558	3.98438747907874e-111	IGFBP4
COL6A1	3.41458934869304e-115	0.45396771619409	0.759	0.349	4.51340420110246e-111	COL6A1
HK1	9.7321932746597e-115	0.385944032776278	0.524	0.202	1.28640130704452e-110	HK1
PPP1R3C	1.46280520427097e-114	0.321806292858423	0.346	0.061	1.93353591900537e-110	PPP1R3C
CASQ2	3.43660549321643e-114	0.305371261265496	0.381	0.078	4.54250514093348e-110	CASQ2
B2M	4.64551772905494e-114	-0.737028336472002	1	1	6.14044533426482e-110	B2M
FOXS1	3.81586925446864e-112	0.31139279737231	0.344	0.06	5.04381598055665e-108	FOXS1
ID2	4.5583067598654e-112	-0.862405502134333	0.282	0.618	6.02516987519009e-108	ID2
CALM2	8.13742505839648e-112	0.42382814148557	0.996	0.938	1.07560484421885e-107	CALM2
TM4SF1	8.94258963895294e-112	0.380931624305037	0.692	0.291	1.1820314984768e-107	TM4SF1
SH3BGR	2.6457501871806e-111	0.294714862792754	0.34	0.06	3.49715259741531e-107	SH3BGR
IFITM10	9.52770802273405e-110	0.286675654522659	0.279	0.041	1.25937244644499e-105	IFITM10
IER2	3.89707145725359e-109	-0.640596529958552	0.355	0.702	5.1511490521978e-105	IER2
SCG2	3.36650146961435e-108	0.262960561787605	0.201	0.013	4.44984164253625e-104	SCG2
RPS2	4.54049065102703e-108	-0.58847051702555	1	0.999	6.00162054252753e-104	RPS2
JUN	1.70448109755584e-107	-0.844244881201271	0.424	0.735	2.25298311474931e-103	JUN
PDLIM7	5.11456905359158e-107	0.52014600236974	0.669	0.303	6.76043737503735e-103	PDLIM7
HEYL	1.65177664216876e-105	0.321302207145261	0.361	0.075	2.18331836561866e-101	HEYL
GMFG	2.41688005400393e-105	-0.521254250079913	0.038	0.356	3.1946320553824e-101	GMFG
CDH2	1.03357197908958e-104	0.251466522597569	0.279	0.039	1.3661754419606e-100	CDH2
SVIL	1.84956645107834e-104	0.355569286140332	0.45	0.125	2.44475693503535e-100	SVIL
CTSH	4.85000228271324e-104	-0.475178927158834	0.03	0.34	6.41073301729036e-100	CTSH
GPRC5C	3.98555660627198e-103	0.346509851327972	0.404	0.099	5.2681087221703e-99	GPRC5C
RPLP0	7.55733823504039e-103	-0.451661924679505	0.965	0.989	9.98928967907639e-99	RPLP0
SOCS3	1.80305604693345e-102	-0.77081740527157	0.122	0.476	2.38327948283663e-98	SOCS3
CYBA	1.99022903721798e-102	-1.11718200432391	0.434	0.643	2.63068474139473e-98	CYBA
PPDPF	3.01580426502668e-102	0.444655165991126	0.963	0.819	3.98629007751227e-98	PPDPF
COX7A1	6.28057979292801e-102	0.454554480408138	0.711	0.348	8.30167037029225e-98	COX7A1
MYOZ1	6.82121972028325e-102	0.262779757970741	0.321	0.058	9.0162882262704e-98	MYOZ1
PPP1CB	1.35943583106147e-101	0.541749976738328	0.788	0.479	1.79690228149704e-97	PPP1CB
BSG	1.19552990397187e-100	0.414219155494488	0.873	0.622	1.58025142707001e-96	BSG
SLC25A4	2.1551963748872e-100	0.419626356527845	0.551	0.201	2.8487385683259e-96	SLC25A4
SNRPN	5.07490102673267e-100	0.405061938352215	0.66	0.337	6.70800417713524e-96	SNRPN
SRGN	9.7101157128962e-100	-1.30901845622654	0.268	0.56	1.28348309493062e-95	SRGN
ZFP36	1.78205511851871e-99	-0.908082192811498	0.495	0.793	2.35552045565803e-95	ZFP36
CTHRC1	3.06771666386448e-99	0.451895235915637	0.401	0.104	4.05490788629606e-95	CTHRC1
PARK7	4.09498594053662e-99	0.391752561569519	0.864	0.654	5.4127524162013e-95	PARK7
LIMCH1	1.93469803386376e-98	0.314373391093215	0.392	0.098	2.55728386116112e-94	LIMCH1
KRT7	3.20833573881425e-98	0.274582682523393	0.213	0.02	4.24077817956467e-94	KRT7
SDC2	1.73621080397512e-96	0.358863406912468	0.68	0.306	2.29492344069432e-92	SDC2
EIF4A2	7.84327930630128e-96	0.402377723898002	0.947	0.814	1.0367246587069e-91	EIF4A2
PAM	9.16499306875831e-96	0.366068003016243	0.517	0.194	1.21142878382847e-91	PAM
LAPTM5	7.75784841237414e-95	-0.931421183158464	0.063	0.349	1.02543240314761e-90	LAPTM5
RPL28	8.42504113652834e-95	-0.54346176872821	0.986	0.993	1.11362193742632e-90	RPL28
NAMPT	4.23145261118402e-93	-0.601680965238836	0.115	0.449	5.59313406146303e-89	NAMPT
MGST3	1.18896351720758e-90	0.374806581710277	0.927	0.656	1.57157197704498e-86	MGST3
MAP1B	2.75741664177277e-90	0.393248182091171	0.64	0.282	3.64475331709524e-86	MAP1B
SEPT4	4.86856456847639e-90	0.29633436030195	0.406	0.112	6.43526864661209e-86	SEPT4
EID1	1.34908858531286e-89	0.362333036352644	0.959	0.764	1.78322529206654e-85	EID1
PRKG1	5.37082840355463e-89	0.258478905944899	0.325	0.07	7.0991609838185e-85	PRKG1
CCNI	6.71299689825521e-89	0.405458875181622	0.943	0.835	8.87323930011374e-85	CCNI
COL14A1	3.7183429267762e-88	0.336195058897919	0.458	0.147	4.91490568061278e-84	COL14A1
TGFB1I1	1.18654973448214e-86	0.344715507598718	0.62	0.271	1.5683814390385e-82	TGFB1I1
NUPR1	8.07921337782662e-86	0.290888864034983	0.806	0.459	1.06791042428112e-81	NUPR1
CFH	1.29618695386475e-85	0.259436142198999	0.733	0.383	1.71329991561843e-81	CFH
COL4A2	2.60926740145865e-85	0.344897786832841	0.469	0.163	3.44892965124805e-81	COL4A2
PGF	4.16983475894421e-85	0.356232205009945	0.367	0.096	5.51168758437246e-81	PGF
TPM3	3.38152211962527e-84	-0.482973080275558	0.159	0.466	4.46969593772068e-80	TPM3
ANXA1	1.63659689199227e-83	0.379182132417667	0.96	0.758	2.16325377183538e-79	ANXA1
DDX5	1.79855085943867e-83	-0.428837675334216	0.916	0.955	2.37732452600603e-79	DDX5
CXCR4	1.91796169638522e-83	-0.850298797276954	0.031	0.288	2.53516177028198e-79	CXCR4
ZBTB16	3.1721977828633e-83	0.357106967588587	0.491	0.182	4.19301102938871e-79	ZBTB16
SPARCL1	1.342728449968e-82	0.314046155935063	0.974	0.726	1.7748184651677e-78	SPARCL1
PTRF	3.24891841124506e-82	0.331817391551013	0.857	0.527	4.29442035598372e-78	PTRF
EMP1	4.7743245689444e-82	-0.566992319601867	0.076	0.364	6.3107022152307e-78	EMP1
MAGED2	5.02096550085908e-82	0.390369401151592	0.685	0.381	6.63671219903554e-78	MAGED2
CORO1A	9.33673311226303e-81	-0.564084522290504	0.027	0.279	1.23412938277893e-76	CORO1A
UACA	1.34648186603311e-80	0.318187100001104	0.401	0.143	1.77977973052257e-76	UACA
CTSS	6.15423125061008e-80	-0.578166763503174	0.037	0.293	8.13466286705641e-76	CTSS
GABARAPL2	5.19107181762719e-79	0.36568592919014	0.801	0.566	6.86155872853962e-75	GABARAPL2
TMEM204	8.12903224261879e-79	0.371670333860645	0.432	0.164	1.07449548182935e-74	TMEM204
GSTP1	1.57118370322554e-78	0.333481360327675	0.981	0.861	2.07679061892352e-74	GSTP1
CPXM2	1.62021160623105e-78	0.382070442574944	0.465	0.173	2.1415957011162e-74	CPXM2
HCST	1.73234347552608e-78	-0.625927898608233	0.026	0.266	2.28981160595037e-74	HCST
INTS6	6.585271728094e-78	-0.435404068200162	0.082	0.368	8.70441217019465e-74	INTS6
COTL1	7.81781177370381e-78	-0.536214567296591	0.068	0.336	1.03335836024817e-73	COTL1
TMEM176B	2.42982720641188e-77	-0.584576943214813	0.047	0.304	3.21174560143523e-73	TMEM176B
FIBIN	4.27181967025387e-77	0.282910989461929	0.476	0.181	5.64649124014157e-73	FIBIN
NOL3	6.88392218473785e-77	0.259151849696418	0.349	0.095	9.09916834378649e-73	NOL3
CTSD	8.58301825557143e-77	0.2671009602109	0.887	0.601	1.13450335302143e-72	CTSD
ITM2A	1.01130813401483e-76	-0.691479541947657	0.117	0.38	1.3367470915408e-72	ITM2A
CD37	2.02581485786924e-76	-0.446731032772401	0.015	0.248	2.67772207913157e-72	CD37
PTPRC	4.43459798057655e-76	-0.412098610838314	0.012	0.24	5.86165161072608e-72	PTPRC
ZFYVE21	6.60284927557361e-75	0.320214582979624	0.569	0.263	8.7276461724532e-71	ZFYVE21
SAT1	6.90475162976298e-75	-0.880168303251648	0.515	0.718	9.12670070422071e-71	SAT1
TIMP1	8.0091635402477e-75	0.332520550269472	0.988	0.869	1.05865123674994e-70	TIMP1
GPSM3	3.42097757114008e-74	-0.349892825881078	0.016	0.243	4.52184815353296e-70	GPSM3
PTMS	3.99985302350494e-74	0.353616117516647	0.84	0.545	5.28700572646882e-70	PTMS
FKBP10	1.29667934531162e-73	0.322765316445453	0.485	0.197	1.7139507586329e-69	FKBP10
TMEM176A	2.7708463633302e-73	-0.480397028221582	0.03	0.267	3.66250472304986e-69	TMEM176A
TMEM106C	5.17122195033193e-73	0.270955842682709	0.417	0.144	6.83532117394874e-69	TMEM106C
TYROBP	5.45719577446215e-73	-1.25466795153359	0.118	0.276	7.21332137468407e-69	TYROBP
RPS28	1.83781715577244e-72	-0.463334882259107	0.999	0.999	2.42922671650001e-68	RPS28
WISP2	1.94014263288447e-72	0.574296220770358	0.464	0.178	2.5644805321467e-68	WISP2
COPRS	3.78104526102738e-72	0.295530621177183	0.47	0.206	4.99778562602599e-68	COPRS
DYNLL1	4.46313541479683e-72	0.362656456330678	0.901	0.711	5.89937239127845e-68	DYNLL1
VAMP8	6.72048464319625e-72	-0.553144723996057	0.041	0.279	8.88313660137681e-68	VAMP8
TXNIP	6.79418306814057e-71	-0.590533268243435	0.547	0.753	8.9805511794682e-67	TXNIP
MSC	9.32186437310604e-71	0.281610318694856	0.321	0.091	1.23216403283716e-66	MSC
CTSC	1.93477618060743e-70	-0.454517047797309	0.081	0.346	2.5573871555269e-66	CTSC
PDGFRB	1.99519708747862e-70	0.310345008542538	0.433	0.156	2.63725151022924e-66	PDGFRB
SLC2A3	3.11888177535177e-70	-0.311909552799439	0.026	0.259	4.12253793065997e-66	SLC2A3
CD53	9.77485050820651e-70	-0.382788436539404	0.022	0.246	1.29203974017474e-65	CD53
KRT17	1.00499824338021e-69	0.298302952025132	0.156	0.015	1.32840667809996e-65	KRT17
LSP1	3.06564242238413e-69	-0.40481339962797	0.047	0.289	4.05216615390735e-65	LSP1
MYL6	6.10206431261479e-69	0.339086219944355	0.999	0.983	8.06570860841423e-65	MYL6
CAV2	1.53798547068986e-68	0.325611140465322	0.586	0.276	2.03290919515786e-64	CAV2
MARCKSL1	1.60365210725641e-68	-0.54668593050865	0.025	0.247	2.11970735537153e-64	MARCKSL1
BST2	2.50151103407362e-68	-0.417893560450576	0.123	0.411	3.30649728483852e-64	BST2
ZFP36L1	4.17887552033432e-68	-0.486559665090445	0.349	0.631	5.52363766277791e-64	ZFP36L1
RAB34	4.2153784931736e-68	0.316682399911162	0.588	0.291	5.57188729227686e-64	RAB34
GIMAP4	8.37348794154196e-67	-0.298952968931125	0.012	0.218	1.10680763611302e-62	GIMAP4
SERPINF1	1.04341770429296e-66	-1.23499269312171	0.139	0.357	1.37918952153444e-62	SERPINF1
TMEM47	1.30985912683175e-66	0.296692402399659	0.453	0.175	1.73137179384621e-62	TMEM47
FABP5	1.36408284947139e-66	-0.555221699320676	0.036	0.267	1.80304471043128e-62	FABP5
RPS12	4.53710687707389e-66	-0.425588565854038	0.993	0.999	5.99714787011627e-62	RPS12
MYC	5.40939908126915e-66	-0.61180183795731	0.103	0.366	7.15014370562157e-62	MYC
PECAM1	2.18939236689146e-65	-0.509991371764951	0.026	0.238	2.89393883055713e-61	PECAM1
MORF4L2	5.24800060748721e-65	0.353540479447041	0.73	0.453	6.9368072029766e-61	MORF4L2
CCDC107	1.15494271130938e-64	0.343986710627334	0.582	0.311	1.52660327580874e-60	CCDC107
SBDS	6.91435718196252e-64	0.332291313086128	0.793	0.519	9.13939732311806e-60	SBDS
TNS1	7.6131536299198e-64	0.292241264752017	0.398	0.145	1.0063066468028e-59	TNS1
MRPS6	4.24406135592274e-63	0.28321257736419	0.445	0.182	5.60980030025867e-59	MRPS6
IRF1	8.69997711101898e-63	-0.331186394084864	0.047	0.28	1.14996297453449e-58	IRF1
CRTAP	8.7956641865121e-63	0.302382767551617	0.536	0.273	1.16261089217317e-58	CRTAP
RAMP2	1.15580052408082e-62	-0.515395644746422	0.02	0.224	1.52773713273002e-58	RAMP2
TSC22D3	5.24045920162471e-62	0.452678449995011	0.801	0.566	6.92683897270754e-58	TSC22D3
SEPP1	8.70693630340661e-62	-1.00999612276307	0.393	0.605	1.15088284058429e-57	SEPP1
GEM	1.03459469501416e-61	0.320026527864888	0.463	0.191	1.36752726786971e-57	GEM
FCER1G	1.67092647625996e-61	-1.09000015167868	0.098	0.256	2.20863061632041e-57	FCER1G
GADD45A	4.15066853037936e-61	0.340727672723832	0.442	0.186	5.48635366345544e-57	GADD45A
RNASE1	4.68357189332423e-61	-1.1131354085231	0.088	0.321	6.19074532859597e-57	RNASE1
HCLS1	1.43510429770438e-60	-0.331743337065585	0.025	0.228	1.89692086070565e-56	HCLS1
AIF1	2.3977230519349e-60	-0.972047536796686	0.077	0.231	3.16931033004755e-56	AIF1
BANF1	3.16400620591043e-60	0.310997142784111	0.664	0.418	4.1821834029724e-56	BANF1
FBLN2	7.15322855926219e-60	-0.728660999619319	0.091	0.303	9.45513750963276e-56	FBLN2
MRPL51	7.32990896745907e-60	0.295300089623317	0.61	0.345	9.6886736731874e-56	MRPL51
TMSB10	2.10953896070944e-59	-0.672702149863921	0.991	0.987	2.78838859826573e-55	TMSB10
GADD45B	2.18573191337663e-59	-0.57256503443345	0.568	0.719	2.88910044310124e-55	GADD45B
PPP1R12B	7.61537183769596e-59	0.252976571140857	0.367	0.129	1.00659984950665e-54	PPP1R12B
GIMAP7	8.58926652379843e-59	-0.292775483471582	0.009	0.187	1.13532924911568e-54	GIMAP7
TNFRSF1B	1.03925417134738e-58	-0.250844071944955	0.014	0.2	1.37368616368696e-54	TNFRSF1B
ALOX5AP	1.22384300653819e-58	-0.569781335538772	0.037	0.238	1.61767568604218e-54	ALOX5AP
IFI27	1.71295295152249e-58	-0.904938871391804	0.051	0.25	2.26418121132242e-54	IFI27
MAP3K7CL	1.74283720301908e-58	0.283108049526308	0.29	0.082	2.30368221495062e-54	MAP3K7CL
FGF7	1.95453019195401e-58	-0.778884422975826	0.068	0.278	2.58349800772481e-54	FGF7
NR4A2	2.28019601171086e-58	-0.37002984968158	0.052	0.28	3.01396308827942e-54	NR4A2
GPX3	5.75691191799545e-58	-0.422360359321084	0.825	0.592	7.60948617320639e-54	GPX3
ILK	1.45611361211835e-57	0.322505070294856	0.661	0.392	1.92469097249804e-53	ILK
NUDT4	1.65522675556475e-57	0.294444394085529	0.551	0.27	2.18787872550549e-53	NUDT4
PHPT1	2.35034907711995e-57	0.337110271717527	0.669	0.442	3.10669141013715e-53	PHPT1
CFD	4.36845860882407e-57	-2.06410775231956	0.426	0.651	5.77422858914366e-53	CFD
HTRA1	4.95587516329015e-57	0.319881172418443	0.577	0.3	6.55067579083692e-53	HTRA1
CD14	7.92041746253892e-57	-1.10681788955267	0.094	0.28	1.04692078019839e-52	CD14
MRFAP1	9.15463559050265e-57	0.3133904675981	0.734	0.495	1.21005973235264e-52	MRFAP1
TIMP3	9.61900517634256e-57	-0.809021767555222	0.424	0.544	1.27144010420896e-52	TIMP3
RPL39	1.05192863181808e-56	-0.475287175778609	0.996	0.996	1.39043926553714e-52	RPL39
RPL36A	1.30838069059942e-56	-0.420834252926848	0.893	0.944	1.72941759683431e-52	RPL36A
PLAT	1.32286663880385e-56	-0.403210792066264	0.016	0.201	1.74856512317093e-52	PLAT
