p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
SCCPDH	9.51489026028906e-195	0.663255315619082	0.5	0.149	1.25767819460501e-190	SCCPDH
CLIC4	1.29864623684891e-185	1.04171657447618	0.819	0.374	1.71655059586689e-181	CLIC4
CHL1	1.24350591315205e-184	0.935348432868945	0.63	0.035	1.64366611600438e-180	CHL1
ARHGAP15	1.19032227973114e-182	0.947139583383981	0.62	0.119	1.57336798934862e-178	ARHGAP15
TTYH1	1.12551617264105e-181	0.826403128068652	0.546	0.006	1.48770727699694e-177	TTYH1
AHR	5.3302288364713e-181	0.773309419670392	0.546	0.101	7.04549647604777e-177	AHR
RPLP1	8.23082901300789e-181	-1.05693630585195	1	1	1.08795097893938e-176	RPLP1
FXYD1	2.31422405496433e-180	1.30954522640885	0.935	0.377	3.05894135585186e-176	FXYD1
ST6GALNAC2	8.03904589244494e-177	0.825457959751144	0.565	0.016	1.06260108606337e-172	ST6GALNAC2
CD9	3.57359211021045e-170	1.24556955949102	1	0.652	4.72357405127617e-166	CD9
RPL41	7.99098000320196e-169	-0.956217474108807	1	1	1.05624773682323e-164	RPL41
PRIMA1	3.17197730143081e-167	0.682372936680445	0.481	0.004	4.19271959703124e-163	PRIMA1
RPL34	1.5960274698816e-164	-1.10357872478502	0.995	1	2.1096291096895e-160	RPL34
RPL10	4.145559078299e-163	-0.858179776760618	1	1	5.47959998969562e-159	RPL10
EEF1A1	1.51567998420975e-162	-1.02907810569651	1	1	2.00342580312844e-158	EEF1A1
GFRA3	3.11123469932471e-160	0.688737506733291	0.477	0.004	4.1124300255674e-156	GFRA3
RPL21	1.57418246716009e-155	-0.925022000567303	1	1	2.08075438509221e-151	RPL21
MT3	1.51670306000058e-153	0.735634646114131	0.444	0.003	2.00477810470877e-149	MT3
SOX2	1.03059785832922e-152	0.645054457027639	0.431	0.001	1.36224424913957e-148	SOX2
RPS27A	2.87032643537527e-152	-1.02112274447674	0.995	0.999	3.79399748227903e-148	RPS27A
RPS6	7.94175957363349e-151	-1.08082371489085	1	0.999	1.04974178044287e-146	RPS6
L1CAM	3.77705660624441e-149	0.699124182232221	0.449	0.005	4.99251342213386e-145	L1CAM
ANGPTL4	3.08816243077517e-148	1.43408070814963	0.75	0.203	4.08193310099862e-144	ANGPTL4
TUBA1A	7.49459695849642e-147	1.09632120742249	0.986	0.573	9.90635825974057e-143	TUBA1A
RPL13	1.30438802333992e-144	-0.97150490516992	1	1	1.72414008925071e-140	RPL13
PON2	2.34125626187248e-144	0.52533217241358	0.44	0.148	3.09467252694305e-140	PON2
CMTM5	9.38472949496507e-143	0.624358224244989	0.468	0.011	1.24047354464448e-138	CMTM5
TMEM176B	1.0989522228111e-142	1.26380238816308	0.903	0.275	1.45259504811172e-138	TMEM176B
CTNNA1	1.12282749733352e-142	0.644363013302104	0.565	0.311	1.48415338597544e-138	CTNNA1
RPS18	2.4968704310557e-140	-1.16535946016766	1	0.999	3.30036333576943e-136	RPS18
MAL	2.38776635102451e-138	0.775038597918372	0.537	0.041	3.1561495627842e-134	MAL
RPS23	1.43743753478283e-136	-0.982314063605839	0.995	0.999	1.90000493347594e-132	RPS23
FXYD3	4.76665523488874e-136	0.616259615285949	0.394	0.002	6.30056488947593e-132	FXYD3
RPS27	9.16852838728676e-132	-1.07463557714532	1	1	1.21189608223156e-127	RPS27
RPS12	1.70544113620351e-129	-1.0465175988882	1	0.998	2.25425209383381e-125	RPS12
PEBP1	3.235408641715e-129	0.887151155225456	0.981	0.677	4.27656314261888e-125	PEBP1
CNN3	4.64851775830842e-129	1.07990367911535	0.991	0.541	6.14441077293207e-125	CNN3
RPLP2	3.8182749424145e-127	-0.981975285535715	0.995	0.999	5.04699581888349e-123	RPLP2
CALM2	9.62574880660418e-126	0.951191297253809	1	0.941	1.27233147725694e-121	CALM2
RPS4X	2.07427911567572e-124	-0.952634731626835	1	0.998	2.74178213510017e-120	RPS4X
RPS8	1.81945040216037e-122	-0.874364828836748	0.991	0.999	2.40494954157557e-118	RPS8
COMT	9.2922997798675e-122	0.659087795719989	0.644	0.387	1.22825618490289e-117	COMT
TUBB2A	2.26202818865665e-121	0.642771518106354	0.491	0.165	2.98994885976636e-117	TUBB2A
PCDH9	2.10387918720478e-120	0.761097904364964	0.56	0.103	2.78090750964728e-116	PCDH9
ITGB4	9.68397727626984e-120	0.652254083675087	0.421	0.044	1.28002811637735e-115	ITGB4
RPL26	1.95178997221479e-119	-0.958018820715214	0.991	0.999	2.57987598527351e-115	RPL26
RPL12	1.59949823008561e-118	-0.885354346694324	0.991	0.998	2.11421676052716e-114	RPL12
RPL11	1.77676235460252e-115	-0.842414609187256	1	0.999	2.34852448031361e-111	RPL11
RPL32	2.10617380056645e-115	-0.908825451352962	1	1	2.78394052958873e-111	RPL32
RGCC	5.23947487502737e-115	1.10665757019667	0.764	0.186	6.92553788981118e-111	RGCC
CAT	7.33288297026154e-115	0.630583573104448	0.583	0.301	9.6926047100917e-111	CAT
CAB39L	1.42044010093403e-114	0.601061744485229	0.449	0.09	1.8775377254146e-110	CAB39L
RPL19	4.40074367958458e-114	-0.829332077930622	0.991	0.999	5.81690299567489e-110	RPL19
RPL3	1.49368802025855e-113	-0.894535952168442	1	1	1.97435682517775e-109	RPL3
MARCKS	1.04938774538254e-111	0.886347416685281	0.653	0.267	1.38708072184664e-107	MARCKS
CADM2	2.124030020982e-111	0.475211307909951	0.356	0.004	2.80754288173401e-107	CADM2
KLF6	2.48928195674748e-111	0.988317359979642	0.81	0.434	3.29033289042881e-107	KLF6
TSPAN8	2.8444334942968e-111	0.928926375420178	0.574	0.106	3.75977219276151e-107	TSPAN8
RPL18A	7.83311970121008e-110	-0.760528689805777	0.995	1	1.03538176210595e-105	RPL18A
H3F3B	2.17212552354617e-108	0.794821263239387	1	0.992	2.87111551702333e-104	H3F3B
PDLIM4	5.14354595935748e-107	0.677950925712172	0.491	0.136	6.79873904907872e-103	PDLIM4
AATK	7.90111876631389e-107	0.481702486462548	0.352	0.006	1.04436987853137e-102	AATK
RPL31	1.81865484740805e-106	-0.849256704307477	0.995	0.998	2.40389797730396e-102	RPL31
CLU	1.7011995837705e-105	1.18548707041319	1	0.708	2.24864560982784e-101	CLU
SLC22A17	3.46274467423646e-105	0.533032617931352	0.421	0.124	4.57705591040575e-101	SLC22A17
SPP1	7.3718836970594e-105	1.05091359317015	0.685	0.082	9.74415587077312e-101	SPP1
PPDPF	2.13680664983285e-104	0.826384659716272	1	0.825	2.82443102974906e-100	PPDPF
TPT1	6.11422166058474e-104	-0.928533244554024	1	0.998	8.0817781909609e-100	TPT1
NRN1	7.79810047059573e-104	0.826206226202424	0.62	0.092	1.03075292020334e-99	NRN1
RPL23A	3.61420612834924e-103	-0.803937657507157	1	0.999	4.77725766045203e-99	RPL23A
ART3	5.41729482415586e-102	0.446829802891899	0.324	0.004	7.16058029856921e-98	ART3
ITGB8	2.34384189947538e-101	0.590350728543432	0.343	0.012	3.09809022272656e-97	ITGB8
NCAM1	2.39553974491538e-100	0.521808948510475	0.361	0.015	3.16642443482915e-96	NCAM1
PLLP	8.86704896614805e-100	0.575395172790986	0.384	0.016	1.17204653234545e-95	PLLP
RPS24	1.02153775509448e-99	-0.877714513376589	0.981	0.995	1.35026860468388e-95	RPS24
SMIM5	1.09166159507502e-99	0.516172515264113	0.329	0.005	1.44295829637016e-95	SMIM5
GPX3	1.46057559487893e-99	1.27590122631601	0.981	0.601	1.93058882131097e-95	GPX3
RPS19	4.41372099570078e-99	-1.02725307876688	0.995	0.999	5.83405641211729e-95	RPS19
S100A10	3.7885261520086e-98	0.926803274897079	1	0.753	5.00767386772496e-94	S100A10
RPS16	5.43676359435883e-98	-0.751090456987553	0.986	0.997	7.1863141190235e-94	RPS16
RPL37A	1.33476044581421e-97	-0.718741419127681	0.995	0.998	1.76428635727723e-93	RPL37A
RPS15A	2.84560523437426e-95	-0.913113840411072	0.995	0.998	3.7613209987959e-91	RPS15A
NRXN3	3.15028896819355e-95	0.471134968783777	0.31	0.005	4.16405195815824e-91	NRXN3
RPL15	6.94376743180955e-95	-0.688969470693983	1	1	9.17827179136586e-91	RPL15
RHEB	1.02746647152237e-94	0.588620128192674	0.667	0.472	1.35810518205827e-90	RHEB
CYB5A	1.04598927130836e-94	0.654109088841623	0.556	0.265	1.38258861881539e-90	CYB5A
RPS9	1.29264240778062e-94	-0.708129121077482	1	0.998	1.70861473460442e-90	RPS9
PGRMC1	7.08085424966345e-92	0.492024074805472	0.477	0.298	9.35947314720515e-88	PGRMC1
CADM3	1.58721763268265e-91	0.761574019505622	0.505	0.051	2.09798426687992e-87	CADM3
RPS25	1.77748854304643e-91	-0.721514443337559	0.995	0.998	2.34948435619877e-87	RPS25
RPL9	2.11009905136558e-91	-0.729609360139793	1	0.998	2.78912892609503e-87	RPL9
PRNP	2.06698243972607e-90	0.658605823699817	0.662	0.386	2.73213738882992e-86	PRNP
RPL35A	5.09672377195149e-90	-0.762782806751677	1	0.999	6.73684948176548e-86	RPL35A
CADM4	9.86773188229076e-90	0.443065033297083	0.319	0.01	1.30431680020119e-85	CADM4
AZGP1	2.09605652631432e-89	0.403993055194814	0.264	0.001	2.77056751648227e-85	AZGP1
QDPR	2.58202618444597e-89	0.272938288921297	0.25	0.125	3.41292221060068e-85	QDPR
RPS2	9.36293985577214e-88	-0.931236645850324	1	0.999	1.23759339013596e-83	RPS2
RPL8	1.2096732814114e-87	-0.640946446387708	1	0.999	1.59894614336959e-83	RPL8
PCBP4	2.34046364686837e-87	0.338413942190349	0.273	0.088	3.09362484843061e-83	PCBP4
COL28A1	3.57039106107598e-87	0.449015897658429	0.329	0.009	4.71934290453022e-83	COL28A1
TMSB4X	4.17145793765587e-87	-1.36401363072131	1	0.998	5.51383310199354e-83	TMSB4X
ARHGEF26	5.19354092404143e-87	0.323998326267521	0.241	0.058	6.86482239339797e-83	ARHGEF26
TMEM176A	5.6464762980491e-87	0.982454335796608	0.755	0.242	7.46351237076131e-83	TMEM176A
RPL30	2.38054712568201e-86	-0.773020302507585	1	0.997	3.14660719072649e-82	RPL30
PPP1R16A	2.99849247286037e-86	0.26552669835175	0.204	0.074	3.96340735062684e-82	PPP1R16A
GPC1	3.95932028110522e-86	0.551793108255602	0.417	0.079	5.23342954756487e-82	GPC1
EHBP1	1.15867320763912e-85	0.366084349263692	0.282	0.068	1.53153424585739e-81	EHBP1
BPGM	1.88261493116899e-85	0.285645662442015	0.199	0.077	2.48844041601918e-81	BPGM
GAS2L3	2.07015778814464e-84	0.45704896473569	0.324	0.013	2.73633456436959e-80	GAS2L3
RPL37	6.20968313745743e-84	-0.807562332887811	0.991	0.993	8.20795917109123e-80	RPL37
CBR1	2.53903056231915e-83	0.44626134881818	0.431	0.223	3.35609059727345e-79	CBR1
RPS14	1.59309400109307e-82	-0.78345563882517	1	1	2.10575165064482e-78	RPS14
PHLDA3	2.03826472260006e-82	0.681247879187299	0.56	0.199	2.69417831033276e-78	PHLDA3
RPL27A	2.31204471000813e-82	-0.752853164668344	1	0.999	3.05606069768874e-78	RPL27A
SFRP5	2.7278202806445e-82	0.384522476439939	0.255	0.002	3.6056328469559e-78	SFRP5
LGALS1	8.59402660843328e-82	0.884985282410656	1	0.872	1.13595843710271e-77	LGALS1
TBCB	2.33727042149484e-81	0.477097397335565	0.532	0.363	3.08940404313188e-77	TBCB
RPS13	3.00272704587138e-81	-0.673088528608241	0.991	0.998	3.96900460923279e-77	RPS13
RPS28	2.6075504764524e-80	-0.83823141303838	1	0.999	3.44666021977478e-76	RPS28
FAM19A5	4.45986759622601e-80	0.404194265483337	0.273	0.007	5.89505298869153e-76	FAM19A5
UBB	5.37971043542745e-80	-0.634369521761531	0.949	0.953	7.110901253548e-76	UBB
LPL	6.71243556733269e-80	0.590146466108246	0.324	0.012	8.87249733290035e-76	LPL
MDK	1.11824782100184e-79	0.721846362945965	0.495	0.174	1.47809996980023e-75	MDK
ANXA2	1.40430872723089e-79	0.77459391181677	1	0.844	1.85621527565379e-75	ANXA2
RPS17	6.63013984817844e-79	-0.675238724657049	1	0.998	8.76371885132226e-75	RPS17
VIM	1.81684214594907e-78	0.837960044990619	1	0.984	2.40150194851548e-74	VIM
RPS3	1.15347227285462e-77	-0.850254566438451	0.995	0.997	1.52465965025923e-73	RPS3
ADD3	1.37138213287656e-77	0.677594356377633	0.556	0.211	1.81269290323624e-73	ADD3
RDH10	2.11279055074719e-77	0.591064431577742	0.375	0.04	2.79268654997764e-73	RDH10
RPL10A	2.26214733679591e-77	-0.670512045063295	0.995	0.998	2.99010634977683e-73	RPL10A
RPL39	2.66633967996389e-77	-0.916852066571314	0.995	0.996	3.52436778897627e-73	RPL39
MICALL2	3.14010438577158e-77	0.405588110026031	0.301	0.047	4.15058997711287e-73	MICALL2
CADM1	4.50564835545889e-77	0.504985381688865	0.352	0.038	5.95556599624556e-73	CADM1
SOX10	5.58423704579126e-77	0.372469484991912	0.231	0.001	7.38124452712689e-73	SOX10
FAM134B	1.50861658094769e-75	0.422042758288101	0.282	0.048	1.99408939669666e-71	FAM134B
WNT6	1.60108887418351e-75	0.434339845871385	0.301	0.012	2.11631927389577e-71	WNT6
RPS15	2.03835695140827e-74	-0.596366642610207	1	1	2.69430021837145e-70	RPS15
TMEM14A	5.66527338765299e-74	0.364533662364153	0.356	0.21	7.48835836379973e-70	TMEM14A
STMN1	7.22608138851485e-74	0.728244690041275	0.606	0.205	9.55143437933893e-70	STMN1
ERBB3	2.46916215670626e-73	0.452935941289662	0.319	0.034	3.26373853873433e-69	ERBB3
FADS3	2.44216243015615e-72	0.476056679621187	0.389	0.178	3.2280503001804e-68	FADS3
SLC35F1	1.20881798855948e-71	0.345364752196522	0.231	0.003	1.59781561727792e-67	SLC35F1
MAG	3.18006411175781e-71	0.394085152371705	0.218	0.002	4.20340874292148e-67	MAG
SORCS1	3.42567013507444e-71	0.329235576939079	0.231	0.002	4.5280507845414e-67	SORCS1
PLEKHB1	2.81021488551729e-69	0.368561351790923	0.245	0.024	3.71454203567675e-65	PLEKHB1
HSPA12A	7.5141309782802e-69	0.362174539831983	0.25	0.017	9.93217832709077e-65	HSPA12A
CMTM6	1.29675714836675e-68	0.545283447159333	0.551	0.339	1.71405359871117e-64	CMTM6
RPL6	1.90319494553024e-68	-0.603813107299913	0.995	0.996	2.51564307900187e-64	RPL6
NPTX2	5.62135756796345e-68	0.439313135119746	0.319	0.024	7.43031043333409e-64	NPTX2
SLC15A3	6.40869399280788e-68	0.429544454593684	0.306	0.053	8.47101171969346e-64	SLC15A3
PRPSAP1	1.72744382943022e-67	0.295225304573497	0.292	0.155	2.28333525374087e-63	PRPSAP1
BAIAP2	2.20632132804005e-67	0.364025458550376	0.269	0.078	2.91631553140334e-63	BAIAP2
RPS20	4.59598259671658e-67	-0.664395883059832	0.986	0.992	6.07496979633998e-63	RPS20
GATM	9.51550502869859e-67	0.511255798163619	0.403	0.103	1.25775945469338e-62	GATM
SPARC	1.59296401332756e-66	0.830182155388391	0.949	0.493	2.10557983281637e-62	SPARC
RPL36	2.09198751518894e-66	-0.708406304137245	1	0.998	2.76518909757674e-62	RPL36
GPR155	8.15741294795923e-66	0.429299819119121	0.315	0.074	1.07824684346125e-61	GPR155
MIA	1.5723102866476e-65	0.47861736619684	0.264	0.007	2.0782797368908e-61	MIA
ACTA2	6.14092518671339e-65	-1.68745028359943	0.907	0.529	8.11707491179776e-61	ACTA2
FBLN1	7.96597202716682e-65	-1.33534762712396	0.727	0.348	1.05294218255091e-60	FBLN1
RPL35	1.22033440542837e-64	-0.613778268588824	0.991	0.997	1.61303801709522e-60	RPL35
PCMT1	7.69167942782709e-64	0.292645730327936	0.38	0.332	1.01668618677019e-59	PCMT1
ITPR1	9.47584351476389e-64	0.463906388767986	0.366	0.115	1.25251699578149e-59	ITPR1
CYR61	1.31381825622882e-63	-0.571358691022807	0.907	0.468	1.73660497108326e-59	CYR61
RPS29	1.38966601668853e-63	-0.93953195235035	0.995	0.996	1.8368605408589e-59	RPS29
SCP2	2.96462975769351e-63	0.404226389941296	0.565	0.496	3.91864761371928e-59	SCP2
HADHB	1.19198455695185e-62	0.305556072659393	0.361	0.305	1.57556518737896e-58	HADHB
PLA2G16	3.77760004029247e-62	0.386232567739426	0.417	0.287	4.99323173325859e-58	PLA2G16
RPL5	4.57976778421505e-62	-0.639948384008408	0.991	0.993	6.05353705717545e-58	RPL5
RPL29	5.37828800365994e-62	-0.604821815340637	0.995	0.993	7.10902108323771e-58	RPL29
TOB2	8.31582281906188e-62	0.285851612099493	0.273	0.184	1.0991854602236e-57	TOB2
RARRES2	1.22848938410497e-61	0.817392050936835	0.819	0.343	1.62381726790995e-57	RARRES2
BNIP3	1.29436157199076e-61	0.254739651571022	0.25	0.169	1.71088712585738e-57	BNIP3
CHADL	1.84294909263433e-61	0.291381063744286	0.194	0.013	2.43601011064406e-57	CHADL
RDX	5.26682231542674e-61	0.502238680506328	0.5	0.285	6.96168573653106e-57	RDX
DYNLRB1	6.70172897523978e-61	0.396559407902729	0.537	0.461	8.85834535947194e-57	DYNLRB1
POLR2F	1.94742829946728e-60	0.336051907909033	0.412	0.335	2.57411072623585e-56	POLR2F
FAU	3.5104526359123e-60	-0.557506992404663	0.995	0.996	4.64011629414887e-56	FAU
GPC4	1.45485545645949e-59	0.324670348915782	0.236	0.061	1.92302794234816e-55	GPC4
RPL14	2.15993832984422e-59	-0.56744216977477	1	0.997	2.85500648438808e-55	RPL14
DST	7.3352410187363e-59	0.49110017855843	0.458	0.223	9.69572157856564e-55	DST
PDK4	1.98895934928146e-58	0.797477733579904	0.759	0.34	2.62900646788023e-54	PDK4
SRGN	2.82788270717848e-58	-0.858656967515083	0.833	0.535	3.73789536234851e-54	SRGN
SPARCL1	1.09245213825742e-57	-0.611621650579085	0.972	0.739	1.44400323634865e-53	SPARCL1
LRRTM1	1.72425720552652e-57	0.264983570021772	0.181	0.001	2.27912317426496e-53	LRRTM1
CYBA	4.41896893741322e-57	-0.73799999460971	0.894	0.624	5.84099314147279e-53	CYBA
SRI	2.51441366173617e-56	0.305596874493028	0.44	0.462	3.32355197808287e-52	SRI
IFNGR2	2.7317074651431e-56	0.33681395106458	0.329	0.233	3.61077092742615e-52	IFNGR2
ALDH6A1	3.70393104800718e-56	0.316606707717226	0.259	0.098	4.89585605925588e-52	ALDH6A1
ZBTB20	4.86844480437596e-56	0.324343918872895	0.329	0.197	6.43511034242415e-52	ZBTB20
GNB2L1	6.05963744345515e-56	-0.539878713376782	0.991	0.991	8.00962877275902e-52	GNB2L1
LAMP1	1.07141724481072e-55	0.57541084763703	0.819	0.58	1.4161993141908e-51	LAMP1
CTGF	1.76551342266713e-55	-1.3251787540943	0.815	0.487	2.33365564208141e-51	CTGF
ASPH	2.13402792170603e-55	0.369937238467537	0.403	0.269	2.82075810691103e-51	ASPH
RPL7A	8.64134797652721e-55	-0.539369727542756	0.995	0.995	1.14221337553737e-50	RPL7A
RPS10	2.93103744299319e-54	-0.635140543717389	0.977	0.958	3.8742452921484e-50	RPS10
APLP2	4.08899920898379e-54	0.445743637513843	0.597	0.508	5.40483915443477e-50	APLP2
DAG1	4.76976041137653e-54	0.251994395614637	0.199	0.064	6.30466931175749e-50	DAG1
LUM	6.7338984483931e-54	-1.21939881634707	0.611	0.347	8.90086696908599e-50	LUM
DCN	7.53991241214877e-54	-1.45013468982378	0.944	0.551	9.96625622637825e-50	DCN
IGFBP4	7.63632427427628e-54	-0.37748790383141	0.87	0.53	1.00936934257384e-49	IGFBP4
ENTPD2	2.03472745106431e-53	0.346774997863317	0.231	0.009	2.6895027448168e-49	ENTPD2
PDE4DIP	4.08674778106116e-53	0.275165399560398	0.236	0.102	5.40186321700664e-49	PDE4DIP
ERBB2	1.46401147257445e-52	0.252522918968174	0.208	0.079	1.9351303644489e-48	ERBB2
MYL9	2.72705993198169e-52	-1.08625185632279	0.963	0.637	3.60462781809339e-48	MYL9
TSPAN15	3.9800308603841e-52	0.341520017248284	0.264	0.061	5.26080479125571e-48	TSPAN15
MPST	4.84626077925476e-52	0.251957474448923	0.269	0.181	6.40578749801894e-48	MPST
TPM2	8.16003928423427e-52	-0.925049422046549	0.829	0.49	1.07859399259009e-47	TPM2
RPS5	8.50360155638347e-52	-0.571365328902701	0.995	0.995	1.12400605372277e-47	RPS5
PLPP1	8.83592067699766e-52	0.591897986672749	0.56	0.27	1.16793199508555e-47	PLPP1
RPL24	9.85721440765457e-52	-0.531105794765725	0.991	0.99	1.30292660040378e-47	RPL24
TIMP3	1.66204764642766e-51	0.480187188323498	0.977	0.528	2.19689457904808e-47	TIMP3
CALD1	1.82422358876742e-51	-0.520401809099649	0.903	0.588	2.41125873963278e-47	CALD1
RAB10	2.04649967899674e-51	0.303979270675739	0.384	0.282	2.70506327569789e-47	RAB10
KCNMB4	2.73761250679514e-51	0.28237258075819	0.213	0.012	3.61857621148182e-47	KCNMB4
SEMA4B	7.12444024514368e-51	0.252728652369551	0.185	0.031	9.41708511603091e-47	SEMA4B
CDK2AP2	1.04560199929842e-50	0.410816030119575	0.412	0.217	1.38207672267265e-46	CDK2AP2
TAGLN	1.13379991300762e-50	-1.71005851059502	0.981	0.749	1.49865672501348e-46	TAGLN
UBA52	1.3130017830802e-50	-0.508530805197993	0.986	0.991	1.73552575687541e-46	UBA52
IL34	1.5367672972577e-50	0.347534828521734	0.236	0.054	2.03129901351523e-46	IL34
SLC44A2	1.69418364235909e-50	0.32601131611097	0.319	0.166	2.23937193847024e-46	SLC44A2
SOD1	2.23210493008829e-50	0.554033477784774	0.958	0.688	2.9503962965907e-46	SOD1
PFDN5	4.38387357414421e-50	-0.487356930709599	0.963	0.946	5.79460409030381e-46	PFDN5
RPL23	6.70330341714199e-50	-0.511610536829505	0.977	0.962	8.86042645677828e-46	RPL23
APOD	1.63462301946635e-49	-1.69970138812282	0.917	0.502	2.16064470713062e-45	APOD
B4GALNT1	4.38836225980165e-49	0.289246624696706	0.213	0.019	5.80053723500582e-45	B4GALNT1
IFNAR2	1.33575978115023e-48	0.257477391937759	0.25	0.159	1.76560727872438e-44	IFNAR2
GULP1	2.59189693039072e-48	0.271155431401037	0.259	0.144	3.42596936259045e-44	GULP1
SHC4	3.80140501966213e-48	0.336402477588347	0.259	0.042	5.0246971549894e-44	SHC4
ANXA3	4.91189953968241e-48	0.392547538594546	0.269	0.041	6.49254881155221e-44	ANXA3
APP	6.911429493296e-48	0.555164575718503	0.662	0.464	9.13552750423865e-44	APP
CD74	8.21339393274458e-48	-1.8425991366227	0.968	0.783	1.08564641003018e-43	CD74
RPS11	2.52052356696134e-47	-0.519278374384283	0.981	0.987	3.3316280508095e-43	RPS11
RPS7	5.42366399757989e-47	-0.559391158563133	0.995	0.993	7.16899907200109e-43	RPS7
SELT	6.22173743666596e-47	0.261573279376324	0.412	0.424	8.22389254378507e-43	SELT
MFAP4	6.88209149825848e-47	-0.404184510117468	0.708	0.418	9.09674854239806e-43	MFAP4
CST3	1.13307308375751e-46	0.646609552130204	1	0.954	1.49769600211067e-42	CST3
NCAM2	6.32954590601805e-46	0.262424137064924	0.194	0.017	8.36639377857466e-42	NCAM2
S100A4	7.50223387302394e-46	-0.622450742250483	0.963	0.758	9.91645273336304e-42	S100A4
PRRG4	8.15119877190943e-46	0.287384845529762	0.213	0.023	1.07742545367099e-41	PRRG4
MFGE8	1.06262014959553e-45	-0.430228974628854	0.833	0.47	1.40457131373537e-41	MFGE8
IFRD1	5.32173288842623e-45	0.278693949469677	0.296	0.247	7.03426653192178e-41	IFRD1
RPL18	5.5863766039072e-45	-0.511073621956875	0.995	0.994	7.38407259504454e-41	RPL18
FEZ1	6.29965965337494e-45	0.352092379679357	0.333	0.181	8.326890129831e-41	FEZ1
SUN2	6.49120919117539e-45	0.437820966413437	0.477	0.336	8.58008030889563e-41	SUN2
RPL36A	7.17109529079696e-45	-0.613470338110991	0.972	0.94	9.47875375537542e-41	RPL36A
AK3	1.53483744583884e-44	0.262540211669802	0.324	0.223	2.02874813590978e-40	AK3
RPS21	1.59545134000758e-44	-0.613007869078439	0.981	0.969	2.10886758122202e-40	RPS21
NNMT	1.74536561168504e-44	-0.355398919402734	0.847	0.565	2.30702426552529e-40	NNMT
RPLP0	2.13506682694038e-44	-0.53580406588663	0.995	0.987	2.8221313318498e-40	RPLP0
HES1	4.11459420027028e-44	0.814570934382004	0.611	0.277	5.43867061391726e-40	HES1
RPL38	8.49035694222037e-44	-0.533940287362649	1	0.986	1.12225538062269e-39	RPL38
GTF2H5	1.00955258789188e-43	0.272247212408963	0.352	0.276	1.33442661067548e-39	GTF2H5
ARL2	4.39735453917598e-43	0.333196868248444	0.486	0.427	5.81242322988281e-39	ARL2
EEF1B2	5.36348022415363e-43	-0.470274490267959	0.954	0.884	7.08944816028627e-39	EEF1B2
SAT1	5.80758526651767e-43	0.6697674188918	0.981	0.699	7.67646620528306e-39	SAT1
RPL4	1.40404099762693e-42	-0.513472032280809	0.963	0.957	1.85586139066327e-38	RPL4
BGN	2.1913117577777e-42	-0.885200874531122	0.644	0.443	2.89647588143056e-38	BGN
YWHAE	3.82335146499523e-42	0.4956807952296	0.796	0.595	5.0537059664307e-38	YWHAE
DUSP1	5.05822825288648e-42	-0.668396122509975	0.954	0.833	6.68596610466535e-38	DUSP1
FBXO2	5.34713406021481e-42	0.26934911521318	0.176	0.041	7.06784180079194e-38	FBXO2
IGFBP6	1.40755157032311e-41	-0.628827368528445	0.884	0.558	1.86050166565309e-37	IGFBP6
RPL28	2.83733595608986e-41	-0.637322688971477	0.991	0.992	3.75039066675958e-37	RPL28
