p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
SYTL2	1.03859227925115e-54	0.504880162383623	0.407	0.076	1.37281127471417e-50	SYTL2
AOC3	1.80231670609287e-54	0.511077890357243	0.635	0.18	2.38230222211356e-50	AOC3
MYH11	1.19020810840712e-53	0.7552623070588	0.68	0.208	1.57321707769253e-49	MYH11
TGFB1I1	6.22724675493835e-53	0.587490545600428	0.734	0.286	8.23117476067751e-49	TGFB1I1
CYBA	1.25137221397947e-52	-1.34918081107273	0.207	0.637	1.65406379243806e-48	CYBA
CPE	4.87252454994983e-52	0.571758793383283	0.888	0.412	6.44050295012369e-48	CPE
CAV2	6.54800382351883e-52	0.589521150189812	0.722	0.288	8.65515145392719e-48	CAV2
CD74	6.86208185138369e-51	-2.56681490071918	0.494	0.793	9.07029979115897e-47	CD74
PCSK7	1.83508980107333e-50	0.625857672204422	0.772	0.342	2.42562169905873e-46	PCSK7
FXYD5	5.39900062490843e-49	-0.732609564756808	0.108	0.543	7.13639902600396e-45	FXYD5
TNFRSF12A	5.79947344339953e-49	0.840306029519517	0.51	0.224	7.6657439974855e-45	TNFRSF12A
TMSB10	5.98143970159417e-49	-0.968782117758692	0.959	0.988	7.90626699756717e-45	TMSB10
PLS3	1.87802574939615e-48	0.568524189391307	0.809	0.352	2.48237443555183e-44	PLS3
HSPA1A	2.76315562227315e-48	0.684023467417432	0.386	0.246	3.65233910152065e-44	HSPA1A
PPP1R12A	8.52317335529603e-48	0.539346623347394	0.689	0.309	1.12659305410303e-43	PPP1R12A
ITGB1	1.18912419775166e-46	0.57973774412638	0.917	0.665	1.57178436458815e-42	ITGB1
ISYNA1	4.16001997449683e-46	0.571894977504425	0.573	0.171	5.49871440228991e-42	ISYNA1
MAP1B	7.24415524595576e-46	0.641637022825789	0.722	0.297	9.57532440410432e-42	MAP1B
ACTG2	8.27752245475565e-46	1.23995000320675	0.415	0.084	1.0941229180696e-41	ACTG2
SEPT7	1.10850906243626e-45	0.521199317565103	0.934	0.722	1.46522727872825e-41	SEPT7
SLMAP	3.54468961447488e-45	0.472457697217217	0.469	0.127	4.6853707324129e-41	SLMAP
ACTN1	4.31158604795298e-45	0.658778770096152	0.751	0.36	5.69905443818425e-41	ACTN1
BCAM	4.5835543474725e-45	0.570866379089965	0.739	0.288	6.05854213648915e-41	BCAM
IGFBP7	3.26178022233293e-44	0.563359640516785	1	0.872	4.31142109787966e-40	IGFBP7
HSPB6	7.38090206049051e-43	0.544835027136186	0.635	0.217	9.75607634355635e-39	HSPB6
ITM2B	1.28646676837438e-42	-0.653876869383125	0.925	0.985	1.70045177443726e-38	ITM2B
SMOC2	2.88084174458728e-42	0.402207353791268	0.651	0.23	3.80789661799546e-38	SMOC2
ENAH	2.94442937970149e-42	0.399273645818846	0.365	0.117	3.89194675408942e-38	ENAH
PDLIM7	4.58561573078272e-42	0.538666358659951	0.734	0.32	6.0612668729486e-38	PDLIM7
S100A10	1.13240237481719e-41	-0.866319790085012	0.427	0.764	1.49680945903336e-37	S100A10
PDLIM3	1.55898638443677e-41	0.472469098785062	0.705	0.276	2.06066820294852e-37	PDLIM3
ITM2A	2.6878610560037e-41	-0.78940124682924	0.017	0.37	3.5528147438257e-37	ITM2A
B2M	1.08275838951176e-40	-0.81121499506902	1	1	1.43119003925664e-36	B2M
TPPP3	1.09820958531286e-40	0.617072401501144	0.44	0.109	1.45161342986654e-36	TPPP3
LHFP	2.07206227843368e-40	0.543360814753577	0.759	0.365	2.73885191963363e-36	LHFP
NTN4	1.14128649655241e-39	0.505474670288234	0.49	0.157	1.50855249114298e-35	NTN4
LPP	1.2594726664892e-39	0.486544597099547	0.606	0.248	1.66477097056543e-35	LPP
CCDC3	1.98290739094016e-39	0.445873428820534	0.618	0.216	2.6210069893447e-35	CCDC3
CSRP2	4.44353622989227e-39	0.443860617612266	0.552	0.169	5.87346618867161e-35	CSRP2
PTK2	4.78556250999298e-39	0.456469143254955	0.515	0.175	6.32555652570872e-35	PTK2
EFHD1	1.85834907827618e-38	0.336202125673843	0.527	0.159	2.45636581166546e-34	EFHD1
TGFB3	1.29056789297589e-37	0.483333265215293	0.295	0.061	1.70587264093553e-33	TGFB3
CNN3	3.07051896631781e-37	0.627038110023127	0.863	0.543	4.05861196967888e-33	CNN3
PRKCDBP	4.10385844874414e-37	0.493458829577054	0.78	0.382	5.42448009755e-33	PRKCDBP
LGI4	1.12237690441019e-36	0.250456722293117	0.44	0.118	1.48355779224939e-32	LGI4
SBDS	1.92973226894174e-36	0.479027346701166	0.817	0.532	2.55072011308719e-32	SBDS
LAPTM5	1.17408619655771e-35	-0.960930365147191	0.021	0.336	1.55190713460998e-31	LAPTM5
FHL1	1.51810496750653e-35	0.550290037611407	0.809	0.425	2.00663114605013e-31	FHL1
FERMT2	1.94798221914673e-35	0.398373396888954	0.444	0.219	2.57484289726815e-31	FERMT2
A2M	3.33397981278951e-35	0.552859870921929	0.846	0.545	4.40685451654518e-31	A2M
PPP1R12B	3.64196591375229e-35	0.368737892738553	0.481	0.138	4.81395054479778e-31	PPP1R12B
GMFG	4.28346168773827e-35	-0.516374958935052	0.021	0.341	5.66187965885245e-31	GMFG
CXCL12	7.22202290582532e-35	0.428000856199314	0.747	0.347	9.54606987691991e-31	CXCL12
NPC2	8.95617295419952e-35	-0.814808011591375	0.432	0.727	1.18382694108609e-30	NPC2
GUCY1A3	1.38010504485713e-34	0.431620816317255	0.461	0.132	1.82422284829216e-30	GUCY1A3
TPM4	3.52044101722096e-34	0.534404368588927	0.842	0.629	4.65331893656267e-30	TPM4
COX7A1	2.63850414208944e-33	0.462937779081097	0.718	0.366	3.48757477501383e-29	COX7A1
ARID5A	3.00359449488741e-33	0.533459110101573	0.593	0.313	3.97015120334218e-29	ARID5A
ESAM	3.52786539006655e-33	0.461341487413678	0.66	0.28	4.66313247258996e-29	ESAM
SH3BGRL3	3.61473407945261e-33	-0.675074864037194	0.51	0.798	4.77795550622047e-29	SH3BGRL3
ITGA7	4.52017660376341e-33	0.32518957311797	0.402	0.1	5.97476943485448e-29	ITGA7
MGST3	5.9703329351388e-33	0.449350688951791	0.913	0.669	7.89158607366647e-29	MGST3
WDR1	6.16189827194704e-33	0.452640727056367	0.73	0.418	8.1447971358596e-29	WDR1
BAG2	6.85803118547119e-33	0.353763099366665	0.344	0.111	9.06494562095582e-29	BAG2
CTSH	7.90954617148649e-33	-0.463698204056241	0.021	0.325	1.04548381294708e-28	CTSH
TNC	8.67540082798634e-33	0.284790331807671	0.174	0.012	1.14671448144323e-28	TNC
MCAM	9.17569837658278e-33	0.367607298277143	0.523	0.174	1.21284381141671e-28	MCAM
ZFP36L2	1.15594432220273e-32	-0.832102893064537	0.361	0.687	1.52792720508757e-28	ZFP36L2
NOTCH3	1.43048961899049e-32	0.372543320953202	0.419	0.113	1.89082117838163e-28	NOTCH3
PTP4A3	2.23191434618746e-32	0.408767395621682	0.477	0.145	2.95014438279058e-28	PTP4A3
TMEM47	2.38016053471806e-32	0.445309973004483	0.485	0.188	3.14609619479033e-28	TMEM47
ERRFI1	2.59854478016243e-32	0.516597604609097	0.411	0.149	3.43475649041871e-28	ERRFI1
LGALS1	2.61917731612165e-32	0.431894833638516	0.996	0.871	3.46202857644959e-28	LGALS1
SERPINE1	4.62196517338724e-32	1.12875692237778	0.249	0.078	6.10931356618325e-28	SERPINE1
EPS8	5.82148067394998e-32	0.425261484035883	0.61	0.275	7.69483315482708e-28	EPS8
THBS1	2.54541388078544e-31	0.680680154043616	0.552	0.218	3.36452806762219e-27	THBS1
RERGL	3.82129649378187e-31	0.7288075436736	0.336	0.072	5.05098970548088e-27	RERGL
CTSS	4.25439360583463e-31	-0.59103473004056	0.008	0.281	5.62345746819221e-27	CTSS
CXCR4	1.1596881999694e-30	-0.859940976514533	0.008	0.276	1.53287586271955e-26	CXCR4
RBPMS	1.22073196289706e-30	0.382824906092701	0.527	0.198	1.61356350855734e-26	RBPMS
ADAMTS1	3.47556705273888e-30	0.546891206636475	0.689	0.319	4.59400453031025e-26	ADAMTS1
CREB5	4.33281974204778e-30	0.299090281654462	0.207	0.079	5.72712113503876e-26	CREB5
FLNA	1.97359241721346e-29	0.449866285766513	0.722	0.363	2.60869445707275e-25	FLNA
FABP4	2.69423462596449e-29	0.32660450641842	0.589	0.24	3.56123932859986e-25	FABP4
FBLN2	3.87327352094292e-29	-0.798806350368159	0.021	0.294	5.11969293998235e-25	FBLN2
CYR61	5.17749510377154e-29	0.886612032843557	0.772	0.47	6.84361302816523e-25	CYR61
CTGF	6.92671707643425e-29	0.933587664895532	0.788	0.487	9.15573463163079e-25	CTGF
SRGN	1.00790109397068e-28	-1.22779413086155	0.253	0.546	1.33224366601045e-24	SRGN
MRGPRF	1.0041532917787e-27	0.384619471807608	0.432	0.146	1.32728982107308e-23	MRGPRF
FGF7	1.32573104829365e-27	0.323199358427789	0.593	0.257	1.75235129963454e-23	FGF7
INPP4B	1.54558853364286e-27	0.287122682103597	0.315	0.071	2.04295892376913e-23	INPP4B
ARPC1A	4.35340131171247e-27	0.375647708669639	0.606	0.324	5.75432585382155e-23	ARPC1A
MFAP4	5.25440187228805e-27	0.4492963797612	0.768	0.416	6.94526839479034e-23	MFAP4
CORO1A	6.25129834883807e-27	-0.560605715921179	0.017	0.267	8.26296615749416e-23	CORO1A
DNAJB5	6.36675991000192e-27	0.254064155935194	0.278	0.059	8.41558324904053e-23	DNAJB5
CD37	1.70396958869765e-26	-0.445852849531526	0.004	0.237	2.25230700234055e-22	CD37
ARPC1B	2.0936536164374e-26	-0.506910598057319	0.332	0.639	2.76739135020696e-22	ARPC1B
CD53	2.45927989320394e-26	-0.390175408717244	0.004	0.235	3.25067616283697e-22	CD53
SAT1	3.44802258723895e-26	-0.900687615796577	0.436	0.709	4.55759625581244e-22	SAT1
LSP1	4.54190747064373e-26	-0.41201544716071	0.021	0.277	6.00349329469689e-22	LSP1
GIMAP4	1.13696196127579e-25	-0.299959843228112	0	0.208	1.50283632041434e-21	GIMAP4
HSPA1B	1.24687712062996e-25	0.442688376610666	0.232	0.143	1.64812217804868e-21	HSPA1B
DEGS1	1.28230886534229e-25	0.357910416945038	0.515	0.325	1.69495585820944e-21	DEGS1
HCST	1.57489271810573e-25	-0.615863150903473	0.017	0.254	2.08169319479216e-21	HCST
SERPINI1	2.10084027123819e-25	0.316248735717602	0.361	0.105	2.77689067052264e-21	SERPINI1
MSRB3	3.79313828691957e-25	0.349732309502973	0.469	0.192	5.01377018765029e-21	MSRB3
FCGRT	7.27626469671724e-25	-0.582870225900997	0.286	0.577	9.61776667612084e-21	FCGRT
ANXA6	2.35345440943725e-24	0.357443273361153	0.664	0.358	3.11079603839416e-20	ANXA6
SEPW1	2.61295264191899e-24	0.402381001096697	0.859	0.597	3.45380080208852e-20	SEPW1
C1QTNF1	3.9053328913138e-24	0.379253788668361	0.477	0.201	5.16206901573859e-20	C1QTNF1
TPM3	6.75583414825194e-24	-0.458893015495733	0.166	0.451	8.92986157715942e-20	TPM3
SPARCL1	7.51180960798046e-24	0.441413120754097	0.959	0.738	9.92910993982857e-20	SPARCL1
TUBB6	1.42396144412443e-23	0.373932739609206	0.548	0.321	1.88219223684367e-19	TUBB6
EGR1	1.76084992599847e-23	0.599007900778399	0.668	0.452	2.32749143218478e-19	EGR1
PTMA	2.32513892674786e-23	0.343686962445014	1	0.997	3.07336863337532e-19	PTMA
CBX6	2.79932041778952e-23	0.391268511555627	0.602	0.323	3.70014172823419e-19	CBX6
ILK	3.23329280917353e-23	0.363701705030164	0.689	0.404	4.27376643516557e-19	ILK
VAMP8	4.25275002151035e-23	-0.546383335166631	0.033	0.268	5.62128497843238e-19	VAMP8
CRIM1	5.82515140590765e-23	0.413583623405186	0.436	0.197	7.69968512832873e-19	CRIM1
PECAM1	6.39867773361093e-23	-0.509818090613759	0.012	0.228	8.45777222828693e-19	PECAM1
DES	6.74426983298897e-23	0.895857580540933	0.212	0.045	8.91457586524482e-19	DES
PTPRC	7.23082558196747e-23	-0.39906811867633	0.012	0.229	9.55770525424461e-19	PTPRC
TUBA1A	7.49621222909019e-23	0.433040697959953	0.805	0.576	9.90849332441141e-19	TUBA1A
NET1	1.35364599881475e-22	0.528101967573719	0.34	0.158	1.78924928123334e-18	NET1
NUDT4	1.51167251595045e-22	0.396190514752156	0.568	0.284	1.9981287315833e-18	NUDT4
BTG2	1.75041035543561e-22	0.567885283425384	0.631	0.419	2.31369240781479e-18	BTG2
UBA2	2.58535879264431e-22	0.34055996799861	0.556	0.271	3.41732725211724e-18	UBA2
LUM	2.74836161912972e-22	-1.61398633732901	0.137	0.356	3.63278438816567e-18	LUM
FXYD1	2.75863011311066e-22	0.281835707107103	0.697	0.381	3.64635728350967e-18	FXYD1
ZFP36	8.07800285785616e-22	0.52346696618644	0.929	0.769	1.06775041775143e-17	ZFP36
RAC2	9.1896412719053e-22	-0.270911751444784	0	0.178	1.21468678332044e-17	RAC2
SPI1	9.42533274079376e-22	-0.376715936053394	0	0.178	1.24584048167812e-17	SPI1
RCAN2	1.25923448282235e-21	0.302065841767026	0.402	0.141	1.66445613939458e-17	RCAN2
ACTG1	1.54180753671072e-21	0.448448319170504	1	0.989	2.03796120202423e-17	ACTG1
HCLS1	1.85665714657347e-21	-0.335020575822833	0.012	0.219	2.45412941634081e-17	HCLS1
CAPG	3.14512266812513e-21	-0.403547023665924	0.012	0.218	4.1572231427278e-17	CAPG
TYROBP	3.40140015206626e-21	-1.27538193499838	0.066	0.269	4.49597072100119e-17	TYROBP
ITGB2	3.80747140966291e-21	-0.494225387860885	0.017	0.221	5.03271570929244e-17	ITGB2
PSAP	3.86539881675047e-21	-0.612216164104362	0.863	0.914	5.10928415598077e-17	PSAP
LAMA4	5.40202264333626e-21	0.269531479412917	0.203	0.088	7.14039352996187e-17	LAMA4
FBLN5	7.01915027640361e-21	-0.597144438160297	0.062	0.301	9.27791283535029e-17	FBLN5
LCP1	7.27378325790938e-21	-0.310000967058344	0.004	0.193	9.61448671030462e-17	LCP1
HSPB8	1.01386191920353e-20	0.324673835056207	0.307	0.118	1.34012268480322e-16	HSPB8
ITGA8	1.04028462703426e-20	0.318446642432758	0.39	0.137	1.37504822001389e-16	ITGA8
SLC16A3	4.35551019251125e-20	-0.282712172830121	0.008	0.199	5.75711337246137e-16	SLC16A3
MARCKSL1	5.80169800512756e-20	-0.530177248356442	0.029	0.236	7.66868442317762e-16	MARCKSL1
RGS10	8.90678716844449e-20	-0.325578213832716	0.017	0.215	1.17729912792499e-15	RGS10
MGST1	1.2766829068054e-19	-0.642230198285529	0.017	0.207	1.68751946621538e-15	MGST1
FCER1G	1.29542105586383e-19	-1.10703755317984	0.046	0.249	1.7122875516408e-15	FCER1G
CLIC4	1.86082230967799e-19	0.346898420217986	0.643	0.377	2.45963492893236e-15	CLIC4
KANK2	2.48463213256752e-19	0.270111080233137	0.423	0.167	3.28418675282775e-15	KANK2
ALOX5AP	2.81959182784315e-19	-0.564207920079183	0.029	0.228	3.72693647804307e-15	ALOX5AP
YWHAQ	3.27174486078947e-19	0.311308279245821	0.747	0.49	4.32459235699152e-15	YWHAQ
CD14	3.45824475084449e-19	-1.08442328419501	0.058	0.272	4.57110791166624e-15	CD14
FGL2	3.48761190283796e-19	-0.29285037054727	0.012	0.202	4.60992541317122e-15	FGL2
TGFBI	4.70548574697056e-19	0.404656393774242	0.515	0.242	6.21971106034569e-15	TGFBI
AIF1	4.89490744344977e-19	-0.987471977331945	0.041	0.224	6.4700886587519e-15	AIF1
CD68	5.56704247361696e-19	-0.562269156024681	0.041	0.249	7.3585167416269e-15	CD68
CITED2	5.85531474799803e-19	0.584620988258917	0.382	0.281	7.7395550339038e-15	CITED2
COL18A1	6.70787743418846e-19	0.347687252121407	0.535	0.258	8.8664723925103e-15	COL18A1
NAMPT	7.75000270867103e-19	-0.504768723229093	0.178	0.431	1.02439535803214e-14	NAMPT
SH3BP5	1.18734893854029e-18	-0.320034613090334	0.058	0.284	1.56943782696256e-14	SH3BP5
SDC2	1.26041358981622e-18	0.425032597476437	0.548	0.327	1.66601468301908e-14	SDC2
IFI27	1.90701196772174e-18	-0.889134165703335	0.046	0.24	2.5206884189346e-14	IFI27
GPSM3	2.10374268112985e-18	-0.319632474601295	0.033	0.232	2.78072707591743e-14	GPSM3
FBLN1	5.07187230405473e-18	-1.82773525516171	0.191	0.358	6.70400081149954e-14	FBLN1
ALDOA	6.48601637857407e-18	0.285836865081436	0.921	0.851	8.57321644919921e-14	ALDOA
ICAM2	6.68019600514322e-18	-0.265821427569089	0.008	0.181	8.82988307959831e-14	ICAM2
MMP2	7.01775280913206e-18	-0.567478681949311	0.05	0.254	9.27606566311076e-14	MMP2
TM4SF1	9.16151051294908e-18	0.627208806238245	0.552	0.314	1.21096845960161e-13	TM4SF1
TGFBR2	1.78410083391016e-17	-0.332256151718273	0.071	0.293	2.35822448226245e-13	TGFBR2
PDK4	2.02800552633729e-17	0.52824475975326	0.527	0.344	2.68061770471263e-13	PDK4
ERLEC1	2.20587065006168e-17	0.286867806531503	0.353	0.263	2.91571982525153e-13	ERLEC1
CKLF	2.72464199898278e-17	-0.361347201077528	0.062	0.279	3.60143179425544e-13	CKLF
ID3	2.96189059538049e-17	0.559038649547288	0.763	0.555	3.91502698897393e-13	ID3
FPR1	3.0832763823928e-17	-0.28837657721101	0	0.141	4.0754747222468e-13	FPR1
SMTN	3.25375166145749e-17	0.314790421452457	0.465	0.218	4.3008089461145e-13	SMTN
SAMSN1	3.28493340326434e-17	-0.273175100430076	0.004	0.164	4.34202497243481e-13	SAMSN1
ANGPTL1	4.65555891764164e-17	0.281260113630944	0.27	0.101	6.15371777733872e-13	ANGPTL1
ZYX	5.26137954056687e-17	0.303381667910511	0.539	0.331	6.95449147672129e-13	ZYX
EPAS1	5.70067634527227e-17	0.311163805245149	0.635	0.361	7.53515399318089e-13	EPAS1
RAMP2	5.8296944655936e-17	-0.490458857868556	0.029	0.214	7.70569014462162e-13	RAMP2
TNFSF13B	6.82957524312551e-17	-0.273528907473017	0.012	0.182	9.0273325563633e-13	TNFSF13B
ROCK1	8.46782886341332e-17	0.281661679128161	0.49	0.292	1.11927761916597e-12	ROCK1
MORF4L2	8.92995803280815e-17	0.354667681526808	0.66	0.468	1.18036185277658e-12	MORF4L2
C1QA	9.25651907249635e-17	-1.52829466623016	0.066	0.251	1.22352669100257e-12	C1QA
MYADM	9.83724063196516e-17	0.334560461102769	0.527	0.294	1.30028646673315e-12	MYADM
EGFL7	1.04111918936739e-16	-0.580175003125029	0.033	0.209	1.37615134450582e-12	EGFL7
ASPN	1.15728508620702e-16	0.38565801575005	0.39	0.158	1.52969942694844e-12	ASPN
TCF4	1.37200405193648e-16	-0.327334175953071	0.112	0.344	1.81351495584964e-12	TCF4
RNASE1	1.39903300290584e-16	-1.13201105624857	0.108	0.309	1.84924182324094e-12	RNASE1
SPRY1	1.48261693635109e-16	-0.531329099365092	0.079	0.293	1.95972306646888e-12	SPRY1
PDGFA	1.64403608960109e-16	0.288737516945926	0.27	0.084	2.17308690323473e-12	PDGFA
S100A6	1.88048821232416e-16	0.262045285528311	1	0.972	2.48562931905007e-12	S100A6
CD34	2.08367973675925e-16	-0.250135974318977	0.017	0.188	2.75420787604837e-12	CD34
CXCL16	2.10986778710952e-16	-0.406024175056197	0.017	0.184	2.78882324100137e-12	CXCL16
TPT1	2.13302120002681e-16	-0.368530477577669	1	0.998	2.81942742219544e-12	TPT1
PRELP	2.35019678988428e-16	-0.650083033867031	0.378	0.379	3.10649011686904e-12	PRELP
C1QB	2.49919510199749e-16	-1.49781411059985	0.058	0.241	3.30343608582028e-12	C1QB
DCN	2.56133025931778e-16	-1.92539828051944	0.585	0.558	3.38556633676624e-12	DCN
PLSCR1	3.31647600359459e-16	-0.323480220962685	0.116	0.35	4.38371798155133e-12	PLSCR1
TSC22D3	3.48733222599904e-16	-0.488090678688054	0.349	0.587	4.60955573632553e-12	TSC22D3
FAM49B	3.60581460067853e-16	-0.326360417175196	0.041	0.224	4.76616573917688e-12	FAM49B
AXL	3.88640080270359e-16	0.302530768065027	0.519	0.264	5.13704458101361e-12	AXL
DHRS3	3.96128383117272e-16	-0.266774712922054	0.021	0.197	5.2360249680441e-12	DHRS3
C1QC	4.39465537820933e-16	-1.33450741631184	0.05	0.206	5.8088554789171e-12	C1QC
NRGN	4.86565528454607e-16	0.255382133504728	0.266	0.088	6.43142315511299e-12	NRGN
CSF1R	7.20590358959188e-16	-0.317017208982139	0.004	0.151	9.52476336472255e-12	CSF1R
ARHGDIB	9.10232053070774e-16	-0.420220919807731	0.336	0.583	1.20314472774895e-11	ARHGDIB
CD52	9.13786029060489e-16	-0.547005408093834	0.012	0.17	1.20784237321215e-11	CD52
MTHFD2	9.54256556315632e-16	0.274648040151114	0.531	0.275	1.261336316138e-11	MTHFD2
UCP2	9.98590217670892e-16	-0.279848534390409	0.025	0.2	1.31993654971738e-11	UCP2
CKB	1.06555079083485e-15	0.30353926396169	0.411	0.179	1.4084450353255e-11	CKB
CCL4	1.50459423229889e-15	-0.825038527972101	0.012	0.17	1.98877265625268e-11	CCL4
EFEMP1	1.637285906039e-15	-0.588632472086258	0.344	0.349	2.16416451060235e-11	EFEMP1
NR2F2	1.69367049762762e-15	0.286559849034464	0.419	0.193	2.23869366376419e-11	NR2F2
SERPINF1	1.7305152357865e-15	-1.09017802533539	0.216	0.345	2.2873950386626e-11	SERPINF1
KLF4	1.86515700777332e-15	-0.355578787280593	0.087	0.301	2.46536453287478e-11	KLF4
STK17B	1.99946278236251e-15	-0.27861889377254	0.033	0.212	2.64288990572677e-11	STK17B
FBXL3	2.17694683669652e-15	0.268327844889725	0.436	0.256	2.87748832874546e-11	FBXL3
CCDC107	2.26870876732906e-15	0.297683706927891	0.556	0.325	2.99877924865555e-11	CCDC107
NFKBIA	2.74778769329244e-15	-0.621840207513955	0.448	0.618	3.63202577299395e-11	NFKBIA
GPX3	3.09579752932906e-15	-0.307192281903045	0.83	0.603	4.09202517426715e-11	GPX3
ADD3	3.73075563345465e-15	-0.256292288491165	0.037	0.221	4.93131279630036e-11	ADD3
RARRES1	4.69371670668976e-15	-0.903736705182945	0.025	0.189	6.20415474290252e-11	RARRES1
COTL1	4.75757464605674e-15	-0.437600991604107	0.112	0.321	6.2885621671578e-11	COTL1
STEAP4	4.85154885368517e-15	0.315779322562068	0.357	0.144	6.41277727480106e-11	STEAP4
VCAN	4.99149479946021e-15	-0.560820153440476	0.079	0.263	6.59775782592651e-11	VCAN
CD55	5.708123682362e-15	-0.324902874009508	0.108	0.315	7.54499788334609e-11	CD55
RGS16	6.15143330830831e-15	0.371230891449443	0.369	0.155	8.13096454692192e-11	RGS16
RPS9	6.564931416942e-15	-0.277681492027699	1	0.998	8.67752634691394e-11	RPS9
COX6A1	7.33546403217291e-15	0.288390156959463	0.88	0.738	9.69601635772616e-11	COX6A1
SDCBP	8.56328529009804e-15	-0.405067680982595	0.452	0.635	1.13189504964516e-10	SDCBP
PDLIM5	9.68747640479377e-15	0.260116048768074	0.423	0.221	1.28049063118564e-10	PDLIM5
LY6E	1.02580692887327e-14	-0.365978183590389	0.216	0.445	1.35591159858469e-10	LY6E
PLIN2	1.0442071858489e-14	-0.587823289121085	0.116	0.316	1.38023305825508e-10	PLIN2
GRN	1.20631839411796e-14	-0.428138132894554	0.237	0.461	1.59451165334512e-10	GRN
VSIG4	1.28883284491065e-14	-0.510903533539621	0.021	0.172	1.70357925440289e-10	VSIG4
VASN	1.86857508972945e-14	0.280783617868381	0.365	0.162	2.46988255360439e-10	VASN
RPL28	2.0657320536607e-14	-0.390077058793778	1	0.992	2.73048462852871e-10	RPL28
NEAT1	2.40839306913673e-14	-0.482988195079117	0.685	0.82	3.18341395878493e-10	NEAT1
LST1	2.50677923071955e-14	-0.366675836634497	0.021	0.173	3.3134607871651e-10	LST1
LMNA	2.57561120276464e-14	0.258295169215957	0.905	0.706	3.4044428878143e-10	LMNA
RNASE6	2.68880556768479e-14	-0.287845868892408	0.012	0.158	3.55406319936576e-10	RNASE6
OAZ1	2.73358670719843e-14	-0.310850590168477	0.959	0.958	3.61325490957488e-10	OAZ1
