p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
MEG3	1.37142695751176e-38	0.576664058912377	0.538	0.142	1.81275215243905e-34	MEG3
TIMP1	1.76249422185168e-38	0.739250096340871	0.995	0.876	2.32966486244356e-34	TIMP1
PTPRS	3.2153770023403e-38	0.680730152873209	0.543	0.152	4.25008532169341e-34	PTPRS
APOE	4.0857451637246e-38	0.959602697323159	0.685	0.282	5.40053795741118e-34	APOE
IGFBP6	1.05712965878003e-37	0.472982362211925	0.949	0.557	1.39731398297545e-33	IGFBP6
COL6A1	1.6651299069154e-37	0.607699448410778	0.787	0.37	2.20096871096077e-33	COL6A1
FBLN2	3.31275575354693e-37	0.558240940078227	0.731	0.281	4.37880055503834e-33	FBLN2
HAS2	1.58963091705527e-36	0.408372861658039	0.31	0.037	2.10117414616366e-32	HAS2
CDH19	5.19781205204368e-36	0.586276667760848	0.482	0.113	6.87046797039133e-32	CDH19
RPS14	6.1012789615033e-36	-0.551352623585639	1	1	8.06467053131506e-32	RPS14
RPL27A	3.49097772785077e-35	-0.542151421359705	0.99	0.999	4.61437436067315e-31	RPL27A
THBS2	1.10764959831367e-34	0.643398183695486	0.548	0.183	1.46409123905101e-30	THBS2
LIMA1	1.76705738546396e-34	0.523972653839832	0.604	0.269	2.33569645210626e-30	LIMA1
RPS18	6.66621018483059e-34	-0.632273746893705	1	0.999	8.81139662230907e-30	RPS18
ANGPTL4	9.1721906122141e-34	0.609074080132	0.604	0.207	1.21238015512246e-29	ANGPTL4
MGP	1.53765575783313e-33	0.292420437042934	1	0.888	2.03247338070384e-29	MGP
RPL9	3.58364242251334e-32	-0.424475837882774	0.995	0.998	4.73685855407814e-28	RPL9
ACADVL	2.21974398441716e-31	0.478652791847387	0.731	0.465	2.9340575986026e-27	ACADVL
PRELP	9.89529387616582e-31	0.297067298028823	0.782	0.372	1.3079599445516e-26	PRELP
IFITM3	1.88503183672726e-30	0.491821844480334	1	0.926	2.49163508178609e-26	IFITM3
EMP1	3.74198764872958e-30	0.612817477275155	0.706	0.338	4.94615927409076e-26	EMP1
SERPINE2	5.78988254409776e-30	0.545776423334322	0.487	0.137	7.65306674678842e-26	SERPINE2
BICC1	6.24037344140394e-30	0.412584904549033	0.482	0.135	8.24852561484772e-26	BICC1
RPS19	1.11502957893033e-29	-0.589365132943792	1	0.999	1.47384609743011e-25	RPS19
OAF	1.27821830233859e-29	0.40683458642417	0.447	0.122	1.68954895203115e-25	OAF
FSTL1	1.53866307807454e-29	0.45140394146699	0.716	0.314	2.03380485659892e-25	FSTL1
CCNL1	5.87943007450761e-29	0.497930998333527	0.67	0.427	7.77143067248417e-25	CCNL1
ABCA6	6.34528740031212e-29	0.422049087806544	0.437	0.117	8.38720088573256e-25	ABCA6
GFPT2	1.01608574046245e-28	0.34226199828162	0.345	0.067	1.34306213174326e-24	GFPT2
EFEMP1	2.3076298841501e-28	0.331066519475909	0.736	0.342	3.0502251808696e-24	EFEMP1
BCL6	5.88822280595863e-28	0.273488264992235	0.269	0.098	7.78305290491612e-24	BCL6
RPL15	6.22761564100921e-28	-0.364824117812358	1	1	8.23166235428597e-24	RPL15
TNFRSF12A	7.36846113572705e-28	0.604470046511313	0.558	0.224	9.73963192920401e-24	TNFRSF12A
TNXB	6.90581977828071e-26	0.476744591165225	0.513	0.185	9.12811258293144e-22	TNXB
RPS3	3.82659796931887e-25	-0.502213815736374	0.995	0.997	5.05799719584568e-21	RPS3
ARID5B	5.08545758835309e-25	0.474164765750558	0.766	0.408	6.72195784028511e-21	ARID5B
PCOLCE	6.66226987491948e-25	0.318314150262189	0.635	0.277	8.80618832066856e-21	PCOLCE
RPL27	1.15359072996272e-24	-0.417830865175034	0.98	0.986	1.52481622686473e-20	RPL27
RPL30	2.5136835723313e-24	-0.433395286184012	1	0.997	3.32258694590751e-20	RPL30
NOVA1	3.34667092807865e-24	0.363646763220693	0.381	0.118	4.42362963273436e-20	NOVA1
FBLN5	4.28610118878032e-24	0.477613643942776	0.65	0.29	5.66536855132983e-20	FBLN5
RARRES2	4.90304510606285e-24	0.372897315556746	0.711	0.346	6.48084502119387e-20	RARRES2
TPM2	8.14155556652028e-24	-0.493286692432791	0.782	0.491	1.07615081478265e-19	TPM2
SYNGR2	8.85193402234457e-24	-0.37961452606331	0.051	0.357	1.1700486390735e-19	SYNGR2
RPL21	1.25116655366737e-23	-0.351940243373454	1	1	1.65379195063753e-19	RPL21
PER1	1.26604162455961e-23	0.321489333649297	0.386	0.153	1.67345381934289e-19	PER1
IFITM2	1.44685498549748e-23	0.378530644413522	0.995	0.873	1.91245291983057e-19	IFITM2
COL6A3	1.48402944115241e-23	0.37393040153462	0.431	0.134	1.96159011531526e-19	COL6A3
RPS27A	1.53233373694527e-23	-0.428818001780933	1	0.999	2.02543873349425e-19	RPS27A
CNN3	1.75569940997677e-23	0.321208978653919	0.883	0.544	2.32068348010729e-19	CNN3
SOD3	2.99845395984536e-23	-0.30595595743356	0.624	0.431	3.9633564441236e-19	SOD3
SMAD3	3.03689534692696e-23	0.261977477169261	0.274	0.069	4.01416826956806e-19	SMAD3
RPS10	4.70357006712104e-23	-0.462540784903967	0.949	0.959	6.2171789147206e-19	RPS10
RPL32	5.42188709195879e-23	-0.438553770221967	0.995	1	7.16665035815112e-19	RPL32
LAMA2	6.2203916955965e-23	0.294920392460402	0.365	0.095	8.22211374323946e-19	LAMA2
RPS7	6.39495390638071e-23	-0.446079748051982	0.975	0.994	8.45285007345402e-19	RPS7
LMNA	7.35335964664347e-23	0.485884416302248	0.939	0.706	9.71967078093334e-19	LMNA
CBLB	1.89618790699621e-22	0.30155646344992	0.36	0.101	2.5063811754676e-18	CBLB
TSHZ2	2.24685943300289e-22	0.368951815450386	0.442	0.153	2.96989879854322e-18	TSHZ2
SVEP1	2.43253582100746e-22	0.290791610418621	0.274	0.056	3.21532584820766e-18	SVEP1
COL1A2	3.69141205891199e-22	0.311072792205174	0.706	0.356	4.87930845946986e-18	COL1A2
SOD2	3.90182295269642e-22	0.606643969003518	0.65	0.344	5.15742957887413e-18	SOD2
PODN	5.0195243296646e-22	0.317727893493542	0.487	0.178	6.63480725895066e-18	PODN
S1PR2	5.42778589249794e-22	0.332883340872436	0.335	0.092	7.17444739270378e-18	S1PR2
LAPTM5	6.41474565509266e-22	-0.87166064690448	0.056	0.334	8.47901080690147e-18	LAPTM5
LTBP4	6.79079148851952e-22	0.477089759986199	0.726	0.389	8.9760681895251e-18	LTBP4
EIF4A1	1.58066054083459e-21	0.377316710873839	0.909	0.674	2.08931710287516e-17	EIF4A1
CRISPLD2	1.8479599882802e-21	0.396679521882099	0.462	0.161	2.44263351250876e-17	CRISPLD2
RPLP1	2.65893359148825e-21	-0.424481594845755	1	1	3.51457842122917e-17	RPLP1
CD74	3.96659889113488e-21	-1.92316742929982	0.69	0.788	5.24305041430208e-17	CD74
FAU	6.60984590731464e-21	-0.345455725935643	0.995	0.996	8.73689432028849e-17	FAU
MFAP5	7.42395622205408e-21	0.301849519359091	0.442	0.156	9.81298533431108e-17	MFAP5
PLA2G5	1.10149015727024e-20	0.348854312762489	0.36	0.113	1.4559496898798e-16	PLA2G5
RPL41	1.65132205542616e-20	-0.34895031741579	1	1	2.18271749286229e-16	RPL41
CYBA	2.06536534748337e-20	-0.745755975624331	0.69	0.627	2.72999991630352e-16	CYBA
AHI1	2.19258888822694e-20	0.282124083976204	0.355	0.157	2.89816399245837e-16	AHI1
PHLDB1	2.38527637205686e-20	0.282179815600581	0.31	0.103	3.15285830858476e-16	PHLDB1
TNFSF14	2.97374430154417e-20	0.294340951659211	0.223	0.041	3.93069521778109e-16	TNFSF14
GMFG	8.75681073148411e-20	-0.436784179377713	0.061	0.339	1.15747524248757e-15	GMFG
TNFAIP6	8.99772472837462e-20	0.303262553737097	0.315	0.081	1.18931925459656e-15	TNFAIP6
CORO1A	9.69359192206773e-20	-0.54033432546552	0.025	0.266	1.28129898025891e-15	CORO1A
RPL34	9.72864753594827e-20	-0.414493431740558	1	1	1.28593263130164e-15	RPL34
LRP1	9.80245675095992e-20	0.414059103654266	0.548	0.274	1.29568873334188e-15	LRP1
TCF21	1.0465619153488e-19	0.472337509434564	0.416	0.157	1.38334553970804e-15	TCF21
CXCL12	1.09968322760911e-19	0.580100496174781	0.645	0.35	1.45356129025372e-15	CXCL12
GPRC5A	1.43797134801144e-19	0.296864823678498	0.259	0.081	1.90071052780152e-15	GPRC5A
SPTSSA	1.64337182338211e-19	0.325963378251898	0.426	0.28	2.17220887614647e-15	SPTSSA
RPS4X	1.74046550317907e-19	-0.408165789139288	1	0.998	2.30054730210209e-15	RPS4X
RPL18	1.98627562945283e-19	-0.367054480173509	0.995	0.994	2.62545912701075e-15	RPL18
PCSK7	2.1070130448591e-19	0.456688858903943	0.467	0.348	2.78504984269475e-15	PCSK7
RPL35A	2.41349675907947e-19	-0.356747607152001	1	0.999	3.19016001615125e-15	RPL35A
PRDX6	3.8176749934688e-19	0.358701061552266	0.711	0.556	5.04620280636706e-15	PRDX6
ECHDC2	3.8694123345131e-19	0.281332741327469	0.376	0.148	5.11458922375942e-15	ECHDC2
MFGE8	4.49146044264021e-19	-0.378947734122208	0.716	0.473	5.93681241308183e-15	MFGE8
IGF2	5.7215774639825e-19	0.307249725579395	0.376	0.119	7.56278109189206e-15	IGF2
CYBRD1	6.64039360684232e-19	0.369224559497834	0.589	0.28	8.77727226952418e-15	CYBRD1
CYGB	6.86677139068334e-19	0.393460882270307	0.457	0.183	9.07649842420523e-15	CYGB
RPL19	7.18195631934363e-19	-0.346066460612516	1	0.999	9.49310986290841e-15	RPL19
DDX21	8.1953633888598e-19	0.383516957608622	0.599	0.358	1.08326313273949e-14	DDX21
SPARCL1	9.05838394251871e-19	0.391062515714763	0.97	0.739	1.19733718952212e-14	SPARCL1
EEF1A1	1.08300538202652e-18	-0.329251152834764	1	1	1.43151651396265e-14	EEF1A1
TMSB4X	1.14505280230385e-18	-0.729562186803473	1	0.998	1.51353079408523e-14	TMSB4X
RPL10	1.20404204737509e-18	-0.291400153163872	1	1	1.59150277822039e-14	RPL10
ADD3	1.29734982982168e-18	0.351813979313301	0.492	0.212	1.7148370050583e-14	ADD3
RPS15A	1.43354727450212e-18	-0.435467154937399	1	0.998	1.8948627874369e-14	RPS15A
WSB1	2.06081383754829e-18	0.404103897291631	0.655	0.513	2.72398373047133e-14	WSB1
RTN4	2.50226539904654e-18	0.380538847942685	0.888	0.729	3.30749440445971e-14	RTN4
NUPR1	3.39091213150195e-18	0.361814933024537	0.782	0.477	4.48210765541928e-14	NUPR1
RPS29	3.82931121352111e-18	-0.568559143067966	1	0.996	5.06158356203221e-14	RPS29
STEAP1	4.84340948222912e-18	0.281945515069318	0.284	0.074	6.40201865361045e-14	STEAP1
SRGN	8.88770597740779e-18	-1.05387300325656	0.431	0.542	1.17477697609376e-13	SRGN
BGN	9.07992149106879e-18	-0.265891245098046	0.701	0.442	1.20018402268947e-13	BGN
FGFR1	1.06586750085713e-17	0.316497622330147	0.487	0.224	1.40886366263296e-13	FGFR1
RPS16	1.50086923376938e-17	-0.322964290282127	1	0.997	1.98384895319636e-13	RPS16
LAMC1	2.38003816210294e-17	0.277542091160326	0.396	0.151	3.14593444266766e-13	LAMC1
RASD1	2.53217680640845e-17	0.525369615069793	0.345	0.117	3.34703130271069e-13	RASD1
MMP2	2.77017303429945e-17	0.391489167218071	0.538	0.245	3.66161471673701e-13	MMP2
CD37	2.81515387271878e-17	-0.418334830313012	0.02	0.235	3.72107038895968e-13	CD37
CXCR4	2.87392076097037e-17	-0.750234237383519	0.041	0.274	3.79874846185063e-13	CXCR4
MYL9	3.83603190450082e-17	-0.790877002096118	0.853	0.639	5.07046697136918e-13	MYL9
EDNRB	4.74271826523296e-17	0.286838616236745	0.305	0.087	6.26892500298493e-13	EDNRB
TXNIP	5.48708906479355e-17	-0.542752619415068	0.614	0.741	7.25283432584412e-13	TXNIP
RPS6	5.92194132186323e-17	-0.392490751004171	1	0.999	7.82762203923882e-13	RPS6
CD53	6.66427491924688e-17	-0.367777457247334	0.025	0.234	8.80883858826053e-13	CD53
LAPTM4A	7.13679283380128e-17	0.371966252178163	0.939	0.869	9.43341276771853e-13	LAPTM4A
RPS2	8.74519596157561e-17	-0.45421723865681	1	0.999	1.15594000220106e-12	RPS2
CTSS	9.4067296497257e-17	-0.528356058491773	0.051	0.279	1.24338152510074e-12	CTSS
RHOBTB3	1.05377008132291e-16	0.265050085747461	0.325	0.116	1.39287329349263e-12	RHOBTB3
RPL13	1.24701499217083e-16	-0.336048936093332	1	1	1.6483044166514e-12	RPL13
TMEM176A	1.40077210527261e-16	0.339087525210755	0.533	0.246	1.85154056874934e-12	TMEM176A
RND3	1.44920259794042e-16	0.324810883489489	0.381	0.142	1.91555599395765e-12	RND3
BST2	1.59080333662645e-16	-0.339936927051526	0.122	0.396	2.10272385035284e-12	BST2
MRC2	2.01624474645859e-16	0.255041629014526	0.289	0.091	2.66507230586897e-12	MRC2
SEPP1	2.1877565351312e-16	-0.30929230440978	0.838	0.586	2.89177658813642e-12	SEPP1
HCST	2.62323567368636e-16	-0.571039911634673	0.041	0.253	3.46739291347863e-12	HCST
F3	2.89994507091937e-16	0.500462273563138	0.259	0.071	3.83314739474122e-12	F3
FMO2	3.30226983780193e-16	0.278956631532679	0.442	0.18	4.36494027160659e-12	FMO2
RPS23	4.29704701101067e-16	-0.339253105463642	1	0.998	5.67983673915391e-12	RPS23
RPL29	4.41526439672179e-16	-0.313076744690565	0.99	0.993	5.83609647958686e-12	RPL29
ALOX5AP	5.14669042420024e-16	-0.560282948820065	0.025	0.228	6.80289540270788e-12	ALOX5AP
UAP1	5.16964867533789e-16	0.367440418746149	0.508	0.235	6.83324161906162e-12	UAP1
MEF2C	5.46202806155542e-16	-0.360393568324676	0.122	0.392	7.21970869176396e-12	MEF2C
ITGB2	1.08172388704909e-15	-0.459336122350689	0.02	0.22	1.42982263390148e-11	ITGB2
LEPR	1.1097533648022e-15	0.324098925495119	0.31	0.107	1.46687199759555e-11	LEPR
CCDC3	1.265324992374e-15	-0.43701042087891	0.025	0.228	1.67250657491995e-11	CCDC3
FSTL3	1.94411575939816e-15	0.291031506415631	0.437	0.18	2.56973221077248e-11	FSTL3
GAPDH	2.55713645176119e-15	-0.403767701596823	0.985	0.985	3.38002296193794e-11	GAPDH
MT-CO1	2.96539364234647e-15	-0.389561985759642	0.98	0.992	3.91965731645357e-11	MT-CO1
DLC1	3.00040499049095e-15	0.274164044468114	0.33	0.134	3.96593531643093e-11	DLC1
RPL23A	7.4309359831148e-15	-0.340316969298584	1	0.999	9.82221118248114e-11	RPL23A
TAGLN	1.13400326277191e-14	-0.585605453014882	0.959	0.75	1.49892551273191e-10	TAGLN
DDX17	1.26814456639449e-14	0.286627494507833	0.426	0.273	1.67623348786024e-10	DDX17
MYL12A	1.39452260051458e-14	-0.391506191381998	0.838	0.923	1.84327997336017e-10	MYL12A
RPS13	1.46649746621784e-14	-0.266773340218427	1	0.997	1.93841635084674e-10	RPS13
FBN1	1.61382148013452e-14	0.253566568370705	0.365	0.136	2.13314923244181e-10	FBN1
ITM2A	2.18757105810348e-14	0.382665603694258	0.635	0.358	2.89153142460118e-10	ITM2A
FCER1G	2.26628627039663e-14	-1.02735317360778	0.051	0.248	2.99557719221027e-10	FCER1G
NAMPT	2.30662518513e-14	0.348311785447994	0.695	0.422	3.04889716970484e-10	NAMPT
NFIA	2.69277298575497e-14	0.315884223433175	0.462	0.292	3.55930733257091e-10	NFIA
RBMS1	2.8371737667478e-14	0.287272100493605	0.467	0.289	3.75017628488725e-10	RBMS1
ECM1	3.40271900770944e-14	0.311954335915188	0.34	0.13	4.49771398439034e-10	ECM1
RPL36	3.99104657649982e-14	-0.344911629746704	0.99	0.998	5.27536536481746e-10	RPL36
RPS25	4.13012986095304e-14	-0.295838885014956	1	0.998	5.45920565020773e-10	RPS25
SH3BGRL	5.91158812396526e-14	-0.36444834778011	0.437	0.606	7.81393718225728e-10	SH3BGRL
AIF1	6.15199830467425e-14	-0.912629805292981	0.036	0.223	8.13171135911842e-10	AIF1
RPL39	6.99374828750786e-14	-0.400691518688135	1	0.996	9.24433648642789e-10	RPL39
RPS21	7.60126996618957e-14	-0.391347471962527	0.97	0.969	1.00473586413094e-09	RPS21
GPSM3	8.16256299803893e-14	-0.301520685184771	0.036	0.231	1.07892757708079e-09	GPSM3
RPS28	9.23180711285453e-14	-0.400872280858716	1	0.999	1.22026026417711e-09	RPS28
SPINT2	9.83623069861668e-14	-0.329930063955317	0.051	0.255	1.30015297374315e-09	SPINT2
CTGF	1.16365792722306e-13	-0.342872826652584	0.741	0.489	1.53812304820344e-09	CTGF
SMDT1	1.25953171718141e-13	-0.267586447430921	0.188	0.45	1.66484902377038e-09	SMDT1
TYROBP	1.31820720892473e-13	-1.09274825887857	0.107	0.268	1.7424062887567e-09	TYROBP
PIM1	1.371457084557e-13	0.415112878670231	0.447	0.231	1.81279197436744e-09	PIM1
GIMAP4	1.7377837533928e-13	-0.268585618619288	0.025	0.207	2.2970025652346e-09	GIMAP4
TGFBR2	1.78004860529904e-13	0.336943915233789	0.523	0.284	2.35286824648427e-09	TGFBR2
MYL6	1.9354605215873e-13	-0.475491381017673	0.97	0.984	2.55829171743409e-09	MYL6
LXN	2.19844059014946e-13	0.255599419133174	0.315	0.115	2.90589877205956e-09	LXN
SPI1	2.42367065590532e-13	-0.36022844627822	0.015	0.177	3.20360787297565e-09	SPI1
HNRNPH1	2.5026862392783e-13	0.359337135826228	0.518	0.407	3.30805067107806e-09	HNRNPH1
BCAM	2.83918163056373e-13	-0.490449090433732	0.096	0.301	3.75283027927914e-09	BCAM
CAPG	3.30936720215783e-13	-0.379477345579305	0.036	0.217	4.37432156781222e-09	CAPG
C1QB	3.47701209799228e-13	-1.49517767048766	0.061	0.241	4.5959145911262e-09	C1QB
UGDH	3.73736362894385e-13	0.254235326201982	0.411	0.181	4.94004724473798e-09	UGDH
RPL11	4.52797794833786e-13	-0.302271001527065	1	0.999	5.98508125211299e-09	RPL11
ESAM	4.85538238402973e-13	-0.374460870652891	0.081	0.292	6.4178444352105e-09	ESAM
RGS1	5.17986353458897e-13	-0.687641039232323	0.015	0.18	6.8467436200197e-09	RGS1
TINAGL1	5.40526900033512e-13	-0.599662587459165	0.157	0.357	7.14468456464296e-09	TINAGL1
ARHGDIB	6.4081745663154e-13	-0.423657255222206	0.421	0.581	8.47032514175569e-09	ARHGDIB
PDGFRB	7.05234768242135e-13	0.315215933466366	0.381	0.171	9.32179316662454e-09	PDGFRB
FXYD5	7.32742422602788e-13	-0.405284014318035	0.365	0.537	9.68538934196365e-09	FXYD5
ACTA2	8.30262198385404e-13	-1.42992345943458	0.64	0.534	1.09744057382583e-08	ACTA2
S100A13	8.33188892147763e-13	0.334246251260573	0.604	0.365	1.10130907764091e-08	S100A13
GIMAP7	1.03891156581105e-12	-0.267710653722584	0.015	0.178	1.37323330768904e-08	GIMAP7
FOLR2	1.1076287328887e-12	-0.516860641945712	0.005	0.148	1.46406365913228e-08	FOLR2
HSP90B1	1.12202876798403e-12	0.310558060592794	0.893	0.704	1.48309762552129e-08	HSP90B1
RPS20	1.2682705788271e-12	-0.310208297954202	0.985	0.992	1.67640005109366e-08	RPS20
VAMP8	1.49061062853129e-12	-0.461116237569694	0.066	0.266	1.97028912879265e-08	VAMP8
RPL10A	1.50994863768816e-12	-0.278315759358866	1	0.998	1.99585010929621e-08	RPL10A
IL33	2.12935509015939e-12	0.261590661559437	0.431	0.201	2.81458155817269e-08	IL33
VMP1	2.19619555899894e-12	0.310315190915838	0.558	0.353	2.9029312898848e-08	VMP1
EPB41L2	2.25090205513801e-12	0.257950958372802	0.426	0.216	2.97524233648142e-08	EPB41L2
RPL3	2.45295424183705e-12	-0.308943832736989	1	1	3.24231491686022e-08	RPL3
CAV1	2.7795003486459e-12	-0.531474549793865	0.284	0.426	3.67394356084015e-08	CAV1
TSC22D1	3.29261395194866e-12	-0.558400658293532	0.183	0.408	4.35217712168574e-08	TSC22D1
GPR183	3.5190870989545e-12	-0.283634358567358	0.01	0.155	4.65152932739806e-08	GPR183
ATP5A1	3.52200388605381e-12	-0.253340714316651	0.284	0.542	4.65538473658593e-08	ATP5A1
ATP6V0B	3.83210474504205e-12	-0.341081917604724	0.223	0.463	5.06527605199658e-08	ATP6V0B
PDGFRA	3.86065203912417e-12	0.25182284062353	0.279	0.109	5.10300986531432e-08	PDGFRA
KCNQ1OT1	3.89326674893096e-12	0.290425042952234	0.32	0.166	5.14611998873694e-08	KCNQ1OT1
RPL13A	4.57300933154289e-12	-0.271653190422193	1	1	6.04460373443339e-08	RPL13A
NFIB	4.74116600978285e-12	0.30076921261669	0.589	0.341	6.26687323173097e-08	NFIB
ARPC3	4.91498295484474e-12	-0.411373539558226	0.543	0.689	6.49662446971377e-08	ARPC3
PFN1	5.23267463384808e-12	-0.417149609712696	0.914	0.946	6.91654933102039e-08	PFN1
TGFBI	6.46893061688088e-12	-0.386056192894363	0.066	0.251	8.55063248939314e-08	TGFBI
RPL26	6.781377135836e-12	-0.321541745037232	1	0.998	8.96362429814803e-08	RPL26
GGT5	7.22392270510938e-12	0.263582659028025	0.365	0.155	9.54858103161358e-08	GGT5
BTG1	7.37185185467631e-12	-0.488740206592998	0.569	0.677	9.74411378151114e-08	BTG1
C1QA	8.07779841062083e-12	-1.45537610749007	0.086	0.25	1.06772339391586e-07	C1QA
ACTB	1.01353031882718e-11	-0.47191492556304	1	1	1.33968437542577e-07	ACTB
TPT1	1.10617528053415e-11	-0.321113234640102	0.995	0.998	1.46214248581004e-07	TPT1
ATP5G2	1.19643923983992e-11	-0.275675021381312	0.695	0.779	1.58145338722041e-07	ATP5G2
SAMSN1	1.23256938021538e-11	-0.261148688365039	0.015	0.163	1.62921020676869e-07	SAMSN1
GYPC	1.26435732848167e-11	-0.290658001601788	0.168	0.402	1.67122751678707e-07	GYPC
CEBPB	1.45185492743964e-11	0.368531073393674	0.726	0.506	1.91906184308971e-07	CEBPB
TPM1	1.48573745041558e-11	-0.532595614768351	0.487	0.464	1.96384776195932e-07	TPM1
HCLS1	1.7084792808937e-11	-0.276946383044398	0.041	0.217	2.2582679134853e-07	HCLS1
COX4I1	1.9467388683767e-11	-0.279556020562722	0.848	0.914	2.57319943622032e-07	COX4I1
CHCHD10	2.45170566600551e-11	-0.286522748810389	0.127	0.34	3.24066454932608e-07	CHCHD10
MT-ND1	2.58431743801441e-11	-0.278365459126028	0.909	0.97	3.41595078956744e-07	MT-ND1
LST1	2.65013327821747e-11	-0.355059075141039	0.02	0.172	3.50294616714786e-07	LST1
RBMS3	2.69402689957258e-11	0.264819690041819	0.391	0.203	3.56096475585504e-07	RBMS3
CLIC1	3.38933273084514e-11	-0.273508008934852	0.848	0.838	4.48002000363111e-07	CLIC1
TFPI	3.98945697702201e-11	0.269415377451278	0.594	0.35	5.27326423222769e-07	TFPI
BZW1	4.29147993227019e-11	0.275401357605105	0.584	0.461	5.67247817447473e-07	BZW1
C1QC	4.61379671503728e-11	-1.2583059351153	0.081	0.205	6.09851649793628e-07	C1QC
MARCKSL1	4.72201589917007e-11	0.47366984365135	0.447	0.229	6.241560615523e-07	MARCKSL1
JUNB	6.71713944390757e-11	0.317508406770991	0.97	0.887	8.87871491695703e-07	JUNB
SRSF5	7.32061500288492e-11	0.266910520239016	0.843	0.687	9.67638891081329e-07	SRSF5
OLFML3	7.71641109737257e-11	0.252241104896638	0.36	0.158	1.01995521885071e-06	OLFML3
SEC62	8.68000263682606e-11	0.261072328612662	0.868	0.722	1.14732274853567e-06	SEC62
RAC1	1.05732144970235e-10	-0.259118357856301	0.822	0.846	1.39756749221656e-06	RAC1
RNASE1	1.22032574466233e-10	-1.01968721262876	0.122	0.308	1.61302656929467e-06	RNASE1
PTPRC	1.31760103476699e-10	-0.326578333771329	0.056	0.228	1.74160504775501e-06	PTPRC
PPIB	1.32718213451542e-10	0.275536292191011	0.853	0.69	1.75426934540248e-06	PPIB
MEDAG	1.41560287176039e-10	0.269749026258997	0.279	0.116	1.87114387589289e-06	MEDAG
LCP1	1.51014018603743e-10	-0.267936434805639	0.036	0.192	1.99610329790427e-06	LCP1
RPL38	1.51453188061846e-10	-0.289756052034757	0.99	0.986	2.00190823980148e-06	RPL38
