p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
MARCKSL1	6.13459705029639e-12	0.700155025814946	0.717	0.23	8.10871038108176e-08	MARCKSL1
VWF	6.34352646335204e-12	0.54479984635669	0.609	0.155	8.38487327925872e-08	VWF
RALGAPA2	7.07974440410605e-12	0.362834331974341	0.304	0.039	9.35800615334738e-08	RALGAPA2
PECAM1	8.5816408526773e-12	0.580445590229386	0.717	0.222	1.13432128790689e-07	PECAM1
F2RL3	1.11766522297817e-11	0.514608031366953	0.283	0.025	1.47732989173255e-07	F2RL3
THEM6	1.71087046366757e-11	0.267779248789243	0.239	0.046	2.26142857887579e-07	THEM6
LIMS1	1.71358581657116e-11	0.455786284241267	0.522	0.257	2.26501773234375e-07	LIMS1
ARHGAP29	1.77222116165161e-11	0.526611511530481	0.609	0.186	2.3425219314711e-07	ARHGAP29
LDB2	2.45372638267825e-11	0.620480262026782	0.543	0.13	3.24333553262411e-07	LDB2
CALCRL	3.26266531063663e-11	0.507617749643575	0.457	0.104	4.3125910075995e-07	CALCRL
HS3ST1	3.75993150182552e-11	0.402370697777558	0.326	0.041	4.96987745911298e-07	HS3ST1
PALM	4.81402844261076e-11	0.384208828271835	0.348	0.069	6.3631827954429e-07	PALM
HRCT1	5.63470791327766e-11	0.507020502053311	0.304	0.074	7.44795691977042e-07	HRCT1
EDNRB	6.16376149173463e-11	0.53799988475458	0.457	0.09	8.14725993977484e-07	EDNRB
PPP1R2	6.64323239510279e-11	0.422887792961402	0.522	0.272	8.78102457984687e-07	PPP1R2
CCND1	6.82344968554619e-11	0.500802330692033	0.522	0.136	9.01923579435495e-07	CCND1
RHOC	7.34778842723898e-11	0.61435567388597	0.87	0.619	9.71230674312448e-07	RHOC
S100A4	1.06883530361972e-10	-1.47059835694038	0.435	0.763	1.41278650432454e-06	S100A4
PGM5	1.21174392798083e-10	0.357695485388899	0.435	0.085	1.60168312400506e-06	PGM5
BCAR1	1.2601547548758e-10	0.406069556281082	0.457	0.124	1.66567255499483e-06	BCAR1
TMSB10	1.82822280461695e-10	0.615771655645099	1	0.987	2.41654490314268e-06	TMSB10
LGALS3BP	3.26191372352205e-10	-0.554944653602806	0	0.358	4.31159755975144e-06	LGALS3BP
WARS	3.50340800053791e-10	0.457376598843316	0.5	0.157	4.63080469511101e-06	WARS
KDR	5.14628769907365e-10	0.2541920670155	0.283	0.025	6.80236308063555e-06	KDR
GPR146	5.84327897038728e-10	0.373898451162849	0.37	0.053	7.72364614305791e-06	GPR146
FSCN1	6.10236667000392e-10	0.467918899701149	0.457	0.12	8.06610826441118e-06	FSCN1
SNCG	8.64634808925891e-10	0.713810718305613	0.652	0.267	1.14287429043824e-05	SNCG
HYAL1	1.01932429596787e-09	0.27793661003668	0.304	0.032	1.34734285441033e-05	HYAL1
PDLIM1	1.05462093937497e-09	0.664672958782626	0.848	0.401	1.39399795766584e-05	PDLIM1
LRRC1	1.07366622713331e-09	0.299976893128116	0.37	0.054	1.41917201902481e-05	LRRC1
INO80C	1.30274150980655e-09	0.336556915637274	0.391	0.094	1.72196372766229e-05	INO80C
NFATC1	1.45585293259765e-09	0.2867284950419	0.239	0.069	1.92434640630757e-05	NFATC1
FKBP1A	1.47458991747264e-09	0.512609004665146	0.935	0.655	1.94911295291533e-05	FKBP1A
TGFBR2	2.39146646480211e-09	0.568378572601328	0.696	0.287	3.16104037317542e-05	TGFBR2
CDH5	2.48312369148262e-09	0.385640758416058	0.391	0.069	3.28219289540172e-05	CDH5
TSPAN5	2.59872402902566e-09	0.277689645639459	0.261	0.034	3.43499342156612e-05	TSPAN5
SPTBN1	2.64805127091881e-09	0.480827232999062	0.696	0.275	3.50019416990048e-05	SPTBN1
GNAI2	2.64807346594853e-09	0.480380079910069	0.761	0.341	3.50022350729076e-05	GNAI2
LMO2	3.63422821301844e-09	0.337942146469343	0.304	0.061	4.80372285196777e-05	LMO2
CAV1	4.70913419186766e-09	0.265650883163131	0.848	0.422	6.22453357481067e-05	CAV1
DLL1	5.09597098107986e-09	0.445883549353077	0.37	0.078	6.73585444279136e-05	DLL1
CNN3	5.34060170877447e-09	0.528705739959003	0.913	0.548	7.0592073386581e-05	CNN3
TM4SF1	5.37835042549356e-09	0.491172723464587	0.761	0.317	7.10910359241738e-05	TM4SF1
CD44	5.76788646405172e-09	-0.539401903341021	0.022	0.395	7.62399232818356e-05	CD44
MRC1	6.48702935418387e-09	0.367531044712701	0.457	0.106	8.57455540036024e-05	MRC1
IGFBP4	9.74402408165042e-09	0.524433859772023	0.935	0.535	0.000128796510311255	IGFBP4
MFGE8	1.15486589223854e-08	-1.27608292997166	0.087	0.478	0.00015265017363609	MFGE8
PDE2A	1.20543213782858e-08	0.353025125844939	0.391	0.076	0.000159334019978181	PDE2A
CRACR2B	1.2672296893854e-08	0.298461457817465	0.261	0.043	0.000167502420342962	CRACR2B
BCL6B	1.38133695633988e-08	0.341540567048876	0.326	0.05	0.000182585118889006	BCL6B
INSR	1.42997830941731e-08	0.775485591528721	0.348	0.2	0.00018901453293878	INSR
RPLP1	2.0735795197475e-08	-0.521588178930542	1	1	0.000274085740920224	RPLP1
PTPRE	2.3111807654709e-08	0.371609136885411	0.522	0.148	0.000305491873579944	PTPRE
TSPAN14	2.48317836967569e-08	0.377411932784363	0.435	0.135	0.000328226516903733	TSPAN14
EEA1	2.55892032574649e-08	0.252661821255325	0.283	0.156	0.000338238088657171	EEA1
HID1	2.75260809917263e-08	0.281004304593555	0.304	0.043	0.000363839738548639	HID1
PTX3	3.00009207932782e-08	0.4864666970762	0.326	0.05	0.000396552171045552	PTX3
COL6A2	3.11096666354142e-08	-0.948887703949252	0.087	0.46	0.000411207573586905	COL6A2
DOCK6	3.46755223570674e-08	0.25226802459611	0.304	0.043	0.000458341054515717	DOCK6
CAPNS1	4.042442079136e-08	0.349446633698666	0.5	0.257	0.000534329994020196	CAPNS1
SDCBP	4.07716482325678e-08	0.515240275679158	0.913	0.63	0.000538919646338081	SDCBP
GABARAPL1	4.30577787054845e-08	0.3723819159426	0.435	0.221	0.000569137718929095	GABARAPL1
ADAMTS9	4.68455423071684e-08	0.453274958204407	0.478	0.126	0.000619204378216151	ADAMTS9
PCOLCE	5.3057741286425e-08	-0.666229635204961	0	0.284	0.000701317224323966	PCOLCE
ICAM2	5.61726371303623e-08	0.489504839765088	0.543	0.176	0.000742489917589129	ICAM2
ERG	5.62943983994411e-08	0.284240677263887	0.391	0.081	0.000744099358043813	ERG
PLEKHG1	5.93847682530076e-08	0.283424796171928	0.326	0.054	0.000784947866768255	PLEKHG1
SOD3	6.02735859839954e-08	-1.00968091950506	0.065	0.436	0.000796696259536451	SOD3
MTHFD2	6.52328477320509e-08	-0.383826466736394	0	0.281	0.000862247781322248	MTHFD2
GLIPR1	7.41399427599544e-08	-0.349019756902313	0	0.279	0.000979981763401078	GLIPR1
STXBP6	7.75315904023115e-08	0.258435884493546	0.196	0.021	0.00102481256193775	STXBP6
GPNMB	8.51750820602646e-08	-0.479564947172003	0	0.277	0.00112584423467258	GPNMB
BGN	1.07976392552249e-07	-1.31422928337728	0.087	0.448	0.00142723195675562	BGN
TSC22D3	1.12932407474614e-07	-0.713053060452531	0.196	0.583	0.00149274056199945	TSC22D3
MYCT1	1.29413580039965e-07	0.314693459541222	0.304	0.051	0.00171058870096826	MYCT1
CRIP2	1.48116107687946e-07	0.425887977426271	0.87	0.477	0.00195779871141928	CRIP2
TAGLN	1.96820472970984e-07	-2.33503514795174	0.609	0.754	0.00260157301173047	TAGLN
SERPINF1	2.1201087167408e-07	-1.35111563889819	0.022	0.343	0.00280235970178799	SERPINF1
LDHB	2.17407328128867e-07	-0.502514182101144	0.152	0.531	0.00287369006320737	LDHB
MTUS1	2.50446679428616e-07	0.378235727740827	0.37	0.105	0.00331040420868744	MTUS1
GUSB	2.61576435370655e-07	0.286603914792239	0.37	0.212	0.00345751732272932	GUSB
PLA2G16	3.04712934256753e-07	0.38946822764295	0.587	0.288	0.00402769556500576	PLA2G16
SULF2	3.50451688161367e-07	0.325142581873994	0.435	0.125	0.00463227041411694	SULF2
GUK1	3.86145465291913e-07	0.422911461507089	0.913	0.749	0.0051040707602285	GUK1
CD36	3.88752902164071e-07	0.401294867423498	0.413	0.104	0.00513853586080469	CD36
CD320	4.0208118004571e-07	0.467317232303629	0.435	0.206	0.0053147090378442	CD320
SPHK1	4.4370517832627e-07	0.342211704652263	0.326	0.089	0.00586489504711664	SPHK1
YWHAE	5.23014423527632e-07	0.411058653476187	0.848	0.598	0.00691320465018824	YWHAE
EFNA1	5.23151943923649e-07	0.380203253423236	0.391	0.105	0.00691502239478279	EFNA1
COL1A2	5.35391168685755e-07	-0.93581276351964	0.043	0.364	0.00707680046768831	COL1A2
TRIOBP	5.84751314866747e-07	0.32585394594454	0.391	0.149	0.00772924287990867	TRIOBP
TMOD1	6.69108465121817e-07	0.324017620012324	0.348	0.111	0.00884427569198017	TMOD1
CXCL12	7.3556994168568e-07	-0.734655532139146	0.043	0.356	0.00972276348920132	CXCL12
ID1	7.47503520047938e-07	0.842499473240242	0.63	0.287	0.00988050152799365	ID1
MYL9	7.55420754626199e-07	-1.82410676540038	0.37	0.644	0.0099851515346491	MYL9
HES1	7.8450062451475e-07	0.734304896316241	0.587	0.282	0.010369529254836	HES1
FAM213A	8.03501687595718e-07	0.395855597861088	0.457	0.189	0.0106206853066402	FAM213A
FXYD1	8.57055006531378e-07	-0.656805597978174	0.065	0.389	0.0113285530763318	FXYD1
SMOC2	9.42228961278108e-07	-0.414137894380215	0	0.239	0.012454382410174	SMOC2
TCN2	9.52679712172146e-07	0.335264984896082	0.348	0.155	0.0125925204354914	TCN2
CLEC14A	1.04657550268707e-06	0.325657035367214	0.435	0.131	0.0138336349945176	CLEC14A
NTAN1	1.09006923685109e-06	0.279749548316507	0.37	0.159	0.0144085351726978	NTAN1
YBX3	1.09010412874227e-06	0.461036203459857	0.804	0.505	0.0144089963737154	YBX3
S1PR1	1.2134359382801e-06	0.409658345179595	0.348	0.092	0.0160391962321864	S1PR1
IGFBP2	1.23314591799791e-06	-0.743765610215171	0	0.235	0.0162997227440964	IGFBP2
TSPAN12	1.27113988386917e-06	0.254636726698455	0.348	0.077	0.0168019269849827	TSPAN12
TGM2	1.5168520884408e-06	0.543062575578607	0.5	0.21	0.0200497509050104	TGM2
CD53	1.52942406281644e-06	-0.388932959583019	0	0.231	0.0202159272623078	CD53
ARHGDIB	1.65837444949726e-06	-0.615609184499106	0.239	0.579	0.0219203934734548	ARHGDIB
RBP7	1.66241177281926e-06	0.720772452048806	0.391	0.114	0.0219737588131249	RBP7
SH3BGRL2	1.78079016007728e-06	0.268023777461449	0.239	0.04	0.0235384843359015	SH3BGRL2
EMP3	1.80889913011159e-06	-0.524800435602491	0.174	0.541	0.0239100287018149	EMP3
TXNIP	1.88974919142713e-06	0.629847684596373	0.826	0.738	0.0249787048122838	TXNIP
GRAMD1A	1.90795199930234e-06	0.311376075743662	0.391	0.164	0.0252193095267784	GRAMD1A
YES1	2.10778808360441e-06	0.2687354737751	0.348	0.082	0.0278607428890831	YES1
PTPRC	2.193059668113e-06	-0.405977359464025	0	0.226	0.0289878626931176	PTPRC
DUSP5	2.20973495300983e-06	0.336414168281593	0.261	0.065	0.0292082766088839	DUSP5
CCDC3	2.26261717623647e-06	-0.467438429036191	0	0.225	0.0299072738354937	CCDC3
RFK	2.96488500046424e-06	0.304062791894404	0.413	0.149	0.0391898499361364	RFK
PLN	3.15331171079493e-06	-0.663110467382249	0	0.22	0.0416804741932873	PLN
ACKR3	3.22394988818982e-06	0.557742204541904	0.217	0.056	0.042614169622093	ACKR3
MAF	3.25316635019667e-06	0.375216454357537	0.261	0.106	0.0430003528168995	MAF
SLCO2A1	3.54939592482724e-06	0.321202495744897	0.348	0.084	0.0469159153343665	SLCO2A1
CRYAB	3.7667116987215e-06	-0.899218065703373	0.087	0.375	0.0497883952337008	CRYAB
LITAF	4.24834525609868e-06	-0.511102516012154	0.13	0.471	0.0561546275951123	LITAF
NRN1	4.44211618357737e-06	0.269523252926089	0.37	0.101	0.0587158917145257	NRN1
FDPS	4.57503363709001e-06	0.334614247891201	0.543	0.283	0.0604727946150557	FDPS
HMGB1	4.68725191430577e-06	0.322616277998241	0.978	0.906	0.0619560958032937	HMGB1
CPE	4.69830253903237e-06	-0.757519373207898	0.152	0.423	0.0621021629609298	CPE
SH3BP5	5.30199033599117e-06	0.467835458589665	0.543	0.278	0.0700817082611312	SH3BP5
CTSC	5.37386323242245e-06	-0.482729649447235	0.043	0.329	0.0710317242061599	CTSC
GEM	5.49581343022071e-06	-0.414758539306617	0	0.21	0.0726436619206574	GEM
PAIP1	5.51462874827471e-06	0.264849559193765	0.391	0.248	0.0728923627946951	PAIP1
STK17B	5.81389552041261e-06	-0.311332714373129	0	0.209	0.0768480709888139	STK17B
IL6ST	5.87740438083104e-06	0.377543703948025	0.609	0.287	0.0776875311058246	IL6ST
MARCKS	5.9514946443295e-06	0.440503971078898	0.565	0.273	0.0786668562087474	MARCKS
GIMAP1	6.22887406949231e-06	0.308002909714314	0.391	0.115	0.0823332574505494	GIMAP1
KRT18	7.74335762288064e-06	0.360403552238357	0.326	0.077	0.102351701059236	KRT18
COL6A1	7.85856310724589e-06	-0.579748701621696	0.087	0.378	0.103874487151576	COL6A1
CYB5R3	8.6862186259403e-06	0.394424656261931	0.783	0.494	0.114814437797679	CYB5R3
STC1	8.93894956839164e-06	0.871384295246262	0.348	0.09	0.118155035395001	STC1
TYROBP	8.97610750390731e-06	-1.34808235103923	0.022	0.266	0.118646188986647	TYROBP
CHPF	9.00836918342727e-06	-0.275287039265893	0	0.202	0.119072623866542	CHPF
FIBIN	9.14646128056042e-06	-0.356222236870906	0	0.202	0.120897925206448	FIBIN
TNFSF10	9.42351441935968e-06	0.378471303337757	0.413	0.158	0.124560013595096	TNFSF10
ANXA6	1.0033961911474e-05	-0.356087373285218	0.065	0.366	0.132628908545863	ANXA6
CASKIN2	1.06446538172194e-05	0.27887956734092	0.304	0.082	0.140701034156007	CASKIN2
TNFAIP1	1.11914823782617e-05	0.250142845618217	0.37	0.104	0.147929014075864	TNFAIP1
AEBP1	1.13024213264793e-05	-0.862610426022939	0.087	0.383	0.149395405093403	AEBP1
WISP2	1.13698219796716e-05	-0.45964918173562	0	0.198	0.150286306927299	WISP2
HSPB1	1.14188959612867e-05	0.421613994939229	0.957	0.841	0.150934966816287	HSPB1
UTRN	1.23148997346771e-05	0.273952054589132	0.435	0.144	0.162778344692961	UTRN
COX17	1.34683944779144e-05	0.388402831204183	0.652	0.408	0.178025238209073	COX17
RCAN1	1.39132057319076e-05	0.307983543193218	0.239	0.078	0.183904753364355	RCAN1
HINT1	1.50911183235054e-05	0.297208975120499	0.935	0.792	0.199474402000094	HINT1
RAB34	1.63754060023398e-05	-0.332560729372748	0.043	0.313	0.216450116538927	RAB34
FGF7	1.6765531972966e-05	-0.824277761240339	0.022	0.265	0.221606801618664	FGF7
CAV2	1.68188035823587e-05	0.299796143014655	0.63	0.296	0.222310945751617	CAV2
PODXL	1.68799841103806e-05	0.279580793680905	0.239	0.043	0.223119629971011	PODXL
SELM	1.75155079618547e-05	-0.581423885874211	0.565	0.713	0.231519984239795	SELM
F8	1.76279585307391e-05	0.268848091379747	0.239	0.065	0.233006355859309	F8
CCDC50	1.82250655227451e-05	0.31673514252915	0.5	0.229	0.240898916079645	CCDC50
THBS2	1.86106812012733e-05	-0.316013056156645	0	0.19	0.24599598411843	THBS2
CFI	1.87377870812213e-05	0.279069593515208	0.435	0.147	0.247676069639583	CFI
TPM2	1.88499222065096e-05	-1.52014647515153	0.261	0.497	0.249158271725643	TPM2
SMAGP	1.90175064053704e-05	0.26505034224835	0.37	0.109	0.251373399666186	SMAGP
CORO1A	2.01394973320865e-05	-0.5483775354879	0.022	0.262	0.26620387573552	CORO1A
CYGB	2.01616307152002e-05	-0.29079421871912	0	0.188	0.266496434793517	CYGB
CST3	2.06222645472121e-05	-0.888825118620249	0.913	0.955	0.272585092785049	CST3
ASAP1	2.21470125514289e-05	0.263042827994232	0.326	0.105	0.292739211904788	ASAP1
TSPAN7	2.27023245181349e-05	0.281997389730547	0.413	0.144	0.300079325480707	TSPAN7
VGLL4	2.32797906409062e-05	0.318231504394911	0.391	0.191	0.307712272691499	VGLL4
CXCR4	2.38456827978087e-05	-0.775041159187346	0.022	0.271	0.315192235221435	CXCR4
FMO2	2.38910950493494e-05	-0.371357404262001	0	0.185	0.3157924943623	FMO2
TIMP3	2.5090182955011e-05	0.471187386379364	0.826	0.535	0.331642038299336	TIMP3
CKB	2.56167455903755e-05	-0.320299708886025	0	0.184	0.338602143213583	CKB
GADD45B	2.67232411725258e-05	-0.717249164188232	0.478	0.71	0.353227801818446	GADD45B
PRSS23	2.84424155548031e-05	0.458260721476742	0.543	0.238	0.375951848803387	PRSS23
BCAP29	2.93724867852823e-05	0.296425264812924	0.457	0.271	0.388245530327861	BCAP29
TMEM176B	2.94836813611165e-05	-0.574263384506832	0.043	0.287	0.389715300231239	TMEM176B
CXCL16	3.12506588473226e-05	-0.4169559089825	0	0.181	0.41307120864391	CXCL16
TNFSF13B	3.34970497794347e-05	-0.281944035897034	0	0.18	0.442764003984567	TNFSF13B
GIMAP4	3.44063937919265e-05	0.344240288482045	0.5	0.203	0.454783713141684	GIMAP4
PROCR	3.61124865589447e-05	0.329574259622531	0.391	0.129	0.477334847336131	PROCR
TC2N	3.84239489257521e-05	0.281284626881073	0.261	0.078	0.507887756900591	TC2N
LY6E	3.87561759469196e-05	0.39784781750913	0.674	0.44	0.512279133666383	LY6E
CYBA	4.08601344620719e-05	-0.880654999735698	0.587	0.629	0.540089257319666	CYBA
LUM	4.10065097192876e-05	-1.63012697488395	0.109	0.353	0.542024045469543	LUM
TMEM176A	4.32147641506192e-05	-0.469203847325434	0.022	0.252	0.571212752542885	TMEM176A
SSBP1	4.36473709774233e-05	0.328548317514968	0.696	0.436	0.576930949579581	SSBP1
C3	4.40038805011466e-05	-0.896493142993976	0.022	0.257	0.581643292464156	C3
SPI1	4.4619244248159e-05	-0.37147521070615	0	0.175	0.589777170472165	SPI1
GPX3	4.74789181855411e-05	-1.28945147473528	0.391	0.609	0.627576340576482	GPX3
FBLN1	5.05208594380954e-05	-1.9173769807254	0.109	0.356	0.667784720052745	FBLN1
VAT1	5.14729810994693e-05	0.256635379032605	0.457	0.173	0.680369864172785	VAT1
LST1	5.67866775092231e-05	-0.386208872930212	0	0.171	0.750606303316911	LST1
SAMHD1	5.72365573019928e-05	-0.359940670262105	0.043	0.29	0.756552814417741	SAMHD1
TMEM2	6.51689600732079e-05	0.276557584873505	0.283	0.084	0.861403314247662	TMEM2
MYL12A	6.58077069090083e-05	0.291838784512706	1	0.922	0.869846269923272	MYL12A
KLF4	6.83460826213906e-05	0.329858716925721	0.609	0.296	0.903398520089541	KLF4
SSPN	6.9245931567823e-05	-0.306020441447494	0.022	0.248	0.915292723463485	SSPN
LDHA	7.0087172314738e-05	-0.471009588878801	0.674	0.845	0.926412243656207	LDHA
ACTB	7.06804306762675e-05	-0.589302318790945	1	1	0.934253932678904	ACTB
GABARAPL2	7.65405027644669e-05	0.359661619389275	0.783	0.581	1	GABARAPL2
DCN	8.12797671299896e-05	-2.36027646406908	0.37	0.559	1	DCN
FCER1G	8.26873054359813e-05	-1.14448158671913	0.043	0.246	1	FCER1G
OMD	8.44195860950841e-05	-0.299250256644422	0	0.164	1	OMD
FRZB	8.44558768337263e-05	-0.753245885904581	0.043	0.27	1	FRZB
RGS2	8.5997374981141e-05	-0.597944986669879	0.043	0.275	1	RGS2
ABCG1	8.70134507895674e-05	0.257430668906357	0.304	0.089	1	ABCG1
LAMB2	9.08995756193194e-05	0.328136002366239	0.413	0.186	1	LAMB2
PIM3	9.20651752348243e-05	0.381083099922048	0.435	0.194	1	PIM3
INPP1	9.21489598094422e-05	0.263923610639584	0.37	0.141	1	INPP1
OST4	9.64077318064463e-05	0.318278124619956	0.913	0.841	1	OST4
SAMSN1	9.86651221904291e-05	-0.273339745388191	0	0.161	1	SAMSN1
AIF1	9.88696355197851e-05	-1.01197909808925	0.022	0.221	1	AIF1
PTPRS	0.000108216095004539	-0.333784719733636	0	0.159	1	PTPRS
MMRN2	0.000111870880347597	0.281719093258421	0.37	0.125	1	MMRN2
LSP1	0.000113452791740612	-0.392411785010702	0.043	0.273	1	LSP1
MYL12B	0.000114398666010255	0.380972090911703	0.913	0.847	1	MYL12B
ITGA5	0.000116404813642061	0.283132466633134	0.391	0.146	1	ITGA5
