p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
TWSG1	1.02677449214299e-79	0.336059334475694	0.478	0.147	1.35719052371461e-75	TWSG1
DCN	2.28800159798657e-79	-2.4950362775305	0.24	0.575	3.02428051221865e-75	DCN
LDHB	6.22504064425591e-79	0.387420668792823	0.855	0.512	8.22825872357746e-75	LDHB
FBLN2	6.32213538186313e-79	-0.830422437095621	0.013	0.303	8.35659854774669e-75	FBLN2
AKAP1	7.87619386038719e-79	0.274887158299112	0.387	0.089	1.04107530446598e-74	AKAP1
RPS2	9.10046890124225e-79	-0.601554033350271	1	0.999	1.2028999793662e-74	RPS2
PCBD1	9.16096396369746e-79	0.342701931049094	0.548	0.199	1.21089621672153e-74	PCBD1
NET1	1.13515817277481e-78	0.347450430512839	0.482	0.144	1.50045207277374e-74	NET1
SERPINF1	1.22409294758295e-78	-1.3745252311425	0.048	0.358	1.61800605811514e-74	SERPINF1
TSR2	2.42049369369076e-78	0.313572727377651	0.54	0.186	3.19940856432045e-74	TSR2
TNNC1	1.34798814036639e-77	0.271651824366378	0.238	0.028	1.78177072393629e-73	TNNC1
C1QTNF1	1.41439013578036e-77	0.351150736527639	0.545	0.188	1.86954088147448e-73	C1QTNF1
CD9	7.01209337545666e-77	0.27413812996538	0.957	0.642	9.26858502367862e-73	CD9
GPRC5C	1.62761194604124e-76	0.261509530509189	0.403	0.105	2.15137747027731e-72	GPRC5C
ATOH8	1.79151934709673e-76	0.260654670022586	0.348	0.072	2.36803027299245e-72	ATOH8
AK1	3.76776869097851e-76	0.403848936689832	0.623	0.259	4.9802366557354e-72	AK1
EIF4A2	1.111932974279e-75	0.383618641747973	0.957	0.816	1.46975300540198e-71	EIF4A2
DYNLL1	1.32999001348083e-75	0.404863905745307	0.917	0.714	1.75798079981896e-71	DYNLL1
ITGB1	3.16210492131626e-75	0.376190433754806	0.94	0.656	4.17967028499584e-71	ITGB1
ZFP36L1	3.77486496487236e-75	-0.596768029183753	0.287	0.629	4.98961651056829e-71	ZFP36L1
MXI1	4.66649993786311e-75	0.314031260984898	0.43	0.124	6.16817961786746e-71	MXI1
SIVA1	6.19581527659762e-75	0.366201324369744	0.722	0.372	8.18962863260674e-71	SIVA1
MYC	9.29050740396098e-75	-0.700064489174976	0.05	0.364	1.22801926865556e-70	MYC
TAGLN2	2.71809745382569e-74	-0.602897885573888	0.46	0.744	3.5927812144668e-70	TAGLN2
LHFP	3.09610103832647e-74	0.310288696211227	0.73	0.354	4.09242635245992e-70	LHFP
JUN	3.48357714549957e-74	-0.844226074954519	0.45	0.728	4.60459227092133e-70	JUN
NOL3	4.03462805706825e-73	0.29524014334171	0.387	0.098	5.33297136583281e-69	NOL3
EPDR1	4.22423370716362e-73	0.256513109894564	0.362	0.084	5.58359211412887e-69	EPDR1
BEX2	9.01435491197856e-73	0.252656084521292	0.24	0.033	1.19151743226533e-68	BEX2
NDUFB7	1.03045795666324e-72	0.364825551142871	0.817	0.478	1.36205932711747e-68	NDUFB7
MRPL51	1.20874134794586e-72	0.357183474337874	0.697	0.345	1.59771431371483e-68	MRPL51
LAPTM5	1.30840349030684e-72	-0.932853983302959	0.067	0.344	1.72944773348758e-68	LAPTM5
RPL36A	2.01670908178087e-72	-0.555287363669437	0.872	0.944	2.66568606429796e-68	RPL36A
MAF1	2.23975251334252e-72	0.345861903437123	0.732	0.368	2.96050487213614e-68	MAF1
GUCY1A3	4.47041533600721e-72	0.284783646728395	0.425	0.124	5.90899499113433e-68	GUCY1A3
FILIP1L	1.78826645869335e-71	0.377515932754325	0.638	0.274	2.36373060510087e-67	FILIP1L
RPL15	7.14453280345573e-71	0.318521819358188	1	1	9.44364345960778e-67	RPL15
MRPL33	8.01740060464297e-71	0.364975460154692	0.765	0.415	1.05974001192171e-66	MRPL33
NAMPT	9.25599081230582e-71	-0.623211705143443	0.128	0.442	1.22345686557058e-66	NAMPT
CHCHD2	2.14469735108944e-70	0.333542410514578	0.972	0.842	2.83486095867002e-66	CHCHD2
TMEM106C	1.35546217016681e-69	0.278401015757094	0.463	0.147	1.79164989652649e-65	TMEM106C
LSP1	1.57234950877425e-69	-0.435349880523957	0.017	0.286	2.07833158069781e-65	LSP1
