p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
RPS15A	3.74039936967508e-222	-0.603265157472622	0.993	0.999	4.94405988683653e-218	RPS15A
SYNGR2	7.04801844221505e-222	-0.453197678361958	0.023	0.395	9.31607077691986e-218	SYNGR2
LARP6	8.30810063014491e-222	0.419230486640672	0.511	0.127	1.09816474129255e-217	LARP6
GMFG	8.56467136870213e-221	-0.567950890741476	0.017	0.376	1.13207826151505e-216	GMFG
CPE	3.16154835540742e-220	0.455341498637698	0.813	0.37	4.17893461617752e-216	CPE
BTG2	6.97943684994213e-220	0.735418745711624	0.721	0.384	9.2254196282535e-216	BTG2
CYB5A	1.91082394006913e-218	0.452074374454111	0.627	0.222	2.52572708398338e-214	CYB5A
S1PR2	1.93561313897918e-218	0.366695580819471	0.381	0.059	2.55849344710267e-214	S1PR2
ATP5E	1.22368609638918e-217	-0.569226107623912	0.868	0.965	1.61746828220722e-213	ATP5E
RTN4	1.7243380101447e-215	0.485110825603492	0.927	0.706	2.27922998180927e-211	RTN4
EEF1A1	2.07283554792697e-213	-0.475118109690498	1	1	2.73987402724987e-209	EEF1A1
PFDN5	3.0688033110835e-213	-0.517503921450914	0.844	0.96	4.05634421659016e-209	PFDN5
FGFR1	5.20053239960619e-211	0.399523114063	0.585	0.181	6.87406372579947e-207	FGFR1
EMILIN1	8.02196765391517e-211	0.490174936996309	0.552	0.164	1.06034368449451e-206	EMILIN1
OAF	3.52293284653203e-210	0.392428697615938	0.433	0.087	4.65661263654603e-206	OAF
RPL30	1.10859047572201e-209	-0.512514064352535	0.991	0.998	1.46533489080935e-205	RPL30
SPON1	1.24036801164916e-208	0.313854756645913	0.349	0.049	1.63951843779787e-204	SPON1
RPL11	1.20708434675486e-207	-0.491774034744817	0.997	1	1.59552408954057e-203	RPL11
CD63	1.71796074470891e-207	0.463453730294192	0.999	0.969	2.27080051235624e-203	CD63
TMEM45A	4.57353170033688e-207	0.408192792372333	0.428	0.098	6.04529420150528e-203	TMEM45A
RND3	3.95466338578101e-206	0.454218125029732	0.455	0.106	5.22727406332533e-202	RND3
RNASE4	5.289185737901e-205	0.34422265742075	0.406	0.078	6.99124570835755e-201	RNASE4
RPS17	1.64997083374835e-204	-0.462004093435662	0.989	0.999	2.18093144804857e-200	RPS17
LAPTM5	1.80882592585002e-202	-1.01602265177838	0.031	0.369	2.39090610878855e-198	LAPTM5
RPL4	9.42903771993153e-202	-0.527102417957511	0.877	0.968	1.24633020582055e-197	RPL4
EFEMP2	1.18024018265745e-201	0.4264688889157	0.606	0.203	1.56004147343662e-197	EFEMP2
FSTL3	4.1523544888297e-200	0.506573492102924	0.504	0.142	5.4885821633351e-196	FSTL3
BOC	1.13823491750293e-199	0.271213796259754	0.287	0.029	1.50451891395538e-195	BOC
LGALS3	2.66472794216525e-199	0.498891552942807	0.895	0.575	3.52223739395403e-195	LGALS3
ITM2B	1.59002833524821e-198	0.442110745640185	0.999	0.982	2.10169945353109e-194	ITM2B
SPON2	2.29859271502775e-197	0.399243445826686	0.365	0.06	3.03827985072367e-193	SPON2
MARCH3	2.88901898226374e-197	0.32489603368554	0.328	0.049	3.81870529075621e-193	MARCH3
F3	5.69413811895078e-196	0.389936422972193	0.319	0.041	7.52651176562914e-192	F3
PAMR1	1.22437094729433e-194	0.309904380612697	0.288	0.03	1.61837351813365e-190	PAMR1
CYP4B1	6.76376817092334e-194	0.346805776211281	0.317	0.041	8.94034876832647e-190	CYP4B1
MEF2C	9.59756836435633e-194	-0.524766510705366	0.065	0.43	1.26860658640062e-189	MEF2C
MATN2	4.35002811273855e-193	0.377372961456825	0.455	0.108	5.74986715941782e-189	MATN2
RCN3	6.49731788484203e-193	0.423255257574431	0.558	0.176	8.58815478018419e-189	RCN3
RPL37	1.50044738428894e-192	-0.509694403286517	0.979	0.995	1.98329135255312e-188	RPL37
CALD1	1.84430648369849e-192	-0.250103123974946	0.879	0.556	2.43780431015267e-188	CALD1
RPL39	4.56957539113427e-192	-0.617258181886084	0.988	0.997	6.04006475200127e-188	RPL39
CYP27A1	1.2148445933087e-191	0.355039013451043	0.452	0.109	1.60578158343544e-187	CYP27A1
LIMA1	3.24644766243375e-191	0.458913933508074	0.616	0.23	4.29115452020493e-187	LIMA1
RPL23	1.58431338015676e-190	-0.483985965764111	0.89	0.971	2.09414542589121e-186	RPL23
SLIT2	1.25794205242442e-189	0.2933749651409	0.282	0.031	1.6627478048946e-185	SLIT2
RPS10	3.36428471293164e-189	-0.564588847348405	0.89	0.968	4.44691153355304e-185	RPS10
SRGN	4.79955047529634e-188	-1.37634016148301	0.251	0.578	6.34404581824671e-184	SRGN
ATP5G2	3.78310797217015e-187	-0.513548350044516	0.521	0.812	5.0005121176145e-183	ATP5G2
RPL14	4.93482756355277e-187	-0.417520677488318	0.988	0.998	6.52285507350406e-183	RPL14
CD74	1.27314101960117e-186	-2.19765763242935	0.652	0.804	1.68283779970882e-182	CD74
MT-CO1	1.59429475135827e-185	-0.627242099316345	0.975	0.994	2.10733880234536e-181	MT-CO1
GFPT2	8.52897525444067e-185	0.284010092449832	0.305	0.041	1.12735994913197e-180	GFPT2
PHGDH	2.58436889061431e-184	0.365127502009427	0.459	0.116	3.41601879961399e-180	PHGDH
NFIB	3.33176178517739e-184	0.482542695703878	0.686	0.3	4.40392272764748e-180	NFIB
ESAM	1.79462985363703e-183	-0.512892013255559	0.014	0.325	2.37214174053742e-179	ESAM
PFN1	3.13281391164172e-183	-0.643291605953336	0.869	0.956	4.14095342840803e-179	PFN1
IGFBP7	8.6728734945486e-183	0.362420868807014	1	0.858	1.14638041850943e-178	IGFBP7
RPL3	2.37814044797894e-182	-0.481072311395266	0.999	1	3.14342604413857e-178	RPL3
GAPDH	1.11076962391195e-180	-0.551814114457046	0.971	0.987	1.46821528888681e-176	GAPDH
RPL29	5.15452875171022e-180	-0.44877451425226	0.983	0.994	6.81325610401057e-176	RPL29
TNFSF14	1.18547460363134e-179	0.281512611199224	0.237	0.019	1.56696033107991e-175	TNFSF14
RPL31	9.75959829412449e-179	-0.481179357837631	0.996	0.998	1.29002370251737e-174	RPL31
RPL10	1.51540214381948e-178	-0.388856636074549	1	1	2.00305855370058e-174	RPL10
LXN	3.4953751379387e-177	0.410004335448053	0.377	0.085	4.62018685732738e-173	LXN
ALDH1A1	4.97916046450822e-177	0.369565638542364	0.514	0.155	6.58145430198696e-173	ALDH1A1
MPZL1	8.83614729043636e-176	0.33938344255412	0.445	0.125	1.16796194884988e-171	MPZL1
RPL13A	1.69124900924968e-174	-0.421286140554895	0.999	1	2.23549294042623e-170	RPL13A
OMD	1.12042966061763e-173	0.40808922445758	0.46	0.124	1.48098392540438e-169	OMD
LAMC1	1.54252154550758e-173	0.36293706781753	0.429	0.118	2.03890497885192e-169	LAMC1
TSPAN4	2.18653864000632e-173	0.433758627961635	0.725	0.355	2.89016677436035e-169	TSPAN4
SLC43A3	3.30705403688371e-173	0.363719992558132	0.47	0.145	4.37126402595289e-169	SLC43A3
RPS20	7.33655234501227e-172	-0.446924098434045	0.984	0.993	9.69745488963722e-168	RPS20
MYL12A	9.51555294098587e-172	-0.523862710504385	0.852	0.931	1.25776578773951e-167	MYL12A
BCAM	2.67239416160176e-171	-0.646708762788217	0.028	0.333	3.53237060280521e-167	BCAM
EEF1B2	4.67995217288215e-171	-0.545534075714005	0.741	0.905	6.18596078211563e-167	EEF1B2
RPL6	5.03203374110945e-171	-0.418576134093002	0.988	0.997	6.65134219899847e-167	RPL6
ABCC9	5.08051684347999e-170	0.257734651469947	0.253	0.027	6.71542716371185e-166	ABCC9
RPL5	1.58066591748312e-169	-0.447919344067691	0.982	0.995	2.08932420972919e-165	RPL5
PABPC1	6.53332500400794e-169	-0.567507235643473	0.622	0.843	8.63574899029769e-165	PABPC1
CSF1	2.21615680342997e-168	0.309405412694105	0.362	0.074	2.92931606277374e-164	CSF1
CD34	2.83723489109186e-167	0.40177451891681	0.485	0.144	3.75025707904522e-163	CD34
CCDC71L	9.00384925375004e-166	0.338516063405131	0.299	0.053	1.19012879436068e-161	CCDC71L
BDH2	5.05653883651543e-164	0.346524448850658	0.477	0.156	6.6837330341061e-160	BDH2
EBF1	5.16960457118675e-164	0.393718157586967	0.524	0.178	6.83318332219465e-160	EBF1
CDO1	6.33642974789786e-164	0.273443219320404	0.326	0.058	8.37549284077139e-160	CDO1
MRC2	3.57430181016249e-162	0.290336998394358	0.334	0.063	4.72451213267278e-158	MRC2
GSTM3	3.70906434871583e-162	0.369869254973876	0.528	0.186	4.90264125613259e-158	GSTM3
RPL22	3.39706597533489e-161	-0.422030761536758	0.935	0.985	4.49024180619766e-157	RPL22
RPS27	8.90651642396367e-160	-0.559867296261415	1	1	1.17726334091952e-155	RPS27
TPST1	2.50284443012519e-158	0.277483622381842	0.336	0.066	3.30825976773947e-154	TPST1
ARL6IP5	3.50495171499895e-158	0.421310299809788	0.848	0.571	4.63284517688562e-154	ARL6IP5
SSPN	3.50974143875455e-158	0.362014481071911	0.563	0.205	4.63917623374576e-154	SSPN
PPP1R14A	5.15640448927936e-158	-1.06557610389348	0.046	0.336	6.81573545392946e-154	PPP1R14A
ID2	5.77524427530246e-158	0.625607136011091	0.839	0.563	7.6337178830948e-154	ID2
RPS11	1.05917550825551e-157	-0.406679110345736	0.962	0.99	1.40001818681213e-153	RPS11
TMEM176A	3.54866250159431e-157	0.544162997393981	0.558	0.21	4.69062209460736e-153	TMEM176A
RHOBTB3	3.92215506032497e-157	0.305321988127186	0.37	0.086	5.18430455873755e-153	RHOBTB3
RPS15	2.79077940956606e-156	-0.379697755818504	1	1	3.68885222356441e-152	RPS15
TAC1	5.77174969084437e-156	0.922638463499021	0.196	0.016	7.62909874135808e-152	TAC1
UGDH	2.23986871165162e-155	0.400469069149203	0.46	0.148	2.96065846306111e-151	UGDH
CFL1	6.16991358586384e-155	-0.462654828768478	0.922	0.97	8.15539177779482e-151	CFL1
RPS13	1.66100917960298e-154	-0.398615341074105	0.993	0.998	2.19552193359922e-150	RPS13
RBMS3	4.00028511904749e-154	0.341037208843169	0.505	0.167	5.28757687035697e-150	RBMS3
CXCR4	4.25920255758215e-154	-0.884192499570338	0.025	0.303	5.62981394061208e-150	CXCR4
ARL4D	4.45018574458356e-154	0.37749237436312	0.37	0.09	5.88225551719055e-150	ARL4D
PLIN2	6.72410945710932e-154	0.938195703988629	0.537	0.283	8.88792788040709e-150	PLIN2
NFIA	1.02851680761684e-152	0.386627911871709	0.607	0.254	1.35949351630793e-148	NFIA
DAB2	8.00294877585336e-151	0.352877487591438	0.55	0.202	1.0578297691923e-146	DAB2
THBS2	4.43473555514756e-150	0.380795341274666	0.476	0.151	5.86183345679405e-146	THBS2
RPL7	4.49084598045222e-149	-0.376178880529798	1	0.999	5.93600021696174e-145	RPL7
TPT1	5.44078619947493e-149	-0.485226668288542	0.996	0.998	7.19163119846596e-145	TPT1
ITGBL1	2.10226803514743e-148	0.266717391902273	0.345	0.078	2.77877788885788e-144	ITGBL1
RPL28	1.16577606470944e-147	-0.543947067293238	0.983	0.994	1.54092280233294e-143	RPL28
SPINT2	1.3418977066551e-147	-0.40987996307024	0.017	0.283	1.77372038865671e-143	SPINT2
AQP1	4.42953067417169e-147	-0.828722493855994	0.045	0.323	5.85495364512014e-143	AQP1
RPL7A	5.10691981054943e-147	-0.366060110503221	0.988	0.996	6.75032660558424e-143	RPL7A
TCF21	7.42281296795411e-147	0.363870226885886	0.433	0.125	9.81147418104175e-143	TCF21
FOS	1.12405755256485e-145	0.678672595445717	0.897	0.728	1.48577927298022e-141	FOS
PDIA3	1.15443068574873e-144	0.404862389692692	0.901	0.715	1.52592648042267e-140	PDIA3
PROS1	2.40382774028137e-144	0.34154686979758	0.502	0.179	3.17737950710391e-140	PROS1
GGT5	3.19382808683634e-144	0.340436169801894	0.425	0.123	4.22160196518028e-140	GGT5
UQCRB	3.56320756030049e-144	-0.436118239589327	0.784	0.919	4.70984775320519e-140	UQCRB
FBN1	1.50508493108815e-143	0.302005994985986	0.397	0.106	1.98942126191232e-139	FBN1
TWIST2	1.77714124688284e-143	0.250037272173434	0.282	0.048	2.34902530012974e-139	TWIST2
CFI	2.10019019026281e-143	0.317302045851559	0.408	0.114	2.77603139348938e-139	CFI
CTGF	2.4752625896216e-143	0.884102610945116	0.768	0.456	3.27180209096183e-139	CTGF
AKAP12	1.0098427709249e-142	0.354655073435104	0.527	0.193	1.33481017460854e-138	AKAP12
NAMPT	9.86925646743331e-142	0.485127496853099	0.729	0.386	1.30451831986533e-137	NAMPT
CD37	2.3783064461552e-140	-0.473345885802297	0.012	0.261	3.14364546052795e-136	CD37
H2AFJ	2.75175758847395e-140	0.404445133441264	0.683	0.346	3.63727318044487e-136	H2AFJ
CDC42EP4	3.36762021831886e-140	0.362086935350135	0.457	0.157	4.45132040457387e-136	CDC42EP4
CYBA	2.2890900756889e-139	-0.812189087251246	0.67	0.623	3.02571926204559e-135	CYBA
