p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
HYAL2	1.22992859715513e-89	0.83583426633529	0.699	0.134	1.62571961971965e-85	HYAL2
CMIP	1.91480409346731e-89	0.956956932390197	0.764	0.119	2.53098805074509e-85	CMIP
S1PR1	1.16730900017371e-88	0.915946179810409	0.756	0.056	1.54294903642962e-84	S1PR1
PALMD	3.83205222045777e-85	0.73550463966726	0.642	0.028	5.06520662500108e-81	PALMD
MYCT1	1.96286099872874e-84	0.753243955625977	0.61	0.023	2.59450966811965e-80	MYCT1
CYTL1	9.27398510358695e-84	2.02817386600712	0.878	0.199	1.22583535099212e-79	CYTL1
NOS3	9.85481733305654e-84	0.711746390415676	0.577	0.019	1.30260975508341e-79	NOS3
ENG	3.32178842080616e-82	1.26301959604022	0.837	0.31	4.39073993462159e-78	ENG
TEK	4.09655468092442e-78	0.821736823573268	0.675	0.051	5.4148259772459e-74	TEK
TMOD3	4.62813752334269e-77	0.778798770188636	0.78	0.293	6.11747217835436e-73	TMOD3
S100A16	8.0410430344118e-77	0.864454294846031	0.919	0.537	1.06286506828855e-72	S100A16
MALL	8.46742574402735e-76	0.802050454126498	0.577	0.037	1.11922433484554e-71	MALL
JAM2	9.95568839772996e-74	0.914116945613591	0.675	0.126	1.31594289241195e-69	JAM2
SRGN	7.87771679044604e-73	1.29941138527463	0.902	0.177	1.04127660536116e-68	SRGN
FTH1	3.04949909588332e-71	-1.13245366042658	1	1	4.03082790493857e-67	FTH1
CDH13	8.9632393458894e-71	1.00839660749029	0.87	0.383	1.18476097673966e-66	CDH13
DHH	1.29102503536341e-70	0.519544962117677	0.431	0.009	1.70647689174336e-66	DHH
LSR	2.32106282821324e-70	0.78201442418379	0.569	0.031	3.06798084633226e-66	LSR
SELP	6.6797893276528e-68	0.866424087917087	0.504	0.02	8.82934553329147e-64	SELP
BMP4	8.3279879172359e-68	1.10442078063928	0.61	0.109	1.10079344290024e-63	BMP4
TMEM158	5.09141077902633e-67	0.98962300070938	0.455	0.059	6.72982676771701e-63	TMEM158
SOX17	4.37483462366358e-66	0.595380806745267	0.472	0.016	5.78265640555852e-62	SOX17
F11R	5.5024176447179e-66	0.854940911227164	0.667	0.107	7.27309564278812e-62	F11R
GATA2	1.80266028942839e-65	0.689255275865595	0.545	0.031	2.38275637056645e-61	GATA2
HS3ST1	1.30573203721837e-64	0.814534821648759	0.65	0.077	1.72591660679524e-60	HS3ST1
MCFD2	1.79834643653012e-63	0.642826002348444	0.675	0.306	2.37705431980552e-59	MCFD2
AQP1	7.49656691774076e-63	1.45719342868258	0.764	0.399	9.90896215186973e-59	AQP1
TMEM255B	2.88976821665513e-61	0.458440163362589	0.431	0.013	3.81969562877476e-57	TMEM255B
PTPRR	1.48467780134248e-60	0.66400519562488	0.366	0.008	1.96244711781449e-56	PTPRR
GIMAP1	8.49514354064023e-60	0.554472130445776	0.52	0.03	1.12288807320183e-55	GIMAP1
ADGRF5	2.401596210233e-58	0.6628684646068	0.545	0.038	3.17442987068598e-54	ADGRF5
EMCN	8.91870098749417e-57	1.44076799562617	0.537	0.047	1.17887389652698e-52	EMCN
MAPK3	2.38735207593735e-56	0.661352991773025	0.789	0.398	3.15560197397399e-52	MAPK3
TSPAN7	4.95652915684815e-56	0.786903181221922	0.715	0.19	6.55154023952189e-52	TSPAN7
SHE	1.85963782859394e-53	0.471970079293554	0.398	0.014	2.45806928183547e-49	SHE
PROCR	2.82476599539542e-53	0.871065443407651	0.593	0.07	3.73377569271367e-49	PROCR
RARRES2	3.15173519366199e-53	-1.35286080928299	0.366	0.849	4.16596357898242e-49	RARRES2
MAL	1.59816265191989e-52	0.623299304794309	0.39	0.018	2.11245139330771e-48	MAL
LY6E	9.67860850021859e-52	1.10738036464102	0.967	0.474	1.27931847155889e-47	LY6E
FXYD1	1.90274731811299e-51	-1.0501543129688	0.398	0.876	2.51505140508175e-47	FXYD1
CLU	3.12137216309008e-51	1.04320284592446	1	0.832	4.12582972517247e-47	CLU
TSPAN13	6.03603517152589e-51	0.748801783052431	0.602	0.069	7.97843128972292e-47	TSPAN13
PLEK2	2.37422632987695e-50	0.379290048670743	0.309	0.006	3.13825236283135e-46	PLEK2
TGM2	5.59046378101916e-50	0.828967403762221	0.797	0.436	7.38947502575112e-46	TGM2
COL1A2	6.38265575868765e-50	-1.81647918661914	0.455	0.897	8.43659438183334e-46	COL1A2
KLF2	6.57651519103064e-50	1.05353528333946	0.959	0.788	8.6928377795043e-46	KLF2
PKN3	6.99320723624117e-50	0.391844676716219	0.407	0.018	9.24362132486357e-46	PKN3
CLEC1A	8.80242206561232e-50	0.480043013576154	0.415	0.02	1.16350414863264e-45	CLEC1A
IRF6	1.58404868083878e-49	0.25983217971396	0.268	0.003	2.0937955463327e-45	IRF6
CRACR2B	5.56096695221244e-49	0.679676515271519	0.699	0.156	7.35048611743441e-45	CRACR2B
FGFR3	9.78018725953011e-49	0.490014697365088	0.423	0.025	1.29274515196469e-44	FGFR3
CRIP2	1.01910383713104e-47	0.746823687505902	1	0.88	1.34705145191981e-43	CRIP2
SEMA3G	8.33305884795627e-47	0.441523474928505	0.252	0.003	1.10146371852286e-42	SEMA3G
RFK	9.3583017832811e-47	0.53391939807152	0.593	0.203	1.2369803297141e-42	RFK
SPON1	2.39046813604244e-46	0.781397319407935	0.61	0.14	3.1597207822209e-42	SPON1
ADGRL4	2.17593765080678e-45	0.475399387187495	0.407	0.024	2.87615438683641e-41	ADGRL4
TM4SF1	3.12919594069191e-45	1.08784238284082	1	0.897	4.13617119440657e-41	TM4SF1
DLL1	8.21347773985079e-45	0.47939239546602	0.358	0.017	1.08565748765348e-40	DLL1
KLK10	1.75657123520951e-44	0.654070405239846	0.211	0.001	2.32183585869994e-40	KLK10
IFITM2	1.77777220756231e-44	0.679512919270312	0.992	0.983	2.34985930395587e-40	IFITM2
ATP1B3	3.4758276342686e-44	0.657443363937547	0.813	0.5	4.59434896697624e-40	ATP1B3
ARHGAP31	5.17404164942431e-44	0.656287298980233	0.715	0.166	6.83904825220906e-40	ARHGAP31
TMEM2	5.77033429908373e-44	0.532175333628944	0.463	0.096	7.62722787652887e-40	TMEM2
TRIM47	7.08131224055166e-44	0.681996874553674	0.797	0.422	9.36007851956119e-40	TRIM47
HSPA12B	1.2637589555882e-43	0.448104941328695	0.423	0.031	1.67043658749648e-39	HSPA12B
PTPRJ	1.70820772080614e-43	0.517521193961932	0.48	0.086	2.25790896536156e-39	PTPRJ
PRRT4	1.81823256356318e-43	0.446159565503369	0.341	0.015	2.40333980251781e-39	PRRT4
LHFP	2.14438027611717e-43	-0.967052886094983	0.423	0.86	2.83444184897167e-39	LHFP
EMP2	2.6440670557025e-43	0.65186676203915	0.659	0.415	3.49492783422757e-39	EMP2
CCM2L	2.21580363898997e-42	0.296814972949	0.293	0.007	2.92884925001695e-38	CCM2L
ANXA3	2.99076111575665e-42	0.754887854308581	0.862	0.396	3.95318804280714e-38	ANXA3
ITGB4	4.5636014052447e-42	0.370281524739867	0.358	0.018	6.03216833745245e-38	ITGB4
PLVAP	4.70923505918197e-42	1.16432369768095	0.439	0.185	6.22466690122673e-38	PLVAP
GIMAP4	5.30429280029136e-42	0.418406445331101	0.423	0.036	7.01121422342513e-38	GIMAP4
FBLN2	1.11570537345385e-41	0.916923953291465	0.764	0.22	1.47473936263129e-37	FBLN2
WSCD1	2.56998864874437e-41	0.281197899877322	0.268	0.006	3.3970109959103e-37	WSCD1
TINAGL1	3.03346153931108e-41	0.928824154773912	0.846	0.38	4.00962946266138e-37	TINAGL1
PI16	3.60018720106264e-41	0.410231462850257	0.821	0.24	4.7587274423646e-37	PI16
FAM3C	9.16010758060646e-41	0.661353440329134	0.675	0.403	1.21078302000456e-36	FAM3C
COL3A1	3.03221792431179e-40	-1.66194517402246	0.431	0.864	4.00798565235532e-36	COL3A1
ADIPOR2	4.47799085585105e-40	0.483363993699232	0.488	0.128	5.91900831326391e-36	ADIPOR2
AZIN1	5.1447708771564e-40	0.667877940417199	0.618	0.32	6.80035814542533e-36	AZIN1
ADCY4	6.06706876682045e-40	0.425625266486652	0.423	0.038	8.01945149598328e-36	ADCY4
CLIC1	2.8037072669566e-39	0.636605001426187	0.927	0.822	3.70594026546324e-35	CLIC1
ARHGEF15	3.69787894991234e-39	0.353925954139918	0.325	0.015	4.88785639599413e-35	ARHGEF15
EDN1	5.72138972517843e-39	0.938699204217269	0.341	0.051	7.56253293874085e-35	EDN1
MFNG	1.40397621759514e-38	0.380591810721927	0.333	0.019	1.85577576441725e-34	MFNG
CEACAM1	1.4670893074683e-38	0.40163689469196	0.309	0.014	1.9391986466116e-34	CEACAM1
LDB2	2.18044596718978e-38	0.405635362077086	0.35	0.02	2.88211347943145e-34	LDB2
FLT1	2.23112393720877e-38	0.687272858778019	0.553	0.092	2.94909962020255e-34	FLT1
PTGS1	2.60125501317865e-38	0.678471179841761	0.512	0.078	3.43833887641954e-34	PTGS1
ISLR	3.30626538402908e-38	-0.753835577208727	0	0.499	4.37022158460964e-34	ISLR
SOX18	4.54039104995665e-38	0.40270308759616	0.293	0.011	6.0014888898327e-34	SOX18
ACER2	1.31846068460287e-37	0.474708719802706	0.39	0.034	1.74274133290807e-33	ACER2
OGN	1.50095197713491e-37	-1.24526931801953	0.171	0.688	1.98395832337692e-33	OGN
SMPDL3A	2.1742297641017e-37	0.584593490582519	0.813	0.509	2.87389690218963e-33	SMPDL3A
LRP1	4.93537881292591e-37	-0.918124550707221	0.089	0.636	6.52358371492547e-33	LRP1
FXYD5	8.39642743992415e-37	0.856160181270098	0.927	0.457	1.10983977900917e-32	FXYD5
ITGB5	1.16542098123072e-36	-0.848874395926808	0.195	0.719	1.54045345299076e-32	ITGB5
CALCRL	1.65212605939374e-36	0.550210539176316	0.439	0.064	2.18378022530665e-32	CALCRL
ENPP6	3.78270645099417e-36	0.407293420799812	0.35	0.027	4.99998138692409e-32	ENPP6
BACE2	6.45540376488134e-36	0.780699633882118	0.496	0.152	8.53275269642016e-32	BACE2
FKBP1A	8.46277673239666e-36	0.551981178031534	0.992	0.936	1.11860982848819e-31	FKBP1A
PON2	9.37646271101777e-36	0.51914494736197	0.667	0.404	1.23938084114233e-31	PON2
TMEM44	1.7504147719971e-35	0.296981811296089	0.293	0.014	2.31369824562577e-31	TMEM44
AFAP1L1	2.60706000692109e-35	0.377396781882472	0.374	0.03	3.44601191714829e-31	AFAP1L1
ADGRG1	3.22654971625233e-35	0.420258520559423	0.35	0.025	4.26485341494233e-31	ADGRG1
SERPINE2	4.81129457511704e-35	-1.4967495038618	0.341	0.766	6.3595691693897e-31	SERPINE2
ATOX1	1.12071446847151e-34	0.640286767460376	0.984	0.811	1.48136038442564e-30	ATOX1
CD2AP	1.63601521262729e-34	0.525246798296573	0.667	0.227	2.16248490805075e-30	CD2AP
COL1A1	2.00807969424375e-34	-1.77841350907869	0.431	0.837	2.65427973985139e-30	COL1A1
NOTCH1	2.50765442062517e-34	0.452472999894708	0.447	0.066	3.31461761318235e-30	NOTCH1
SDCBP2	6.88413041432327e-34	0.317309458435047	0.22	0.005	9.0994435816525e-30	SDCBP2
PLPP1	1.08813784425167e-33	0.698493203763271	0.789	0.504	1.43830060253186e-29	PLPP1
TSPAN6	1.11860120651817e-33	0.50335378249758	0.48	0.175	1.47856707477572e-29	TSPAN6
ACVRL1	1.50964672841003e-33	0.527143938350159	0.61	0.243	1.99545104561238e-29	ACVRL1
MYL12B	1.77374104552081e-33	0.588157856499951	0.821	0.518	2.3445309139694e-29	MYL12B
NCK1	7.27344498138423e-33	0.465669325186606	0.528	0.231	9.61403957639368e-29	NCK1
CRISPLD2	9.23419215394931e-33	-0.849913673089083	0.008	0.479	1.22057551890902e-28	CRISPLD2
ATP2A3	1.10630836527627e-32	0.363370129393434	0.325	0.031	1.46231839722217e-28	ATP2A3
CAV1	1.15522855282675e-32	0.752744871318108	0.87	0.47	1.5269811011264e-28	CAV1
ANKRD33B	2.26582480800069e-32	0.35875198847981	0.35	0.029	2.99496723121532e-28	ANKRD33B
PTHLH	3.40041147296493e-32	0.499985220926436	0.333	0.025	4.49466388496505e-28	PTHLH
AMIGO2	3.45850468291806e-32	0.507239438232995	0.431	0.094	4.57145148988109e-28	AMIGO2
GPRC5A	4.59198857958093e-32	0.353412592605458	0.317	0.023	6.06969050449007e-28	GPRC5A
ASS1	1.05395992448635e-31	0.548309258896081	0.553	0.123	1.39312422818606e-27	ASS1
OLFML2B	1.51199575263655e-31	-0.619137176795243	0.008	0.465	1.99855598583499e-27	OLFML2B
CD34	2.07098935546731e-31	0.72616216505751	0.854	0.367	2.73743373005669e-27	CD34
ORAI1	2.69240396581133e-31	0.481506241942401	0.528	0.159	3.55881956200941e-27	ORAI1
RDX	2.89315283805529e-31	0.634269375195116	0.813	0.556	3.82416942134148e-27	RDX
NRP1	5.00275887712111e-31	0.816569140473727	0.772	0.375	6.61264668377868e-27	NRP1
HTRA3	5.03515332385315e-31	-1.03283880303719	0.073	0.56	6.65546566346909e-27	HTRA3
SNHG18	5.46847111142815e-31	-0.802098708299682	0.268	0.717	7.22822511508573e-27	SNHG18
NRARP	5.4820535212004e-31	0.343598724511544	0.333	0.027	7.24617834432269e-27	NRARP
FGD5	5.98798342713546e-31	0.338641376669812	0.325	0.026	7.91491649398765e-27	FGD5
CBFA2T3	9.02002967927169e-31	0.443231151581086	0.358	0.056	1.19226752300613e-26	CBFA2T3
TPM2	9.70334613658419e-31	-2.2843973488122	0.39	0.73	1.2825882923337e-26	TPM2
EFNA1	1.07759315360045e-30	0.438009207599934	0.415	0.061	1.42436263042907e-26	EFNA1
AXL	1.08413256184109e-30	-0.637015795582953	0.041	0.523	1.43300642024155e-26	AXL
STAB1	1.27755165052318e-30	0.519162278993595	0.455	0.068	1.68866777166153e-26	STAB1
NDRG2	2.05578372314801e-30	-0.734229458698046	0.073	0.557	2.71733492525704e-26	NDRG2
OXCT1	2.25468564428824e-30	-0.746511100174226	0.106	0.587	2.98024348462019e-26	OXCT1
MGST3	2.50517365401374e-30	0.532498152129631	0.545	0.241	3.31133853587536e-26	MGST3
GSTA4	2.60768732716202e-30	0.562328172921984	0.276	0.03	3.44684110904276e-26	GSTA4
FAM107A	3.1706398894757e-30	0.355627257181152	0.35	0.036	4.19095180590899e-26	FAM107A
KCNN4	6.15945575833962e-30	0.419270665287038	0.366	0.039	8.1415686213733e-26	KCNN4
MFAP4	6.31684351410443e-30	-1.51652817416395	0.333	0.705	8.34960375694324e-26	MFAP4
CELF2	6.69288663382279e-30	-0.611199651191254	0.041	0.513	8.84665755258696e-26	CELF2
SLC3A2	1.06185997833289e-29	0.623233157749404	0.78	0.441	1.40356651936041e-25	SLC3A2
UNC45B	1.12988759878108e-29	0.343892832264863	0.358	0.037	1.49348542806883e-25	UNC45B
TAGLN	1.23116469276276e-29	-2.83384146407399	0.488	0.736	1.62735349089382e-25	TAGLN
COL6A2	1.42088866413281e-29	-0.723678560008771	0.033	0.494	1.87813063625075e-25	COL6A2
LMOD1	1.60584048760781e-29	-1.19078014959053	0.106	0.551	2.12259995652001e-25	LMOD1
RPS3	1.75888327882474e-29	0.50175701261692	1	1	2.32489191795054e-25	RPS3
LTBP4	2.12064330610263e-29	0.614446502199162	0.959	0.714	2.80306632200646e-25	LTBP4
GOLM1	3.0074092145995e-29	0.343368052090746	0.309	0.025	3.97519349985762e-25	GOLM1
ACTA2	3.3380396352672e-29	-3.35906015816743	0.593	0.811	4.41222078989618e-25	ACTA2
APBB2	4.01534230479997e-29	0.448941388523136	0.472	0.126	5.3074794584846e-25	APBB2
SLCO2A1	5.26270555751189e-29	0.608609327978952	0.415	0.078	6.95624420591922e-25	SLCO2A1
HHEX	5.35386282417226e-29	0.315947557122629	0.285	0.019	7.07673588099089e-25	HHEX
CPED1	7.70343218365726e-29	-0.779329264374621	0.065	0.529	1.01823966603582e-24	CPED1
COL6A1	9.65552681655319e-29	-0.782022495661265	0.106	0.589	1.276267534612e-24	COL6A1
CEBPB	1.22571271206447e-28	-1.1603480396842	0.325	0.747	1.62014706280681e-24	CEBPB
BPGM	1.50707318901631e-28	0.426806230901702	0.293	0.094	1.99204934124177e-24	BPGM
AFAP1L2	1.62332858312956e-28	0.293700708439874	0.285	0.021	2.14571572118065e-24	AFAP1L2
GIMAP6	2.12742214170667e-28	0.401702329929794	0.407	0.059	2.81202658690788e-24	GIMAP6
NDRG1	3.20798511666605e-28	0.605160289307183	0.724	0.324	4.24031472720919e-24	NDRG1
ATP1A2	6.86205974846852e-28	-0.559821869234192	0.008	0.428	9.07027057552568e-24	ATP1A2
LIMA1	7.83919145223896e-28	0.495151925056765	0.61	0.194	1.03618432615695e-23	LIMA1
BCAM	1.10874091124071e-27	0.689050250349599	0.846	0.417	1.46553373647797e-23	BCAM
TMEM59	1.12102881649652e-27	0.478808661327647	0.992	0.907	1.4817758896451e-23	TMEM59
TMBIM6	1.12646868713008e-27	0.4850431351139	0.919	0.797	1.48896631064855e-23	TMBIM6
CNN2	1.38873395217108e-27	-0.704494599081836	0.114	0.578	1.83562853797974e-23	CNN2
MYH11	1.71998924782004e-27	-1.52437189604992	0.138	0.542	2.27348178776853e-23	MYH11
MYL9	1.93521521273292e-27	-2.43454424605095	0.455	0.72	2.55796746819037e-23	MYL9
RAMP1	2.67211562151951e-27	-0.817588640514118	0.008	0.421	3.53200242852449e-23	RAMP1
LOXL1	4.06863942582125e-27	-0.734744407318327	0.098	0.559	5.37792759305053e-23	LOXL1
SGMS1	4.48293232565471e-27	0.465388347382004	0.455	0.129	5.92553994805039e-23	SGMS1
PRR13	5.06861442348122e-27	0.598838277912755	0.756	0.463	6.69969454495748e-23	PRR13
RHOB	7.3182073937651e-27	0.606296922713781	0.902	0.701	9.67320653307871e-23	RHOB
CAV2	1.62696635677506e-26	0.574689754839707	0.789	0.404	2.15052413038527e-22	CAV2
GRASP	1.72935929755513e-26	0.474755725555525	0.447	0.099	2.28586711950837e-22	GRASP
PRELP	1.83554783477346e-26	-1.08156256575949	0.35	0.748	2.42622712800355e-22	PRELP
S100A13	1.98278841929251e-26	0.492516210265351	0.894	0.71	2.62084973262085e-22	S100A13
CENPT	2.33178626349224e-26	0.306689600568672	0.285	0.043	3.08215508308405e-22	CENPT
EPHX2	2.72932362692642e-26	0.592023887970981	0.317	0.067	3.60761997007135e-22	EPHX2
GPR182	3.8116152421436e-26	0.370104690079813	0.236	0.014	5.03819302706541e-22	GPR182
HSPB7	4.5350390036304e-26	-0.768353874765711	0.008	0.404	5.99441455499866e-22	HSPB7
FAM46A	5.21860256946615e-26	-0.526228612554242	0	0.37	6.89794887632035e-22	FAM46A
AEBP1	5.67756407439372e-26	-1.05922325543027	0.593	0.834	7.50460419353362e-22	AEBP1
PLEC	6.97529634362559e-26	0.484226372520371	0.618	0.306	9.21994670700431e-22	PLEC
CLTB	7.11993582661328e-26	0.464203026978806	0.789	0.563	9.41113117561744e-22	CLTB
SH3BGR	1.01598431572338e-25	-0.774912015207619	0	0.366	1.34292806852317e-21	SH3BGR
ITGA8	1.43954345883233e-25	-0.987208634845171	0.057	0.463	1.90278854388458e-21	ITGA8
CYYR1	1.4885673957939e-25	0.322117526687823	0.276	0.023	1.96758838376037e-21	CYYR1
FZD6	1.66570700541706e-25	0.297733326274653	0.293	0.029	2.20173151976027e-21	FZD6
TXNIP	1.67971862345524e-25	0.62547956954221	0.707	0.345	2.22025207648314e-21	TXNIP
CNN1	2.57450551630192e-25	-1.60508983935051	0.203	0.554	3.40298139144787e-21	CNN1
IGF2	2.84778913501988e-25	0.629552396316573	0.236	0.02	3.76420767866928e-21	IGF2
GUCY1A3	3.6853794361023e-25	-0.622380704536459	0.008	0.397	4.87133453864002e-21	GUCY1A3
PPP1R14A	4.21341165035776e-25	-1.20729540128927	0.138	0.54	5.56928751944288e-21	PPP1R14A
HSPB6	4.47379412360371e-25	-0.820175862655061	0.016	0.408	5.91346107257938e-21	HSPB6
FGL2	4.72859958502116e-25	-0.938007632340852	0.244	0.669	6.25026293148097e-21	FGL2
NEXN	6.80087996150286e-25	-0.674321217480239	0.024	0.422	8.98940313311448e-21	NEXN
ADAMTS2	6.92204356453854e-25	-0.733082623915644	0.049	0.467	9.14955718360705e-21	ADAMTS2
PARVB	9.15084259173829e-25	0.313404190276547	0.333	0.04	1.20955837377597e-20	PARVB
CSRP2	1.12735827728409e-24	-1.47644188383343	0.667	0.837	1.49014217091411e-20	CSRP2
SSFA2	1.19607053129765e-24	0.379748478744165	0.439	0.157	1.58096602826924e-20	SSFA2
ADAM10	1.41782715274014e-24	0.429381974891359	0.439	0.151	1.87408393049191e-20	ADAM10
SYNPO2	1.85339671630144e-24	-0.595765829532565	0	0.351	2.44981977960724e-20	SYNPO2
MYLK	2.32750139371354e-24	-1.10082034364648	0.171	0.539	3.07649134221056e-20	MYLK
ID1	4.79254247459155e-24	0.811520136383463	0.772	0.475	6.33478264291511e-20	ID1
APLP2	5.1030519386634e-24	0.504524690231061	0.967	0.855	6.74521405252529e-20	APLP2
FBXL22	7.46586759597248e-24	-0.846510209676011	0	0.344	9.86838378835642e-20	FBXL22
DKK2	8.86019133302602e-24	0.314236370364915	0.187	0.007	1.17114009039938e-19	DKK2
GEM	1.62329186458943e-23	-0.820957653803104	0.057	0.462	2.14566718661431e-19	GEM
SOD3	1.64285018676791e-23	-0.922331762271664	0.61	0.828	2.17151937686982e-19	SOD3
ABI3BP	1.70488065256813e-23	-0.880566702308431	0.098	0.52	2.25351124656456e-19	ABI3BP
PLCG2	3.48468986765803e-23	0.252005203235181	0.293	0.031	4.60606306707039e-19	PLCG2
VCAM1	3.94565685138126e-23	0.790686985440236	0.821	0.437	5.21536922615574e-19	VCAM1
LYL1	5.26825421628373e-23	0.297908396303112	0.26	0.023	6.96357842308383e-19	LYL1
CTGF	6.18989133743807e-23	-0.951882938877302	0.13	0.539	8.18179836982565e-19	CTGF
GLTP	6.83898335676464e-23	0.485591054699523	0.634	0.34	9.0397682009715e-19	GLTP
RBP4	1.21699891553812e-22	-0.890428559576354	0.008	0.366	1.60862916655829e-18	RBP4
TCAP	1.3884302561285e-22	-1.03311760240271	0	0.328	1.83522711255065e-18	TCAP
MKL2	1.43076563151653e-22	0.308485039956506	0.317	0.084	1.89118601173855e-18	MKL2
SEMA3F	1.55270137375548e-22	0.377858286651854	0.358	0.092	2.05236067583e-18	SEMA3F
ADIPOR1	1.82491479164298e-22	0.443946410346563	0.772	0.478	2.41217237159369e-18	ADIPOR1
CHPF	4.70889693935658e-22	-0.454393628135277	0.016	0.377	6.22421997444153e-18	CHPF
FLNB	7.23084499600982e-22	0.330866479363528	0.341	0.106	9.55773091572578e-18	FLNB
HK2	8.70576629811009e-22	-0.477889422322691	0	0.318	1.15072818928419e-17	HK2
CKB	8.81539757545173e-22	-0.840856304807625	0.236	0.62	1.16521925152321e-17	CKB
NOX4	9.59828391681054e-22	-0.436014059788848	0	0.317	1.26870116812402e-17	NOX4
PHLDA3	1.18686812703788e-21	0.595862785571196	0.691	0.352	1.56880229031868e-17	PHLDA3
ITIH4	1.25090607822642e-21	-1.13691644488212	0.016	0.37	1.65344765419968e-17	ITIH4
SMAD6	1.40567321850016e-21	0.379224316642433	0.35	0.103	1.85801886021351e-17	SMAD6
DKK3	1.6397254397889e-21	-0.884404370084256	0.211	0.615	2.16738908631297e-17	DKK3
PCDH7	1.91534828727063e-21	-0.676267742610503	0.081	0.458	2.53170736611432e-17	PCDH7
ABLIM1	2.37247735979568e-21	0.496194440717585	0.528	0.178	3.13594057417793e-17	ABLIM1
GAS1	2.96159557815269e-21	-0.701821872647816	0.024	0.385	3.91463703520223e-17	GAS1
IFITM3	3.20392588096815e-21	0.513544111278475	1	0.935	4.23494922946371e-17	IFITM3
CACNA2D1	3.73421286080952e-21	-0.349793714978137	0	0.31	4.93588255941802e-17	CACNA2D1
ACTB	3.94469372675076e-21	-0.817017494450042	0.967	0.996	5.21409616801916e-17	ACTB
POSTN	4.92567200684588e-21	-0.872602456819657	0.163	0.57	6.51075325864889e-17	POSTN
PLXDC2	6.43156501232582e-21	-0.520161353250851	0.073	0.468	8.50124263329227e-17	PLXDC2
SDC2	7.37775784282586e-21	-0.561036111923957	0.138	0.553	9.75192031664722e-17	SDC2
CALML4	8.72692287140398e-21	0.307104801080021	0.26	0.033	1.15352466514218e-16	CALML4
ITPR2	1.05526767176463e-20	0.345666364783774	0.35	0.084	1.39485280853849e-16	ITPR2
TPM1	1.26662847903246e-20	-1.1628277630003	0.74	0.768	1.67422952358511e-16	TPM1
