p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
TMEM222	7.35701823818952e-09	0.267042093700994	0.231	0.207	9.72450670723891e-05	TMEM222
RPL27A	1.03802424617582e-08	0.66243417877387	1	1	0.000137206044859521	RPL27A
RPSA	1.42363122320126e-08	0.763504813466623	1	0.997	0.000188175575082742	RPSA
RPS11	2.00816269391803e-08	0.73398978650722	1	1	0.000265438944882085	RPS11
RPS13	2.51839119411471e-08	0.725024865275125	1	0.998	0.000332880948038083	RPS13
RPL27	3.86505238158507e-08	0.802118097045674	1	0.983	0.000510882623797915	RPL27
PTPRCAP	4.08069499752989e-08	0.603850589382594	0.462	0.015	0.000539386264773501	PTPRCAP
MBTD1	4.36761667080161e-08	0.263557167121679	0.154	0.107	0.000577311571546557	MBTD1
RPL18	5.45143304090496e-08	0.647049914303791	1	0.999	0.000720570419346818	RPL18
CD74	6.61854781992004e-08	1.84141371020315	0.769	0.224	0.000874839650837031	CD74
RPS9	1.07738076973574e-07	0.683316976127089	1	1	0.0014240819014367	RPS9
EZR	1.24007527647374e-07	0.60174374683195	0.769	0.104	0.00163913150044299	EZR
CST3	1.27505602317716e-07	-1.63990267971199	1	1	0.00168536905143557	CST3
RPS10	1.28652310835902e-07	0.714749601500058	1	0.996	0.00170052624462895	RPS10
RPL23	1.41683834774332e-07	0.650351695885321	1	1	0.00187277692804712	RPL23
SYK	2.16119168622067e-07	0.606406610199933	0.385	0.037	0.00285666317084648	SYK
RPL31	2.16927288256079e-07	0.702590866221684	1	0.999	0.00286734489616885	RPL31
FAU	3.25452660839323e-07	0.865850308647078	1	0.999	0.00430183327097417	FAU
IRF8	3.28245508212091e-07	0.830970967099775	0.692	0.091	0.00433874912754743	IRF8
RPL32	3.31239572823363e-07	0.751516527285629	1	0.999	0.00437832467357922	RPL32
ITGA4	3.41306048735746e-07	0.601385963990188	0.538	0.042	0.00451138335218909	ITGA4
RPL14	4.53318087208381e-07	0.585723229952128	1	0.999	0.00599195847672038	RPL14
RPL34	5.92845420285727e-07	0.571261134166352	1	0.999	0.00783623076533675	RPL34
VRK1	6.43004207403377e-07	0.494183720238124	0.385	0.07	0.00849922961345784	VRK1
RPL8	6.89548066804342e-07	0.565198941969685	1	1	0.0091144463470198	RPL8
RPL35A	7.15263242095462e-07	0.557178268209973	1	0.999	0.00945434953401781	RPL35A
CD2	7.34429410105522e-07	0.741119107381494	0.385	0.012	0.00970768794277479	CD2
ETS1	7.94976725839576e-07	0.755938844521017	0.538	0.137	0.0105080023621475	ETS1
RPL37A	8.31747308458483e-07	0.581574979128582	1	1	0.0109940359232042	RPL37A
RPS20	8.44137188089805e-07	0.701832272885023	1	0.998	0.011157805352171	RPS20
GBE1	9.09179267969151e-07	0.281807462623656	0.154	0.092	0.0120175315640162	GBE1
SUB1	9.16122582288621e-07	0.760556560884943	1	0.772	0.012109308292691	SUB1
CYTIP	9.35617247336528e-07	0.928046366965176	0.538	0.047	0.0123669887752942	CYTIP
RPS14	1.01773825567417e-06	0.583991132411954	1	1	0.0134524642635011	RPS14
GNB2L1	1.38237600826208e-06	0.735470772895598	1	0.966	0.0182722460772082	GNB2L1
SATB1	1.41143518836093e-06	0.402818318724816	0.462	0.024	0.0186563503197548	SATB1
RPS17	1.44752208242362e-06	0.618637027069808	1	0.999	0.0191333468854754	RPS17
SRGN	1.54174647373095e-06	0.868681691257805	0.846	0.184	0.0203788048897757	SRGN
AATF	1.71150679935237e-06	0.339694455856794	0.308	0.089	0.0226226968738397	AATF
CD52	1.84753329838395e-06	1.31401345113442	0.692	0.103	0.0244206951380391	CD52
RPL26	2.31785724675529e-06	0.594076840448295	1	0.999	0.0306374370876114	RPL26
CD69	2.37898714630903e-06	0.538153362676377	0.385	0.013	0.0314454520999127	CD69
EEF1G	2.42695422488198e-06	0.639925812303452	1	0.977	0.0320794809444901	EEF1G
ARHGAP15	2.58349330581069e-06	0.489035558631966	0.462	0.029	0.0341486145162057	ARHGAP15
RPL24	2.89479827380161e-06	0.540975128790727	1	0.999	0.0382634435831096	RPL24
RPL22	3.05965912375446e-06	0.594011597838464	1	0.986	0.0404425742977864	RPL22
RPL18A	3.18596603365842e-06	0.751511048323121	1	1	0.042112099032897	RPL18A
SPARC	3.6919749574344e-06	-1.54055807327749	1	0.946	0.0488005249873679	SPARC
RPL30	3.98036138322907e-06	0.645407979677354	1	0.995	0.0526124167635218	RPL30
RPS7	4.60914608375362e-06	0.667218665247734	1	0.998	0.0609236929350554	RPS7
RPL11	4.66673001769768e-06	0.541683268515478	1	0.999	0.061684837373928	RPL11
HMHA1	5.79407920702269e-06	0.661429545728565	0.385	0.049	0.0765861389584259	HMHA1
ATG16L1	6.18745454351216e-06	0.394957664873907	0.385	0.082	0.0817857741561437	ATG16L1
RPL38	6.67184725650668e-06	0.549294847504088	1	0.999	0.0881884770365052	RPL38
CD63	6.71550900692506e-06	-0.804761138944966	0.923	0.979	0.0887655980535354	CD63
CD37	7.3269840844984e-06	0.635398421859021	0.538	0.054	0.0968480756288999	CD37
ARF6	7.72471929991736e-06	0.607947861434612	0.769	0.407	0.102105339706308	ARF6
FBL	8.1312224333903e-06	0.590735568112681	0.769	0.361	0.107478498124553	FBL
LYN	8.20340666020203e-06	0.552428847204599	0.615	0.083	0.10843262923455	LYN
RPL37	8.78635935649116e-06	0.477061431472565	1	1	0.1161380979741	RPL37
BAX	8.85926425263773e-06	0.612823347873376	0.462	0.458	0.117101754891366	BAX
SMAP2	1.02417189780621e-05	0.450716243427563	0.385	0.11	0.135375041452025	SMAP2
GIGYF1	1.24545290292838e-05	0.294298950517685	0.231	0.081	0.164623964709073	GIGYF1
S1PR4	1.25947420048144e-05	0.255287180192533	0.308	0.009	0.166477299819636	S1PR4
RAC2	1.28216576179218e-05	1.10799484663686	0.538	0.08	0.169476670393691	RAC2
RPL4	1.31743127797661e-05	0.559817570379281	1	0.999	0.174138066322948	RPL4
RPS25	1.3481001775481e-05	0.520505126328338	1	0.998	0.178191881468308	RPS25
RPS23	1.38864082573558e-05	0.482630129042869	1	1	0.183550544345729	RPS23
GIMAP6	1.49053151721089e-05	0.736435047870562	0.538	0.062	0.197018455944935	GIMAP6
MEF2C	1.50522338607797e-05	0.661785142245464	0.769	0.513	0.198960427171786	MEF2C
CPED1	1.91896684818757e-05	-0.852193456487809	0	0.525	0.253649037993433	CPED1
RARRES2	2.03544048136147e-05	-1.18952701737041	0.615	0.844	0.269044522826359	RARRES2
G3BP2	2.21595623504142e-05	0.375058332793182	0.385	0.354	0.292905095147775	G3BP2
RPS6KA1	2.24884416055577e-05	0.300856351063845	0.154	0.022	0.297252221142261	RPS6KA1
CORO1A	2.30791570607178e-05	1.00883144548703	0.615	0.095	0.305060298028568	CORO1A
LPP	2.59455327557282e-05	-0.901292433637106	0	0.514	0.342948051965215	LPP
POU2AF1	2.68880818933288e-05	0.267995638276955	0.154	0	0.35540666646602	POU2AF1
TMEM243	2.70069512009648e-05	0.44411164367455	0.385	0.154	0.356977880974352	TMEM243
RPL9	2.88608417529309e-05	0.473920484041341	1	1	0.38148260629024	RPL9
HMCES	3.17609297046556e-05	0.343786449454336	0.308	0.084	0.419815968836137	HMCES
NCL	3.25742456676728e-05	0.561137090127516	0.923	0.791	0.430566379235299	NCL
CPE	3.25845983381872e-05	-1.54898840578113	0.692	0.844	0.430703220834158	CPE
PTGIS	3.35333299359984e-05	-1.08200121475121	0.692	0.87	0.443243555094027	PTGIS
IL21R	3.46525422794811e-05	0.570459128260522	0.385	0.027	0.458037303850181	IL21R
CD53	3.62194359956158e-05	0.869745466869821	0.615	0.1	0.47874850499005	CD53
RPS24	3.65571067967885e-05	0.818665738358231	1	0.985	0.483211837639951	RPS24
RPS15	3.73439260678299e-05	0.48940053313455	1	1	0.493612014764575	RPS15
RPL36A	4.32861265788851e-05	0.465309194548509	0.923	0.997	0.572156021119703	RPL36A
RPL10A	4.37891583789705e-05	0.562379979526962	1	0.997	0.578805095453231	RPL10A
RPS3	4.72733571880611e-05	0.519384799707466	1	1	0.624859235311792	RPS3
KPNA1	4.80182014088132e-05	0.264816723573626	0.231	0.154	0.634704586221692	KPNA1
COL6A2	5.05608464030983e-05	-0.758465389610354	0	0.489	0.668313267756154	COL6A2
RPLP0	5.17524538699983e-05	0.555301888841826	1	0.999	0.684063935253637	RPLP0
RPL36	5.2808217687815e-05	0.534406178235918	1	0.999	0.698019021397539	RPL36
P2RY10	5.47617194163099e-05	0.360964828723942	0.308	0.012	0.723840407244784	P2RY10
ZFAND6	5.49247354065698e-05	0.260571212516433	0.308	0.454	0.725995152604039	ZFAND6
TMEM123	5.72350658226137e-05	0.554555404022596	0.462	0.401	0.756533100043308	TMEM123
GLIPR2	6.34501466144425e-05	0.263302260161338	0.154	0.144	0.838684037949702	GLIPR2
TRIM25	6.58755124163866e-05	0.504347086628829	0.308	0.056	0.870742523119798	TRIM25
BANK1	6.58804591557912e-05	0.414104034065031	0.231	0.013	0.870807909121249	BANK1
ASAH1	6.74905082526703e-05	-0.585776733976022	0	0.478	0.892089538083796	ASAH1
VWA9	7.59309202957967e-05	0.314632444955878	0.308	0.063	1	VWA9
RELB	7.74454402316291e-05	0.452507828753325	0.385	0.249	1	RELB
GPS2	7.9215671571791e-05	0.472481132946363	0.538	0.245	1	GPS2
RNASE4	8.01484639862511e-05	-0.817449544574366	0	0.472	1	RNASE4
CD22	8.1321272239084e-05	0.37734484876477	0.154	0.002	1	CD22
RPS28	8.2788450630242e-05	0.507172038425462	1	0.999	1	RPS28
GSTO1	9.01072233007591e-05	0.251417953308174	0.154	0.165	1	GSTO1
CYBB	9.11244080170796e-05	0.377478762390681	0.462	0.063	1	CYBB
CHCHD10	9.6359704303055e-05	0.64398719330361	0.462	0.109	1	CHCHD10
RPL23A	9.72056263234112e-05	0.496962910148698	1	1	1	RPL23A
FKBP9	9.74673669900558e-05	-0.752229471104472	0.077	0.629	1	FKBP9
PSMG4	9.956137775851e-05	0.466243104158029	0.615	0.284	1	PSMG4
RPS12	0.000108060484414576	0.560309354573587	1	0.996	1	RPS12
SNRPC	0.000108130895725223	0.26433883745295	0.385	0.403	1	SNRPC
EBF1	0.000118047850840714	0.45843110307558	0.385	0.503	1	EBF1
FBLN5	0.000118198854189291	-1.29229035956258	0.462	0.834	1	FBLN5
NHP2	0.000142288117955246	0.454134506623202	0.538	0.291	1	NHP2
LEFTY1	0.000145904455799115	0.27719337745537	0.231	0.096	1	LEFTY1
LMCD1	0.000146704588575124	-0.847374538683449	0	0.447	1	LMCD1
HSPG2	0.000148315374391678	-0.556672011891409	0	0.447	1	HSPG2
MGP	0.000148938487372642	-2.20740776789204	1	0.975	1	MGP
LSP1	0.000151066797526256	0.850537161631374	0.615	0.308	1	LSP1
HVCN1	0.000152126433985835	0.298589369536689	0.154	0.024	1	HVCN1
MVB12A	0.000160766250877203	0.400312009872207	0.462	0.282	1	MVB12A
VCAM1	0.00016933997683697	-1.23982271615286	0	0.441	1	VCAM1
RPL7	0.00017066856382032	0.521045009476699	1	0.999	1	RPL7
CNIH1	0.000175675660606064	-0.48824296829812	0	0.44	1	CNIH1
DOCK2	0.000181564029244552	0.386938119643532	0.385	0.033	1	DOCK2
GSTM2	0.000184996732371032	-0.602420326306556	0	0.438	1	GSTM2
TRIM11	0.000186861863877194	0.304538511494872	0.308	0.073	1	TRIM11
DDAH2	0.00020027343935026	-0.593910892504325	0	0.434	1	DDAH2
CPQ	0.000214889075225412	-0.765038126853147	0.231	0.722	1	CPQ
BLNK	0.00021673250200516	0.323305818346564	0.385	0.038	1	BLNK
TMEM238	0.000230582477088372	0.271584038302552	0.231	0.146	1	TMEM238
LTBP1	0.000231948045258882	-0.629145284066322	0	0.428	1	LTBP1
LAMP1	0.000240022675488981	-0.589498633767387	0.846	0.984	1	LAMP1
SLC25A4	0.000250869289849477	-0.705576327310036	0.846	0.951	1	SLC25A4
IFITM2	0.00025577967555894	-0.66681496189106	0.769	0.983	1	IFITM2
ATP1A2	0.000259383351416663	-0.571734376852983	0	0.424	1	ATP1A2
EML4	0.000263229277482464	0.297260940506179	0.231	0.076	1	EML4
SIN3B	0.000265814408080207	0.352722663420792	0.462	0.406	1	SIN3B
RCN1	0.000266001360504221	-0.540076909306694	0	0.422	1	RCN1
RPL5	0.000274825293263402	0.574235451654633	1	0.98	1	RPL5
LAPTM5	0.000275524960923384	0.755788750712105	0.538	0.103	1	LAPTM5
DCN	0.000280568040006062	-1.59183332300967	1	0.737	1	DCN
NABP1	0.000282116582266822	0.398086269434738	0.231	0.068	1	NABP1
PLEK	0.000286702157424828	0.372965355575135	0.462	0.08	1	PLEK
LAT2	0.000294938504617177	0.359074108261414	0.385	0.039	1	LAT2
SNX5	0.000304261167503946	0.624983662254919	0.615	0.292	1	SNX5
GIMAP5	0.000307272116381056	0.400298659717679	0.231	0.022	1	GIMAP5
FKBP2	0.000311042372776915	-0.650477539184434	0.077	0.592	1	FKBP2
SH3BGRL3	0.000344026752545654	0.870435798529573	0.846	0.704	1	SH3BGRL3
CAV2	0.000365410298022604	-0.562296036122622	0	0.409	1	CAV2
DHRS7	0.000372221252821637	-0.459504077997652	0	0.408	1	DHRS7
NUPR1	0.000414443263316548	-1.30485955950812	0.692	0.883	1	NUPR1
AQP1	0.00041648540275319	-0.93854965259546	0	0.403	1	AQP1
POU2F2	0.000416700360284724	0.401307416138954	0.385	0.041	1	POU2F2
GLTSCR2	0.000428468130547302	0.445513763579294	0.846	0.767	1	GLTSCR2
RAD50	0.00043755812571199	0.373938118297757	0.615	0.142	1	RAD50
HSPB7	0.00044445071878746	-0.771164633867885	0	0.4	1	HSPB7
RPS6	0.000455123519979068	0.497497118943818	1	1	1	RPS6
TSPAN13	0.000467707973824037	0.463629995877549	0.462	0.075	1	TSPAN13
RPL21	0.000489464347753544	0.422810183757185	1	1	1	RPL21
LIMD2	0.000494706981868802	0.552273422895924	0.385	0.098	1	LIMD2
ARPC5L	0.00049923690183957	0.305756605881684	0.462	0.393	1	ARPC5L
ATRAID	0.000520037167358068	-0.640481202360423	0.154	0.646	1	ATRAID
HSPA9	0.000524998116038667	0.478285664570712	0.538	0.45	1	HSPA9
ATP6V0D1	0.000529595304690436	-0.428924866062149	0	0.392	1	ATP6V0D1
DHRS3	0.000530657044062066	-0.505173610334644	0	0.392	1	DHRS3
PRSS23	0.000531720770395258	-0.734419959130079	0	0.392	1	PRSS23
ITGBL1	0.000562326029693661	-0.621341907704938	0	0.39	1	ITGBL1
TSEN34	0.000565833858507286	-0.400835963181285	0.077	0.525	1	TSEN34
CDH13	0.000569094769181381	-0.594157848769626	0	0.389	1	CDH13
AEBP1	0.000575965564360316	-1.11644770539744	0.692	0.832	1	AEBP1
ARL5C	0.000579630765037334	0.416394178640355	0.385	0.044	1	ARL5C
ADK	0.000586350934852079	-0.468951904432141	0	0.388	1	ADK
GPX4	0.000617305571984956	-0.573305812656737	0.846	0.969	1	GPX4
TINAGL1	0.00061987705376925	-0.807205668764735	0	0.385	1	TINAGL1
SERPINE1	0.000627290334135528	-0.888975251546309	0	0.385	1	SERPINE1
CLTB	0.000633000914791347	-0.617517206232295	0.077	0.566	1	CLTB
SLC39A7	0.000637303562435588	-0.432588406344358	0	0.384	1	SLC39A7
RPS27A	0.000642948214232482	0.484300930974831	1	1	1	RPS27A
NENF	0.00065076903359563	-0.615027773815309	0.769	0.913	1	NENF
SCARA3	0.000660381757649744	-0.643020912177058	0	0.382	1	SCARA3
MAFF	0.000664303188525316	-0.574709744034521	0	0.382	1	MAFF
DAG1	0.000680207474168974	-0.42869180657266	0	0.381	1	DAG1
STBD1	0.000684238752024387	-0.601979419992004	0	0.381	1	STBD1
H3F3A	0.000686845483602694	0.582595423840346	1	0.985	1	H3F3A
NRP1	0.00070058812568129	-0.633617861346502	0	0.38	1	NRP1
RPL41	0.00072197472610003	0.409545339404329	1	1	1	RPL41
TAGLN	0.000739396413050494	-2.42473721087901	0.769	0.733	1	TAGLN
CRLF3	0.000739853173983748	0.314850461509229	0.231	0.103	1	CRLF3
EIF3F	0.000755829423425937	0.511872630624313	1	0.941	1	EIF3F
PARP1	0.000770957499174185	0.361332901740399	0.385	0.113	1	PARP1
RPS2	0.000797514113579213	0.486354760094935	1	1	1	RPS2
TWSG1	0.000833738053567486	-0.426182980611912	0	0.372	1	TWSG1
FTH1	0.000853571434589187	-0.641239354662984	1	1	1	FTH1
UTP18	0.000857291001188809	0.334976367859514	0.385	0.138	1	UTP18
NUAK2	0.000858539314780108	0.33821684313477	0.231	0.034	1	NUAK2
ACTA2	0.000862571641584703	-2.4846054874798	0.923	0.808	1	ACTA2
FXYD1	0.000864098213175	-0.731622932627642	0.615	0.871	1	FXYD1
TNFSF12	0.000866748817092009	-0.421087652009193	0	0.37	1	TNFSF12
ERLIN1	0.000870457111699242	0.269154026904138	0.231	0.053	1	ERLIN1
TPCN1	0.000913056750389077	0.274209624586515	0.231	0.097	1	TPCN1
CRTAP	0.00092390076228418	-0.413366061081521	0	0.367	1	CRTAP
PLCB4	0.000927475316714424	-0.559743581829604	0	0.367	1	PLCB4
EXT2	0.000941903251114537	-0.390866308687012	0	0.366	1	EXT2
LGMN	0.000978773014452855	-0.835209135604501	0.077	0.564	1	LGMN
CTDSP2	0.00100366612526231	-0.392075937478512	0	0.363	1	CTDSP2
GSTM1	0.00100861323121057	-0.970239291981243	0.615	0.844	1	GSTM1
GDF15	0.00101229387570811	0.62560463565064	0.154	0.082	1	GDF15
PRDX4	0.00102163901242571	-0.631033105206611	0.154	0.648	1	PRDX4
PSMB8	0.00102506819728732	0.626216520055787	0.769	0.313	1	PSMB8
ID3	0.00104243602163853	-0.837105713001163	0.846	0.932	1	ID3
CHCHD1	0.00105262026322737	0.35552274525257	0.538	0.405	1	CHCHD1
ALDOA	0.00105324580233126	-0.441794878512299	0.692	0.954	1	ALDOA
CD200	0.00108962555073275	-0.960852064817003	0.615	0.754	1	CD200
CTGF	0.00111154365532722	-1.03630298894426	0.077	0.535	1	CTGF
ACE	0.00112363054396402	-0.540285405528456	0	0.358	1	ACE
PLEKHA2	0.00113678381615492	0.388566296017614	0.462	0.128	1	PLEKHA2
CHD3	0.00119191415773174	-0.433632671682626	0	0.355	1	CHD3
ARHGDIB	0.00119399708467834	0.802511645750733	0.615	0.335	1	ARHGDIB
ARPC5	0.0012113956897971	0.573905302519796	0.769	0.52	1	ARPC5
PPP4C	0.00121409605084242	0.436820583211573	0.615	0.305	1	PPP4C
FSCN1	0.00121516647159082	0.650685552521121	0.154	0.079	1	FSCN1
TRMT1L	0.00122604587594296	0.251048097351047	0.231	0.12	1	TRMT1L
CTSB	0.00124497719662368	-0.73438725601306	1	0.973	1	CTSB
SNX18	0.00124506457144518	-0.408799436889517	0	0.353	1	SNX18
DNAJB4	0.00131654904378586	-0.787162817405006	0.077	0.531	1	DNAJB4
MYL6	0.00131996018495366	-1.45171618822405	0.923	0.993	1	MYL6
RPL7A	0.00132441653755533	0.466782505934241	1	0.992	1	RPL7A
PMEPA1	0.00133133190438121	-0.630666936130397	0.077	0.551	1	PMEPA1
KAT8	0.00135100568938613	0.279700151096533	0.308	0.097	1	KAT8
SLC48A1	0.00135603445818631	-0.59380856418205	0.077	0.534	1	SLC48A1
RPS26	0.00136406228527406	0.439709139805335	1	0.994	1	RPS26
DNAJC10	0.00137093444465254	-0.385526490173657	0	0.349	1	DNAJC10
SYNPO2	0.00139960053218438	-0.591338925511296	0	0.348	1	SYNPO2
RPS21	0.00139964591046239	0.562427736047738	1	0.998	1	RPS21
TNFRSF13B	0.00140165397559492	0.305581182672744	0.231	0.017	1	TNFRSF13B
HN1	0.00146802231864549	0.566950502864886	0.769	0.387	1	HN1
PTPN6	0.00149156843357045	0.613681168436979	0.231	0.059	1	PTPN6
GPR183	0.00150314185202561	0.273306399295614	0.308	0.03	1	GPR183
DUSP2	0.0015251893083221	0.948836242979898	0.385	0.074	1	DUSP2
SP140	0.00156349161738701	0.364756608257616	0.308	0.102	1	SP140
COL3A1	0.00156704642628937	-1.44353477791945	0.692	0.86	1	COL3A1
S100A1	0.00157501237570641	-0.547941780002333	0.077	0.542	1	S100A1
PDE3A	0.00161654224943018	-0.421615960553663	0	0.341	1	PDE3A
CLU	0.00162276244418563	-1.87041111664822	0.692	0.834	1	CLU
LUM	0.00163590969773879	-1.65643629680012	0.846	0.671	1	LUM
EMILIN1	0.0016376535907981	-0.640238913635734	0.077	0.525	1	EMILIN1
ELOVL1	0.00163775216517898	-0.371310564492938	0	0.34	1	ELOVL1
TMEM38B	0.00166850465595803	-0.394792264262632	0	0.339	1	TMEM38B
NDUFA1	0.00169438380695394	-0.595499063146907	0.308	0.708	1	NDUFA1
ATP6V1E1	0.00170265471325459	-0.291470011259332	0.077	0.443	1	ATP6V1E1
SCAND1	0.00171539833610694	0.340947554715911	0.462	0.437	1	SCAND1
GAA	0.0017188362961841	-0.382479750872116	0	0.338	1	GAA
SELENBP1	0.00173163962515568	-0.4219680112526	0	0.337	1	SELENBP1
AXL	0.00173425241474564	-0.495256173677298	0.077	0.518	1	AXL
RPLP1	0.00174501891660973	0.413647233450553	1	1	1	RPLP1
P3H3	0.00175955316765952	-0.602532271565442	0.077	0.522	1	P3H3
ACP5	0.00179468118039857	0.440327499639312	0.385	0.054	1	ACP5
LPL	0.00181035592154747	-0.627522604380338	0	0.335	1	LPL
GUCY1B3	0.00184072963187701	-0.484833186630034	0	0.334	1	GUCY1B3
RPL28	0.00186600176863782	0.41701810964092	1	0.998	1	RPL28
ST5	0.00187850170769831	-0.567635077102042	0	0.333	1	ST5
MAST4	0.00188892856535934	-0.401221608927393	0	0.333	1	MAST4
KHDRBS1	0.00189537310801024	0.392556111947756	0.538	0.338	1	KHDRBS1
TNFRSF12A	0.00193149531909333	-0.659512242422582	0.077	0.531	1	TNFRSF12A
VGLL4	0.00193404040048771	0.499746702016287	0.538	0.252	1	VGLL4
PRKACA	0.00199255714227556	-0.353942640610721	0	0.331	1	PRKACA
LZTFL1	0.00199278297462206	0.355892172306636	0.462	0.163	1	LZTFL1
RPL6	0.00200478540516568	0.386897365055504	1	0.999	1	RPL6
BAMBI	0.00202951016490759	-0.450821448187672	0	0.33	1	BAMBI
TNS1	0.00203584132370019	-0.876737166767127	0.231	0.626	1	TNS1
RASL11B	0.00204072075564826	-0.465475590306102	0	0.329	1	RASL11B
C1QBP	0.00205218091437674	0.362419786332782	0.538	0.348	1	C1QBP
RPL39	0.0020521889824058	0.471753926666029	1	0.999	1	RPL39
RABGAP1L	0.00210640239332593	0.406702775380405	0.462	0.153	1	RABGAP1L
CD9	0.00213397191396186	-0.751315727244543	0.846	0.945	1	CD9
DMPK	0.00215606599538845	-0.481301174128162	0	0.327	1	DMPK
ARPP19	0.00222372725953231	0.287890837606652	0.538	0.693	1	ARPP19
TCAP	0.00225271499239265	-1.02675895390936	0	0.325	1	TCAP
LY86	0.00230314410400427	0.352028205169504	0.385	0.071	1	LY86
DTX3	0.00233634503051128	-0.356200685852915	0	0.323	1	DTX3
WWTR1	0.00235770297829287	-0.368282038428955	0	0.322	1	WWTR1
ASPN	0.00235770297829287	-0.669383417185553	0	0.322	1	ASPN
SMPDL3A	0.00237396897863828	-0.556895384340262	0.077	0.513	1	SMPDL3A
DBP	0.00237492108517088	-0.5837328139245	0	0.322	1	DBP
DYNLL1	0.00238025778096256	-0.601146066185104	0.923	0.98	1	DYNLL1
SULF1	0.0024184839375155	-0.414607893238983	0	0.321	1	SULF1
CLMP	0.00242728599779553	-0.397080319210736	0	0.321	1	CLMP
NEK7	0.00247174903122513	-0.351364752421499	0	0.32	1	NEK7
DCXR	0.00250386393863258	0.256740903238192	0.231	0.158	1	DCXR
MTUS2	0.00253528264887289	-0.481467016191618	0	0.319	1	MTUS2
RCN3	0.00257877843537722	-0.627880774849431	0.769	0.857	1	RCN3
FAM198B	0.00265256420779777	-0.385587330376882	0	0.317	1	FAM198B
ITM2B	0.00267323218161178	-0.632498807859006	1	0.999	1	ITM2B
LAPTM4A	0.00268434592659054	-0.478015153028992	0.846	0.979	1	LAPTM4A
FRZB	0.00270576500622434	-0.806247393586592	0	0.316	1	FRZB
GNA13	0.00272940514800919	0.420069354167244	0.615	0.203	1	GNA13
AMIGO2	0.00273166870231432	0.314054092907772	0.154	0.098	1	AMIGO2
KRAS	0.00275139150815703	0.331365954335476	0.385	0.286	1	KRAS
RPS8	0.00276409319854005	0.444893183927469	1	1	1	RPS8
