p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
SLMAP	8.68734421867562e-85	0.263315266363846	0.791	0.447	1.14829315882454e-80	SLMAP
TNS1	1.73883560106729e-84	0.404059683410802	0.895	0.604	2.29839289749074e-80	TNS1
SPINT2	2.16988028084732e-84	0.367119512136539	0.728	0.373	2.86814775522398e-80	SPINT2
PCDH7	1.02635033832929e-83	0.347323297427126	0.78	0.429	1.35662987720365e-79	PCDH7
FLNA	9.23196946708917e-83	0.301308430157816	0.958	0.693	1.22028172415985e-78	FLNA
FTH1	1.03923405430059e-82	0.418568826802566	1	1	1.37365957297452e-78	FTH1
LOX	1.41436163121848e-82	0.406029685204193	0.602	0.271	1.86950320414459e-78	LOX
CSRP1	2.41578117391501e-82	0.314112460100341	0.978	0.769	3.19317955568086e-78	CSRP1
UCHL1	4.01905805921955e-81	0.419689594554937	0.571	0.259	5.31239094267641e-77	UCHL1
RCAN2	1.20280107263387e-80	0.402261435241794	0.716	0.387	1.58986245780745e-76	RCAN2
SERPINF1	1.77422460965497e-80	-1.07677206468769	0.136	0.424	2.34517008904194e-76	SERPINF1
CLU	9.60768749534884e-80	0.340414037658376	0.976	0.822	1.26994413313521e-75	CLU
MFGE8	2.66563520452657e-79	0.377126953848675	0.971	0.81	3.52343661334321e-75	MFGE8
DCN	7.33302071168493e-78	-1.8930704882883	0.621	0.746	9.69278677670513e-74	DCN
SOST	6.47817139833057e-76	0.480205273283893	0.655	0.323	8.56284695431335e-72	SOST
HSPB2	1.2424421811183e-75	0.321071813246067	0.632	0.301	1.64226007500217e-71	HSPB2
NCAM1	2.1087710061097e-74	0.407550944834869	0.714	0.384	2.7873735158758e-70	NCAM1
NR4A1	3.43244045185039e-74	-0.7474199861367	0.44	0.691	4.53699978925584e-70	NR4A1
RBPMS	1.22079035663259e-73	0.290654701725995	0.879	0.575	1.61364069339696e-69	RBPMS
EMP1	3.39360601906822e-72	-0.634748016810522	0.16	0.444	4.48566843600437e-68	EMP1
PBXIP1	7.24490194138221e-72	0.262369493817766	0.915	0.634	9.57631138611901e-68	PBXIP1
FBLN1	3.23382218241831e-71	-1.05894969101992	0.272	0.485	4.27446616072053e-67	FBLN1
HSPB1	2.30101509199569e-70	0.4214652708175	0.98	0.826	3.0414817485999e-66	HSPB1
ITGB5	3.19089902694849e-69	0.406064842583908	0.874	0.701	4.21773033382051e-65	ITGB5
SUSD5	6.57343385090968e-69	0.368212593519632	0.579	0.27	8.68876486413242e-65	SUSD5
GSN	8.55679098606734e-69	-2.06131300736858	0.915	0.946	1.13103663253838e-64	GSN
TMSB4X	4.46201441048355e-68	0.410019756001143	0.998	0.991	5.89789064777715e-64	TMSB4X
FXYD6	2.46343316634788e-67	-0.804750456993538	0.121	0.376	3.25616595927863e-63	FXYD6
NOX4	6.85109515333894e-67	0.354553166075189	0.594	0.292	9.05577757368342e-63	NOX4
OLFML3	2.31221000546999e-66	-0.541011587408816	0.06	0.3	3.05627918523024e-62	OLFML3
CNN2	5.94170329644284e-66	0.364014068716269	0.816	0.554	7.85374341723815e-62	CNN2
KLF4	1.55350584411069e-65	-0.782620168314371	0.478	0.71	2.05342402474551e-61	KLF4
NEXN	7.20121005043098e-65	0.319858792781001	0.708	0.396	9.51855944465967e-61	NEXN
LGALS1	2.65439951493566e-64	0.366408628356007	0.999	0.978	3.50858527884196e-60	LGALS1
SNHG18	9.45001155996283e-64	0.337744026210514	0.9	0.697	1.24910252799589e-59	SNHG18
ST5	1.61827982316867e-63	0.299048201477523	0.614	0.311	2.13904227026435e-59	ST5
POSTN	3.3334036895561e-63	0.449212395913555	0.816	0.546	4.40609299685525e-59	POSTN
LPP	5.68280748650299e-63	0.28679629696183	0.792	0.492	7.51153493565965e-59	LPP
MARCKS	1.65221891769528e-62	-0.395673572910994	0.054	0.283	2.18390296540963e-58	MARCKS
GPX3	5.39423266394915e-62	-1.33914583680376	0.072	0.307	7.13009673520798e-58	GPX3
KCTD10	8.4806395992791e-62	0.355289398721272	0.742	0.474	1.12097094223271e-57	KCTD10
CLEC3B	1.80147701577508e-61	-0.799225515557933	0.005	0.184	2.3811923194515e-57	CLEC3B
TSC22D3	2.26690686473742e-61	-0.57591876981025	0.186	0.441	2.99639749380992e-57	TSC22D3
PPIA	1.7188954263694e-60	0.260793907662844	1	0.999	2.27203597457507e-56	PPIA
PCOLCE	3.35139713779336e-60	-0.780172318137175	0.421	0.553	4.42987673673526e-56	PCOLCE
SERPINI1	5.75390029381037e-60	0.307388467250172	0.43	0.172	7.60550540835855e-56	SERPINI1
MRVI1	1.87327761083016e-59	0.25863899537856	0.475	0.203	2.4760983459953e-55	MRVI1
EFHD1	3.81247710342057e-59	0.300036524603098	0.556	0.269	5.03933223530131e-55	EFHD1
CCNL1	1.04971921576407e-58	-0.469151149144023	0.384	0.617	1.38751885939695e-54	CCNL1
FMO2	1.52339023620422e-58	0.393164916962804	0.794	0.52	2.01361721421474e-54	FMO2
MYH10	3.20445539701607e-58	0.343717888693223	0.644	0.371	4.23564914377585e-54	MYH10
SGCG	1.34566560100661e-57	0.255985177481194	0.555	0.277	1.77870079141053e-53	SGCG
BICC1	3.56538421830113e-57	-0.372781021724722	0.04	0.246	4.71272485975044e-53	BICC1
S100A4	4.66018668337435e-57	0.47728990129738	0.769	0.524	6.15983475808421e-53	S100A4
LXN	1.09563081621637e-56	0.318296103583807	0.595	0.321	1.4482048128748e-52	LXN
JUND	2.12440342025074e-56	-0.504987948166832	0.909	0.956	2.80803644088743e-52	JUND
NUDT4	5.81218592888515e-56	0.348026761209496	0.855	0.648	7.6825473608004e-52	NUDT4
SERF2	4.25655029741427e-55	0.280349901009302	1	0.998	5.62630818312219e-51	SERF2
SMOC1	1.20303950575836e-54	0.348868798257615	0.57	0.294	1.5901776187114e-50	SMOC1
PDGFA	2.62881041340825e-54	0.332073423707272	0.639	0.38	3.47476160444303e-50	PDGFA
SRGN	1.86929147734118e-53	-0.585240344630649	0.022	0.197	2.47082947474957e-49	SRGN
FXYD1	3.9927093345834e-53	0.280870063556823	0.979	0.862	5.27756319845233e-49	FXYD1
IFRD1	4.34157068299485e-53	-0.508641866194354	0.48	0.66	5.7386881287826e-49	IFRD1
TSPO	8.03703323475144e-53	0.295968899803478	0.988	0.955	1.06233505296945e-48	TSPO
HACD1	8.95353520303019e-53	0.270328584638946	0.609	0.33	1.18347828313653e-48	HACD1
NFKBIZ	2.32222170936034e-52	-0.512743242578153	0.262	0.473	3.06951265543249e-48	NFKBIZ
RBP4	3.94881586630019e-52	0.524995903525489	0.598	0.344	5.21954481207559e-48	RBP4
SFRP2	5.11625579083487e-52	0.591515770307397	0.542	0.288	6.76266690432553e-48	SFRP2
CDH13	6.03260436645056e-52	0.268049870023517	0.648	0.369	7.97389645157435e-48	CDH13
TPM3	4.00685522458268e-51	-0.418279645928109	0.438	0.631	5.29626123585338e-47	TPM3
S100A11	9.49024361140026e-51	0.273334654577335	0.995	0.968	1.25442040055489e-46	S100A11
GSTM2	1.26156247489269e-49	0.299821025895751	0.684	0.418	1.66753327931315e-45	GSTM2
SOCS3	1.31704139043405e-49	-0.59524534180114	0.301	0.533	1.74086530987573e-45	SOCS3
NDRG2	3.9019119794216e-49	0.304120051182387	0.778	0.534	5.15754725439948e-45	NDRG2
SERPING1	5.70443091434083e-49	-0.933486911148589	0.72	0.704	7.54011678257571e-45	SERPING1
COTL1	6.61660138597302e-49	-0.492330965649723	0.019	0.184	8.74582371197913e-45	COTL1
FAT1	1.81732295942676e-48	0.266504172720981	0.53	0.273	2.4021374877703e-44	FAT1
DPEP1	1.63632439075571e-47	-0.567902505017436	0.008	0.154	2.1628935797009e-43	DPEP1
TCAP	1.69253437138036e-47	0.432650787159502	0.566	0.306	2.23719193209056e-43	TCAP
PDE3A	1.71050089417929e-47	0.265555567135721	0.582	0.322	2.26094008192618e-43	PDE3A
PERP	5.06940350442006e-47	0.251294335016432	0.482	0.235	6.70073755214244e-43	PERP
ZFP36	5.79475724457427e-47	-0.547810308157266	0.522	0.677	7.65951012587827e-43	ZFP36
LMCD1	7.45631430869636e-47	0.396853908048957	0.682	0.429	9.85575625323486e-43	LMCD1
ITGB1	6.57451549154113e-46	0.250173452269174	0.982	0.889	8.69019457671907e-42	ITGB1
FABP4	1.14029930338158e-45	-0.534304165880183	0.486	0.253	1.50724761920978e-41	FABP4
ENTPD2	2.58858710391143e-45	-0.447819070282996	0.082	0.254	3.42159443395013e-41	ENTPD2
PTX3	4.72777027063561e-45	-0.670810485875045	0.011	0.16	6.24916674372615e-41	PTX3
S100A10	7.56067632784785e-45	-0.495828760716777	0.612	0.759	9.99370197014929e-41	S100A10
CDKN1A	2.49747621709661e-44	-0.515266494940505	0.392	0.621	3.3011640637583e-40	CDKN1A
TSC22D1	3.94564782611491e-44	0.327494120093792	0.819	0.607	5.21535729655869e-40	TSC22D1
CTGF	5.53914695661399e-44	0.444105974211523	0.736	0.519	7.32164444725237e-40	CTGF
GPM6B	9.35788592661322e-44	-0.374476469281945	0.048	0.223	1.23692536177974e-39	GPM6B
CD34	3.50678684822308e-43	-0.55738547674544	0.2	0.385	4.63527085598126e-39	CD34
ITM2B	8.18339212861974e-43	-0.397491677670773	0.999	0.999	1.08168077156096e-38	ITM2B
GDA	8.89410218496189e-43	-0.272451186330034	0.029	0.192	1.17562242680826e-38	GDA
CEBPB	1.49002630737799e-42	-0.639701673639412	0.614	0.752	1.96951677309223e-38	CEBPB
GFPT2	1.67121302106636e-42	-0.341350305680906	0.02	0.171	2.20900937124551e-38	GFPT2
ITGBL1	2.4663380940689e-42	0.25816543330092	0.622	0.371	3.26000569274028e-38	ITGBL1
MSRB1	2.82020698223933e-42	0.259705342117122	0.745	0.499	3.72774958912394e-38	MSRB1
C1QA	3.21268049139588e-42	-1.74939317214187	0.006	0.137	4.24652107352708e-38	C1QA
CD151	3.40308393512988e-42	0.280806735841603	0.828	0.629	4.49819634545468e-38	CD151
CD47	3.98768517522292e-42	-0.33228331368952	0.549	0.683	5.27092226460965e-38	CD47
CXCL1	4.05597820569083e-42	-1.27625658567886	0.184	0.375	5.36119199228214e-38	CXCL1
MFAP4	8.18800811687914e-42	0.41905464534632	0.856	0.689	1.08229091288908e-37	MFAP4
ACTN4	8.8740597165427e-42	0.310249300056347	0.805	0.604	1.17297321333261e-37	ACTN4
S100A6	1.31719398757537e-41	0.306224481102928	0.998	0.973	1.74106701277712e-37	S100A6
C1QB	1.41228758279534e-41	-1.66537299265447	0.008	0.138	1.86676172693888e-37	C1QB
PDLIM1	1.4340129222294e-41	0.25680789583282	0.726	0.481	1.89547828060282e-37	PDLIM1
KLF2	2.3574434354495e-41	-0.657379111355881	0.655	0.801	3.11606873297715e-37	KLF2
CCL7	3.10602129167791e-41	-1.14504940941168	0.016	0.158	4.10553894333986e-37	CCL7
SLC48A1	3.89483910465057e-41	0.267033110513535	0.728	0.519	5.14819832852713e-37	SLC48A1
FCER1G	4.71297452422445e-41	-1.06100425378566	0.001	0.12	6.22960972611987e-37	FCER1G
NET1	6.7519180111705e-41	0.269801979821935	0.445	0.221	8.92468522716517e-37	NET1
TYROBP	7.31220330744803e-41	-0.916099560954094	0.001	0.118	9.66527033178481e-37	TYROBP
LBH	1.04481316787056e-40	0.280395139081963	0.545	0.309	1.38103404529131e-36	LBH
MMP2	1.15796956467053e-40	-0.505437047584193	0.228	0.392	1.53060417058151e-36	MMP2
UCP2	1.80562330336723e-40	-0.39089058473759	0.008	0.139	2.3866728823908e-36	UCP2
ALCAM	4.24095259138637e-40	0.274435120974661	0.48	0.256	5.60569113529451e-36	ALCAM
LDHB	1.02179952103626e-39	0.296388964390807	0.638	0.414	1.35061460690572e-35	LDHB
METRNL	1.14366780960911e-39	-0.353656525246491	0.09	0.267	1.51170011074132e-35	METRNL
TMEM100	1.72853455666216e-39	-0.302522188114021	0.006	0.133	2.28477697699605e-35	TMEM100
TPI1	4.06004458687362e-39	0.270194391346271	0.811	0.65	5.36656693492955e-35	TPI1
CRLF1	1.00817920884671e-38	0.312755923208192	0.321	0.132	1.33261127825359e-34	CRLF1
SRPX	1.13400077894028e-38	-0.270646155881543	0.015	0.151	1.49892222960326e-34	SRPX
LAPTM5	1.36843305328128e-38	-0.491670927356504	0.001	0.112	1.8087948098272e-34	LAPTM5
ADD3	1.43295980581318e-38	-0.254522899423519	0.07	0.24	1.89408627132386e-34	ADD3
PIM1	2.99676998753483e-38	-0.441204859299073	0.172	0.362	3.96113056952354e-34	PIM1
TMSB10	7.00699868736495e-38	-0.532366853084345	0.724	0.79	9.26185086495899e-34	TMSB10
ITIH5	1.32654755347606e-37	-0.292344503659008	0.018	0.154	1.75343055618466e-33	ITIH5
MEOX1	1.34050799136782e-37	-0.295231072185896	0.004	0.119	1.77188346298998e-33	MEOX1
FMOD	2.01505354160469e-37	-0.842849861751693	0.039	0.179	2.66349777129308e-33	FMOD
PPP1R15A	2.97794118453706e-37	-0.438814257303436	0.468	0.623	3.93624265772109e-33	PPP1R15A
CCDC80	3.20820309931405e-37	-0.715286354876028	0.736	0.749	4.24060285667332e-33	CCDC80
PNRC1	3.39282974165321e-37	-0.382621181859367	0.691	0.81	4.48464235251722e-33	PNRC1
IRF1	3.47663182347788e-37	-0.373789009918959	0.155	0.339	4.59541194427306e-33	IRF1
CD53	3.96235233698141e-37	-0.348104213242009	0.001	0.108	5.23743731902203e-33	CD53
GAS1	5.42620008256285e-37	-0.467321540815954	0.225	0.393	7.17235126913157e-33	GAS1
NPC2	7.46940576950545e-37	-0.379622611215037	0.719	0.778	9.8730605461323e-33	NPC2
H3F3B	1.07393423892448e-36	-0.321791651428263	0.995	0.997	1.41952627701038e-32	H3F3B
LBP	1.24080847996661e-36	-0.265112649573683	0.009	0.13	1.64010064881986e-32	LBP
PTPN18	1.4260075325436e-36	-0.316427653458532	0.005	0.118	1.88489675651613e-32	PTPN18
KDM6B	1.73161264533117e-36	-0.430539189149252	0.171	0.36	2.28884559459874e-32	KDM6B
NDUFV3	1.88313351253849e-36	0.26546822296719	0.842	0.74	2.48912587687338e-32	NDUFV3
IER5	2.68493557836314e-36	-0.374730942658076	0.285	0.483	3.5489478474804e-32	IER5
IL6	5.07068348927133e-36	-0.745518848315354	0.018	0.145	6.70242943611884e-32	IL6
LIMCH1	6.69379514644664e-36	0.255827117953442	0.54	0.316	8.84785842457317e-32	LIMCH1
GLUL	9.92285991477914e-36	-0.402799238298204	0.366	0.559	1.31160362353551e-31	GLUL
CD52	1.23210406532413e-35	-0.700410669942371	0.004	0.111	1.62859515354544e-31	CD52
NDUFA11	1.23875149692553e-35	0.253002522053936	0.879	0.754	1.63738172863617e-31	NDUFA11
CPQ	1.38352884405155e-35	0.25358978680634	0.848	0.711	1.82874842606734e-31	CPQ
APOD	1.41536748978453e-35	-0.392373029371379	0.001	0.105	1.87083274799719e-31	APOD
PLTP	3.04411997388423e-35	-0.476691836711558	0.094	0.26	4.02371778148017e-31	PLTP
FOSB	3.73158615101967e-35	-0.481882883110937	0.51	0.685	4.9324105744178e-31	FOSB
IGF1	3.83373845691887e-35	-0.403883285188959	0.079	0.253	5.06743549235536e-31	IGF1
CORO1A	5.05025141329715e-35	-0.402192864078659	0.001	0.103	6.67542231809618e-31	CORO1A
GABARAPL1	6.49689762040209e-35	0.258386209118874	0.702	0.494	8.58759927464749e-31	GABARAPL1
RNASE4	7.25406607499834e-35	-0.422195755708582	0.358	0.48	9.5884245379328e-31	RNASE4
PSMB8	1.39430295154236e-34	-0.35326867132493	0.174	0.324	1.8429896413487e-30	PSMB8
CTSS	1.42971813090197e-34	-0.98771332320923	0.006	0.111	1.88980142542622e-30	CTSS
CSRNP1	2.47435939141754e-34	-0.328970183879693	0.216	0.404	3.27060824357571e-30	CSRNP1
NDUFC1	4.42240104843733e-34	0.255560833119457	0.828	0.676	5.84552970582447e-30	NDUFC1
GMFG	4.67367361042403e-34	-0.281231665094062	0.002	0.104	6.17766177825848e-30	GMFG
ECM1	8.61527942263696e-34	0.266175406363435	0.95	0.862	1.13876763408415e-29	ECM1
B2M	1.33376138205064e-33	-0.546555461181582	0.99	0.99	1.76296579479454e-29	B2M
C1QC	1.37349485646e-33	-1.41417611481767	0.009	0.116	1.81548550126883e-29	C1QC
TPPP3	1.46008122337529e-33	-0.432812871981307	0.202	0.396	1.92993536105746e-29	TPPP3
ALDH1A1	1.66324253682468e-33	-0.322870455272318	0.055	0.205	2.19847398517486e-29	ALDH1A1
LITAF	2.80522225114969e-33	-0.290654668232182	0.206	0.381	3.70794277156967e-29	LITAF
BHLHE40	5.11871189915254e-33	-0.395187716480086	0.195	0.365	6.76591338829983e-29	BHLHE40
FXYD5	1.33327402165353e-32	-0.513696978268313	0.419	0.466	1.76232160182164e-28	FXYD5
SFRP1	6.81659371248397e-32	-0.501172701256373	0.094	0.245	9.01017356916131e-28	SFRP1
LSP1	9.36926007405946e-32	-0.372760124989555	0.159	0.32	1.23842879658918e-27	LSP1
PTP4A1	1.40643335931912e-31	-0.368856443811067	0.439	0.586	1.85902361434801e-27	PTP4A1
TAGLN2	2.14596479351895e-31	0.282367322247419	0.971	0.926	2.83653626407335e-27	TAGLN2
CXCL2	2.19753846466886e-31	-1.22101900805871	0.02	0.138	2.9047063425993e-27	CXCL2
IFNGR1	4.73658945351907e-31	-0.3284059887664	0.341	0.486	6.2608239396615e-27	IFNGR1
CCL2	8.36300949410238e-31	-0.925946715395634	0.029	0.152	1.10542259493045e-26	CCL2
SEPP1	1.04734416779821e-30	-0.639529103551119	0.866	0.893	1.38437952099568e-26	SEPP1
LRP1	1.34054449158293e-30	-0.317439894507805	0.608	0.631	1.77193170897432e-26	LRP1
IGFBP2	1.36636738061015e-30	0.633899990402949	0.151	0.043	1.80606440369049e-26	IGFBP2
NFKB1	1.75304611614876e-30	-0.311586016317738	0.138	0.292	2.31717635632543e-26	NFKB1
C3	2.44728146511294e-30	-0.954813958794873	0.219	0.351	3.23481664058628e-26	C3
IGFBP6	2.65915161872958e-30	-0.547621287668109	0.016	0.131	3.51486660963676e-26	IGFBP6
TNFAIP6	7.89829124599282e-30	-0.82147552899164	0.091	0.225	1.04399613689533e-25	TNFAIP6
SHISA5	9.69275620513665e-30	-0.283812422663982	0.59	0.66	1.28118851519496e-25	SHISA5
ICAM1	1.66639948168543e-29	-0.317990821968344	0.111	0.272	2.2026468348918e-25	ICAM1
IER3	3.25582634101968e-29	-0.441890884705771	0.549	0.697	4.30355125755981e-25	IER3
EGR1	3.50104906306088e-29	-0.440295041043087	0.698	0.796	4.62768665155387e-25	EGR1
FGL2	3.63866304804837e-29	0.294178484512851	0.825	0.652	4.80958481691034e-25	FGL2
RAP1B	5.1240509690343e-29	-0.294593991754176	0.512	0.644	6.77297057086954e-25	RAP1B
ZFP36L1	1.42262396477568e-28	-0.340284464059176	0.564	0.699	1.8804243566405e-24	ZFP36L1
CD14	2.42113413930112e-28	-0.796002395235005	0.02	0.119	3.20025510532822e-24	CD14
PRG4	3.13760441046192e-28	-0.56499793220278	0.094	0.231	4.14728550974857e-24	PRG4
DAB2	4.95677556981881e-28	-0.339198807748703	0.091	0.226	6.5518659481865e-24	DAB2
TIPARP	8.01083959354089e-28	-0.261427525509404	0.122	0.276	1.05887277747424e-23	TIPARP
SLC43A3	1.30313709585315e-27	-0.375905572953248	0.262	0.389	1.7224866132987e-23	SLC43A3
FCGRT	1.49371896009767e-27	-0.36537629186339	0.491	0.602	1.9743977214571e-23	FCGRT
CXCL16	1.5463265889319e-27	-0.321509617260671	0.106	0.248	2.04393448525018e-23	CXCL16
ACE	2.24669420051956e-27	0.271881392693084	0.534	0.344	2.96968039424676e-23	ACE
GADD45B	5.40282219515776e-27	-0.3762209533814	0.535	0.691	7.14145037755953e-23	GADD45B
NRP1	6.63298009897188e-27	-0.345788651346416	0.261	0.388	8.76747309482103e-23	NRP1
IL33	8.34062922151557e-27	-0.328237858125906	0.051	0.171	1.10246437049993e-22	IL33
ACKR3	1.05641094318858e-26	-0.323506516749568	0.074	0.207	1.39636398470666e-22	ACKR3
NR4A2	1.84062118170318e-26	-0.383330098098464	0.225	0.365	2.43293307797526e-22	NR4A2
MARCKSL1	4.10008661086788e-26	-0.391000276891463	0.104	0.229	5.41949448224516e-22	MARCKSL1
MAFB	5.34626192856561e-26	-0.324319655138773	0.09	0.228	7.06668901717802e-22	MAFB
SLC3A2	5.47400936519632e-26	-0.278536379266879	0.325	0.454	7.2355455789165e-22	SLC3A2
PHLDA1	9.88586944498035e-26	-0.460311944881245	0.25	0.388	1.3067142232375e-21	PHLDA1
VCAM1	1.32549188814171e-25	0.407799997459781	0.614	0.428	1.75203517774571e-21	VCAM1
BST2	1.54189137791351e-25	-0.376235062008701	0.362	0.487	2.03807202332608e-21	BST2
IGFBP4	2.10341049218772e-25	-0.669533611307863	0.625	0.696	2.78028798857372e-21	IGFBP4
HN1	2.37106044919092e-25	-0.285935947075992	0.265	0.397	3.13406770174056e-21	HN1
IFITM3	1.26458998592805e-24	-0.393439520984251	0.974	0.933	1.6715350433997e-20	IFITM3
IGFBP5	1.57428684561743e-24	-0.833369862967971	0.059	0.17	2.08089235253713e-20	IGFBP5
UNC93B1	5.33807357609723e-24	-0.361228694776524	0.078	0.177	7.05586565288532e-20	UNC93B1
SERPINE1	6.8735382006835e-24	0.316220038206095	0.552	0.371	9.08544279366346e-20	SERPINE1
PLN	8.49217891165533e-24	0.298468609528895	0.16	0.059	1.1224962085426e-19	PLN
ALOX5AP	9.03746208579461e-24	-0.34981865712164	0.024	0.101	1.19457173850033e-19	ALOX5AP
TMEM176A	1.29897446433322e-23	-0.337865880051195	0.415	0.444	1.71698444695565e-19	TMEM176A
UGDH	1.71154016430599e-23	-0.522769859476389	0.226	0.36	2.26231378917966e-19	UGDH
MEG3	4.75545023815423e-23	-0.452279395651336	0.534	0.594	6.28575412479226e-19	MEG3
IER2	9.17572479708803e-23	-0.327508172506538	0.658	0.774	1.2128473036791e-18	IER2
DPYSL2	2.13999248327185e-22	-0.255623047032132	0.292	0.445	2.82864206438873e-18	DPYSL2
ANKRD1	3.29236490212429e-22	0.29086856685558	0.145	0.049	4.35184792762789e-18	ANKRD1
