p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
IGFBP4	2.04737850269215e-185	1.16643553712466	0.99	0.679	2.70622490485849e-181	IGFBP4
IGFBP6	3.04428737172777e-172	1.24297917695329	0.674	0.101	4.02393904794976e-168	IGFBP6
CYGB	2.36887839408399e-171	0.91990230786287	0.938	0.284	3.13118346130022e-167	CYGB
HEG1	2.71022945483539e-168	0.844537571522356	0.783	0.185	3.58238129340142e-164	HEG1
CPE	1.27441396657165e-165	-1.651536032463	0.355	0.863	1.68452038101441e-161	CPE
TIMP2	7.03994536743507e-159	0.806368175073108	1	0.922	9.30539978667568e-155	TIMP2
PLA1A	7.95312100282854e-158	0.79459141633818	0.436	0.031	1.05124353415388e-153	PLA1A
DDAH2	6.46451201957133e-157	0.730432328629475	0.86	0.417	8.54479198746939e-153	DDAH2
HN1	7.35720626233483e-156	0.804787569438991	0.848	0.37	9.72475523755418e-152	HN1
DBN1	8.38339465595083e-155	0.590250330442879	0.602	0.116	1.10811710562358e-150	DBN1
PCSK6	7.05431450921937e-153	0.659600713324734	0.495	0.051	9.32439291828617e-149	PCSK6
ADAMTS5	2.46634397774142e-151	0.966975791608983	0.671	0.236	3.2600134697786e-147	ADAMTS5
CADM3	1.0506441869417e-147	0.437697191138164	0.343	0.009	1.38874148629953e-143	CADM3
RNASE4	5.36742375861751e-147	0.839897868265144	0.917	0.454	7.09466072414062e-143	RNASE4
KLF4	2.35027283398649e-146	1.03737212952778	0.983	0.682	3.10659063196334e-142	KLF4
LPAR1	2.12149655610817e-145	0.652015970373639	0.683	0.138	2.80419414786377e-141	LPAR1
PPP1R14B	3.21703983157179e-142	0.704245281264132	0.731	0.286	4.2522832493716e-138	PPP1R14B
IL33	5.2942969212389e-142	0.901810134034145	0.69	0.142	6.99800167049358e-138	IL33
UGP2	5.69566305006872e-141	0.655693379612318	0.79	0.427	7.52852741958083e-137	UGP2
C3	6.52836110503672e-141	1.22823819135265	0.869	0.321	8.62918770863754e-137	C3
CLU	8.00369612705657e-140	-1.88642833668979	0.371	0.851	1.05792855407434e-135	CLU
ACTA2	2.17277922942239e-139	-3.63728388529143	0.369	0.826	2.87197958545052e-135	ACTA2
SERPINF1	2.990414381066e-136	0.56618280460963	0.957	0.381	3.95272972889304e-132	SERPINF1
TUBA1A	1.5465583998356e-135	0.792424062247459	0.983	0.798	2.0442408929027e-131	TUBA1A
PLPP3	7.05868593132625e-134	0.948609314613027	0.9	0.579	9.33017106402704e-130	PLPP3
COL14A1	9.05234736728009e-134	0.93831214045033	0.795	0.324	1.19653927500708e-129	COL14A1
DPEP1	4.51243174893017e-132	0.845388366488807	0.652	0.124	5.9645322857359e-128	DPEP1
PMP22	1.80532873516627e-130	0.745285289759832	0.938	0.682	2.38628352214277e-126	PMP22
EBF1	3.6377352740913e-130	0.836543684537113	0.817	0.49	4.80835848529388e-126	EBF1
EMILIN2	1.29087747787183e-128	0.53386420855867	0.455	0.047	1.70628185025099e-124	EMILIN2
TAGLN	1.31316477564301e-128	-3.02264932768285	0.276	0.751	1.73574120044493e-124	TAGLN
BMP1	8.66108940747617e-128	0.603533009818933	0.664	0.198	1.1448227978802e-123	BMP1
MEDAG	2.47314566866015e-127	0.623767393461584	0.617	0.134	3.26900394483499e-123	MEDAG
LRP1	1.86012836387922e-126	0.718037101631159	0.957	0.617	2.45871767137555e-122	LRP1
TPM2	3.24878278918556e-124	-2.37616544527696	0.267	0.744	4.29424109074548e-120	TPM2
SEMA3C	2.73383108723549e-123	0.649179741420902	0.571	0.163	3.61357793110786e-119	SEMA3C
CARHSP1	1.5481816432923e-121	0.59488066335975	0.719	0.279	2.04638649610376e-117	CARHSP1
FBLN1	2.38674027015753e-121	0.786663238439145	0.962	0.451	3.15479328909423e-117	FBLN1
DDR2	1.54088459891041e-119	0.571989019163853	0.629	0.256	2.03674126283978e-115	DDR2
MYL9	1.24528653441596e-118	-2.62325241219492	0.279	0.734	1.64601974119101e-114	MYL9
EBF2	1.2624016330035e-118	0.419596059513657	0.412	0.036	1.66864247850403e-114	EBF2
LOXL1	6.42242194703902e-118	0.721406611724909	0.89	0.541	8.48915732959617e-114	LOXL1
LBP	1.2210923663623e-115	0.726736106696055	0.571	0.104	1.61403988985769e-111	LBP
SPTBN1	1.4069675689569e-114	0.651191554755885	0.929	0.611	1.85972973264723e-110	SPTBN1
AHNAK	9.43160310192241e-114	0.602724677069666	0.976	0.86	1.2466692980121e-109	AHNAK
LMOD1	5.92649963964654e-113	-1.24387799410053	0.064	0.564	7.83364722368479e-109	LMOD1
S100A10	7.5734741587521e-112	0.708712806346102	0.983	0.739	1.00106181430385e-107	S100A10
ACTN1	2.35417760884688e-110	-1.25614104695423	0.264	0.728	3.11175196337381e-106	ACTN1
RAMP2	1.33270647597349e-109	0.553533877894719	0.795	0.261	1.76157141994175e-105	RAMP2
SPON2	8.16695565277864e-109	0.494023230563853	0.35	0.025	1.07950819818428e-104	SPON2
MYLK	1.20006338298824e-108	-1.22497469942208	0.067	0.553	1.58624377963386e-104	MYLK
MYH11	2.46615965718491e-108	-1.60219555219995	0.076	0.556	3.25976983486701e-104	MYH11
CNN1	1.61961342610798e-107	-1.73733684151938	0.093	0.568	2.14080502662952e-103	CNN1
FBLIM1	6.90867661996635e-107	-1.11389974259079	0.136	0.623	9.13188875627152e-103	FBLIM1
SLC43A3	1.65826606155953e-106	0.734720474027639	0.845	0.361	2.19189608016938e-102	SLC43A3
CSRP1	6.24614709902783e-106	-1.55107960410219	0.39	0.799	8.25615723549499e-102	CSRP1
IGFBP5	7.08874397410104e-106	1.3751915475335	0.6	0.145	9.36990178496675e-102	IGFBP5
SCN7A	3.38111808011336e-103	0.423925540268174	0.512	0.089	4.46916187829384e-99	SCN7A
MEG3	4.87354755610364e-103	0.862079274733018	0.933	0.577	6.4418551596578e-99	MEG3
ANXA2	1.31107606284986e-101	0.60914203294965	0.969	0.858	1.73298033987494e-97	ANXA2
PCOLCE	1.37346970829998e-101	0.756471379851213	0.945	0.528	1.81545226043092e-97	PCOLCE
DCN	7.84568667483018e-101	0.54332867196021	1	0.727	1.03704286467905e-96	DCN
ITGA8	1.23957686301824e-100	-1.03662703974872	0.021	0.476	1.63847269753751e-96	ITGA8
VAT1	2.01580632375401e-100	0.556711355728204	0.812	0.398	2.66449279873805e-96	VAT1
SMOC2	1.33484024709021e-99	0.734818351316927	0.671	0.184	1.76439183860385e-95	SMOC2
ISLR	4.39721404543483e-99	0.651754467193309	0.864	0.479	5.81223752525575e-95	ISLR
TM4SF1	3.01031271875711e-96	-1.22654257580904	0.726	0.905	3.97903135165314e-92	TM4SF1
ABLIM1	1.35316291254214e-95	0.544536372663532	0.61	0.165	1.78861073779821e-91	ABLIM1
GDA	3.19484737541343e-95	0.578938596767676	0.624	0.163	4.22294926082147e-91	GDA
TNFAIP6	5.95954249976648e-95	1.13791965800684	0.662	0.198	7.87732327619133e-91	TNFAIP6
THBD	2.27031170220072e-94	0.766606196372501	0.586	0.194	3.00089800796892e-90	THBD
PDLIM2	2.1593858240777e-93	0.616292703245209	0.833	0.439	2.8542761822659e-89	PDLIM2
TMSB10	2.46969461369644e-93	0.649527165314303	0.986	0.777	3.26444234038396e-89	TMSB10
PTX3	7.69714817082138e-92	1.08682450530328	0.567	0.133	1.01740904521917e-87	PTX3
BCAM	4.2899003229124e-90	-0.828744766171086	0.017	0.438	5.67039024682561e-86	BCAM
TPPP3	1.88759558229006e-89	0.833466329487411	0.767	0.367	2.49502384067101e-85	TPPP3
MMP2	9.61696962706873e-89	0.591832499679591	0.845	0.362	1.27117104530594e-84	MMP2
ANXA3	1.41720454388804e-88	0.712823533257985	0.621	0.392	1.87326096611122e-84	ANXA3
TMEFF2	2.37157775748426e-88	0.35719127812614	0.321	0.029	3.1347514798427e-84	TMEFF2
ADD3	2.8393953809992e-88	0.543828107077315	0.648	0.211	3.75311281460475e-84	ADD3
SPINT2	2.08495815965763e-85	-0.648659338575525	0.012	0.413	2.75589769543546e-81	SPINT2
VCAN	4.12603615160177e-85	0.636329244940418	0.693	0.258	5.45379458518722e-81	VCAN
NPNT	1.22700269759311e-84	-0.747788199461566	0.002	0.385	1.62185216567858e-80	NPNT
HSPB7	2.00077866779961e-84	-0.772067212965869	0.014	0.415	2.64462924309752e-80	HSPB7
PPIA	3.53103989566414e-84	-0.4925539434743	0.995	0.999	4.66732853408886e-80	PPIA
FNDC1	7.08287944471451e-84	0.487659817670632	0.46	0.09	9.36215005002364e-80	FNDC1
HSPB6	6.93445742419398e-83	-0.83033087221755	0.021	0.418	9.1659658232996e-79	HSPB6
GPX3	1.05391732156825e-82	0.625128265724993	0.738	0.273	1.39306791564892e-78	GPX3
BICC1	2.93557685619551e-82	0.452426219990444	0.664	0.214	3.88024548851922e-78	BICC1
TINAGL1	1.29738167504933e-80	-0.811106245180904	0.014	0.399	1.71487909808021e-76	TINAGL1
TSC22D1	5.14426903263248e-80	-0.879292783734244	0.219	0.638	6.79969480733362e-76	TSC22D1
QPCT	6.21516763210265e-80	0.549213594362868	0.664	0.272	8.21520857611328e-76	QPCT
ITIH4	2.11432424032802e-79	-1.16788408382603	0.007	0.381	2.79471378086558e-75	ITIH4
LMCD1	6.74708482714049e-79	-0.796317648443027	0.05	0.462	8.91829672451429e-75	LMCD1
RAMP1	7.64783360160591e-79	-0.801957566925413	0.036	0.431	1.01089064546027e-74	RAMP1
ANXA1	3.60907742635771e-78	0.619449741189571	0.902	0.72	4.77047854215963e-74	ANXA1
CAMK2N1	7.07500033666632e-78	0.586279920256553	0.843	0.523	9.35173544500555e-74	CAMK2N1
ECM1	1.16478005928167e-77	0.607550295192113	0.979	0.864	1.53960628235851e-73	ECM1
MTCH1	1.24548182509446e-77	0.525674918435353	0.886	0.624	1.64627787640986e-73	MTCH1
NUDT4	4.15929338963769e-77	-0.716888071282763	0.276	0.677	5.4977540024231e-73	NUDT4
LRRFIP1	1.13815394091091e-76	-0.720330677883108	0.15	0.561	1.50441187909604e-72	LRRFIP1
SH3BGR	1.4301726199629e-76	-0.77523444236422	0.01	0.376	1.89040216906697e-72	SH3BGR
AKAP12	3.46197563622188e-76	0.473604607025802	0.505	0.122	4.57603939595808e-72	AKAP12
PDPN	2.02212405004509e-75	0.404138460430145	0.495	0.116	2.6728435693496e-71	PDPN
SOST	1.44539114383619e-74	-1.13846628381002	0.007	0.36	1.91051801392268e-70	SOST
MARCKS	1.76224882448057e-74	0.592544024282781	0.664	0.252	2.32934049619841e-70	MARCKS
NCAM1	2.51521689158594e-74	-0.677030201488596	0.036	0.422	3.32461368729829e-70	NCAM1
NAV1	2.05985338667419e-73	0.461429879623544	0.614	0.231	2.72271420650595e-69	NAV1
SMTN	3.10715288038984e-73	-0.802941830915247	0.11	0.5	4.10703467729929e-69	SMTN
PRR13	4.2903243252793e-73	0.574475161425676	0.762	0.454	5.67095069315418e-69	PRR13
RHOJ	7.59393626367871e-73	0.51415384973618	0.862	0.541	1.00376649533305e-68	RHOJ
PPP1R14A	3.29738167496523e-72	-1.14732836414021	0.186	0.55	4.35847909796905e-68	PPP1R14A
PDGFRA	3.48958308816296e-72	0.432927947308411	0.583	0.177	4.61253092593381e-68	PDGFRA
ARHGAP20	1.21323721324062e-71	0.264704019615849	0.233	0.017	1.60365694846145e-67	ARHGAP20
TEK	2.05068677728336e-71	0.324563273062569	0.333	0.047	2.71059778221314e-67	TEK
FGFR1	2.90294309242402e-71	0.478185312927138	0.812	0.459	3.83711017956607e-67	FGFR1
CDC42EP3	8.20077507263758e-71	-0.639608502572265	0.105	0.511	1.08397844910124e-66	CDC42EP3
PLAC8	1.04169597562979e-70	0.792916982155708	0.331	0.048	1.37691374058746e-66	PLAC8
IRAK3	6.05875584593939e-70	0.32540516562808	0.331	0.052	8.00846347716269e-66	IRAK3
OPCML	8.00163543382542e-70	0.283861325297121	0.224	0.016	1.05765617164304e-65	OPCML
RPL13	8.16501089790974e-70	0.34809221148413	1	1	1.07925114048571e-65	RPL13
ARPC1B	1.06489728261516e-69	0.45087269108291	0.998	0.964	1.40758122816071e-65	ARPC1B
CREB5	1.63725693089952e-69	0.52722831177186	0.629	0.28	2.16412621126298e-65	CREB5
APLP2	2.44942421563837e-69	-0.595524422577107	0.607	0.866	3.23764892823079e-65	APLP2
TCAP	2.55773303100217e-69	-1.04350741678248	0.005	0.337	3.38081152037867e-65	TCAP
NGF	3.94687278421641e-69	0.567442151652163	0.443	0.103	5.21697644617724e-65	NGF
EMP1	2.967897799593e-68	0.508148408383908	0.829	0.408	3.92296731150202e-64	EMP1
SMPD3	8.31087473059014e-68	0.476505775093214	0.226	0.021	1.0985314218894e-63	SMPD3
RBPMS	4.7026225736166e-67	-0.790972753274477	0.283	0.609	6.21592651780642e-63	RBPMS
ITIH5	4.85231413302914e-67	0.360481717422774	0.488	0.131	6.41378882103792e-63	ITIH5
MYL6	9.39364959649925e-67	-1.24862587611285	0.99	0.993	1.24165260366527e-62	MYL6
NEXN	1.26865280680506e-66	-0.637433948242914	0.064	0.432	1.67690528003493e-62	NEXN
MCAM	2.81225749046214e-66	-0.44856099851568	0	0.304	3.71724195089286e-62	MCAM
COL18A1	4.18047813831662e-66	-0.823170173931925	0.098	0.456	5.5257560032269e-62	COL18A1
CAV1	5.14804435700116e-66	-0.740072786141705	0.112	0.489	6.80468503108413e-62	CAV1
COL3A1	2.7940147738177e-65	0.669126330877294	0.981	0.855	3.69312872803224e-61	COL3A1
FYN	2.83196767263854e-65	0.334973052969623	0.424	0.096	3.74329486969363e-61	FYN
CST3	3.59447947021331e-65	-1.00835988848449	0.998	1	4.75118296372796e-61	CST3
TCF21	4.54960491816189e-65	0.464953116998855	0.507	0.143	6.01366778082638e-61	TCF21
FBXL22	6.7208408521406e-65	-0.838212182937103	0.021	0.352	8.88360743835944e-61	FBXL22
SH3BGRL	4.71931829345848e-64	-0.681286882905616	0.598	0.833	6.23799492029342e-60	SH3BGRL
CXCL1	5.83549899732433e-64	0.916565663845994	0.729	0.347	7.71336257466329e-60	CXCL1
S100A16	1.01256623433695e-63	0.480115822330021	0.821	0.53	1.33841004854658e-59	S100A16
ALDH1A3	2.46157532705188e-63	0.360810297380381	0.26	0.032	3.25371026729717e-59	ALDH1A3
CDH13	3.76769815620631e-63	-0.551863246927616	0.048	0.402	4.9801434228735e-59	CDH13
KCNMB1	6.13501222097491e-63	-0.403079322533686	0	0.291	8.10925915368464e-59	KCNMB1
LAMB1	6.33837911588704e-63	0.35096669097294	0.329	0.055	8.37806951537949e-59	LAMB1
MTUS2	7.6585011677265e-63	-0.48368569950825	0.012	0.33	1.01230068435009e-58	MTUS2
SUSD5	1.1389157633037e-62	-0.442619503769099	0.002	0.304	1.50541885593483e-58	SUSD5
MFGE8	3.14538524039036e-62	-0.828874144549494	0.626	0.829	4.15757021074797e-58	MFGE8
SGCG	4.02091015536223e-62	-0.496185035562074	0.005	0.309	5.31483904335779e-58	SGCG
ADAMTS2	7.77713332851974e-62	0.490836234892547	0.826	0.449	1.02798148336374e-57	ADAMTS2
DSTN	1.64427851726969e-61	-1.40653835212596	0.902	0.948	2.17340734412708e-57	DSTN
FEZ1	1.72311765032888e-61	0.439384620591357	0.481	0.199	2.27761691020472e-57	FEZ1
S100A13	2.87543768146243e-61	0.43720245319827	0.855	0.706	3.80075352735704e-57	S100A13
FLNA	5.97401025704435e-61	-0.997849185841542	0.481	0.721	7.89644675776122e-57	FLNA
LTBP4	7.65032794895082e-61	0.559548268840153	0.917	0.709	1.01122034829232e-56	LTBP4
ACTG2	3.56234461402559e-60	-0.985731909433288	0.007	0.304	4.70870711081902e-56	ACTG2
PBXIP1	4.70978980092919e-60	-0.78785554586977	0.414	0.663	6.22540015886821e-56	PBXIP1
GAS1	6.11764452922513e-60	0.633741540204964	0.731	0.367	8.08630253872978e-56	GAS1
NSG1	7.97875412247149e-60	0.449035002062698	0.502	0.158	1.05463171990828e-55	NSG1
PCP4L1	8.96727930269664e-60	-0.434651572101807	0	0.278	1.18529497823044e-55	PCP4L1
LAMA4	1.62825996897473e-59	0.383771229498429	0.481	0.165	2.15223402699079e-55	LAMA4
CD200	3.17255469487429e-59	-0.793877599057592	0.529	0.763	4.19348279568484e-55	CD200
DPYSL2	1.52317395373506e-58	0.47376027597238	0.762	0.421	2.013331332047e-54	DPYSL2
TPM1	1.74769342643745e-58	-1.18799769528056	0.61	0.774	2.31010117106502e-54	TPM1
PLS3	1.46797264840323e-57	-0.734183965999271	0.507	0.744	1.94036624665938e-53	PLS3
PLAT	1.5165651778004e-57	0.589987051150184	0.629	0.294	2.00459585201656e-53	PLAT
STEAP3	4.62767614368695e-57	0.393066703705215	0.483	0.172	6.11686232672542e-53	STEAP3
PDLIM3	8.28558589237303e-57	-0.692348350043785	0.148	0.504	1.09518874325387e-52	PDLIM3
MGST1	9.17721107717886e-57	0.393845022445302	0.864	0.491	1.2130437601815e-52	MGST1
MAP1B	1.21414792249053e-56	-0.821482932586641	0.429	0.679	1.60486072394798e-52	MAP1B
PCDH7	1.3821999558294e-56	-0.617764340068332	0.124	0.467	1.8269919016153e-52	PCDH7
DTNBP1	6.67214940308626e-56	0.379057002503833	0.569	0.265	8.81924708099941e-52	DTNBP1
ANTXR1	4.11247707470955e-55	0.376371929147006	0.512	0.222	5.43587219735109e-51	ANTXR1
EFEMP1	4.37854421697224e-55	0.601233147148754	0.464	0.148	5.78755974599391e-51	EFEMP1
COX6C	5.79594243437674e-55	-0.448005873123191	0.957	0.984	7.66107670975918e-51	COX6C
SLMAP	7.74605697228216e-55	-0.673917701389363	0.181	0.483	1.02387381059626e-50	SLMAP
SRPX	1.57494806446168e-54	0.338484206900923	0.445	0.129	2.08176635160545e-50	SRPX
DPP4	1.01673160684804e-53	0.251523134452004	0.179	0.012	1.34391583793174e-49	DPP4
LURAP1L	2.099556251116e-53	0.288024138254766	0.243	0.035	2.77519345272513e-49	LURAP1L
RPLP0	2.16719619393979e-53	0.32394058532823	1	0.999	2.86459992914961e-49	RPLP0
ENC1	2.1857158991206e-53	0.355168879426241	0.326	0.071	2.88907927545761e-49	ENC1
CSF1	4.0359441013404e-53	0.416525368701674	0.557	0.237	5.33471091315174e-49	CSF1
SYNPO2	4.67476588816722e-53	-0.553588505636416	0.052	0.359	6.17910555097943e-49	SYNPO2
GUCY1A3	1.4845382212638e-52	-0.545376220457328	0.076	0.405	1.96226262086649e-48	GUCY1A3
IGSF8	1.5434248467419e-52	0.388593034814988	0.602	0.297	2.04009896242344e-48	IGSF8
KLF2	1.74860662831289e-52	0.619698048785379	0.95	0.784	2.31130824130398e-48	KLF2
CRIP1	1.97612956011567e-52	0.621285850096689	0.99	0.966	2.61204805256089e-48	CRIP1
OAF	2.80904343191792e-52	0.446139967328278	0.548	0.24	3.71299360830911e-48	OAF
FXYD6	3.71322960625556e-52	0.404517259730005	0.717	0.343	4.90814689354859e-48	FXYD6
PPP1R12A	1.26937549530635e-51	-0.660764150497614	0.288	0.57	1.67786052969593e-47	PPP1R12A
TMSB4X	2.50557455120847e-51	-1.04124682094351	1	0.991	3.31186844178735e-47	TMSB4X
MT-ND4	2.85842195513129e-51	-0.426498469485131	0.998	0.998	3.77826214029255e-47	MT-ND4
CYB5A	8.86837883928923e-51	0.399951513378602	0.931	0.755	1.17222231497725e-46	CYB5A
LSP1	1.32180402449385e-50	0.381791151604169	0.66	0.295	1.74716055957597e-46	LSP1
CALD1	1.72301376852458e-50	-0.854015796335724	0.812	0.806	2.27747959923579e-46	CALD1
IFITM3	2.92501687666826e-50	0.40474221516106	1	0.933	3.8662873075801e-46	IFITM3
FILIP1L	3.54421945922415e-50	-0.800557399913949	0.338	0.617	4.68474928120248e-46	FILIP1L
SFRP1	4.91804797692017e-50	0.275323490324541	0.56	0.221	6.50067581589308e-46	SFRP1
AQP1	8.34484573854234e-50	-0.83200626793888	0.093	0.415	1.10302170972053e-45	AQP1
CCDC80	1.40232338021509e-49	0.555702459333457	0.936	0.74	1.85359104396831e-45	CCDC80
HK2	2.16070261592877e-49	0.519808047021049	0.605	0.303	2.85601671773465e-45	HK2
FBLN5	3.31559166212178e-49	-0.78924926138947	0.683	0.839	4.38254905899257e-45	FBLN5
SULF2	6.79511997623942e-49	0.412058387270992	0.657	0.326	8.98178958459327e-45	SULF2
AR	1.38709266502219e-48	0.280709666723637	0.393	0.107	1.83345908462633e-44	AR
GPRC5B	1.47869265296281e-48	0.274707868130509	0.333	0.08	1.95453594868625e-44	GPRC5B
RRAD	1.51594485497202e-48	-0.651756620146629	0.055	0.359	2.00377590930202e-44	RRAD
MRVI1	1.7221255500041e-48	-0.27744040773433	0	0.231	2.27630555199542e-44	MRVI1
SMOC1	4.40886014680181e-48	-0.474754648960344	0.038	0.325	5.82763134204263e-44	SMOC1
ADAMTSL4	4.85508011029719e-48	0.258985756718591	0.305	0.071	6.41744488979083e-44	ADAMTSL4
RASL12	1.19688383070549e-47	-0.387485676711722	0.026	0.3	1.58204104742651e-43	RASL12
LAMA2	2.11159493818599e-47	0.334257063487807	0.455	0.148	2.79110618929424e-43	LAMA2
PLEKHO1	2.32269328818474e-47	-0.313547530445973	0.01	0.262	3.07013598832259e-43	PLEKHO1
ARAP1	3.56712951818098e-47	0.294198228798218	0.367	0.104	4.71503179713163e-43	ARAP1
PTP4A1	3.74381906209543e-47	0.474140328323101	0.81	0.566	4.94858003627774e-43	PTP4A1
S100A6	5.10318858724812e-47	0.422969885785323	1	0.974	6.74539467462456e-43	S100A6
CSRP2	9.29850095272653e-47	-1.09420265399863	0.776	0.838	1.22907585593139e-42	CSRP2
CAV2	9.83076509548584e-47	-0.458982166475838	0.107	0.42	1.29943053032132e-42	CAV2
MNDA	3.17815824294191e-46	0.2651246308994	0.307	0.066	4.20088956552062e-42	MNDA
CD47	9.13793694947336e-46	0.385428749229172	0.888	0.665	1.20785250598139e-41	CD47
LUM	1.1257544050921e-45	-0.262832864140828	0.95	0.66	1.48802217265074e-41	LUM
MEF2C	1.21207837656533e-45	-0.469813364248497	0.226	0.524	1.60212519814405e-41	MEF2C
TGFBR2	1.22741762411407e-45	0.394911086309377	0.562	0.288	1.62240061555397e-41	TGFBR2
TNFAIP2	1.88749120704036e-45	0.372800489240298	0.4	0.117	2.49488587746595e-41	TNFAIP2
PDGFA	2.29235337075772e-45	-0.42372161608976	0.102	0.41	3.03003268546755e-41	PDGFA
MYOC	4.55969195583527e-45	0.775185452660725	0.279	0.06	6.02700082722306e-41	MYOC
GNAI1	5.25193226719451e-45	-0.309206977262447	0.026	0.293	6.9420040707777e-41	GNAI1
TSHZ2	5.42439802132161e-45	0.405138536956928	0.469	0.164	7.1699693045829e-41	TSHZ2
THBS3	8.46318874159081e-45	0.315958751587952	0.438	0.155	1.11866428786347e-40	THBS3
CDO1	1.20930526234164e-44	-0.453845887787634	0.045	0.322	1.59845969576318e-40	CDO1
CCL11	1.82526912370647e-44	0.624421616904876	0.207	0.027	2.41264072771522e-40	CCL11
COX7C	2.68918374342922e-44	-0.37437101838034	0.94	0.978	3.55456307206474e-40	COX7C
HSPB2	3.43967710357603e-44	-0.373761466876019	0.055	0.336	4.54656519550679e-40	HSPB2
SDC2	4.15291495681475e-44	0.422005868678023	0.819	0.538	5.48932298991774e-40	SDC2
TUBB2B	4.24986234957847e-44	0.284956053230203	0.26	0.053	5.61746805367283e-40	TUBB2B
SNCG	4.66589297355355e-44	-0.776870563711678	0.024	0.283	6.16737733244308e-40	SNCG
LOXL2	4.6834369209641e-44	0.29640068608693	0.419	0.132	6.19056692213034e-40	LOXL2
METRNL	7.64537147861107e-44	0.38022133152959	0.571	0.242	1.01056520204281e-39	METRNL
GUCY1B3	7.65525433486376e-44	-0.426285321793494	0.062	0.345	1.01187151798229e-39	GUCY1B3
RPS4X	1.01012307097871e-43	0.295611359478915	1	0.999	1.33518067521966e-39	RPS4X
ERRFI1	2.26664281904458e-43	0.569103890566454	0.743	0.503	2.99604847821313e-39	ERRFI1
HSPB1	2.48136537872293e-43	-0.979712074089258	0.702	0.842	3.27986875759597e-39	HSPB1
EMB	8.22318720335541e-43	-0.431715687638875	0.048	0.319	1.08694088453952e-38	EMB
RBMS1	8.65517848162188e-43	0.381256290249837	0.738	0.442	1.14404149170078e-38	RBMS1
SPEG	5.53629983161066e-42	-0.267081674444593	0.007	0.232	7.31788111742296e-38	SPEG
NOV	7.82197679569201e-42	-0.702387240808708	0.112	0.378	1.03390889285457e-37	NOV
RASSF3	7.96554998902169e-42	-0.348294092174227	0.045	0.307	1.05288639754889e-37	RASSF3
FTH1	8.81658717436407e-42	-0.519987057481829	1	1	1.16537649270744e-37	FTH1
VIT	9.68682699790211e-42	0.362239694398685	0.44	0.159	1.2804047925827e-37	VIT
TNS1	1.80589737046999e-41	-0.604432006968755	0.431	0.633	2.38703514428723e-37	TNS1
ADCY5	1.93157986238751e-41	-0.30529976449223	0.019	0.258	2.55316226210382e-37	ADCY5
NTF3	2.33653384852564e-41	-0.298270953756089	0.012	0.242	3.08843044098119e-37	NTF3
