p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
ATP5B	2.86695645773303e-36	0.595715317741872	0.984	0.941	3.78954304583151e-32	ATP5B
TCF15	4.70209460342123e-36	0.334692670428195	0.32	0.021	6.21522864680219e-32	TCF15
EPHX3	9.40237358585809e-36	0.345682509319558	0.221	0.004	1.24280574057872e-31	EPHX3
SIAH2	2.61556275945221e-35	0.452484153189086	0.279	0.172	3.45725085544394e-31	SIAH2
CALM2	3.03767935135513e-35	0.577058512265131	0.992	0.983	4.01520456662122e-31	CALM2
DES	4.68740404570594e-35	0.877894194887293	0.648	0.147	6.19581066761411e-31	DES
AOC3	5.25324140764092e-33	0.570846373878839	0.631	0.234	6.94373449261977e-29	AOC3
DCN	2.85616620345394e-32	-3.0410449357255	0.68	0.738	3.77528048772542e-28	DCN
ESAM	3.00842823014188e-32	0.504192448698398	0.533	0.098	3.97654043460153e-28	ESAM
RAP1A	3.70081569966051e-32	0.537011618432562	0.836	0.641	4.89173819181126e-28	RAP1A
ERRFI1	4.62069057219003e-32	0.88403425519906	0.803	0.508	6.10762879832078e-28	ERRFI1
PGAM2	1.73657984357261e-31	0.323380261673254	0.238	0.008	2.29541123723428e-27	PGAM2
COX7A2	2.12752459563409e-31	0.498624433996635	0.967	0.912	2.81216201050913e-27	COX7A2
BCR	4.83051606928144e-31	0.479465197196522	0.295	0.098	6.3849761403762e-27	BCR
TAGLN	4.32102283244429e-30	0.660765574883864	1	0.73	5.71152797992486e-26	TAGLN
MAP1LC3A	5.92620530629053e-30	0.546179153508255	0.951	0.825	7.83325817385482e-26	MAP1LC3A
GJC1	8.47586502540909e-30	0.462130026360769	0.5	0.145	1.12033983905857e-25	GJC1
GUCY1B3	9.0779394969358e-30	0.640216096418678	0.721	0.33	1.19992204270497e-25	GUCY1B3
LMOD1	1.21688884013344e-29	0.627518317084958	0.967	0.541	1.60848366888839e-25	LMOD1
GADD45B	1.55559170139941e-29	0.84421750631539	0.803	0.679	2.05618111090975e-25	GADD45B
PTRF	1.16141482343979e-28	0.58494717311011	0.967	0.748	1.53515811362272e-24	PTRF
CSRP1	2.32958852407531e-28	0.668812666137123	1	0.782	3.07925011112275e-24	CSRP1
RGS4	2.47260584507118e-28	0.72627297245803	0.549	0.198	3.26829040601509e-24	RGS4
NRARP	2.67323076062071e-28	0.432769442358154	0.311	0.028	3.53347641938846e-24	NRARP
ACTA2	4.39914475958605e-28	0.572785613605717	1	0.806	5.81478954322084e-24	ACTA2
CYCS	4.62972999808915e-28	0.537154291394799	0.779	0.513	6.11957711147423e-24	CYCS
ADAMTS4	5.68987359540739e-28	0.790084556197976	0.385	0.06	7.52087491840949e-24	ADAMTS4
SLC25A5	5.95803279327249e-28	0.565127591146354	0.943	0.775	7.87532774614758e-24	SLC25A5
PPP1R12A	7.42181745514064e-28	0.593773319524089	0.918	0.555	9.8101583122049e-24	PPP1R12A
COX6A1	1.24070413985616e-27	0.482636371540124	0.984	0.941	1.63996273206188e-23	COX6A1
DDIT4	6.01423146940442e-27	0.635248233321515	0.533	0.197	7.94961115625876e-23	DDIT4
CREM	2.70210590685307e-26	0.632185484985402	0.443	0.26	3.57164358767839e-22	CREM
PPP1CB	2.85844853888709e-26	0.533280866468903	0.934	0.695	3.77829727870096e-22	PPP1CB
GJA4	4.70648739280412e-26	0.619751818365634	0.434	0.085	6.22103503580849e-22	GJA4
PRKAR1A	1.18450469056474e-25	0.459151931701257	0.91	0.751	1.56567829998848e-21	PRKAR1A
OAZ2	1.62955353415651e-25	0.500725568017807	0.82	0.585	2.15394386144807e-21	OAZ2
FXYD6	4.01741721564827e-25	-1.00246759928553	0	0.361	5.31022207564388e-21	FXYD6
BGN	4.67595986604291e-25	-0.773017055201471	0.992	0.946	6.18068375093552e-21	BGN
HEXA	6.83354092067418e-25	-0.722839326433515	0.238	0.685	9.03257438894713e-21	HEXA
ARPC1B	7.48199354963104e-25	-0.643076623271046	0.869	0.966	9.88969907390231e-21	ARPC1B
MYL6	1.30845451260234e-24	0.56943354702005	1	0.993	1.72951517475777e-20	MYL6
PPP1R14A	1.36894797419132e-24	0.529156059244709	0.943	0.532	1.80947543228609e-20	PPP1R14A
CHCHD10	5.80111087677994e-24	0.57037052917159	0.377	0.107	7.66790835692772e-20	CHCHD10
UQCR11	8.47442042523395e-24	0.447758967890236	0.943	0.885	1.12014889180742e-19	UQCR11
B2M	1.18386361516318e-23	-0.918179883245451	0.984	0.99	1.5648309265227e-19	B2M
USP2	2.72982534386811e-23	0.429072832769825	0.393	0.106	3.60828313952487e-19	USP2
CD34	3.04504789724409e-23	-0.836571601626479	0.008	0.376	4.02494431057724e-19	CD34
COBLL1	4.32101947182204e-23	0.323768081001557	0.344	0.066	5.71152353785437e-19	COBLL1
PRKCDBP	4.35183924426743e-23	0.495137095572545	0.951	0.829	5.75226111307269e-19	PRKCDBP
ATP5D	6.00617903505435e-23	0.426323428480724	0.934	0.854	7.93896744853483e-19	ATP5D
TIMP2	6.45647343361752e-23	-0.801928054828063	0.869	0.926	8.53416658455564e-19	TIMP2
MFAP5	1.12436072321506e-22	-1.07683993984637	0.131	0.541	1.48618000394567e-18	MFAP5
MT-ND4	1.64702403063443e-22	0.436834144449159	1	0.998	2.17703636369259e-18	MT-ND4
MT-ATP6	2.05754302552947e-22	0.410361522999276	1	1	2.71966037114485e-18	MT-ATP6
MT-CO3	3.39165569281321e-22	0.399988124597802	1	1	4.4830904947605e-18	MT-CO3
LUM	3.43052620923718e-22	-2.15990139712774	0.508	0.673	4.5344695433697e-18	LUM
SEPP1	4.13711473571407e-22	-1.16874431240321	0.721	0.893	5.46843825766686e-18	SEPP1
FBLN1	4.16714995786827e-22	-1.38622070971393	0.098	0.474	5.50813881431028e-18	FBLN1
MEF2C	5.18469529411946e-22	0.538369563179243	0.803	0.51	6.8531302397671e-18	MEF2C
SLC25A4	1.10526038514034e-21	0.434057631321431	1	0.951	1.4609331770785e-17	SLC25A4
EPAS1	1.68738966249698e-21	0.507382418750795	0.557	0.211	2.23039165588851e-17	EPAS1
CDK11B	1.70408854021946e-21	0.526209204200474	0.451	0.33	2.25246423246208e-17	CDK11B
LRP1	2.29182747584752e-21	-0.760234835699286	0.254	0.634	3.02933755757525e-17	LRP1
NPC2	2.38408013357845e-21	-0.754107819635654	0.443	0.777	3.151277120564e-17	NPC2
SLC2A4	2.48099923905575e-21	0.304470159984118	0.311	0.051	3.27938479418389e-17	SLC2A4
SERPINI1	2.4880516240277e-21	0.471334543279845	0.574	0.187	3.28870663663982e-17	SERPINI1
UQCR10	2.57956148403856e-21	0.42835839403052	0.951	0.841	3.40966436960216e-17	UQCR10
ALDOA	3.29408951903936e-21	0.410551092930991	1	0.953	4.35412752626622e-17	ALDOA
CCDC80	3.36327869710465e-21	-1.24472255567576	0.434	0.751	4.44558178183292e-17	CCDC80
S100A10	4.14354207913045e-21	-0.842119246091466	0.385	0.753	5.47693392019463e-17	S100A10
CYSTM1	4.46871791692423e-21	0.459243653234746	0.533	0.263	5.90675134259044e-17	CYSTM1
PKIG	4.9165946179842e-21	0.496882144080309	0.787	0.512	6.49875476605151e-17	PKIG
MFAP4	1.08591051409171e-20	-1.23785572886832	0.426	0.704	1.43535651752642e-16	MFAP4
COL1A2	1.55464486755134e-20	-1.18071380452014	0.828	0.893	2.05492958592936e-16	COL1A2
UQCRH	2.79078014389287e-20	0.424731589784847	0.984	0.959	3.6888531941976e-16	UQCRH
COL1A1	3.34149940555218e-20	-1.46630857578516	0.598	0.836	4.41679391425887e-16	COL1A1
MT-ND2	4.81486383771598e-20	0.424241797554971	1	0.992	6.36428702069299e-16	MT-ND2
CCNL1	4.86229238138985e-20	0.578951155886041	0.754	0.599	6.42697806972111e-16	CCNL1
DKK3	5.22864309605496e-20	-0.851189254271096	0.221	0.615	6.91122044436544e-16	DKK3
NR2F2	5.58359068623075e-20	0.494600183529688	0.525	0.2	7.3803901690598e-16	NR2F2
SHISA5	6.17508463671467e-20	-0.580387511206451	0.254	0.659	8.16222687280945e-16	SHISA5
NDUFB10	6.71931368150358e-20	0.398187860319082	0.918	0.769	8.88158882421143e-16	NDUFB10
STOM	8.07509971053976e-20	0.412156211778791	0.533	0.186	1.06736667973915e-15	STOM
AEBP1	8.08367314039132e-20	-0.838555767933077	0.623	0.834	1.06849991569693e-15	AEBP1
MMP2	8.16056168099362e-20	-0.780971483696911	0.033	0.384	1.07866304299374e-15	MMP2
C3	8.9014916512255e-20	-1.41844105141496	0.016	0.345	1.17659916645899e-15	C3
LBH	1.58358161390213e-19	0.521216094228455	0.664	0.322	2.09317817725583e-15	LBH
IMPDH2	1.750040587852e-19	0.30971590958046	0.443	0.487	2.31320364902277e-15	IMPDH2
GADD45G	2.35312044667778e-19	0.691076867825219	0.82	0.54	3.11035460641869e-15	GADD45G
EMP1	2.40947901280226e-19	-0.765308248543743	0.066	0.428	3.18484935912203e-15	EMP1
RNASE4	3.3012368791046e-19	-0.691806094482625	0.098	0.475	4.36357490680045e-15	RNASE4
RPS24	3.33581447492042e-19	-0.483457097453327	0.967	0.985	4.40927957294982e-15	RPS24
EBF1	3.39005969121564e-19	0.517197192019643	0.787	0.5	4.48098089984883e-15	EBF1
RAMP2	4.17742313179998e-19	-0.635409344690534	0	0.284	5.52171789561321e-15	RAMP2
DPT	6.158989498923e-19	-1.19086111730847	0.033	0.355	8.14095231967642e-15	DPT
ECH1	6.27771467739869e-19	0.439912253109485	0.746	0.48	8.29788326058559e-15	ECH1
TMEM51	6.63484331698573e-19	0.314127433578675	0.279	0.051	8.76993589639174e-15	TMEM51
COX6C	6.81013919296321e-19	0.408855243444435	1	0.983	9.00164198525878e-15	COX6C
ITPK1	1.0459468322827e-18	0.302788884020594	0.303	0.11	1.38253252291127e-14	ITPK1
CTSH	1.12603660024643e-18	-0.714086481972731	0.18	0.567	1.48839517820574e-14	CTSH
HTRA3	1.35954547367646e-18	-0.851595315234225	0.18	0.559	1.79704720710555e-14	HTRA3
PRELP	1.47169880213782e-18	-0.883670872777267	0.402	0.748	1.94529147666578e-14	PRELP
CTSB	1.6403232568842e-18	-0.659015518570501	0.91	0.973	2.16817928094953e-14	CTSB
FBLN5	1.73162556977518e-18	-0.848928224945912	0.639	0.836	2.28886267812883e-14	FBLN5
NR4A2	1.74936712069927e-18	0.775544833239023	0.557	0.353	2.31231346014029e-14	NR4A2
TOB2	2.70826354613055e-18	0.461240508323646	0.664	0.406	3.57978275527536e-14	TOB2
FUCA1	3.15642740225464e-18	-0.525299106852118	0.189	0.578	4.17216574030019e-14	FUCA1
FBXL22	3.34480242700786e-18	0.27814909520328	0.713	0.336	4.42115984801898e-14	FBXL22
GXYLT2	4.35841535528088e-18	-0.471003953129308	0.033	0.366	5.76095341661027e-14	GXYLT2
ITGA7	4.39668779035312e-18	0.372263358217981	0.484	0.158	5.81154192128876e-14	ITGA7
CAV1	4.52583770772098e-18	0.49337262514119	0.836	0.471	5.98225228206559e-14	CAV1
FLNA	4.67188902120543e-18	0.396533144787298	0.975	0.709	6.17530290822934e-14	FLNA
FABP4	7.50231906684329e-18	0.762848522820642	0.59	0.266	9.91656534255346e-14	FABP4
NUPR1	8.66367679515958e-18	-0.893490619663845	0.746	0.884	1.14516479878419e-13	NUPR1
COLEC12	1.02347880087049e-17	-0.506928833884048	0.107	0.464	1.35283427899062e-13	COLEC12
NDUFB9	1.29363748850123e-17	0.396578336275831	0.926	0.787	1.70993003230092e-13	NDUFB9
FRZB	1.32905420641176e-17	-0.795342018245409	0.016	0.318	1.75674385003506e-13	FRZB
PPIB	1.83291038755889e-17	-0.452488214948991	0.73	0.936	2.42274095027534e-13	PPIB
LY6E	1.93906548749619e-17	-1.11035547553347	0.139	0.483	2.56305676137247e-13	LY6E
BTG2	2.90977991018715e-17	0.601095197105373	0.918	0.803	3.84614708528538e-13	BTG2
BLMH	2.99540438197616e-17	0.343479508941554	0.508	0.244	3.95932551209609e-13	BLMH
MDH2	4.09699377525999e-17	0.385320440621316	0.836	0.652	5.41540637213865e-13	MDH2
MLF1	4.53236850241001e-17	0.292729323857346	0.32	0.061	5.99088468648555e-13	MLF1
RBPMS	4.82248847450894e-17	0.419243876113513	0.918	0.593	6.37436526560591e-13	RBPMS
FXYD5	5.6849106469401e-17	-0.931199507738795	0.131	0.466	7.51431489312542e-13	FXYD5
DDX3Y	6.48539289183721e-17	0.437619207737538	0.557	0.383	8.57239232443042e-13	DDX3Y
MAP3K7CL	7.3699055834461e-17	0.323156207914573	0.352	0.097	9.74154120019906e-13	MAP3K7CL
LTBP4	7.67775256468913e-17	-0.644630525339604	0.393	0.72	1.01484533400061e-12	LTBP4
RPL18A	7.86263396691603e-17	-0.340498118462608	1	1	1.03928295774696e-12	RPL18A
DSTN	8.22574782934319e-17	0.414155978908612	1	0.946	1.08727934808258e-12	DSTN
NDUFB7	8.25473810430282e-17	0.348433596291568	0.803	0.708	1.09111128262675e-12	NDUFB7
RPL10	8.89198543463849e-17	-0.36245037667052	1	0.999	1.17534263475052e-12	RPL10
ANXA2	9.22548510640263e-17	-0.576176767887965	0.598	0.865	1.2194246213643e-12	ANXA2
KCNAB1	1.03388309758791e-16	0.37726880671504	0.574	0.217	1.3665866783917e-12	KCNAB1
COL3A1	1.20880168024034e-16	-1.10714514871427	0.746	0.861	1.59779406094168e-12	COL3A1
CDKN1A	1.39877733290642e-16	0.770806503853319	0.73	0.603	1.84890387863571e-12	CDKN1A
PI16	1.62263519695027e-16	-1.36497373338665	0	0.249	2.14479920332886e-12	PI16
SYNE2	1.63809959591022e-16	0.380957747500155	0.508	0.227	2.16524004587412e-12	SYNE2
PLXDC2	2.5784939194892e-16	-0.49010153389033	0.123	0.467	3.40825326278083e-12	PLXDC2
VPS37B	2.67182059927516e-16	0.50840347204933	0.426	0.132	3.53161246812191e-12	VPS37B
IGF1	3.9100626535993e-16	-0.549980315295429	0	0.243	5.16832081552756e-12	IGF1
CHCHD2	4.18528121940859e-16	0.333110831317652	1	0.992	5.53210471581428e-12	CHCHD2
RGS7BP	4.77132580158129e-16	0.295022712262208	0.295	0.093	6.30673844453014e-12	RGS7BP
TMED3	5.17141037448872e-16	-0.488046757298858	0.402	0.728	6.83557023299919e-12	TMED3
SUSD2	5.5582908066089e-16	0.255008019596557	0.246	0.048	7.34694878817565e-12	SUSD2
PCOLCE2	6.06854326056843e-16	-0.647013316059271	0.033	0.327	8.02140048181935e-12	PCOLCE2
SERPINF1	7.3851205338713e-16	-1.17706586292354	0.098	0.406	9.76165232167108e-12	SERPINF1
MT-CO2	8.47225845902553e-16	0.334263527303294	1	0.999	1.11986312311399e-11	MT-CO2
SDF4	1.19107080466257e-15	-0.418437905301858	0.393	0.736	1.57435738960299e-11	SDF4
CTSL	1.22212716036645e-15	-0.622659035065312	0.672	0.887	1.61540768057238e-11	CTSL
HSPB1	1.42203284330427e-15	0.435900185725691	1	0.835	1.87964301227958e-11	HSPB1
ZFHX3	1.64843186911465e-15	0.375272542351313	0.607	0.389	2.17889724459574e-11	ZFHX3
RBP1	1.65729674231492e-15	-0.557935585582378	0.639	0.853	2.19061483399187e-11	RBP1
LIMD1	1.75097778663725e-15	0.325033110411526	0.459	0.205	2.31444243837711e-11	LIMD1
PAM	3.86063859098453e-15	-0.920574294841674	0.721	0.865	5.10299208956336e-11	PAM
CD302	3.86657507173174e-15	-0.596970572990058	0.23	0.566	5.11083892981501e-11	CD302
TMSB10	3.99554714665464e-15	-0.791388467410979	0.541	0.788	5.2813142184481e-11	TMSB10
MAPRE2	4.38880863133683e-15	0.306356563703244	0.402	0.191	5.80112724890102e-11	MAPRE2
ITM2C	5.0142891640822e-15	-0.429501177045555	0.508	0.815	6.62788741708385e-11	ITM2C
SLC25A25	5.80420427190211e-15	0.336764112533857	0.303	0.126	7.67199720660021e-11	SLC25A25
MT-ND3	6.16034031932277e-15	0.380038604881523	0.934	0.831	8.14273783408084e-11	MT-ND3
MGST1	6.60610367159233e-15	-0.618564688292401	0.172	0.508	8.73194783311074e-11	MGST1
CCND2	8.25157752507386e-15	0.471315881097078	0.787	0.647	1.09069351726426e-10	CCND2
PNPLA2	8.26644472613073e-15	0.389043782168755	0.492	0.275	1.09265866389996e-10	PNPLA2
PERP	1.05363488175796e-14	0.419326526237133	0.549	0.249	1.39269458670767e-10	PERP
USMG5	1.40980724999843e-14	0.3656158463023	0.885	0.8	1.86348322304792e-10	USMG5
TGFBI	1.5970865948831e-14	-0.616561252294968	0.016	0.275	2.11102906111648e-10	TGFBI
IFNGR1	1.61930895226387e-14	-0.498405315916163	0.148	0.479	2.14040257310238e-10	IFNGR1
ELOVL5	1.62101546358919e-14	0.297523857684486	0.328	0.165	2.14265823977219e-10	ELOVL5
CFH	1.66843478228097e-14	-0.822695775982483	0.779	0.852	2.20533709521898e-10	CFH
COL6A2	1.67895308540715e-14	-0.542563608722405	0.156	0.492	2.21924018829118e-10	COL6A2
RCAN2	2.33532142736326e-14	0.406719813942173	0.73	0.407	3.08682786268876e-10	RCAN2
PRSS23	2.43337845166808e-14	0.447177772025021	0.738	0.388	3.21643963741486e-10	PRSS23
MAP1B	2.75161017770157e-14	0.332400548731552	0.951	0.667	3.63707833288594e-10	MAP1B
ATP5A1	3.00888773835164e-14	0.35567916261301	0.926	0.83	3.97714781255319e-10	ATP5A1
PDIA3	3.17274837930073e-14	-0.429279997332237	0.73	0.921	4.1937388077597e-10	PDIA3
TIMP1	3.25734861806241e-14	-0.972695451588963	0.098	0.4	4.3055634033549e-10	TIMP1
PLCE1	3.30550439831951e-14	0.309241960828227	0.344	0.106	4.36921571369873e-10	PLCE1
OLFML3	3.31626574271841e-14	-0.568090852752024	0.025	0.286	4.38344005872519e-10	OLFML3
RPS4X	3.55491820840887e-14	-0.317585726997957	1	0.999	4.69889088787484e-10	RPS4X
ROCK1	4.54132685979636e-14	0.402753531418603	0.861	0.576	6.00272584327883e-10	ROCK1
IFITM2	4.55571881981616e-14	-0.496664504488816	0.975	0.983	6.021749136033e-10	IFITM2
KLF9	5.6750102302343e-14	0.395731829940442	0.943	0.815	7.5012285223237e-10	KLF9
CYC1	6.10876512181204e-14	0.325085434875029	0.631	0.468	8.07456573801116e-10	CYC1
COL5A2	6.45883284040444e-14	-0.561913262333267	0.107	0.416	8.53728524844659e-10	COL5A2
NDUFB8	6.72318343849913e-14	0.336956724490152	0.82	0.651	8.88670386900814e-10	NDUFB8
WIF1	7.00998457281623e-14	-0.872309598280107	0.016	0.27	9.2657976083485e-10	WIF1
COX7C	7.10909406124798e-14	0.331498711047582	1	0.976	9.39680053015758e-10	COX7C
BTBD3	7.16006427453331e-14	0.287793517965717	0.279	0.074	9.46417295807812e-10	BTBD3
NUCB2	7.35712539337014e-14	-0.355677574837003	0.049	0.33	9.72464834495664e-10	NUCB2
GAS1	8.07107283575202e-14	-0.632133467019694	0.09	0.384	1.0668344074297e-09	GAS1
ABI3BP	9.89500927697867e-14	-0.730916911214962	0.205	0.519	1.30792232623104e-09	ABI3BP
APP	1.0094473149154e-13	-0.371850495735382	0.68	0.904	1.33428746085518e-09	APP
TBC1D1	1.20641870839012e-13	0.271212140124249	0.311	0.084	1.59464424875005e-09	TBC1D1
NDRG2	1.25001787833869e-13	0.41815609887721	0.803	0.549	1.65227363158808e-09	NDRG2
MGP	1.30045113803913e-13	-1.60595437975477	0.992	0.975	1.71893631426013e-09	MGP
LOXL1	1.7919625038009e-13	-0.489060860352388	0.221	0.557	2.36861603752404e-09	LOXL1
ATP5L	1.80786989140695e-13	0.32050505296705	0.992	0.975	2.3896424224617e-09	ATP5L
RPL11	2.01598939880511e-13	-0.262489052930538	1	0.999	2.66473478734059e-09	RPL11
SDCBP	2.25184469028415e-13	-0.40024473159067	0.434	0.755	2.97648831161759e-09	SDCBP
AQP1	2.36060430752275e-13	-0.736928456372528	0.098	0.406	3.12024677368357e-09	AQP1
PNRC1	2.44327412575662e-13	0.450352053552983	0.828	0.801	3.2295197394251e-09	PNRC1
CD47	2.51022774847043e-13	-0.475472925526452	0.377	0.677	3.31801903792821e-09	CD47
COL6A1	2.63784369885798e-13	-0.538232931851282	0.254	0.587	3.48670180115048e-09	COL6A1
GAS6	2.79893953762147e-13	-0.959243678130537	0.746	0.874	3.69963828082806e-09	GAS6
NDUFA5	2.82742408830764e-13	0.351391201451305	0.844	0.675	3.73728915992503e-09	NDUFA5
MCAM	2.91032747457159e-13	0.352928146244644	0.623	0.289	3.84687085588872e-09	MCAM
CPQ	2.97309448290278e-13	-0.395147007789215	0.402	0.725	3.9298362875009e-09	CPQ
VCAM1	3.03550309255851e-13	-0.980951122593528	0.139	0.444	4.01232798774384e-09	VCAM1
ACE	3.20265733783236e-13	-0.457482600190323	0.074	0.361	4.23327246914682e-09	ACE
NDUFS2	3.40214598974601e-13	0.33562633055653	0.721	0.539	4.49695656924628e-09	NDUFS2
COX4I1	4.25338611251089e-13	0.294222799364313	1	0.995	5.62212576351689e-09	COX4I1
CTSZ	4.91600209467528e-13	-0.53161319612699	0.451	0.726	6.49797156874178e-09	CTSZ
PDIA6	6.487308753079e-13	-0.446412317207802	0.385	0.701	8.57492470981983e-09	PDIA6
PDE3A	6.63952215382552e-13	0.378182853342563	0.623	0.337	8.77612038292658e-09	PDE3A
ARIH1	6.75573739684974e-13	0.341417920104445	0.369	0.257	8.92973369115599e-09	ARIH1
CLMP	7.23646880517466e-13	-0.32858099987435	0.049	0.324	9.56516446667986e-09	CLMP
COX6B1	7.41191932267913e-13	0.312844400834236	0.975	0.94	9.79707496071728e-09	COX6B1
HCFC1R1	7.92530189062105e-13	0.36456366936948	0.934	0.798	1.04756640390229e-08	HCFC1R1
C4B	8.67053709644086e-13	-0.727337139418695	0.041	0.304	1.14607159340755e-08	C4B
TSPO	8.68860897421499e-13	-0.376638757423907	0.893	0.958	1.14846033421174e-08	TSPO
MAST4	9.24824361130789e-13	0.356629948158387	0.639	0.329	1.22243284054268e-08	MAST4
AHNAK2	1.01296324134609e-12	-0.432311486120656	0.164	0.48	1.33893481241126e-08	AHNAK2
SPARC	1.10730919197735e-12	-0.854264334662016	0.992	0.945	1.46364128995567e-08	SPARC
RPL32	1.23438624025976e-12	-0.318873977460141	1	0.999	1.63161173237536e-08	RPL32
COX5B	1.25907408934797e-12	0.32128044188676	0.926	0.849	1.66424413130015e-08	COX5B
PDLIM3	1.33691224331092e-12	0.31246893777393	0.811	0.487	1.76713060320838e-08	PDLIM3
NGF	1.39071969229994e-12	0.28435901444181	0.369	0.113	1.83825328928206e-08	NGF
FBLN2	1.59073624609151e-12	-0.452685249188822	0.008	0.228	2.10263517008376e-08	FBLN2
CTSD	1.68783830764e-12	-0.450440800450753	0.811	0.933	2.23098467503855e-08	CTSD
CEBPB	1.75815506309049e-12	0.877898628770527	0.836	0.741	2.32392936239301e-08	CEBPB
