p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
DPT	7.86657329952988e-117	0.720514082446906	0.81	0.327	1.03980365873186e-112	DPT
CD34	3.4664131858899e-114	0.489635938360626	0.826	0.348	4.58190494910927e-110	CD34
FLNA	5.80134127936837e-114	-1.14765374216275	0.364	0.731	7.66821290306912e-110	FLNA
TAGLN	8.83622679451028e-114	-2.5079521262446	0.442	0.749	1.16797245769837e-109	TAGLN
ACTA2	1.05218418676196e-112	-3.04857212931414	0.613	0.819	1.39077705806196e-108	ACTA2
MYL6	2.15069181906669e-111	-1.32891824959789	0.974	0.994	2.84278444644235e-107	MYL6
LTBP2	2.26649402491685e-111	0.648273739919748	0.625	0.185	2.99585180213509e-107	LTBP2
COL18A1	3.61080584016202e-110	-0.882169772952104	0.051	0.464	4.77276315952616e-106	COL18A1
PCOLCE	8.50383503813691e-110	0.54246200125076	0.937	0.523	1.12403691534094e-105	PCOLCE
PFN1	1.05227382273496e-109	-0.663470411842284	0.96	0.989	1.39089553889107e-105	PFN1
P3H2	5.53240347148238e-108	0.433251200216748	0.458	0.113	7.31273090860542e-104	P3H2
ITGA8	1.71520841363348e-105	-0.975341983975415	0.09	0.478	2.26716248114073e-101	ITGA8
MEG3	2.96419103065204e-102	0.692687659072417	0.912	0.573	3.91806770431587e-98	MEG3
GAS1	6.47941915343832e-100	0.697814133923658	0.773	0.36	8.56449623701477e-96	GAS1
COL11A1	1.87751734577836e-98	0.269421225799765	0.213	0.011	2.48170242764984e-94	COL11A1
SH3BGR	2.44715902962777e-98	-0.774069323730805	0.018	0.381	3.23465480536199e-94	SH3BGR
BCAM	3.56675406919237e-98	-0.790286638129421	0.056	0.442	4.71453552865848e-94	BCAM
GPM6B	3.77776834713319e-98	0.602832397301615	0.602	0.19	4.99345420124065e-94	GPM6B
FAM19A5	4.15066440331962e-98	0.383860156486929	0.382	0.067	5.48634820830787e-94	FAM19A5
MXRA8	1.06666387642441e-97	0.555274328384807	0.923	0.68	1.40991631185778e-93	MXRA8
F2R	2.23004780496783e-97	0.539720170210703	0.68	0.291	2.94767718860648e-93	F2R
TPM1	1.25645132443432e-96	-1.3046471947157	0.583	0.777	1.66077736063728e-92	TPM1
NOV	2.16862081098279e-96	-0.841203534824809	0.021	0.387	2.86648298795705e-92	NOV
CTHRC1	6.79147717090398e-96	0.591651362362831	0.31	0.04	8.97697452450088e-92	CTHRC1
RAMP2	1.08810311836256e-95	0.45788970102712	0.688	0.26	1.43825470185163e-91	RAMP2
TBX20	2.01317443821046e-95	0.597837211349304	0.528	0.168	2.66101397242658e-91	TBX20
TINAGL1	7.80904424688282e-95	-0.777912032640615	0.033	0.404	1.03219946855297e-90	TINAGL1
COL1A1	1.00957191116283e-94	0.507684045062158	0.984	0.825	1.33445215217503e-90	COL1A1
ITIH5	7.79863039782464e-94	0.72336767629532	0.461	0.127	1.03082296598446e-89	ITIH5
LOXL2	1.53685106256104e-93	0.467213658200145	0.431	0.127	2.03140973449318e-89	LOXL2
SSC5D	4.28310487919888e-93	0.337737480774515	0.331	0.052	5.66140802932508e-89	SSC5D
CYGB	8.7414008368131e-93	0.257434884508789	0.66	0.289	1.15543836260996e-88	CYGB
FBXL22	9.64153646249819e-91	-0.850536760877634	0.018	0.357	1.27441828961301e-86	FBXL22
LIMS2	2.89377881559311e-90	-0.615428779176711	0.053	0.42	3.82499683845098e-86	LIMS2
SMIM3	6.07679790408507e-90	0.516782390129505	0.59	0.253	8.03231146961965e-86	SMIM3
CRISPLD1	5.34297690639434e-89	0.488737059485644	0.477	0.12	7.06234687487204e-85	CRISPLD1
SH3BGRL	1.14614290210406e-88	-0.687503412965363	0.592	0.837	1.51497168800115e-84	SH3BGRL
RBPMS	3.57495260035947e-88	-0.785512215947222	0.275	0.614	4.72537234715514e-84	RBPMS
TSC22D3	4.86292638960743e-88	0.669063971977493	0.764	0.404	6.4278161017831e-84	TSC22D3
PCDH7	1.00687253169117e-87	-0.657236813342885	0.099	0.473	1.33088411238939e-83	PCDH7
SOST	1.36337631129272e-86	-1.11131437054977	0.026	0.364	1.80211080826671e-82	SOST
PTN	2.49739561745474e-85	0.582604565756381	0.491	0.134	3.30105752715167e-81	PTN
FBLIM1	1.4248242881473e-83	-0.878457337856891	0.303	0.621	1.8833327440731e-79	FBLIM1
CSRP1	1.77852410234216e-83	-1.26260659493733	0.6	0.794	2.35085315847587e-79	CSRP1
MSRB1	1.89459141514769e-83	-0.761349951570765	0.173	0.535	2.50427093254221e-79	MSRB1
CFH	2.19021722657481e-82	0.552898876326131	0.986	0.844	2.89502913008658e-78	CFH
FMO2	2.96695415706713e-82	-0.767495580217406	0.164	0.559	3.92172000481133e-78	FMO2
SRPX2	3.80147309601862e-82	0.452592109006536	0.474	0.142	5.02478713831741e-78	SRPX2
CHRDL1	7.86095347143238e-82	0.455257694541207	0.278	0.042	1.03906082985393e-77	CHRDL1
ACTN1	1.13476622514188e-81	-0.946588431865988	0.544	0.72	1.49993399639254e-77	ACTN1
KCNMB1	1.64845087911567e-81	-0.405868865655674	0.002	0.295	2.17892237201509e-77	KCNMB1
SLMAP	5.33168153103444e-81	-0.7075116148479	0.155	0.488	7.04741664772133e-77	SLMAP
FILIP1L	7.90530564972811e-81	-0.871354486983997	0.285	0.624	1.04492330078106e-76	FILIP1L
SMTN	2.13057079372494e-80	-0.743785405711914	0.171	0.502	2.81618847514562e-76	SMTN
ANXA5	2.61457599542751e-80	0.415712971683784	0.993	0.929	3.45594655075608e-76	ANXA5
ACTG2	2.85291558636828e-80	-0.990969379149823	0.009	0.308	3.77098382206159e-76	ACTG2
MTCH1	4.00122770899496e-79	0.471042079584208	0.859	0.622	5.28882278574954e-75	MTCH1
CLEC11A	7.09234505739019e-79	0.472034763247709	0.548	0.183	9.37466169685836e-75	CLEC11A
SPARC	9.53447818730641e-79	0.552031221818275	1	0.943	1.26026732679816e-74	SPARC
SYNPO2	1.95904826888405e-78	-0.573527536487305	0.04	0.364	2.58947000181093e-74	SYNPO2
NFIX	4.49379235340359e-78	0.458387411278141	0.817	0.51	5.93989473272886e-74	NFIX
PMP22	8.31634715206161e-78	0.495221707141292	0.898	0.681	1.0992547665595e-73	PMP22
FGL2	1.10266505938761e-77	-0.74882927783342	0.313	0.683	1.45750267549855e-73	FGL2
PCP4L1	3.16491694730845e-77	-0.43773105868798	0.002	0.282	4.18338722095231e-73	PCP4L1
CTSK	3.42585565222828e-77	0.498567903757638	0.558	0.207	4.52829600111534e-73	CTSK
PKD2	9.47220769150206e-77	0.401258504707887	0.611	0.261	1.25203641266274e-72	PKD2
ITM2A	3.30849417047725e-76	0.379057723726548	0.461	0.129	4.37316759453682e-72	ITM2A
FZD9	4.10923867606065e-76	0.347165503115038	0.31	0.052	5.43159168201696e-72	FZD9
CD9	1.75132932455966e-75	0.454981786373381	0.998	0.942	2.31490710120295e-71	CD9
ITIH4	3.85667738168201e-75	-1.11859304272053	0.065	0.383	5.09775616310728e-71	ITIH4
GUCY1A3	4.13337264556098e-75	-0.568047723720625	0.072	0.41	5.4634919629025e-71	GUCY1A3
CLU	4.97484881593352e-75	1.03910484574389	0.9	0.83	6.57575516490093e-71	CLU
COX4I2	3.09130265839574e-74	0.571590149117706	0.516	0.19	4.08608385386748e-70	COX4I2
TSPAN3	3.23415842819321e-74	0.40594452080551	0.882	0.683	4.27491061038579e-70	TSPAN3
TRPS1	4.00093669267476e-74	0.388821675651058	0.609	0.246	5.2884381203775e-70	TRPS1
ACTB	7.04226067316977e-74	-0.812817708826128	0.981	0.997	9.3084601577958e-70	ACTB
TNS1	2.41249956200452e-73	-0.705430377175152	0.34	0.64	3.18884192105757e-69	TNS1
PAM	3.11294917395443e-73	0.684770851829815	0.979	0.857	4.11469621813297e-69	PAM
FNDC1	3.92574978820327e-73	0.366830453243465	0.382	0.089	5.18905607004709e-69	FNDC1
ADAMTSL2	1.2420156633491e-72	0.36135559677707	0.364	0.081	1.64169630381483e-68	ADAMTSL2
LPP	2.53102118716273e-72	-0.690498327623519	0.211	0.53	3.34550380519169e-68	LPP
EMP1	3.21080595227033e-72	0.374925763656223	0.787	0.405	4.24404330771092e-68	EMP1
GNG11	4.0836340990853e-72	0.468150979049204	0.755	0.389	5.39774755217095e-68	GNG11
EFHD1	4.56896985749214e-72	-0.443401854858698	0.016	0.304	6.03926435763312e-68	EFHD1
COL5A2	6.71602256493974e-72	0.49266955494506	0.757	0.395	8.87723862633735e-68	COL5A2
MXRA7	3.56754291747999e-71	0.423020256459953	0.667	0.331	4.71557822832506e-67	MXRA7
PAPSS2	2.31900340896058e-70	0.376119413519463	0.408	0.117	3.0652587059641e-66	PAPSS2
MAP1B	3.66430903225656e-70	-0.785137557482929	0.415	0.683	4.84348367883672e-66	MAP1B
ASPN	6.5008170567924e-70	0.824829302548693	0.555	0.31	8.59277998566819e-66	ASPN
CAV1	2.60452694174848e-69	-0.672056242406571	0.171	0.491	3.44266371160314e-65	CAV1
PRSS23	9.14168367819768e-69	-0.633909470993028	0.083	0.408	1.20834774858417e-64	PRSS23
CRISPLD2	2.04236118105573e-68	0.585331139535489	0.759	0.459	2.69959300911946e-64	CRISPLD2
DSTN	7.48606042863242e-68	-1.278932234933	0.942	0.947	9.89507467456633e-64	DSTN
CNN2	1.75359056522732e-67	-0.538400132284873	0.25	0.59	2.31789600911747e-63	CNN2
PPP1R12A	2.08505226042854e-67	-0.654045242069875	0.294	0.573	2.75602207783444e-63	PPP1R12A
BHLHE40	3.03650786229695e-67	0.580728344174301	0.673	0.336	4.01365609238411e-63	BHLHE40
CSRP2	5.3585181374897e-67	-1.13327385912026	0.729	0.841	7.08288927413388e-63	CSRP2
ELN	2.01363266779873e-66	-0.597285695471965	0.319	0.678	2.66161966029637e-62	ELN
PBXIP1	1.6901074981519e-65	-0.718561730728485	0.433	0.666	2.23398409105718e-61	PBXIP1
CPXM2	1.46855967224578e-64	0.29901895433631	0.447	0.143	1.94114217477447e-60	CPXM2
AOC3	2.24213636906298e-63	-0.308201479461709	0.005	0.25	2.96365585262745e-59	AOC3
GUCY1B3	1.19399766915626e-61	-0.436080852367794	0.058	0.349	1.57822611909074e-57	GUCY1B3
CDH11	1.669237705354e-61	0.369964650109429	0.403	0.123	2.20639839893691e-57	CDH11
SOCS2	2.30961385023367e-61	0.467180706688292	0.71	0.403	3.05284758723887e-57	SOCS2
SLC29A1	2.82328858345165e-61	0.427986775533034	0.761	0.52	3.73182284960639e-57	SLC29A1
EPYC	2.98233484098288e-61	1.10982560558735	0.22	0.054	3.94205019281117e-57	EPYC
ST5	3.72160595927805e-61	-0.513102582034204	0.062	0.348	4.91921875697373e-57	ST5
ASS1	5.5767858355357e-61	0.318008994276383	0.396	0.113	7.37139551741108e-57	ASS1
SOX9	7.36557323458688e-61	0.384946066107233	0.502	0.183	9.73581470147694e-57	SOX9
RASL12	2.80504708764285e-60	-0.385283280336301	0.035	0.303	3.70771124044632e-56	RASL12
CALM1	1.189623300635e-59	-0.482528019134384	0.93	0.976	1.57244407877934e-55	CALM1
PLPP1	1.5313682935626e-59	0.427904227957017	0.771	0.493	2.02416261043105e-55	PLPP1
IGSF10	2.02820030144217e-59	0.263599612529507	0.301	0.066	2.68087515844626e-55	IGSF10
NPNT	3.11940123873003e-59	-0.617477709825164	0.097	0.385	4.12322455735335e-55	NPNT
CNTFR	3.56470534740864e-59	0.300742109168735	0.271	0.054	4.71182752820474e-55	CNTFR
MCAM	7.22209983862151e-59	-0.407270010989175	0.037	0.306	9.54617156668992e-55	MCAM
COL1A2	8.16575172347046e-58	0.416450441144154	0.988	0.887	1.07934906280833e-53	COL1A2
PDLIM1	2.73335179201002e-57	-0.534972565288462	0.215	0.514	3.61294439867884e-53	PDLIM1
BGN	8.01858815568639e-57	0.366658699582814	1	0.944	1.05989698241863e-52	BGN
PLOD2	1.07443269552026e-56	0.375856140482492	0.576	0.295	1.42018513693869e-52	PLOD2
IVNS1ABP	4.02717778581341e-56	0.33704796195781	0.461	0.171	5.32312359728816e-52	IVNS1ABP
PLEKHO1	6.84723779640978e-56	-0.305414827019324	0.021	0.265	9.05067891929445e-52	PLEKHO1
TXNDC5	7.88118865825997e-56	0.3956957065867	0.773	0.518	1.0417355168488e-51	TXNDC5
DMPK	1.54139762426178e-55	-0.42563228678219	0.072	0.34	2.03741937974922e-51	DMPK
CFL1	1.82523951328899e-55	-0.417278284051545	0.912	0.969	2.41260158866539e-51	CFL1
PLAT	3.8284614929196e-55	0.49973598865878	0.579	0.292	5.06046040134113e-51	PLAT
OAF	4.39878863931913e-55	0.349084909345397	0.549	0.236	5.81431882345203e-51	OAF
MGP	7.73160983596983e-55	0.622986568267199	0.995	0.974	1.02196418811849e-50	MGP
ZYX	8.57894438695858e-55	-0.525240843266033	0.407	0.655	1.13396486906818e-50	ZYX
PCOLCE2	1.33479003917408e-54	0.517019794618644	0.621	0.308	1.7643254737803e-50	PCOLCE2
LRP1	1.4247187195118e-54	0.345472419502255	0.894	0.615	1.8831932034507e-50	LRP1
AIG1	2.14972458092424e-54	0.350470237553893	0.606	0.328	2.84150595106566e-50	AIG1
PDLIM4	1.01102877630727e-53	-0.400573336086201	0.079	0.359	1.33637783652295e-49	PDLIM4
HACD1	1.04382135778246e-53	-0.389102477969365	0.086	0.364	1.37972307071686e-49	HACD1
LPAR1	5.24244156288668e-53	0.292502083135759	0.423	0.144	6.92945925782361e-49	LPAR1
RIN2	1.6927525566983e-52	0.338175714591205	0.511	0.249	2.23748032944381e-48	RIN2
TCF4	1.8209057578091e-52	0.371572467173972	0.776	0.487	2.40687323067207e-48	TCF4
TGM2	4.66610338972368e-52	-0.464040414347973	0.164	0.455	6.16765546053677e-48	TGM2
LRRK1	9.61727139972701e-52	0.28268866954432	0.41	0.143	1.27121093361592e-47	LRRK1
NPY1R	1.36526262974728e-51	-0.270662056224938	0.004	0.206	1.80460414399995e-47	NPY1R
HSPB6	1.3988170075299e-51	-0.61664240357705	0.204	0.414	1.84895632055302e-47	HSPB6
COL12A1	9.24287924149915e-51	0.286426515907112	0.282	0.067	1.22172377814136e-46	COL12A1
CAPZB	9.5510898944355e-51	-0.398434087449571	0.644	0.817	1.26246306224648e-46	CAPZB
NUCB2	2.45984638467042e-50	0.342756658999106	0.599	0.312	3.25142495125736e-46	NUCB2
KCNJ15	2.49322615041303e-50	0.347390331736046	0.391	0.145	3.29554632561595e-46	KCNJ15
DAP	5.16856776102716e-50	0.362554062765568	0.812	0.598	6.8318128665257e-46	DAP
TGFB3	5.90531906809766e-50	0.341627663889466	0.585	0.298	7.80565074421149e-46	TGFB3
LTBP1	1.23758141303463e-49	-0.451186852860049	0.169	0.442	1.63583511174917e-45	LTBP1
CST3	2.96534703436909e-49	0.391925557180138	1	1	3.91959571002906e-45	CST3
PRNP	3.55034123808339e-49	0.324957572012983	0.648	0.346	4.69284104849862e-45	PRNP
MATN4	4.19628753725803e-49	0.268474165278042	0.257	0.057	5.54665286674766e-45	MATN4
AEBP1	6.8307177675273e-49	-0.632172205195177	0.676	0.84	9.02884274511759e-45	AEBP1
RASGRP2	1.62735680321064e-48	-0.253961253847502	0.011	0.216	2.15104022248383e-44	RASGRP2
GSTM2	2.17334781711187e-48	-0.408681704401517	0.165	0.452	2.87273114465847e-44	GSTM2
GSTM5	3.75557146409398e-48	0.386220475528186	0.664	0.394	4.96411436123942e-44	GSTM5
BMP4	4.11593945936993e-48	0.278747689978879	0.342	0.103	5.44044877739517e-44	BMP4
ROCK1	4.30015894015272e-48	-0.495599631963292	0.373	0.59	5.68395008709386e-44	ROCK1
ARPC2	4.3503829273658e-48	-0.382075621249364	0.886	0.954	5.75033615339211e-44	ARPC2
ANGPTL2	1.12703110169052e-47	0.381331263495116	0.548	0.282	1.48970971021453e-43	ANGPTL2
CPE	1.16205731599522e-47	-0.76876878342463	0.827	0.845	1.53600736028248e-43	CPE
B3GNT9	1.72013796660588e-47	0.258427024988816	0.496	0.209	2.27367836425965e-43	B3GNT9
KCNAB1	5.71524259893712e-47	-0.279054951115712	0.019	0.231	7.55440766727509e-43	KCNAB1
SGCG	7.85605297240413e-47	-0.417642804381132	0.065	0.31	1.03841308189238e-42	SGCG
SFRP2	1.33814546665543e-46	0.753291792663296	0.542	0.294	1.76876067782515e-42	SFRP2
SLC16A2	9.28680877326788e-46	0.28525569318964	0.454	0.183	1.22753038365055e-41	SLC16A2
ATP6AP2	1.05310926537355e-45	0.322360701585707	0.738	0.488	1.39199982697076e-41	ATP6AP2
NDUFA3	3.37892003232455e-45	-0.357870553459263	0.565	0.787	4.46625649872659e-41	NDUFA3
ADCY5	5.32831390795581e-45	-0.285547438872071	0.037	0.261	7.04296532353598e-41	ADCY5
SPINT2	6.58337682790313e-45	-0.456001630583342	0.15	0.411	8.70190749112236e-41	SPINT2
MRVI1	8.58960886520256e-45	-0.253677504976363	0.023	0.233	1.13537449980247e-40	MRVI1
PTGIS	1.04021399788024e-44	0.333448477582055	0.981	0.864	1.3749548623981e-40	PTGIS
PLCB4	1.58028321822864e-44	-0.42692111058633	0.137	0.379	2.08881835785461e-40	PLCB4
TSC22D1	1.85849391352704e-44	-0.584018802278556	0.401	0.634	2.45655725490004e-40	TSC22D1
PPP1CB	4.82589656135898e-44	-0.445789160531457	0.553	0.705	6.3788700748043e-40	PPP1CB
RASSF3	5.56406669531335e-44	-0.320857472271229	0.074	0.309	7.35458335786518e-40	RASSF3
RPL29	2.04654473719901e-43	-0.290951306203559	0.97	0.989	2.70512283362965e-39	RPL29
TM4SF1	2.69382267396341e-43	-0.540078975415409	0.93	0.897	3.56069481044483e-39	TM4SF1
ITM2C	2.76202321674727e-43	0.296627954787589	0.928	0.805	3.65084228789654e-39	ITM2C
GLIPR1	2.85958153479349e-43	-0.283910035335452	0.028	0.238	3.77979487269003e-39	GLIPR1
PDZRN4	3.02526489406258e-43	0.263282977438587	0.252	0.063	3.99879513697192e-39	PDZRN4
ETV1	3.14411343094113e-43	0.25504496377802	0.324	0.112	4.15588913301799e-39	ETV1
ADAMTS1	3.95694072654932e-43	-0.536871947496486	0.201	0.459	5.23028425235289e-39	ADAMTS1
NEXN	6.27525924918557e-43	-0.472403545855582	0.194	0.43	8.29463767557349e-39	NEXN
DPYSL2	6.42850104050863e-43	0.391543896663327	0.673	0.421	8.4971926753443e-39	DPYSL2
PRRX2	8.33436665664886e-43	0.257796149282732	0.329	0.107	1.10163658467585e-38	PRRX2
LY6E	1.23442881558313e-42	-0.414755687653098	0.616	0.472	1.63166800843778e-38	LY6E
LRRFIP1	1.76427677662587e-42	-0.46538472393008	0.361	0.556	2.33202104334408e-38	LRRFIP1
KLF6	3.94397947533384e-42	-0.531902632448143	0.491	0.707	5.21315207049628e-38	KLF6
MPZL1	4.82939035380498e-42	0.256220602624973	0.412	0.163	6.38348816965943e-38	MPZL1
PERP	5.53198972067188e-42	-0.28942018263857	0.044	0.264	7.31218401278409e-38	PERP
RCAN2	9.70220614032933e-42	-0.394684663103474	0.18	0.423	1.28243760762873e-37	RCAN2
YBX1	1.47752326596284e-41	-0.313212774182607	0.991	0.994	1.95299025294969e-37	YBX1
VIMP	1.59682121215296e-41	0.318676310488903	0.798	0.584	2.11067827822379e-37	VIMP
DIO2	1.87086397706407e-41	0.250711601663782	0.195	0.037	2.47290800488328e-37	DIO2
GAS6	2.10902515621133e-41	-0.636001133446599	0.706	0.882	2.78770945148013e-37	GAS6
VIM	3.84464852435229e-41	0.385623426911746	1	0.996	5.08185641948886e-37	VIM
TMEM119	4.74187046262028e-41	0.263711359029093	0.373	0.136	6.26780437749149e-37	TMEM119
TGFB1I1	5.38477828862519e-41	-0.403777806575992	0.29	0.498	7.11759994190477e-37	TGFB1I1
P3H3	6.13644560017401e-41	0.30488318894274	0.773	0.509	8.11115379431001e-37	P3H3
WWTR1	1.11240521809135e-40	0.297654563790151	0.555	0.31	1.47037721727314e-36	WWTR1
DES	1.99171649370719e-40	-0.618626146660298	0.002	0.161	2.63265086138217e-36	DES
IGF1	7.50900355441794e-40	0.363650184371401	0.493	0.227	9.92540089822963e-36	IGF1
C1QTNF7	1.09726119488137e-39	0.285728364159081	0.426	0.18	1.4503598473942e-35	C1QTNF7
ITGB1	1.86278149442639e-39	-0.432936598114361	0.842	0.898	2.46222457933281e-35	ITGB1
FHL1	2.02414354757e-39	-0.58976739297856	0.745	0.823	2.67551294117803e-35	FHL1
TGFBI	5.96740041073372e-39	0.390315974229133	0.528	0.258	7.88770986290783e-35	TGFBI
VASP	1.1876838404424e-38	-0.349539996731473	0.218	0.457	1.56988050029677e-34	VASP
UNC5B	1.55661292200474e-38	0.269395285126084	0.335	0.127	2.05753096030587e-34	UNC5B
COL6A2	1.6145773793183e-38	0.313665581026961	0.743	0.475	2.13414837998293e-34	COL6A2
PQLC3	2.01075398914262e-38	0.255545154234922	0.412	0.174	2.65781462284872e-34	PQLC3
PRRX1	2.10001966886444e-38	0.292936456579217	0.562	0.299	2.77580599830502e-34	PRRX1
CPED1	2.54046053689844e-38	-0.447076368564653	0.34	0.534	3.35798073767236e-34	CPED1
STBD1	2.71607929601713e-38	-0.411183978599602	0.148	0.393	3.59011361347545e-34	STBD1
BOK	2.78630133640172e-38	0.43766962619448	0.468	0.229	3.6829331064558e-34	BOK
PDE3A	5.90491351880159e-38	-0.306008526173419	0.116	0.352	7.80511468915194e-34	PDE3A
THBS2	1.04214938724078e-37	0.286263645613844	0.393	0.162	1.37751306005486e-33	THBS2
TCF12	1.51210678548279e-37	0.25825629023289	0.456	0.236	1.99870274905115e-33	TCF12
ACTN4	4.56006983188199e-37	-0.42939273559937	0.426	0.628	6.02750030378162e-33	ACTN4
NTF3	6.24823832576819e-37	-0.255412004897023	0.042	0.243	8.25892141900039e-33	NTF3
RBPMS2	1.66569903266537e-36	-0.253885335782676	0.042	0.235	2.20172098137708e-32	RBPMS2
PDLIM7	1.71100140341602e-36	-0.420189344059103	0.35	0.518	2.26160165503529e-32	PDLIM7
JPH2	1.24913091636087e-35	-0.250024355811337	0.051	0.247	1.6511012452458e-31	JPH2
TLN1	2.02805757122404e-35	-0.346824496423246	0.386	0.584	2.68068649764394e-31	TLN1
TIMP1	2.04949487762716e-35	0.304110163025961	0.653	0.384	2.70902232924758e-31	TIMP1
OSR1	5.19052414705279e-35	-0.343973456320899	0.113	0.341	6.86083481757438e-31	OSR1
DMD	9.08587476555473e-35	-0.308405624068699	0.113	0.329	1.20097092651102e-30	DMD
COL6A1	1.29685460281395e-34	0.296427543549265	0.803	0.572	1.71418241399948e-30	COL6A1
COX4I1	1.33485837959108e-34	-0.253678178797657	0.984	0.996	1.7644158061435e-30	COX4I1
HSPB2	2.0548360340233e-34	-0.3045446649788	0.127	0.336	2.716082269772e-30	HSPB2
PKD1	2.2676861017595e-34	0.271864350177535	0.493	0.284	2.99742748930571e-30	PKD1
COL8A1	3.83363555106297e-34	0.416092553554418	0.354	0.144	5.06729947139503e-30	COL8A1
BTG1	4.93153257104227e-34	-0.47599089634615	0.555	0.756	6.51849975240367e-30	BTG1
CFL2	5.19003006831406e-34	-0.367009663573782	0.38	0.55	6.86018174429752e-30	CFL2
KCTD10	6.23296625681168e-34	-0.356206338801699	0.313	0.503	8.23873479825367e-30	KCTD10
H3F3A	1.86109067808941e-33	-0.284999523915665	0.972	0.986	2.45998965829858e-29	H3F3A
