p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
CENPM	9.25529968499382e-27	0.629204237928527	0.556	0.005	1.22336551236248e-22	CENPM
NCAPG	1.44671603700796e-26	0.439595915127531	0.481	0.002	1.91226925771712e-22	NCAPG
LMNB1	2.18627526127595e-26	1.078442755758	0.667	0.047	2.88981864035456e-22	LMNB1
KNSTRN	2.60192926395867e-26	0.867327341403813	0.519	0.009	3.43923010110057e-22	KNSTRN
KIF11	3.46199879703103e-26	0.572233971977081	0.481	0.003	4.57607000991562e-22	KIF11
CDCA5	4.17130211657405e-26	0.440579507105609	0.444	0.001	5.51362713768758e-22	CDCA5
CDKN2D	4.88372670107767e-26	0.770791940019463	0.667	0.183	6.45530995348447e-22	CDKN2D
FZR1	4.96657099079122e-26	0.635540998835383	0.667	0.111	6.56481353562783e-22	FZR1
HIST1H1B	5.52637692394644e-26	0.690999720894308	0.444	0.002	7.3047650180724e-22	HIST1H1B
TACC3	1.60869337123799e-25	0.652396306650405	0.63	0.02	2.12637089810237e-21	TACC3
DLGAP5	7.09640673129568e-25	0.484954749800367	0.481	0.003	9.38003041742663e-21	DLGAP5
UHRF1	7.421266608294e-25	0.550555702236712	0.481	0.003	9.80943020284301e-21	UHRF1
NDC80	1.26154513793466e-24	0.612966676796844	0.444	0.003	1.66751036332204e-20	NDC80
RAD51AP1	1.74111523943659e-24	0.528871037124136	0.481	0.003	2.30140612348729e-20	RAD51AP1
CDKN3	2.671358145741e-24	0.630985182299522	0.481	0.004	3.53100119704045e-20	CDKN3
CASC5	2.80355709674688e-24	0.652365977324472	0.444	0.003	3.70574177048002e-20	CASC5
CKAP2L	3.68659990962112e-24	0.722641331925236	0.481	0.005	4.8729477605372e-20	CKAP2L
SLBP	3.99279428250294e-24	0.864421280858408	0.704	0.315	5.27767548261239e-20	SLBP
MELK	4.27436538596079e-24	0.439417184117225	0.444	0.002	5.64985616716297e-20	MELK
HJURP	4.44069622196439e-24	0.754492213433848	0.815	0.13	5.86971226619253e-20	HJURP
LSM2	6.17424384864423e-24	0.710211124050076	0.741	0.23	8.16111551913795e-20	LSM2
SHCBP1	1.03696560199864e-23	0.484776226190146	0.444	0.003	1.37066113272181e-19	SHCBP1
CENPQ	4.26809394055121e-23	0.696055476914129	0.519	0.046	5.64156657062059e-19	CENPQ
NEIL3	4.44372585419418e-23	0.416213607208823	0.407	0.001	5.87371683407386e-19	NEIL3
SSNA1	6.69165731824929e-23	0.69041355021608	0.63	0.316	8.84503264326192e-19	SSNA1
BUB3	1.41955527734033e-22	0.76285445198172	0.852	0.401	1.87636816558845e-18	BUB3
CBX3	2.53532354228561e-22	0.989981928999412	0.889	0.437	3.35119065819312e-18	CBX3
RAD21	3.3557575746868e-22	0.737840626158873	0.704	0.216	4.43564036222101e-18	RAD21
SPAG5	5.67194575501942e-22	0.463037043039475	0.407	0.002	7.49717789898466e-18	SPAG5
CIT	1.89974617013456e-21	0.646045575280962	0.444	0.008	2.51108448768386e-17	CIT
MIS18BP1	2.69793266286155e-21	0.572859223214457	0.37	0.002	3.56612739377039e-17	MIS18BP1
YWHAH	3.30844086807979e-21	0.945995395584973	0.963	0.737	4.37309713942786e-17	YWHAH
PMF1	3.48743871705509e-21	0.682118999771018	0.667	0.112	4.60969649620342e-17	PMF1
KIF2C	1.24785663164199e-20	0.463662797317258	0.37	0.002	1.64941689570439e-16	KIF2C
FTH1	1.36646338596147e-20	-0.922269852527461	1	1	1.80619130356387e-16	FTH1
RALY	1.37454286975061e-20	0.815035505276271	0.963	0.56	1.81687076523636e-16	RALY
DNAJC15	2.48725355366021e-20	0.663881297519427	0.481	0.228	3.28765174722807e-16	DNAJC15
CENPN	7.9738913613158e-20	0.412731616279504	0.407	0.005	1.05398896013872e-15	CENPN
LIG1	1.15832732368436e-19	0.683118248318554	0.593	0.058	1.53107705644599e-15	LIG1
SKA1	1.16686513954861e-19	0.39205776328405	0.333	0.001	1.54236234145535e-15	SKA1
BUB1B	1.61157420005778e-19	0.411484622263814	0.444	0.005	2.13017877763637e-15	BUB1B
KIF23	3.87482424537843e-19	0.547437242900145	0.407	0.005	5.12174268754121e-15	KIF23
DTYMK	4.58034652153504e-19	0.654795830993241	0.704	0.258	6.05430203216501e-15	DTYMK
DIAPH3	4.93230301259472e-19	0.477484064041059	0.481	0.01	6.5195181220477e-15	DIAPH3
UBE2T	6.29470317196472e-19	0.456978578321474	0.444	0.008	8.32033865270296e-15	UBE2T
ASPM	6.44424659882982e-19	0.438970496299908	0.37	0.002	8.51800515433326e-15	ASPM
RRM1	1.19802536345197e-18	0.662661855631692	0.63	0.077	1.58354992541082e-14	RRM1
KIF20A	1.48850748851837e-18	0.570806292605466	0.37	0.003	1.96750919832358e-14	KIF20A
NCAPD2	2.76531769386178e-18	0.47429934797354	0.444	0.013	3.6551969277465e-14	NCAPD2
CCNF	4.19994487657904e-18	0.340048841350081	0.333	0.001	5.55148713786218e-14	CCNF
SPDL1	4.54490238889511e-18	0.364683904872692	0.37	0.003	6.00745197764155e-14	SPDL1
CENPK	1.02651709863637e-17	0.385279890194748	0.37	0.008	1.35685030097755e-13	CENPK
FEN1	1.21952654963422e-17	0.541892639106068	0.519	0.031	1.61197019330651e-13	FEN1
LMNB2	1.61615116679722e-17	0.433452212348834	0.37	0.032	2.13622861227257e-13	LMNB2
CLSPN	1.70776056530086e-17	0.474387675492036	0.444	0.013	2.25731791521468e-13	CLSPN
BUB1	1.72003318963114e-17	0.440490049664926	0.296	0.001	2.27353987005445e-13	BUB1
SRSF3	2.9117125924311e-17	0.766527252991726	0.963	0.743	3.84870170467542e-13	SRSF3
MCM5	4.12344626595122e-17	0.647676018165701	0.519	0.021	5.45037127433432e-13	MCM5
SNRPE	4.688863452791e-17	0.656519292242188	0.741	0.54	6.19773971189914e-13	SNRPE
HNRNPAB	8.78481090860959e-17	0.725274378109087	0.815	0.451	1.16117630590002e-12	HNRNPAB
ERH	1.5020589358903e-16	0.674335623173136	0.889	0.648	1.98542150145979e-12	ERH
PPP1CA	1.91382781131424e-16	0.776536578540594	1	0.702	2.52969760099516e-12	PPP1CA
TCF7	2.27459378414861e-16	0.564672667437888	0.222	0.009	3.00655806388763e-12	TCF7
CALM3	2.60730066736078e-16	0.743034686108145	0.889	0.643	3.44633002211748e-12	CALM3
TCF19	3.24104495158362e-16	0.453496220343776	0.407	0.034	4.28401321700323e-12	TCF19
TUBA1C	3.28707028577234e-16	0.866230191763577	0.778	0.312	4.34484950373387e-12	TUBA1C
SKAP1	3.61767171092016e-16	0.781984267964436	0.407	0.008	4.78183846749426e-12	SKAP1
RANBP1	4.09082772061452e-16	0.761922539746998	0.889	0.619	5.40725608110827e-12	RANBP1
SUMO2	4.42847735796257e-16	0.697915499424945	1	0.93	5.85356137175493e-12	SUMO2
HDGF	5.46960696895105e-16	0.79718444019263	0.778	0.55	7.2297264915595e-12	HDGF
LAT	5.79923195399839e-16	1.14224133950308	0.407	0.013	7.66542479679508e-12	LAT
MAD2L1	5.85262072835528e-16	0.44234115976608	0.519	0.022	7.73599407874001e-12	MAD2L1
NEK2	8.05304610608548e-16	0.366024327753342	0.296	0.002	1.06445163430238e-11	NEK2
CALM2	8.36251097984973e-16	0.843947592362141	1	0.983	1.10535670131654e-11	CALM2
HNRNPF	8.86982841287318e-16	0.795557811702689	0.963	0.756	1.17241391961358e-11	HNRNPF
HNRNPA1	9.05447856644967e-16	0.795095202029539	0.889	0.508	1.19682097691332e-11	HNRNPA1
LSM5	1.97890392569209e-15	0.656271059254832	0.741	0.319	2.61571520897981e-11	LSM5
HELLS	2.27475119414237e-15	0.430166918033148	0.333	0.011	3.00676612841739e-11	HELLS
HIST1H2AE	2.2861535928072e-15	0.364416035769791	0.296	0.003	3.02183781897256e-11	HIST1H2AE
ROGDI	2.52749559652059e-15	0.459932691669661	0.185	0.108	3.34084367948092e-11	ROGDI
MIS12	3.15710413510129e-15	0.487027194828558	0.481	0.065	4.17306024577689e-11	MIS12
REEP4	3.40365157333496e-15	0.45975921006695	0.37	0.07	4.49894664963415e-11	REEP4
MCM7	3.60213280381813e-15	0.557734720559929	0.407	0.053	4.7612991400868e-11	MCM7
CENPL	3.87643360369493e-15	0.480999006148504	0.519	0.027	5.12386993736395e-11	CENPL
CHAF1B	4.16011868289846e-15	0.358008609736999	0.296	0.009	5.49884487505519e-11	CHAF1B
NCAPH	4.83616957314062e-15	0.311415255061081	0.333	0.003	6.39244894177727e-11	NCAPH
CD3D	5.47655883436423e-15	1.01879916702894	0.444	0.014	7.23891546726264e-11	CD3D
CD8A	6.27205845447742e-15	0.836783640743495	0.333	0.004	8.29040686512826e-11	CD8A
TROAP	6.35723892907303e-15	0.258705357593959	0.259	0.001	8.40299841644873e-11	TROAP
ARHGAP11A	7.45820299316182e-15	0.361207190873628	0.333	0.006	9.85825271636129e-11	ARHGAP11A
NANS	8.7112567439016e-15	0.587838618956831	0.63	0.198	1.15145391640891e-10	NANS
MYH9	1.14936364073546e-14	0.766933549988165	0.741	0.309	1.51922886032413e-10	MYH9
ARHGEF39	1.18796222406919e-14	0.307140602546111	0.259	0.008	1.57024846777466e-10	ARHGEF39
INCENP	1.33690628870016e-14	0.507509116158593	0.444	0.023	1.76712273240387e-10	INCENP
FIGNL1	1.41629917175617e-14	0.283302568647113	0.333	0.004	1.87206424522731e-10	FIGNL1
PTPRCAP	1.47312425631708e-14	1.21268514565217	0.407	0.015	1.94717564199991e-10	PTPRCAP
THY1	1.75136703648454e-14	1.2940588358005	0.556	0.094	2.31495694882527e-10	THY1
CHAF1A	2.09983641496657e-14	0.406069366454088	0.333	0.011	2.77556377330281e-10	CHAF1A
DAZAP1	2.32319993298394e-14	0.618107765327284	0.741	0.358	3.07080567141818e-10	DAZAP1
MCM2	2.58854859286461e-14	0.435362764384618	0.333	0.028	3.42154353004844e-10	MCM2
CD3G	2.59504850442054e-14	1.15789694381714	0.444	0.015	3.43013511314307e-10	CD3G
PPIA	2.94777450361268e-14	0.690847783921047	1	0.999	3.89636833887524e-10	PPIA
MNS1	3.00257281966062e-14	0.387949881100954	0.296	0.005	3.96880075302741e-10	MNS1
KIFC1	3.05072253414692e-14	0.388039003689133	0.296	0.005	4.03244504563539e-10	KIFC1
NRM	3.42160442328369e-14	0.536536254809221	0.407	0.035	4.52267672669638e-10	NRM
RCC1	4.08237209927159e-14	0.310445763451763	0.259	0.031	5.39607944081719e-10	RCC1
KPNA2	4.09006119802183e-14	0.484970275098841	0.444	0.046	5.40624289154526e-10	KPNA2
NUF2	5.01434607837623e-14	0.364416035769791	0.296	0.003	6.6279626463977e-10	NUF2
SH3BGRL3	5.03153181874581e-14	1.00711842037425	1	0.704	6.65067875801821e-10	SH3BGRL3
CD3E	6.26426525696263e-14	0.796960137355764	0.407	0.012	8.28010581665321e-10	CD3E
PPP1R16B	1.23185899115543e-13	0.527444503358682	0.444	0.018	1.62827121450925e-09	PPP1R16B
PKMYT1	1.2452204547425e-13	0.440854170644502	0.444	0.022	1.64593239707864e-09	PKMYT1
USP1	1.34722454338922e-13	0.561227053457452	0.593	0.176	1.78076140145188e-09	USP1
ALYREF	1.87299405788053e-13	0.568061022093246	0.63	0.201	2.47572354570648e-09	ALYREF
NUDC	2.0184071172944e-13	0.62178685765616	0.889	0.527	2.66793052763974e-09	NUDC
CMC2	2.31771727968999e-13	0.577405248068352	0.704	0.126	3.06355870029423e-09	CMC2
DBF4	3.57779335702246e-13	0.418460583584588	0.444	0.021	4.72912725931229e-09	DBF4
PRIM1	4.32458406744483e-13	0.39476730058707	0.296	0.044	5.71623522034858e-09	PRIM1
NUDT21	6.12365282214609e-13	0.59003096511611	0.815	0.29	8.0942443003127e-09	NUDT21
HNRNPA3	6.58394513795537e-13	0.698687295553352	0.889	0.734	8.70265868334941e-09	HNRNPA3
CBFB	7.81322887967312e-13	0.572378901741297	0.556	0.216	1.03275259331519e-08	CBFB
LCK	8.25354084481277e-13	0.871583911714413	0.296	0.011	1.09095302886735e-08	LCK
RHOH	8.78411740826577e-13	0.649945968503062	0.296	0.019	1.16108463902457e-08	RHOH
HAUS4	9.0138782447587e-13	0.428260092688877	0.37	0.035	1.1914544263922e-08	HAUS4
MIS18A	1.14666256088759e-12	0.477940391443141	0.407	0.071	1.51565857298121e-08	MIS18A
SNRPD1	1.1732395754335e-12	0.613965765945801	0.778	0.393	1.550788070808e-08	SNRPD1
LSM4	1.21228751891716e-12	0.671453426542972	0.926	0.473	1.6024016425047e-08	LSM4
CCNE2	1.74727216956207e-12	0.402005038540861	0.37	0.014	2.30954435372714e-08	CCNE2
RFC5	2.0269910249726e-12	0.422322292875589	0.37	0.041	2.67927673680878e-08	RFC5
NAP1L1	2.43883346074306e-12	0.629965294398777	0.852	0.547	3.22365006841018e-08	NAP1L1
CD63	2.76419693040635e-12	-0.843234489896832	0.741	0.979	3.65371550261112e-08	CD63
SMC3	3.36805173289911e-12	0.569973128763081	0.593	0.341	4.45189078054604e-08	SMC3
PPM1G	4.08862577145285e-12	0.527242964948138	0.593	0.272	5.40434554470637e-08	PPM1G
PSMD14	4.43975452663947e-12	0.562396432862928	0.704	0.273	5.86846753331205e-08	PSMD14
WHSC1	6.28344762179427e-12	0.334168818434863	0.259	0.057	8.30546106648767e-08	WHSC1
UBALD2	1.16328418889681e-11	0.698819170819829	0.852	0.442	1.53762904088381e-07	UBALD2
PHGDH	1.21346298656872e-11	0.554364136795297	0.407	0.089	1.60395537564654e-07	PHGDH
CD247	1.24082119557757e-11	0.516721727927037	0.333	0.009	1.64011745631443e-07	CD247
KIF18A	1.34632101306525e-11	0.332476759382006	0.259	0.009	1.77956711506965e-07	KIF18A
PSMB8	1.62139530633879e-11	1.05277157203858	0.741	0.312	2.14316031591862e-07	PSMB8
PLK4	2.10608266447747e-11	0.361478652473492	0.37	0.031	2.78382006590631e-07	PLK4
TUBB6	2.20274703487739e-11	0.707019966327235	0.556	0.394	2.91159103070094e-07	TUBB6
SNRPG	3.5649617217419e-11	0.568568136439722	0.926	0.765	4.71216640379845e-07	SNRPG
HIST1H4D	3.91482545575777e-11	0.265886224251872	0.185	0.021	5.17461628742062e-07	HIST1H4D
ZC3HAV1	4.77326902802651e-11	0.603642599921721	0.481	0.173	6.30930700124545e-07	ZC3HAV1
NDE1	4.96675467024548e-11	0.493784060786037	0.481	0.135	6.56505632313048e-07	NDE1
RMND5A	5.24619548840234e-11	0.329038452449468	0.259	0.11	6.93442119657022e-07	RMND5A
ANLN	5.61801021513049e-11	0.520278775582438	0.407	0.135	7.42588590235949e-07	ANLN
MMS22L	6.45709631376034e-11	0.332920592330573	0.296	0.008	8.53498990752842e-07	MMS22L
ATAD2	7.1298587283194e-11	0.441971193834529	0.444	0.042	9.42424726709258e-07	ATAD2
ARF6	7.37468847574843e-11	0.597180760437914	0.815	0.407	9.74786322724428e-07	ARF6
HINT1	7.52419065634614e-11	0.58844924240339	1	0.932	9.94547520955833e-07	HINT1
EZR	7.60468539488825e-11	0.729938353382348	0.593	0.103	1.00518731549633e-06	EZR
CDC25B	8.23057647493215e-11	0.362753803514416	0.296	0.052	1.08791759845653e-06	CDC25B
TMSB10	8.46330302786038e-11	0.993334278440956	0.926	0.785	1.11867939422258e-06	TMSB10
HMGB3	8.92047322139553e-11	0.447654034304215	0.519	0.059	1.17910815040406e-06	HMGB3
NDC1	9.10489014674660e-11	0.313924330312773	0.296	0.027	1.20348437959697e-06	NDC1
ALDH2	1.04274053622216e-10	-0.90059905124804	0.37	0.869	1.37829444077845e-06	ALDH2
SRPK1	1.05258230711641e-10	0.516309422330363	0.63	0.201	1.39130329354647e-06	SRPK1
CORO1A	1.19653166702388e-10	1.52628563828184	0.519	0.095	1.58157555747217e-06	CORO1A
PPP4C	1.41348981637121e-10	0.533675453339931	0.63	0.305	1.86835083927947e-06	PPP4C
GPX7	1.74015500682117e-10	0.468101192767669	0.37	0.301	2.30013688801622e-06	GPX7
FMO2	1.80268493898829e-10	-1.11964828061963	0	0.541	2.38278895235473e-06	FMO2
UBE2I	2.14265926457586e-10	0.580996133470346	0.778	0.482	2.83216701591637e-06	UBE2I
RAD18	2.69257250496813e-10	0.343477950306269	0.333	0.023	3.55904233706688e-06	RAD18
PSAT1	3.23862981260833e-10	0.340074063100862	0.296	0.026	4.28082088630569e-06	PSAT1
PTPN22	3.60176202789997e-10	0.500026265616248	0.37	0.02	4.76080904847819e-06	PTPN22
FOXM1	4.43308747964924e-10	0.253972994639153	0.259	0.005	5.85965503060036e-06	FOXM1
NOP9	4.70610810438292e-10	0.409297235318013	0.444	0.099	6.22053369237334e-06	NOP9
FAM83D	4.92106086830896e-10	0.253972994639153	0.185	0.005	6.50465825573078e-06	FAM83D
H3F3B	5.42119821957765e-10	0.692499063432781	1	0.996	7.16573980663773e-06	H3F3B
RNASEH2B	5.71495575932904e-10	0.456029703720902	0.593	0.115	7.55402852268113e-06	RNASEH2B
SH2D1A	6.35509354312976e-10	0.41308818608182	0.222	0.003	8.40016264530892e-06	SH2D1A
ALDOA	6.42004270958434e-10	-0.712682672532254	0.667	0.954	8.48601245352858e-06	ALDOA
DGAT1	7.22087932045892e-10	0.392445608807059	0.296	0.11	9.5445582857826e-06	DGAT1
RBBP4	7.90848153648278e-10	0.510413406591506	0.667	0.38	1.04534308949229e-05	RBBP4
NELFE	8.30960250846904e-10	0.333886126693637	0.37	0.194	1.09836325956944e-05	NELFE
RFC3	8.53798496501335e-10	0.38769953156502	0.481	0.051	1.12855085267546e-05	RFC3
SEPT1	9.18699559132554e-10	0.625361295398934	0.37	0.049	1.21433707726141e-05	SEPT1
DHFR	1.09897468846715e-09	0.341905485581103	0.37	0.024	1.45262474321588e-05	DHFR
SET	1.10035725848466e-09	0.56659619387251	0.778	0.561	1.45445222426503e-05	SET
RFC2	1.1742432269243e-09	0.457203387053702	0.519	0.134	1.55211469734854e-05	RFC2
GINS2	1.41299092372064e-09	0.362433803850758	0.37	0.029	1.86769140297394e-05	GINS2
CBY1	1.56808608245832e-09	0.320981780626778	0.333	0.162	2.07269618379341e-05	CBY1
ANXA2	1.67149361757614e-09	0.705648734194899	0.926	0.862	2.20938026371214e-05	ANXA2
LIMD2	1.76865288771279e-09	0.642141170327856	0.37	0.097	2.33780538697876e-05	LIMD2
COTL1	2.17936759546644e-09	1.03678293996445	0.704	0.171	2.88068808768754e-05	COTL1
FAM96A	2.46076832776765e-09	0.503220778685109	0.63	0.242	3.25264357564328e-05	FAM96A
PSMB9	2.57814915668297e-09	0.663320562942459	0.444	0.126	3.40779755530355e-05	PSMB9
HNRNPA2B1	2.6592021485906e-09	0.556103814902301	0.963	0.833	3.51493340000706e-05	HNRNPA2B1
DCK	2.7952313993016e-09	0.344177617992674	0.296	0.022	3.69473686359686e-05	DCK
MRPL18	2.92607799577243e-09	0.438910952997023	0.556	0.381	3.867689894812e-05	MRPL18
UCHL5	3.22044845733692e-09	0.458713961359069	0.593	0.152	4.25678877090794e-05	UCHL5
DNPH1	3.2888618998744e-09	0.254775026496074	0.222	0.005	4.34721765925398e-05	DNPH1
GAS6	3.60639365625082e-09	-1.31334490577312	0.407	0.874	4.76693113483233e-05	GAS6
PFN1	3.67403606399743e-09	0.744480771486356	1	0.987	4.8563408693918e-05	PFN1
GIMAP1	4.25344211905139e-09	0.599832159616197	0.37	0.035	5.62219979296212e-05	GIMAP1
EDEM1	4.59304743922649e-09	0.332003554593808	0.259	0.169	6.07109010516958e-05	EDEM1
HAUS3	4.59890394846166e-09	0.319122311650526	0.296	0.047	6.07883123907662e-05	HAUS3
NONO	4.70001327919426e-09	0.566560303982688	0.778	0.415	6.21247755243897e-05	NONO
PLS3	4.78439724620028e-09	-1.08254773949464	0.222	0.737	6.32401628002753e-05	PLS3
ACOT7	4.87374537020058e-09	0.518303050359452	0.63	0.158	6.44211663033113e-05	ACOT7
COPS5	5.13297024338129e-09	0.314794086595741	0.37	0.268	6.7847600677014e-05	COPS5
SEPT10	5.52707918904032e-09	0.394755906588289	0.333	0.108	7.3056932720735e-05	SEPT10
