p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
NRP1	1.3964124544768e-189	1.00603342520856	0.725	0.365	1.84577798232743e-185	NRP1
RAMP2	1.58203755254219e-187	1.08237441588949	0.849	0.258	2.09113723695027e-183	RAMP2
AFAP1L1	2.31756534690424e-184	0.550602330343661	0.439	0.018	3.06335787553802e-180	AFAP1L1
CTNNBIP1	2.40748473154621e-183	0.57961344308222	0.432	0.159	3.18221331815778e-179	CTNNBIP1
PPP1R2	7.14705791056911e-176	0.801484039503829	0.897	0.613	9.44698114619024e-172	PPP1R2
MYCT1	8.75260091047062e-176	0.551163878153904	0.414	0.014	1.15691878834601e-171	MYCT1
GIMAP4	9.05057592049531e-174	0.556176479461175	0.453	0.023	1.19630512517107e-169	GIMAP4
KANK3	2.74806333571414e-170	0.645881270784677	0.508	0.051	3.63239011714696e-166	KANK3
SOX17	6.9520237381561e-170	0.811607831258986	0.352	0.008	9.18918497709473e-166	SOX17
MMRN2	8.32771175849507e-170	0.772711672589781	0.568	0.064	1.10075694023788e-165	MMRN2
PODXL	6.9387334288808e-167	0.554235445194274	0.421	0.018	9.17161784629464e-163	PODXL
GNGT2	1.78630445314647e-164	0.774606326179687	0.618	0.081	2.361137226169e-160	GNGT2
CAV1	2.55119546820411e-160	0.963523888556931	0.844	0.46	3.37217016987219e-156	CAV1
UNC45B	3.95747965074471e-159	0.57628849574975	0.416	0.026	5.23099660235435e-155	UNC45B
SMAGP	4.89033907964389e-156	0.748041319392649	0.558	0.07	6.4640501954733e-152	SMAGP
TMEM88	1.46458603721613e-154	0.606410067171739	0.449	0.072	1.93588982399229e-150	TMEM88
USHBP1	5.03530121455587e-150	0.430787726953454	0.314	0.006	6.65566114539995e-146	USHBP1
CLIC5	1.33289936871071e-148	0.443016437406512	0.332	0.009	1.76182638556181e-144	CLIC5
ADGRG1	2.24072807469569e-147	0.459655134703333	0.359	0.015	2.96179436913276e-143	ADGRG1
SPTBN1	1.83022813347499e-145	0.747838329322468	0.922	0.611	2.41919554682724e-141	SPTBN1
ITGA6	1.04877849920726e-144	0.52640514782052	0.41	0.035	1.38627542025216e-140	ITGA6
RARRES2	4.13263298600189e-143	-1.10519211985474	0.641	0.852	5.4625142808973e-139	RARRES2
FXYD1	5.78851728717017e-142	-0.872753866960236	0.657	0.879	7.65126215018153e-138	FXYD1
TSPAN7	1.99099560567185e-139	0.66469554487444	0.531	0.182	2.63169799157706e-135	TSPAN7
PLVAP	9.43992312025069e-139	0.934774833848047	0.368	0.18	1.24776903803474e-134	PLVAP
CD63	1.07121765982927e-138	-0.690124060721295	0.938	0.98	1.41593550276233e-134	CD63
RBP7	2.32928743847198e-137	1.01153186567709	0.323	0.011	3.07885213617226e-133	RBP7
GATA2	7.98581371584919e-137	0.492799941437808	0.384	0.023	1.05556485696095e-132	GATA2
AQP7	4.61327128043325e-135	0.407785023448916	0.236	0.001	6.09782197847667e-131	AQP7
PALMD	3.94739818845692e-134	0.546006062385012	0.371	0.021	5.21767092550236e-130	PALMD
CLEC1A	4.34238127521309e-133	0.437530631913541	0.323	0.012	5.73975956957666e-129	CLEC1A
TIMP4	7.44723715435011e-133	0.754154497124725	0.32	0.035	9.84375807061997e-129	TIMP4
ECE1	1.5325145164527e-132	0.79178931435698	0.563	0.19	2.02567768784718e-128	ECE1
SCARB1	1.53593932353795e-131	0.527698079851437	0.35	0.036	2.03020459785246e-127	SCARB1
GIMAP1	4.66634011364607e-131	0.406963593052428	0.371	0.022	6.16796836221737e-127	GIMAP1
SNRK	4.1551807451134e-128	0.512913413428243	0.513	0.268	5.49231790889089e-124	SNRK
RAB11A	1.49835153492678e-127	0.586983551926191	0.696	0.464	1.98052105886622e-123	RAB11A
ID1	4.86246301296755e-124	1.08314259306458	0.796	0.465	6.42720361054051e-120	ID1
COL1A2	1.24438793000226e-122	-1.60258646177828	0.723	0.899	1.64483196587699e-118	COL1A2
ARHGAP31	1.56251530580995e-122	0.646683688552415	0.586	0.155	2.0653327312196e-118	ARHGAP31
LHFP	8.91690784101358e-121	-0.793259851396136	0.691	0.862	1.17863687842517e-116	LHFP
KLF2	1.01235831205813e-120	1.02698065644503	0.979	0.782	1.33813521687843e-116	KLF2
JAM2	1.69231838787516e-120	0.620523916496469	0.501	0.118	2.23690644509338e-116	JAM2
CYP4B1	7.7348831969318e-118	0.578775102396494	0.304	0.014	1.02239686097044e-113	CYP4B1
TSHZ2	1.83402868142028e-117	0.72960222656349	0.593	0.158	2.42421911110133e-113	TSHZ2
SOD3	2.4351715154858e-117	-1.07347523760063	0.634	0.833	3.21880970916913e-113	SOD3
SLFN5	7.73249775117711e-116	0.553484234661884	0.423	0.058	1.02208155275059e-111	SLFN5
ADAM15	7.84828551447632e-115	0.524906277496387	0.531	0.347	1.03738637930348e-110	ADAM15
PRKCH	3.52678582960758e-114	0.421364596757723	0.341	0.024	4.66170550957529e-110	PRKCH
PLPP1	6.22580434228348e-114	0.681742273158723	0.597	0.503	8.2292681796303e-110	PLPP1
PLK2	2.00275154079939e-113	0.800657495366032	0.474	0.103	2.64723698662863e-109	PLK2
ARHGEF15	2.74680758175238e-113	0.332676846244366	0.265	0.008	3.6307302615603e-109	ARHGEF15
CELF2	8.59576119411731e-112	-0.626389990546894	0.032	0.527	1.13618771463843e-107	CELF2
ABCG2	2.7114984089086e-110	0.488056625680852	0.389	0.081	3.58405859689538e-106	ABCG2
TCF4	1.56615792164035e-109	0.627125248063717	0.741	0.492	2.07014754082421e-105	TCF4
TAGLN	5.34506602098824e-109	-2.38258756592122	0.789	0.731	7.06510826654225e-105	TAGLN
OLFML2B	4.73367978042559e-108	-0.624561814336559	0.014	0.478	6.25697793376654e-104	OLFML2B
KCNA5	1.2655438482648e-107	0.422980569043845	0.268	0.012	1.67279585863641e-103	KCNA5
VWF	1.77657176855034e-107	0.901556978858431	0.314	0.021	2.34827256366984e-103	VWF
CNN1	1.5522808009835e-106	-1.4108666209422	0.499	0.552	2.05180476273998e-102	CNN1
PTGIS	6.58036798109369e-106	-0.829355348839537	0.764	0.874	8.69793039740963e-102	PTGIS
FAM43A	1.67686633322789e-105	0.533925718278669	0.4	0.078	2.21648191926062e-101	FAM43A
MYL9	4.86337883479613e-103	-2.09586308840332	0.753	0.716	6.42841414383353e-99	MYL9
NOS3	7.08980929189104e-103	0.37260933710821	0.286	0.015	9.37130992202157e-99	NOS3
PTMA	2.28986384364985e-102	0.511402428875806	1	0.999	3.02674202853637e-98	PTMA
AEBP1	2.5109248331985e-102	-1.05225550110621	0.716	0.836	3.31894044452178e-98	AEBP1
CST3	5.23187756708224e-102	-1.36702802609842	1	1	6.91549576816931e-98	CST3
IFITM3	6.72778579121684e-101	0.657129659305852	1	0.933	8.89278725883042e-97	IFITM3
GIMAP5	1.08684809675863e-100	0.313459365836415	0.27	0.012	1.43659581429556e-96	GIMAP5
MYH11	1.3005961953682e-100	-1.25364009297959	0.476	0.54	1.71912805103769e-96	MYH11
F11R	2.92759743355979e-100	0.52984200935942	0.494	0.098	3.86969828767933e-96	F11R
PLXDC2	3.2402393149287e-100	-0.596437865754797	0.025	0.481	4.28294832647276e-96	PLXDC2
RCN3	1.60268790430737e-99	-0.681756501111183	0.696	0.864	2.11843287191348e-95	RCN3
ACTA2	4.49449163828373e-99	-2.94731622673596	0.835	0.808	5.94081904748343e-95	ACTA2
BTNL9	8.97378111792073e-99	0.33388564589326	0.204	0.003	1.18615438816676e-94	BTNL9
FHL1	1.02593107792923e-98	-1.01688744732032	0.721	0.824	1.35607569880685e-94	FHL1
ADAMTS2	1.41395765082741e-98	-0.750060922949947	0.027	0.48	1.86896922286367e-94	ADAMTS2
NUPR1	1.52904804694203e-98	-1.19018802252791	0.746	0.888	2.02109570844798e-94	NUPR1
ISLR	4.80163799214307e-98	-0.703673335494657	0.048	0.512	6.34680509801471e-94	ISLR
TMOD3	4.97639778116573e-98	0.488169828288879	0.563	0.287	6.57780258714486e-94	TMOD3
TEK	7.71752712208902e-98	0.478737802523128	0.375	0.045	1.02010273499773e-93	TEK
WFDC1	3.88576320094814e-97	-0.659491180155511	0.023	0.466	5.13620179901326e-93	WFDC1
OGN	4.62077808049763e-97	-1.05523351804431	0.465	0.691	6.10774446680177e-93	OGN
EPAS1	2.07773964562613e-96	0.571449174938793	0.556	0.201	2.74635626358862e-92	EPAS1
COL3A1	1.19368629238476e-95	-1.4941233384669	0.723	0.865	1.57781454127417e-91	COL3A1
APLNR	1.2281612343144e-95	0.291807035500276	0.176	0.001	1.62338351951677e-91	APLNR
NRARP	1.76904196112879e-95	0.410133041894762	0.284	0.02	2.33831966422004e-91	NRARP
SEPT4	3.57835121391891e-95	0.576347245295599	0.428	0.128	4.72986463455801e-91	SEPT4
FAM101B	1.65460849951173e-94	0.522728417409235	0.297	0.068	2.18706151465461e-90	FAM101B
LY6E	1.80512966566372e-94	0.777705057190023	0.886	0.463	2.38602039207431e-90	LY6E
COL6A2	2.68183603457827e-94	-0.713718494011433	0.053	0.507	3.54485087050556e-90	COL6A2
TPM2	4.08831954332744e-94	-1.92552685482783	0.703	0.727	5.40394077237021e-90	TPM2
MFAP4	6.39842429959302e-93	-1.33855691799173	0.577	0.706	8.45743723920205e-89	MFAP4
FLI1	2.49838984736809e-92	0.448981322096653	0.382	0.097	3.30237170025114e-88	FLI1
SGK1	6.42527396553208e-92	0.783378368758422	0.712	0.477	8.4929271276403e-88	SGK1
CLEC14A	3.1276834833155e-91	0.535482639475344	0.394	0.066	4.13417202824643e-87	CLEC14A
SRGN	4.116205491326e-91	0.476563647479237	0.606	0.168	5.4408004184347e-87	SRGN
CRISPLD2	4.19381523992193e-91	-0.82190540146714	0.053	0.491	5.54338498412881e-87	CRISPLD2
PITPNC1	1.85090479896161e-90	0.438018618018957	0.378	0.054	2.44652596326745e-86	PITPNC1
SMCO4	6.05297491810618e-90	0.373455739328569	0.384	0.227	8.00082224675275e-86	SMCO4
SULT1A1	7.25828445125522e-90	0.478719812718691	0.391	0.128	9.59400038766915e-86	SULT1A1
DLL4	9.83400209615331e-90	0.251064737272231	0.204	0.005	1.29985839706954e-85	DLL4
ATP1A2	2.50840479108037e-88	-0.551972373073501	0.023	0.439	3.31560945285004e-84	ATP1A2
LOXL1	3.09008417235517e-88	-0.733129776243254	0.126	0.571	4.08447325901907e-84	LOXL1
COL1A1	1.52660652344388e-87	-1.66867167389187	0.654	0.84	2.01786850268812e-83	COL1A1
TPST2	1.59886330188372e-87	0.445119682799483	0.467	0.197	2.1133775124299e-83	TPST2
CSRP2	3.48635637192762e-87	-1.34456690069152	0.828	0.836	4.60826585241393e-83	CSRP2
COLEC12	1.55990847629811e-86	-0.558346577040746	0.046	0.477	2.06188702397084e-82	COLEC12
NUS1	1.67007003106148e-86	0.293764903670112	0.332	0.225	2.20749856705707e-82	NUS1
HSPB7	2.29665966150972e-86	-0.7668129362964	0.016	0.415	3.03572474058354e-82	HSPB7
GNAI2	2.74703522493845e-86	0.492507799309418	0.982	0.92	3.63103116032364e-82	GNAI2
S100A16	2.8746751558165e-85	0.534687743703954	0.739	0.533	3.79974562095824e-81	S100A16
CRACR2B	9.51879572234867e-85	0.477080642245921	0.494	0.148	1.25819441858005e-80	CRACR2B
AXL	9.86507823858903e-85	-0.601709058846964	0.092	0.535	1.3039660415767e-80	AXL
EFNA1	9.90684269927034e-85	0.379724233043873	0.323	0.054	1.30948646798955e-80	EFNA1
RAMP1	1.06755455730868e-84	-0.8135814255489	0.032	0.432	1.41109361385061e-80	RAMP1
CLIC1	3.12604492596704e-84	0.531392067475801	0.959	0.817	4.13200618314324e-80	CLIC1
HSPB6	4.44008819023518e-84	-0.820706447454968	0.023	0.419	5.86890856985286e-80	HSPB6
ACER2	6.06337878489988e-84	0.38078629556526	0.281	0.028	8.01457407788066e-80	ACER2
SERPINE2	6.13393112270854e-84	-1.1738398916353	0.677	0.765	8.10783015799615e-80	SERPINE2
ADCY4	1.31450022141269e-83	0.324672269906649	0.302	0.032	1.73750639266329e-79	ADCY4
SOX7	1.5997012638878e-83	0.303450492247628	0.236	0.015	2.11448513060689e-79	SOX7
PMEPA1	4.12473740052612e-83	-0.639326665452747	0.13	0.568	5.45207789601543e-79	PMEPA1
TXNIP	1.19293410693099e-82	0.62734458648427	0.563	0.34	1.57682030254138e-78	TXNIP
B2M	2.33371832950625e-82	0.554992827759111	1	0.99	3.08470888794136e-78	B2M
ABLIM1	3.34829651432479e-82	0.520870360793566	0.499	0.169	4.4257783326345e-78	ABLIM1
TIMP2	6.57357892451068e-82	-0.795859329347061	0.851	0.928	8.68895662241822e-78	TIMP2
SH3BGR	7.445937570706e-82	-0.781254351532522	0.007	0.377	9.8420402809592e-78	SH3BGR
LUM	7.57775742827877e-82	-1.57911089832136	0.785	0.666	1.00162797686989e-77	LUM
LPL	9.55032375963989e-82	0.844093682662383	0.572	0.325	1.2623617945492e-77	LPL
ELK3	1.68994988817805e-81	0.468343595706141	0.455	0.152	2.23377576219375e-77	ELK3
TUBB4B	1.81441850363182e-81	0.540619849469381	0.741	0.522	2.39829837810054e-77	TUBB4B
PCDH7	2.32927206296277e-81	-0.699300724633514	0.059	0.47	3.07883181282418e-77	PCDH7
PTGS1	3.94052958985969e-81	0.592780848346937	0.33	0.073	5.20859201187653e-77	PTGS1
FSCN1	7.91224548523177e-81	0.507522433689298	0.355	0.068	1.04584060823794e-76	FSCN1
RDX	1.24582128079183e-80	0.473039407964636	0.652	0.556	1.64672656895065e-76	RDX
FBLN5	1.70548390710634e-80	-0.899016189977	0.707	0.839	2.25430862841316e-76	FBLN5
NPNT	3.41449839361839e-80	-0.723427686818009	0.011	0.385	4.51328397668479e-76	NPNT
HSPA12B	3.67102074621297e-80	0.315071925878146	0.27	0.026	4.85235522234431e-76	HSPA12B
RALB	1.17645617294748e-79	0.388783715253661	0.469	0.245	1.55503976940198e-75	RALB
SDC2	1.38190879064321e-78	-0.603434660255725	0.13	0.565	1.82660703947219e-74	SDC2
LMOD1	2.17819173643778e-78	-0.993135094850467	0.341	0.554	2.87913383722346e-74	LMOD1
GPX8	3.29806291530705e-78	-0.518585640921849	0.087	0.514	4.35937956145286e-74	GPX8
PCDH17	6.56864039457382e-78	0.257271929692019	0.174	0.004	8.68242887354768e-74	PCDH17
CDKN1A	8.68694268516161e-78	0.860829706042629	0.831	0.596	1.14824008412466e-73	CDKN1A
TPM3	1.4234073524762e-77	0.556150454761194	0.86	0.607	1.88145983850305e-73	TPM3
GALNT18	2.11440170438095e-77	0.440870464088206	0.389	0.07	2.79481617285074e-73	GALNT18
ITGB5	2.90057083724524e-77	-0.682109159789968	0.38	0.727	3.83397453267075e-73	ITGB5
SYNPO2	1.05327563964243e-76	-0.597157037288703	0.007	0.361	1.39221974047937e-72	SYNPO2
NDRG2	3.35251338732786e-76	-0.634070197372074	0.146	0.568	4.43135219536997e-72	NDRG2
COL4A2	1.12169567704246e-75	0.439545035738799	0.465	0.387	1.48265734591473e-71	COL4A2
CALM1	1.55642853809446e-75	0.517981805226203	1	0.973	2.05728724165326e-71	CALM1
TNFAIP1	1.63076709574374e-75	0.362371488992057	0.455	0.242	2.15554794715407e-71	TNFAIP1
TINAGL1	3.01436486482744e-75	0.740198467037606	0.725	0.371	3.98438747832891e-71	TINAGL1
NOX4	6.94949127659471e-75	-0.446279663508318	0	0.326	9.18583756940289e-71	NOX4
TSPAN12	7.58814110748593e-75	0.387784843206176	0.334	0.076	1.00300049158749e-70	TSPAN12
CHPF	9.63588515418234e-75	-0.456044992897024	0.021	0.388	1.27367129967982e-70	CHPF
LMO7	2.04146933422163e-74	0.341924691069473	0.277	0.033	2.69841416597414e-70	LMO7
DDX5	9.89538642813339e-74	0.493738738188075	0.998	0.97	1.30797217807067e-69	DDX5
HYAL2	4.02717880761734e-73	0.396279966271461	0.357	0.131	5.3231249479086e-69	HYAL2
FLNA	7.05535879358613e-72	-0.974221065496784	0.611	0.716	9.32577325336214e-68	FLNA
ETS1	1.01744722070925e-71	0.447015640705715	0.403	0.127	1.34486173633349e-67	ETS1
RBP4	1.22640812744929e-71	-0.867331905875306	0.021	0.376	1.62106626286247e-67	RBP4
LRP1	1.32485927825286e-71	-0.758913343633031	0.295	0.643	1.75119899399463e-67	LRP1
CALD1	1.46344630384567e-71	-0.926523738535079	0.824	0.806	1.93438332442321e-67	CALD1
SNHG18	2.89956216173808e-71	-0.634262519720506	0.467	0.722	3.83264126538539e-67	SNHG18
NEXN	5.95333830809165e-71	-0.630163016278889	0.053	0.433	7.86912257563554e-67	NEXN
MGP	6.82260406818945e-71	-1.67152216214814	0.975	0.975	9.01811805733281e-67	MGP
PDE2A	1.55190081517515e-70	0.274138406176506	0.215	0.017	2.05130249749852e-66	PDE2A
VASN	1.60573656686856e-70	-0.439191095141314	0.032	0.394	2.12246259408686e-66	VASN
NFIX	1.90897080565375e-70	-0.528063374569842	0.128	0.541	2.52327761091313e-66	NFIX
APBB2	3.39857741163149e-70	0.332966650427613	0.332	0.122	4.49223962269451e-66	APBB2
CGNL1	4.15296111409819e-70	0.496045181413325	0.286	0.086	5.48938400061499e-66	CGNL1
ITGA8	5.32830688832917e-70	-0.898721551791792	0.174	0.47	7.04295604499349e-66	ITGA8
RAB34	6.11581365007789e-70	-0.437237794260833	0.055	0.435	8.08388248267296e-66	RAB34
FSTL1	1.07784031951979e-69	-0.577659236547439	0.828	0.856	1.42468933434125e-65	FSTL1
FAM46A	2.35610521408495e-69	-0.496763008721391	0.025	0.379	3.11429987197749e-65	FAM46A
FIBIN	4.04868204720754e-69	-0.704404018704385	0.018	0.362	5.35154792999893e-65	FIBIN
TMEM255B	5.43304150040037e-69	0.252860563020184	0.195	0.01	7.18139425522921e-65	TMEM255B
ACTG2	5.81964818777019e-69	-0.993947224031396	0	0.304	7.69241097459463e-65	ACTG2
SUSD5	6.16038578631808e-69	-0.445624804130846	0	0.304	8.14279793235524e-65	SUSD5
DCN	6.58462090872972e-69	-1.2630972224208	0.92	0.73	8.70355191715894e-65	DCN
COL6A1	7.78286778620171e-69	-0.725864435832403	0.22	0.598	1.02873946398014e-64	COL6A1
GAS1	1.53073482177253e-68	-0.674816141174669	0.034	0.395	2.02332528741892e-64	GAS1
NENF	2.41360783710287e-67	-0.433220314247441	0.876	0.914	3.19030683908258e-63	NENF
IFITM2	1.02545104171833e-66	0.462120890186198	0.998	0.982	1.35544118694329e-62	IFITM2
FBXL22	1.27798984901919e-66	-0.830964161574107	0.021	0.353	1.68924698243357e-62	FBXL22
EFEMP2	1.7139186998246e-66	-0.47605345764267	0.117	0.515	2.26545773742815e-62	EFEMP2
GPR182	2.32344639077141e-66	0.273851969797409	0.188	0.01	3.07113143932165e-62	GPR182
STMN2	2.5706882633393e-66	0.483812119682012	0.224	0.018	3.39793574648189e-62	STMN2
OSTF1	2.7682888656947e-66	0.385210411976159	0.636	0.519	3.65912422267525e-62	OSTF1
BST2	3.44795023710648e-66	0.634343393615132	0.76	0.467	4.55750062340734e-62	BST2
STBD1	4.92000229677663e-66	-0.547382037199505	0.039	0.394	6.50325903587934e-62	STBD1
PPP1R14A	6.53484503060293e-66	-0.953152135185172	0.407	0.541	8.63775816145095e-62	PPP1R14A
LUZP1	6.90998585810973e-66	0.324340103339201	0.462	0.332	9.13361930724944e-62	LUZP1
TPM1	7.11815927576747e-66	-1.00153911552323	0.808	0.766	9.40878293070944e-62	TPM1
CLMP	1.15578130001878e-65	-0.395911686567228	0.011	0.333	1.52771172236482e-61	CLMP
PDLIM2	1.69994495436013e-65	-0.519445608533021	0.085	0.469	2.24698724067322e-61	PDLIM2
LRG1	1.85515813721173e-65	1.1924038315294	0.309	0.104	2.45214802576646e-61	LRG1
MTUS2	2.37268835427339e-65	-0.482444465377202	0.011	0.331	3.13621946667857e-61	MTUS2
APLP2	2.53726129590036e-65	0.467033179868798	0.968	0.851	3.3537519809211e-61	APLP2
MLLT4	2.75659818592694e-65	0.304454270040472	0.284	0.103	3.64367148215824e-61	MLLT4
TPM4	7.44862105761282e-65	0.472350964431286	0.929	0.761	9.84558731395263e-61	TPM4
S100A6	9.48881959521268e-65	-0.511598633291718	0.975	0.975	1.25423217409521e-60	S100A6
NOV	1.0387853202144e-64	-0.809253863189324	0.039	0.382	1.3730664362594e-60	NOV
MYLK	1.75939976491315e-64	-0.825981208691779	0.423	0.539	2.3255746092622e-60	MYLK
CMTM8	2.40929292828801e-64	0.259661292449362	0.211	0.02	3.18460339261109e-60	CMTM8
SHISA4	4.52533521042244e-64	-0.424583496190711	0.03	0.369	5.98158808113638e-60	SHISA4
RNF125	5.26519444019015e-64	0.291418596220459	0.22	0.023	6.95953401104334e-60	RNF125
MAT2A	7.23793871131502e-64	0.481865758048501	0.732	0.581	9.56710738861619e-60	MAT2A
HK2	7.32869704521273e-64	-0.472630456569044	0.011	0.326	9.68707175436219e-60	HK2
OXCT1	2.27462330858164e-63	-0.602390294419463	0.243	0.596	3.00659708928321e-59	OXCT1
DNAJA1	2.73557316057833e-63	0.503871759028838	0.941	0.814	3.61588060365244e-59	DNAJA1
FBLN1	3.87409721573167e-63	-1.17886628669966	0.355	0.475	5.12078169975412e-59	FBLN1
GPC6	5.69968594026348e-63	-0.438278405498701	0.048	0.4	7.53384487584027e-59	GPC6
ECM1	5.9223421202202e-63	-0.650887842461507	0.789	0.871	7.82815181450706e-59	ECM1
PREX2	1.1933924072239e-62	0.367633043158281	0.327	0.092	1.57742608386856e-58	PREX2
CRIP2	1.40311249675451e-62	0.514674579852029	0.991	0.877	1.85463409821011e-58	CRIP2
HSPB2	1.85291371773304e-62	-0.410414591788562	0.018	0.338	2.44918135209953e-58	HSPB2
FKBP1A	1.89390938403409e-62	0.438493765877547	0.995	0.934	2.50336942381626e-58	FKBP1A
KCNMB1	6.54989652421192e-62	-0.401255778322075	0.002	0.291	8.65765322570331e-58	KCNMB1
ABLIM3	1.04563526795895e-61	0.270009681656241	0.185	0.016	1.38212069718814e-57	ABLIM3
EMP3	2.14018212426474e-61	-0.511071083688453	0.799	0.912	2.82889273185313e-57	EMP3
COL6A3	2.51152263466753e-61	-0.476493850788425	0.021	0.339	3.31973061850354e-57	COL6A3
LRRC8C	2.66369663873524e-61	0.330278223701011	0.334	0.098	3.52087421708023e-57	LRRC8C
SCARA3	1.13487467229433e-60	-0.569901512454689	0.05	0.395	1.50007734183865e-56	SCARA3
ABI3BP	1.58077072107202e-60	-0.786085817520081	0.158	0.53	2.089462739113e-56	ABI3BP
FBLIM1	1.66091248848563e-60	-0.741880183434996	0.49	0.609	2.1953941272803e-56	FBLIM1
EDNRB	5.91534348145469e-60	0.456480201704862	0.268	0.035	7.8189010137868e-56	EDNRB
C1QTNF2	9.77878500372361e-60	-0.377755298859711	0.023	0.338	1.29255980179219e-55	C1QTNF2
LRRC17	1.12360353291932e-59	-0.321981071636503	0	0.269	1.48517914981276e-55	LRRC17
HES1	2.83756555455458e-59	0.761947202623643	0.739	0.483	3.75069415001025e-55	HES1
HNRNPF	4.19746554696733e-59	0.413573746475049	0.911	0.75	5.54820995998142e-55	HNRNPF
MEOX2	6.30401561687844e-59	0.369107128700122	0.286	0.053	8.33264784238992e-55	MEOX2
PRRX1	1.10830346016978e-58	-0.365929689542634	0.018	0.324	1.46495551365241e-54	PRRX1
MAP1B	1.93228649655491e-58	-0.681584941329917	0.613	0.672	2.55409629114627e-54	MAP1B
SCPEP1	2.20108794425831e-58	-0.358550990921026	0.062	0.405	2.90939804472064e-54	SCPEP1
SGCG	4.02458969877542e-58	-0.483079320172156	0.014	0.309	5.31970266384135e-54	SGCG
YES1	7.28636530456191e-58	0.344163563558356	0.277	0.08	9.63111765956994e-54	YES1
PCOLCE2	7.39496011313728e-58	-0.632591214430094	0.025	0.336	9.77465827754486e-54	PCOLCE2
GSN	9.0969767954422e-58	-2.3322742579289	0.941	0.944	1.20243839282155e-53	GSN
ANP32A	1.12927545767004e-57	0.355615223757653	0.654	0.545	1.49267629994826e-53	ANP32A
SMARCD3	1.40019625165629e-57	-0.406325379107582	0.03	0.343	1.85077940543929e-53	SMARCD3
CSRP1	1.71652293202113e-57	-0.895390433756308	0.872	0.78	2.26890001154553e-53	CSRP1
NOTCH1	2.10536552857583e-57	0.300169069601375	0.307	0.061	2.78287215567153e-53	NOTCH1
