p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
FAM173B	1.85032996942907e-05	0.514530613448868	0.5	0.09	0.244576615359134	FAM173B
CCDC92	1.97927628769343e-05	0.271189412751288	0.167	0.016	0.261620739707318	CCDC92
IGFBP7	2.2546061149256e-05	-1.71015467191445	1	0.957	0.298013836270866	IGFBP7
CENPM	2.40770989757219e-05	0.597678152442496	0.167	0.007	0.318251094261092	CENPM
HYPK	2.65092197101097e-05	0.731572219474714	0.833	0.386	0.35039886612823	HYPK
ATAD5	2.68767677031171e-05	0.273919369094268	0.167	0.013	0.355257115499802	ATAD5
SUB1	3.04206405658985e-05	0.865331646211445	0.667	0.773	0.402100027000047	SUB1
CACNB3	3.13830949434652e-05	0.502932283991773	0.333	0.098	0.414821748962724	CACNB3
SAMSN1	3.7083856867253e-05	1.33127801038588	0.5	0.044	0.49017442007135	SAMSN1
ADK	3.85789602819533e-05	0.875968755444287	0.667	0.387	0.509936697006859	ADK
ACVR2B	4.09809948818934e-05	0.259473943906545	0.167	0.027	0.541686790348867	ACVR2B
MRPL54	4.21246514845651e-05	0.374894341612343	0.333	0.426	0.556803643322981	MRPL54
OS9	4.44292745872943e-05	0.585858419191609	0.5	0.401	0.587266151494857	OS9
APOE	4.79497297986319e-05	1.00212427634535	0.333	0.067	0.633799528478317	APOE
RPRM	5.08848015370522e-05	0.286788417343156	0.333	0.001	0.672595306716756	RPRM
ZMAT3	5.92965257205322e-05	0.536970096476415	0.5	0.066	0.783781476973995	ZMAT3
RAB27B	6.89616926753051e-05	0.605875071657115	0.5	0.08	0.911535653782182	RAB27B
PAK6	7.37255863453128e-05	0.268203811657522	0.167	0.019	0.974504800312345	PAK6
HTATIP2	7.5144740709268e-05	0.285627858359168	0.167	0.112	0.993263182695105	HTATIP2
CCNG1	7.93675059329954e-05	0.722634460996249	0.667	0.232	1	CCNG1
AK1	7.96264104017767e-05	0.501228804107916	0.333	0.297	1	AK1
HPGDS	8.67675163456793e-05	0.708120663062673	0.167	0.044	1	HPGDS
POLE3	0.000100238826545728	0.386592825788321	0.333	0.21	1	POLE3
MT-CO2	0.0001040618278469	-0.768597554348778	0.833	0.999	1	MT-CO2
NAB2	0.000106400387856422	0.29928240036856	0.167	0.191	1	NAB2
ESD	0.000120661484790023	0.46459653900498	0.333	0.584	1	ESD
ANXA7	0.000134423614135779	0.367929688615765	0.333	0.525	1	ANXA7
LIAS	0.000140523971178885	0.378300548663636	0.333	0.128	1	LIAS
RBM7	0.000149233393765247	0.478771503463868	0.5	0.407	1	RBM7
TCTEX1D2	0.00015081206162884	0.622814125714038	0.5	0.143	1	TCTEX1D2
MRS2	0.000153803654378273	0.260169535622271	0.167	0.026	1	MRS2
EFTUD2	0.000204550028090296	0.37924069288832	0.333	0.127	1	EFTUD2
DNAJC9	0.000205427899699649	0.266694891709029	0.167	0.131	1	DNAJC9
MT-ND4	0.000207863642706574	-0.71527115237607	0.833	0.998	1	MT-ND4
ASS1	0.000214743255359542	0.80059600246596	0.333	0.128	1	ASS1
ABCF1	0.000221507981977988	0.701157298024153	0.833	0.315	1	ABCF1
SMPX	0.000237535066870099	0.504942205119149	0.333	0.002	1	SMPX
DSCC1	0.000250310573722118	0.28518184791513	0.333	0.002	1	DSCC1
BIRC2	0.000282402681058415	0.751144779939388	0.5	0.198	1	BIRC2
LSP1	0.000285845814855989	0.826528094581714	0.167	0.309	1	LSP1
FAM60A	0.000311477438755975	0.477329458972057	0.333	0.031	1	FAM60A
DAGLB	0.000314353216512326	0.33613255359584	0.167	0.152	1	DAGLB
KRCC1	0.000330409312859103	0.327376491246495	0.333	0.454	1	KRCC1
GALE	0.000342685427912084	0.250561151811987	0.167	0.036	1	GALE
HIRIP3	0.000343077806282106	0.54098280876595	0.667	0.062	1	HIRIP3
RPS27L	0.000346483964152482	0.834513001218669	1	0.886	1	RPS27L
ERMARD	0.000358486828224937	0.363703010250293	0.333	0.041	1	ERMARD
SYTL3	0.000359185629049458	0.506454324597843	0.333	0.003	1	SYTL3
ASNS	0.000389869379976633	0.369292259075691	0.167	0.032	1	ASNS
PPIF	0.00039814927109892	0.261126764951769	0.167	0.026	1	PPIF
MT-ND2	0.000490419931920825	-0.725139967879877	0.667	0.992	1	MT-ND2
KTN1	0.000518151003650473	0.390909068731255	0.333	0.389	1	KTN1
RPAP2	0.000546298476340276	0.350245691072305	0.333	0.055	1	RPAP2
MKRN1	0.000626701434494325	0.573683883323338	0.5	0.25	1	MKRN1
KDM5D	0.000649646142429248	0.372401338357073	0.333	0.032	1	KDM5D
HEXB	0.000686463928086868	0.524961725546534	0.333	0.487	1	HEXB
MT-CO3	0.000712268557203353	-0.634804567114849	0.833	1	1	MT-CO3
HS3ST1	0.000742397308941126	0.646870402347547	0.167	0.083	1	HS3ST1
SUMO1	0.000771408907436037	0.423187036820794	0.5	0.624	1	SUMO1
WDR70	0.000795818560746207	0.505273543689585	0.5	0.095	1	WDR70
ATF5	0.000812979630450676	1.49666816739094	0.333	0.388	1	ATF5
UQCC2	0.000825702990227736	0.534934078508604	0.5	0.572	1	UQCC2
UBE2L6	0.000826665780336066	0.627683102825542	0.5	0.185	1	UBE2L6
BASP1	0.000835242245535033	1.22946455443479	0.5	0.054	1	BASP1
TMEM234	0.000841371967989743	0.3679565989103	0.5	0.615	1	TMEM234
ESPN	0.000869058999419805	0.347204634496526	0.167	0.051	1	ESPN
OGG1	0.000930969256618625	0.455944673479005	0.5	0.054	1	OGG1
MKL1	0.000947726834590873	0.357122071153872	0.333	0.047	1	MKL1
GABPB1	0.00105824027931722	0.408913155766761	0.333	0.094	1	GABPB1
MAK16	0.00110695756172602	0.502206799295893	0.5	0.1	1	MAK16
SLC22A23	0.00112368178412089	0.286341889092825	0.167	0.001	1	SLC22A23
LRRC59	0.00116241789581325	0.586417910522747	0.667	0.302	1	LRRC59
DAPP1	0.00121265573220515	0.458147504158804	0.333	0.047	1	DAPP1
PHLDA3	0.00123232276222794	0.9718463917878	0.5	0.355	1	PHLDA3
HS6ST2	0.00127453105648656	0.367999656887874	0.167	0.033	1	HS6ST2
PUS10	0.00129717271798506	0.374219441970304	0.333	0.03	1	PUS10
NME4	0.0012993885164198	0.261475075648429	0.167	0.025	1	NME4
KIT	0.00136354286299701	0.281443193035178	0.333	0.005	1	KIT
MDM4	0.00138656444745497	0.483131237847004	0.5	0.117	1	MDM4
PARP11	0.00150392509872513	0.260430507308324	0.167	0.026	1	PARP11
NFKBID	0.00155079202565473	0.774467925342709	0.333	0.045	1	NFKBID
GLA	0.00156609655744447	0.35652594594993	0.167	0.043	1	GLA
TRIM39	0.00163281882188281	0.357292457932271	0.333	0.047	1	TRIM39
TMEM150C	0.00164990430603958	0.286520476467172	0.167	0.001	1	TMEM150C
TUBB3	0.00166657456776837	1.07678693788725	0.5	0.077	1	TUBB3
CREG1	0.00183984455141954	0.530633838918641	0.5	0.399	1	CREG1
TSPAN17	0.00184215021160849	0.538472977280287	0.5	0.215	1	TSPAN17
KLF13	0.00198595852559781	-0.771696390177193	0	0.584	1	KLF13
MCAT	0.00201946578324289	0.339642208740143	0.333	0.065	1	MCAT
CYB5A	0.00209509340054813	0.53144025444552	0.667	0.762	1	CYB5A
TNS3	0.00218811269324546	0.448173507096897	0.333	0.139	1	TNS3
UBB	0.00235869066986991	0.596160938069882	1	0.999	1	UBB
TMBIM6	0.00236384953900961	0.473317114568127	0.667	0.798	1	TMBIM6
CASP7	0.00240764428701825	0.369723498031876	0.5	0.035	1	CASP7
MANSC1	0.00245113758020206	0.368516497281841	0.333	0.035	1	MANSC1
USMG5	0.00245757430225908	0.572152697578595	1	0.8	1	USMG5
FAM172A	0.00246802606549192	0.342609943118216	0.333	0.16	1	FAM172A
MT-ATP6	0.00251823472792994	-0.42581463995633	0.833	1	1	MT-ATP6
ATP6V0A2	0.00255796439357137	0.471967599895152	0.5	0.128	1	ATP6V0A2
RANBP1	0.0025866364275141	0.558900799970385	0.667	0.62	1	RANBP1
PIK3C3	0.00258864736735355	0.346277264367255	0.333	0.058	1	PIK3C3
CTSD	0.00261133221364044	0.331461167635965	0.667	0.932	1	CTSD
SRGN	0.0026941136912475	1.44132298745392	0.5	0.185	1	SRGN
CD302	0.00269521111358894	-0.869752834988647	0	0.563	1	CD302
TSPAN32	0.00273465139629196	0.378213542964707	0.167	0.022	1	TSPAN32
ANXA6	0.00276210744952168	-0.718613614065746	0	0.561	1	ANXA6
CSTF2	0.00281484267694607	0.364646689812453	0.333	0.039	1	CSTF2
PSMB9	0.00285327685056653	0.436183683695696	0.167	0.127	1	PSMB9
GATA2	0.00285438449745391	0.715266853464256	0.333	0.037	1	GATA2
ABCG1	0.00292841608887648	0.543750918573582	0.333	0.049	1	ABCG1
DDX41	0.00302718623782813	0.341326197425584	0.333	0.162	1	DDX41
HSPA9	0.00303554229669035	0.586214365627004	0.667	0.45	1	HSPA9
SLC7A11	0.00312362995922294	0.268379188718652	0.333	0.01	1	SLC7A11
SZRD1	0.00317786672004217	0.446901954105267	0.5	0.237	1	SZRD1
SCAP	0.0032436505627067	0.409074654475122	0.667	0.099	1	SCAP
SLC45A3	0.00336673496422957	0.529572198973772	0.5	0.066	1	SLC45A3
GRAMD1B	0.00349015501191911	0.261213831252812	0.167	0.024	1	GRAMD1B
PIK3R6	0.00352010241604095	0.383972218681731	0.333	0.02	1	PIK3R6
PGPEP1	0.00354499793804802	0.378770510292086	0.333	0.126	1	PGPEP1
LAT2	0.00358631909078676	0.775715586140864	0.333	0.04	1	LAT2
IKBKAP	0.00360077689560837	0.355419798208979	0.333	0.048	1	IKBKAP
INPP4B	0.00366975365267875	0.277099022011647	0.333	0.009	1	INPP4B
S100A16	0.00367328356586495	-0.718744341564461	0	0.541	1	S100A16
NCOA7	0.00378186072084674	0.432419185950803	0.333	0.16	1	NCOA7
OGFRL1	0.003926810496037	0.466198952778701	0.333	0.126	1	OGFRL1
SF3B1	0.00401324569475794	0.570312038401598	0.667	0.555	1	SF3B1
DDX3X	0.00401769295015063	-0.656868937846374	0	0.534	1	DDX3X
SMS	0.00411799275902533	0.375797809988272	0.333	0.125	1	SMS
CEP85	0.00418812590186116	0.36198950743214	0.333	0.042	1	CEP85
EIF3C	0.00433413035342329	0.623914731158071	0.833	0.496	1	EIF3C
WDR45	0.00437781195897653	0.336282715019653	0.333	0.171	1	WDR45
FAM49A	0.00448363908135193	0.452733855342437	0.333	0.052	1	FAM49A
UPB1	0.00451084131260587	0.258778835702346	0.167	0.027	1	UPB1
AEBP1	0.00451217272066065	-1.44149791508577	0.333	0.832	1	AEBP1
PSME2	0.00455838226993726	0.505686275404941	0.5	0.536	1	PSME2
UBXN7	0.00475889067508939	0.346782996003119	0.333	0.057	1	UBXN7
UPF3A	0.00494963678144061	0.473375830451769	0.5	0.128	1	UPF3A
EIF3B	0.00502362839513218	0.390604107001589	0.5	0.357	1	EIF3B
FXYD1	0.00514714261904096	-0.951411030964318	0.667	0.871	1	FXYD1
FGFR1OP2	0.00529725454973965	0.396817505417422	0.333	0.404	1	FGFR1OP2
TLE3	0.00531530872429568	0.399670574399828	0.333	0.104	1	TLE3
H2AFZ	0.00531973191666722	0.840879131285449	1	0.736	1	H2AFZ
RARRES2	0.00548100522764889	-1.26321120716623	0.5	0.844	1	RARRES2
DCUN1D5	0.00550919035599868	0.541695074429246	0.833	0.406	1	DCUN1D5
GABARAPL1	0.00565352434471063	-0.673509939676084	0	0.509	1	GABARAPL1
TMEM214	0.0057153819940051	0.415282721308759	0.5	0.186	1	TMEM214
DCN	0.0057317448216124	-2.17058570206486	1	0.737	1	DCN
INTS4	0.0057774186669184	0.342576360151493	0.333	0.061	1	INTS4
NAP1L1	0.0058109968881034	0.255166271624375	0.333	0.548	1	NAP1L1
MLPH	0.00583494896519712	0.384409836298447	0.333	0.019	1	MLPH
HNRNPF	0.0059574549477632	0.62946955738088	1	0.756	1	HNRNPF
ANKRD16	0.00614717330644991	0.347373339684611	0.333	0.056	1	ANKRD16
HMGB3	0.00619514147573836	0.446594481111552	0.5	0.06	1	HMGB3
SPARC	0.0063594240414202	-1.49510953224773	1	0.946	1	SPARC
EFEMP2	0.00638025149770075	-0.623691209330601	0	0.499	1	EFEMP2
NUDT14	0.00642437495225251	0.432772445904945	0.5	0.075	1	NUDT14
PDLIM1	0.00643876666471551	-0.781238290327556	0	0.499	1	PDLIM1
LAMB2	0.00647557229296782	-0.634604654317524	0	0.498	1	LAMB2
MAGED1	0.00655718153811769	-0.616622342887467	0	0.497	1	MAGED1
PSMD14	0.00666792783264696	0.486805035887121	0.667	0.273	1	PSMD14
PSMB5	0.0067400199220976	0.57035106122893	0.833	0.612	1	PSMB5
ING1	0.00674426696130611	0.304029870712144	0.333	0.278	1	ING1
ELF1	0.00680752407701517	0.526335797292226	0.5	0.284	1	ELF1
PSMC3	0.00686672990070073	0.33212188249328	0.5	0.594	1	PSMC3
PDLIM3	0.00708954417857808	-0.889231440711413	0	0.491	1	PDLIM3
HSPA1A	0.0071215128234373	-1.05614984936867	0	0.491	1	HSPA1A
SAMHD1	0.00716570092383586	0.355914706081156	0.167	0.19	1	SAMHD1
COL6A2	0.00727506281662756	-0.758132629079257	0	0.489	1	COL6A2
RAB5A	0.00742907948146654	0.419698369901608	0.5	0.392	1	RAB5A
HACE1	0.00749622253233414	0.348301727310899	0.333	0.055	1	HACE1
PSMC2	0.00757136716946278	0.380708636518442	0.5	0.424	1	PSMC2
SMTN	0.00758226988335486	-0.911684700055569	0	0.486	1	SMTN
DCTPP1	0.00758230354949039	0.465888080000881	0.5	0.135	1	DCTPP1
TUBB2A	0.00761225714973825	0.639858560323296	0.833	0.425	1	TUBB2A
ATP2A2	0.00772711989793728	-0.637160868727183	0	0.484	1	ATP2A2
BTK	0.00776226925999213	0.384760068330746	0.333	0.018	1	BTK
SNRPD3	0.00788744792026494	0.434786656422441	0.5	0.432	1	SNRPD3
TERF1	0.00796324724470276	0.433930811084942	0.5	0.073	1	TERF1
ERH	0.00799155377743185	0.575806086889346	0.667	0.648	1	ERH
AMMECR1	0.00819434523081452	0.360791800042835	0.333	0.042	1	AMMECR1
SQSTM1	0.00834494797137795	0.601052633932525	0.667	0.678	1	SQSTM1
CADM1	0.00838730558987343	0.747772845119517	0.333	0.097	1	CADM1
SMCO4	0.00850493778942269	0.513614833749046	0.5	0.233	1	SMCO4
PPFIBP2	0.00855995318267073	0.318274936195834	0.167	0.074	1	PPFIBP2
DDX24	0.00858209610739607	0.587715143096878	1	0.451	1	DDX24
PURA	0.00879024492403148	-0.554763367252366	0	0.474	1	PURA
HNRNPUL2	0.00886927895718724	0.489095250665443	0.667	0.335	1	HNRNPUL2
SYCE2	0.0088836365438708	0.255916610755132	0.167	0.029	1	SYCE2
SLMAP	0.00903305783691097	-0.843907484518467	0	0.472	1	SLMAP
RARS2	0.00916818152172418	0.354399823619914	0.333	0.049	1	RARS2
CLSPN	0.00928836839444255	0.272421373484365	0.333	0.014	1	CLSPN
CD274	0.00949226636212681	0.268554596542291	0.167	0.018	1	CD274
PATL1	0.00954937809311235	0.349061958795755	0.333	0.054	1	PATL1
CREM	0.00957962257606927	0.642761763523734	0.833	0.262	1	CREM
ETFA	0.00974395363831957	-0.537729120684562	0	0.465	1	ETFA
COL4A1	0.00975444902605419	-0.626036437389983	0	0.465	1	COL4A1
CITED4	0.00988777473483047	0.271981213258939	0.333	0.015	1	CITED4
PLXDC2	0.00994504138477367	-0.623739126147016	0	0.464	1	PLXDC2
TNFRSF21	0.00994875751958102	0.451132304024428	0.333	0.049	1	TNFRSF21
DNAJC5	0.0100272453042479	0.440075989034867	0.833	0.242	1	DNAJC5
TM4SF1	0.0102614704192302	-1.12051636410951	1	0.898	1	TM4SF1
ITM2B	0.0103091923409241	-0.561191565061323	0.833	0.999	1	ITM2B
POLR2C	0.0104023027734823	-0.508695506878182	0	0.46	1	POLR2C
COX5B	0.0106286371923545	0.578304393808966	1	0.85	1	COX5B
NET1	0.0106479344522781	0.76841809957283	0.333	0.237	1	NET1
COL1A2	0.010661960545559	-1.68766698425409	0.5	0.892	1	COL1A2
ADORA2A	0.0108832700196154	0.272069229806106	0.167	0.014	1	ADORA2A
BAX	0.0109101218493187	0.592233872924029	0.667	0.458	1	BAX
ECM2	0.0111222144786044	-0.629281953793626	0	0.454	1	ECM2
ATOX1	0.0112198395218463	0.702967950671982	1	0.812	1	ATOX1
PRRC1	0.0116722272674709	0.429717495752125	0.5	0.167	1	PRRC1
PSMD11	0.0116968426025545	0.522862328485092	0.833	0.461	1	PSMD11
HSPG2	0.012161528200115	-0.556404814145669	0	0.447	1	HSPG2
PSMG4	0.0123025173552174	0.471811252177511	0.667	0.285	1	PSMG4
TRAPPC6B	0.0123276628020811	-0.489701068123063	0	0.445	1	TRAPPC6B
RPS6KA1	0.0125302758392233	0.262869532907683	0.167	0.023	1	RPS6KA1
COL18A1	0.0126526797089731	-0.910426453884497	0	0.443	1	COL18A1
MMP11	0.0127486863129948	0.350414910126774	0.333	0.052	1	MMP11
FAM105A	0.012802973838068	0.612451338678491	0.333	0.05	1	FAM105A
TUBA4A	0.0129646382862003	0.269422343234223	0.167	0.117	1	TUBA4A
COPB2	0.0131320213247569	0.429835274446095	0.5	0.385	1	COPB2
UBE2G2	0.0131873777907568	0.350845778795439	0.333	0.24	1	UBE2G2
GSTM2	0.0135187499091351	-0.60213708499709	0	0.437	1	GSTM2
SPR	0.0137290058948537	-0.488275551131842	0	0.436	1	SPR
SLC7A5	0.0137831585073217	0.361903909315246	0.333	0.04	1	SLC7A5
VTI1B	0.0138613851947401	0.35376893173628	0.5	0.444	1	VTI1B
CHN2	0.0139559672679879	0.365161799713953	0.333	0.037	1	CHN2
PTGIS	0.0141403804001216	-1.04598986288937	0.667	0.87	1	PTGIS
FBLN5	0.014228892805103	-1.11645516089262	0.833	0.833	1	FBLN5
RPN1	0.0143036044935834	-0.491069843830212	0	0.433	1	RPN1
PPIC	0.0143328735526975	-0.631233731244204	0	0.432	1	PPIC
FHL1	0.0143369296702379	-1.296735751138	0.5	0.82	1	FHL1
DMAP1	0.0146838004372802	0.309545531384779	0.333	0.094	1	DMAP1
CCDC107	0.0147781850669592	-0.57945723197214	0	0.43	1	CCDC107
MXD4	0.0148686731206161	-0.498917723227987	0	0.429	1	MXD4
PAK1IP1	0.0149359474919206	0.417766658669237	0.833	0.263	1	PAK1IP1
CPSF7	0.0149860970486487	0.411419321434376	0.5	0.096	1	CPSF7
QSOX1	0.0151430281889484	-0.541273744912983	0	0.428	1	QSOX1
CTDP1	0.0152094000224834	0.329481381753443	0.333	0.073	1	CTDP1
OSER1	0.0152141467385531	0.479507747641458	0.667	0.201	1	OSER1
TAF10	0.0152661966362284	0.471546719406971	0.833	0.276	1	TAF10
CKS2	0.0153388332862333	0.570063560328509	0.5	0.092	1	CKS2
RNF8	0.0154671141556693	0.401832910564511	0.5	0.107	1	RNF8
DUSP18	0.0155495838395111	0.258257821449504	0.167	0.027	1	DUSP18
CHERP	0.015891411786144	0.328239197005086	0.333	0.075	1	CHERP
ATP1A2	0.0158962336729649	-0.571461815633034	0	0.423	1	ATP1A2
DUSP3	0.0159283106318454	-0.566095800934852	0	0.423	1	DUSP3
BCAM	0.0160571813623681	-0.828877762492149	0	0.422	1	BCAM
ARHGDIB	0.0161971037608819	0.714630416264107	0.833	0.335	1	ARHGDIB
OSTF1	0.0163141693300463	0.558760096923932	1	0.524	1	OSTF1
CD200	0.0166494077618651	-0.523635492368232	1	0.754	1	CD200
DNAJC1	0.0166504054585784	0.519975537443477	0.5	0.397	1	DNAJC1
PPA1	0.0169948630982331	0.358563529601173	0.333	0.219	1	PPA1
RAMP1	0.0171211834150491	-0.827862494335121	0	0.417	1	RAMP1
FABP5	0.0171590198985313	0.892358652129698	0.167	0.167	1	FABP5
FGFBP3	0.0172228590684411	0.267940803721934	0.333	0.019	1	FGFBP3
NDUFA1	0.0175226512089359	0.480824043668217	1	0.708	1	NDUFA1
TNFRSF9	0.0176073455542435	0.58578111853065	0.167	0.011	1	TNFRSF9
FUBP1	0.0176499225849978	0.284979181636889	0.333	0.289	1	FUBP1
MACF1	0.0178700166623788	-0.47718608822892	0	0.413	1	MACF1
SLC35A2	0.0180315853460605	0.423963266968873	0.5	0.171	1	SLC35A2
USP1	0.018154483960151	0.418612481313004	0.5	0.177	1	USP1
SVIL	0.018264040873637	-0.529180939519185	0	0.411	1	SVIL
JUN	0.0183987721770973	1.39986821192613	0.833	0.87	1	JUN
TRAF1	0.0185911903615615	0.758633848856573	0.167	0.043	1	TRAF1
FNTA	0.0187024900247941	-0.445281680060544	0	0.409	1	FNTA
CAV2	0.0187394376232956	-0.562026826295872	0	0.408	1	CAV2
NCAM1	0.018850662068548	-0.705188827028748	0	0.408	1	NCAM1
GSN	0.0188674167403659	-2.95368392761054	0.667	0.944	1	GSN
DHRS7	0.0189064895586703	-0.459273490621774	0	0.408	1	DHRS7
SIN3B	0.0192255737469381	-0.450309400186905	0	0.406	1	SIN3B
FAM3C	0.0192634196787196	-0.487562029874314	0	0.406	1	FAM3C
CHCHD1	0.0193393063053975	-0.44751299374198	0	0.406	1	CHCHD1
ACAT1	0.0194727347920862	-0.451448547089153	0	0.405	1	ACAT1
HSPB6	0.019761357089683	-0.830437703530734	0	0.404	1	HSPB6
BGN	0.0199997505346618	-0.718410226204394	1	0.947	1	BGN
WDR48	0.0200496473720771	0.324439423723514	0.333	0.078	1	WDR48
UNC50	0.0202704757620339	-0.428182309012408	0	0.401	1	UNC50
LIMS2	0.020290283497002	-0.650218214543393	0	0.401	1	LIMS2
CST3	0.0205629251938737	-1.27573446785397	1	1	1	CST3
KLF7	0.0206095109085267	-0.494946981792833	0	0.4	1	KLF7
COPS6	0.0207080249064226	0.499295933565995	0.667	0.485	1	COPS6
RRAGA	0.020730345527613	-0.44114920560356	0	0.399	1	RRAGA
POR	0.0209942760547295	-0.507996412982914	0	0.398	1	POR
GHITM	0.0209993789530937	0.385035336719161	0.5	0.416	1	GHITM
SLC25A19	0.0212102437821799	0.398551201131912	0.5	0.109	1	SLC25A19
TMEM199	0.0214046836855751	0.321804593051395	0.333	0.081	1	TMEM199
MAST2	0.0214222050553732	0.326420112660236	0.5	0.077	1	MAST2
CSRP1	0.0214623370123402	-0.960303968595618	1	0.784	1	CSRP1
GUCY1A3	0.0222078755781434	-0.633656247569652	0	0.393	1	GUCY1A3
